@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_2 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_8 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Airs_Center_X_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Black_Pixel_4 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Mass_Center_Y_8 numeric
@attribute Mass_Center_X_2 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_X_3 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Mass_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
0,0,29.6296,17.0732,25.7415,25.9259,42.9114,60,0,0.769231,47.6401,0,0,14.8148,142.599,17.7611,29.6296,45.9704,0.599347,0.158537,45.1219,0.47747,0.101496,0,0.243178,0,47.9447,81.7073,5,197.239,59.7561,30,0.247538,-30.7476,147.788,14.8843,23.5,0.815914,0,66.345,100,20,52.0325,0.154102,229.787,0.700457,33.3333,99.702,0.554837,0,accident
0,0,21.4286,26.4706,19.2623,21.4286,57.1193,100,0,0.2125,44.1176,0,0,7.14286,25,24.1176,50,54.9721,0.294097,0.161765,50,0.402042,0,0,0.679365,94.1176,47.0588,55.8824,1,237.5,50,0,0.179739,-57.9646,200,25,62,0.5325,0,67.7653,0,0,50,0,311.765,0.380556,0,-15.5709,0.423269,0,accident
0,0,17.6471,15.9091,31.5385,17.6471,40.9091,100,0,0.738095,36.3636,0,0,5.88235,22.6757,17.7489,58.8235,43.4162,0.503968,0.170455,43.1818,0.542929,0.369048,25,0.307937,95.4545,47.7273,65.9091,2,226.757,47.7273,0,0.200078,-38.7377,351.474,19.0476,9.5,0.508433,0,-7.77804,100,33.3333,47.7273,0.431818,264.106,0.676984,0,90.9091,0.560523,0,accident
87.5,0,15.3846,6.25,20,15.3846,43.1548,100,0,0,53.125,0,87.5,0,25,14.375,69.2308,56.6686,0.444167,0,43.75,0.540625,0.325,0,0.458333,93.75,54.0865,40.625,1,237.5,50,0,0.393251,-170.455,237.5,25.625,26,0.470313,0,46.7458,0,100,56.25,0.510417,-79.1667,0.453571,0,87.5,0.537878,0,accident
84.7826,0.869565,22.7273,8.69565,26.9006,13.6364,45.6522,100,0.710526,0.853801,50.075,0,78.2609,31.8182,27.7008,18.9931,31.8182,46.8372,0.423997,0.077295,41.3043,0.640468,0.108772,0,0.195494,93.4783,45.3228,56.5217,1,249.307,47.8261,0,0.123188,-324.368,335.768,25.1716,29.5,0.466082,0,-10.5195,100,50,49.0847,0.120773,56.606,0.493744,0,23.2514,0.45244,0,accident
80.4348,0.847826,33.3333,0,30.4233,16.6667,47.8261,0,0.75,0,56.087,0,91.3044,33.3333,339.506,14.9758,16.6667,49.3021,0.218254,0,28.2609,0.570393,0.050755,50,0.342593,95.6522,47.8261,50,0,262.346,53.0169,0,0.27689,-124.799,277.778,26.57,5,0.497502,0,103.647,100,100,47.8261,0.092324,-43.2099,0.40696,0,20.8696,0.303227,0,accident
0,0,26.6667,0,25.2537,20,44.5786,100,0,0,47.9592,0,0,23.3333,6.25,8.97959,30,48.3381,0.272887,0,27.551,0.461287,0.282381,0,0.141667,97.9592,48.4897,71.4286,3,121.875,49.9925,25,0.301769,-29.9677,165.365,23.6224,74.5,0.576165,0,47.0633,27.2727,37.5,50.7529,0.2565,237.5,0.484185,0,102.296,0.390072,0,accident
83.3333,0.873457,17.8571,0,25.8655,10.7143,47.5309,75,0.498611,0,61.1111,0,80.4078,28.5714,15.9722,12.6667,42.8571,50.3079,0.640857,0,22.2222,0.700577,0.150294,20,0.177209,95.5556,48.8889,58.8889,4,121.875,43.3333,28.5714,0.216401,-50,159.037,18.2222,60,0.5425,0,31.4453,66.6667,57.1429,51.3016,0.237375,-23.7853,0.507008,0,44.4366,0.708562,33.3333,accident
57.1564,0.675041,34.4828,0,23.9839,6.89655,44.5712,83.3333,0.402981,0,47.3674,0,53.0511,37.931,-116.219,15.035,20.6897,50.5628,0.486446,0,20.1923,0.69828,0.117987,0,0.440918,57.0513,51.8794,37.5,6,111.054,30.7692,0,0.121629,224.56,124.084,15.8654,76,0.409091,0,114.058,50,100,52.0126,0.141401,228.698,0.736607,0,110.146,0.651642,0,accident
77.6786,0.777778,33.3333,0,27.2101,6.06061,48.5783,75,0.664944,0,53.0299,0,95.8333,33.3333,-125.903,14.4934,27.2727,51.2695,0.230653,0,13.3929,0.260533,0.111173,0,0.30236,89.2857,50.2691,49.1071,4,113.575,29.4643,16.6667,0.168887,-21.9025,140.642,16.4037,35.5,0.493252,0,-6.51647,66.6667,66.6667,51.548,0.116584,191.908,0.532395,0,-14.5011,0.591144,0,accident
66.6667,0.829375,28.5714,0,29.1944,7.14286,51.9608,0,0.19223,0,49.0196,40,72.8368,39.2857,245.381,13.5244,25,50.4669,0.605701,0,15.4412,0.549493,0.134141,0,0.566952,70.5882,49.0196,57.8431,5,154.504,20.5882,0,0.089901,-65.6555,118.343,17.2448,13.5,0.575499,0,23.5421,50,40,49.4048,0.057916,203.813,0.71522,0,1.96078,0.685116,33.3333,accident
87.931,0.87931,33.3333,6.89655,19.1566,20,52.4738,100,0.814815,0,46.5517,0,82.7586,13.3333,-109.739,10.0894,33.3333,51.9225,0.526675,0,25.8621,0.64532,0.296296,66.6667,0.145062,96.5517,48.2759,60.3448,1,178.326,49.1796,0,0.113848,-32.2829,211.64,14.8148,57.5,0.520248,0,-9.96351,100,50,53.4483,0.205939,-8.95832,0.433642,0,44.8628,0.52996,0,accident
0,0,21.4286,25.9259,21.9577,21.4286,54.4974,100,0,0.538776,46.2963,0,0,0,12.7551,15.873,57.1429,51.6009,0.464686,0.19709,50,0.608676,0.75496,0,0.326984,88.8889,46.5547,68.5185,1,204.082,51.8519,16.6667,0.282035,-51.0204,251.394,15.0794,62,0.645901,0,-7.71046,100,33.3333,54.2712,0.520576,67.8572,0.5119,0,49.3333,0.429876,0,accident
92.8571,0,23.5294,12.5,20.927,11.7647,56.9981,100,0,0.37069,50,0,92.8571,17.6471,21.9519,10.468,47.0588,55.1796,0.478672,0.058036,33.9286,0.599735,0.281609,0,0.850575,96.4286,46.2689,57.1429,2,166.468,39.2857,0,0.25485,191.924,177.892,14.532,3.5,0.525199,0,56.7334,100,50,48.2143,0.25,18.0811,0.373084,0,13.623,0.615972,0,accident
0,0,33.3333,25,19.9764,23.8095,60.4483,100,0,0.642473,44.6429,0,0,4.7619,10.4058,13.1336,38.0952,52.4392,0.106631,0.205701,58.9286,0.112765,0.041,0,0.305456,94.6429,46.0387,62.5,2,176.899,48.2143,0,0.186069,-29.8891,160.495,13.8249,2,0.61867,0,-10.585,100,50,47.072,0.19125,-13.2816,0.48669,0,58.9481,0.536328,0,accident
0,0,30.7692,14.2857,19.8864,30.7692,57.0229,100,0,0.741379,43.1874,0,0,15.3846,11.8906,12.4384,23.0769,49.3086,0.476829,0.10119,39.2857,0.680083,0.039956,0,0.281928,89.2857,47.3214,71.4286,1,196.195,48.2143,25,0.301125,-115.646,157.551,16.133,15.5,0.616858,0,59.6256,100,75,39.7868,0.194444,-66.8847,0.401022,0,61.2883,0.526239,0,accident
0,0,20.8333,6.66667,29.3664,20.8333,44.2473,100,0,0.875,39.6078,0,0,16.6667,17.3611,20.6944,41.6667,49.2607,0.340649,0.05,40,0.736364,0.126652,16.6667,0.096193,96.6667,48.3333,55,1,199.653,50,0,0.156608,-46.2963,265.442,27.6389,9,0.556379,0,38.0699,66.6667,100,50,0.258387,397.796,0.593256,0,105.652,0.541042,0,accident
80.9524,0.833333,20,16.6667,25.7143,13.3333,45.2381,100,0.8,0.775926,45.2381,0,71.4286,26.6667,-107.353,18.0952,40,53.1945,0.463492,0.155203,42.8571,0.504157,0.602083,25,0.460628,92.8571,47.619,47.619,1,237.5,47.619,0,0.303351,-137.5,337.5,26.4286,83.5,0.448256,0,124.125,100,50,47.619,0.28869,482,0.287787,0,124,0.603146,0,accident
84.7826,0.847826,18.1818,15.2174,26.1538,27.2727,48.235,100,0.857143,0.797178,54.3478,0,78.2609,27.2727,-138.574,14.0787,27.2727,52.3842,0.534266,0.141707,39.1304,0.671728,0.054233,33.3333,0.505563,81.1594,47.8261,47.8261,3,226.757,48.4358,0,0.608696,-81.9815,192.744,27.7433,51,0.552527,0,106.281,100,0,58.6956,0.108696,-31.1791,0.467164,0,42.3913,0.549481,0,accident
81.25,0.822531,30,6.25,38.7755,30,45.8333,0,0.733796,0.8125,37.5,0,70.8333,20,273.438,14.3229,20,49.4832,0.260241,0.0625,33.3333,0.390339,0.328414,100,0.245833,95.8333,47.9167,45.8333,0,292.969,45.8333,0,0.338542,-139.002,371.094,31.7708,4,0.467552,0,46.2084,100,100,47.9167,0.13233,39.0625,0.585462,0,37.5,0.510079,0,accident
84.6154,0.846154,20,5.76923,27.1186,20,46.352,100,0.710526,0.877193,55.7692,0,76.9231,35,27.7008,17.8138,25,49.8733,0.42885,0.051282,34.6154,0.73433,0.205128,66.6667,0.141946,96.1538,48.9011,59.6154,2,249.307,47.2122,0,0.206451,478.503,320.538,37.0445,9,0.48299,0,43.0714,75,100,48.0769,0.234796,-59.7755,0.675595,0,29.1498,0.37607,25,accident
0,0,30,0,23.9394,15,41.1765,66.6667,0,0,41.7456,0,0,15,7.71605,17.5654,40,43.9957,0.568724,0,36.7647,0.381699,0.118335,0,0.097269,97.0588,41.1,66.1765,3,135.031,39.9651,50,0.147746,-20.1733,149.024,16.5033,139.5,0.541025,0,45.9559,66.6667,50,46.946,0.142036,201.72,0.710185,0,102.941,0.694987,0,accident
0,0,26.3158,0,26.5986,15.7895,47.1429,80,0,0,46.9714,0,0,26.3158,9.76562,19.0179,31.5789,45.1601,0.296701,0,25.7143,0.687091,0.283881,0,0.198958,94.2857,43.9496,75.7143,5,156.25,45.7143,75,0.308573,-52.5366,173.771,17.2321,96,0.691667,0,41.7043,50,25,48.5714,0.423983,-1.69769,0.593403,0,29.8838,0.677943,0,accident
0,0,41.6667,0,24.365,25,47.3684,100,0,0,48.6842,0,0,8.33333,9.18274,14.5933,25,45.9509,0.210875,0,17.1053,0.597407,0.076106,25,0.2,81.5789,48.6842,72.3684,3,151.515,44.7368,0,0.303072,147.888,151.515,15.8692,156.5,0.573975,0,52.5862,100,33.3333,47.3942,0.148568,148.098,0.444703,0,112.228,0.503887,0,accident
0,0,25,0,27.5188,30,46.0526,100,0,0,48.6842,0,0,20,10.4058,16.9779,25,44.6897,0.187517,0,38.1579,0.613023,0.07072,0,0.266129,97.3684,48.6842,65.7895,4,156.087,38.1579,0,0.252483,-46.0422,176.899,17.2326,23.5,0.525303,0,101.968,75,42.8571,45.4545,0.182861,12.8458,0.670483,0,59.4011,0.562897,0,accident
89.0625,0.90625,29.1667,0,25.5319,33.3333,3.125,100,0.790323,0,59.375,0,83.75,8.33333,572.32,13.004,29.1667,46.0108,0,0,40.0323,0,0.257789,0,0.29115,96.875,48.4375,54.6875,3,156.087,50.5832,0,0.312058,10.4058,140.479,21.5726,253,0.492425,0,104.671,0,0,54.6875,0.489416,10.4058,0.503494,0,34.375,0.541608,0,accident
0,0,25,16,18.0632,11.3636,60.5129,100,0,0.817832,41,0,0,13.6364,2.44141,8.25,50,51.4594,0.401246,0.135,51,0.442758,0.105015,0,0.34375,96,48.2354,73,3,84.2285,38,20,0.284511,-10.9384,102.578,6.78125,5,0.668051,0,52.0808,100,20,43.0728,0.192494,127.315,0.483655,28.5714,-4.95801,0.588863,0,accident
90,0.935,24,18,20.0414,16,61.3889,100,0.885246,0.540164,68,0,96.1875,16,190.521,8.09836,44,51.0924,0.180328,0.125,54,0.49963,0.082499,61.5385,0.459016,98,46.0861,61,2,80.6235,53.2477,22.2222,0.213185,163.059,95.9895,7.31148,18.5,0.449297,0,-5.18325,100,66.6667,48.1743,0.148148,17.4902,0.359082,33.3333,49.1836,0.506923,0,accident
0,0,22.5806,22.093,20.0149,12.9032,52.8795,100,0,0.609375,45.3488,0,0,9.67742,187.097,9.50997,54.8387,52.0952,0.717007,0.18314,53.4884,0.707254,0.133089,0,0.021825,88.3721,44.9511,62.7907,2,90.8801,48.8372,0,0.122093,167.043,89.9859,9.59302,19.5,0.494898,0,63.9568,100,37.5,58.4791,0.306326,-8.9531,0.464258,28.5714,72.6073,0.343235,0,accident
89.4737,0.900585,22.2222,7.89474,21.3377,22.2222,47.7472,100,0.885593,0.884746,46.4912,0,82.4561,13.8889,-27.7698,6.48231,41.6667,51.9771,0.718595,0.05,33.3333,0.759149,0.074729,0,0,98.2456,45.9789,62.2807,5,83.3094,52.1884,16.6667,0.270176,142.579,98.0926,7.87987,19,0.524011,0,48.1581,100,50,56.9963,0.183485,-10.2452,0.397011,0,54.0633,0.45107,0,accident
0,0,28.125,18.6047,17.3864,25,64.6566,100,0,0.521839,42.3273,0,0,9.375,6.20643,8.09944,37.5,55.1863,0.681288,0.105426,47.6744,0.625921,0.181034,0,0.179803,97.6744,48.8372,67.4419,3,86.2069,39.5349,0,0.205426,64.4638,80.2616,7.25742,23,0.531034,0,61.107,100,60,49.9433,0.516611,100.304,0.285626,28.5714,-10.9087,0.421529,0,accident
0,0,26.4706,11.6279,20.9947,26.4706,57.3439,75,0,0.021277,53.4884,0,0,5.88235,55.1914,12.2712,41.1765,55.9894,0.643257,0.017442,30.2326,0.622757,0.278537,0,0.090313,46.5116,49.4212,68.6047,4,138.072,60.4651,20,0.234179,-19.976,131.181,11.7763,11.5,0.686818,0,66.8201,100,60,51.1176,0.637209,160.405,0.678415,0,95.6994,0.545298,0,accident
0,0,21.875,0,23.3454,15.625,52.8511,100,0,0,48.75,0,0,12.5,5.66893,15.4167,50,53.8575,0.455903,0,20,0.627786,0.126228,14.2857,0.07381,96.25,49.6754,68.75,2,130.385,50,40,0.118056,-36.4127,123.605,14.2262,109,0.605602,0,100.776,100,40,53.287,0.127778,-4.19819,0.465519,0,26.3504,0.466471,0,accident
0,0,33.3333,19.7674,25.5944,30,53.8969,50,0,0.173902,48.8372,0,0,6.66667,164.576,13.4667,30,47.9338,0.667691,0.060207,25.5814,0.501208,0.288372,0,0.4362,0,48.3531,82.5581,4,183.883,73.2558,50,0.309723,-14.1686,125.325,11.5197,183,0.840699,0,74.0833,100,50,43.0233,0.854264,173.067,0.729481,0,95.3488,0.637703,0,accident
0,0,30.5556,0,23.7547,33.3333,45.8601,85.7143,0,0,59.2105,0,0,8.33333,5.16529,21.89,27.7778,42.6668,0.410873,0,25,0.425568,0.482887,0,0.091314,0,37.321,72.3684,7,152.376,59.2105,37.5,0.231837,145.055,120.898,15.61,28.5,0.7241,0,-19.8196,75,37.5,47.5807,0.501331,-17.9303,0.430736,12.5,29.1779,0.625722,0,accident
0,0,18.75,8.13953,22.5451,25,43.5626,50,0,0.888889,44.186,0,0,12.5,227.853,13.7468,43.75,49.5021,0.580121,0.081395,36.0465,0.599035,0.120236,0,0.20163,0,45.5069,72.093,6,145.679,58.1395,33.3333,0.276716,-25.7888,126.812,12.093,30.5,0.701002,0,64.4724,100,33.3333,58.2224,0.18144,185.234,0.653824,0,101.904,0.576851,0,accident
87.1429,0.885714,29.4118,12.8571,25.2401,35.2941,42.8571,100,0.740741,0.848053,51.6541,0,80,11.7647,342.936,6.13757,23.5294,48.2188,0.523857,0.079854,42.8571,0.745688,0.221536,40,0.302282,97.1429,50.1672,65.7143,2,178.326,48.1002,33.3333,0.312271,-46.0995,259.901,20.5291,33,0.496289,0,-3.98519,66.6667,66.6667,48.0952,0.425397,345.175,0.361693,0,104.198,0.636934,33.3333,accident
74.2424,0.854798,29.1667,0,26.0241,20.8333,56.0606,0,0.709877,0,58.4321,0,54.5455,20.8333,13.7174,8.30527,29.1667,46.3773,0.270547,0,31.8182,0.640115,0.20439,16.6667,0.243386,95.9596,47.7456,46.9697,0,178.326,48.4848,0,0.149046,140.826,176.059,21.4366,10.5,0.489198,0,36.859,100,75,44.9946,0.396465,-12.2885,0.494151,0,16.9192,0.570923,0,accident
85.8974,0.897436,38.4615,0,24.8988,11.5385,47.2679,100,0.845622,0,58.9744,0,76.9231,38.4615,10.4058,8.51944,11.5385,48.7603,0.475612,0,38.4615,0.807568,0.057894,0,0.211947,94.8718,50.6226,53.8462,2,156.087,50.6519,0,0.102469,-93.6524,151.784,19.9338,134,0.505848,0,-5.27065,100,100,50.0247,0.09718,237.556,0.498834,0,0.242424,0.484043,0,accident
82.5581,0.860465,30.4348,4.65116,27.5095,17.3913,47.6744,100,0.694984,0.904215,29.0698,0,95.3488,39.1304,170.63,6.73617,13.0435,48.1618,0.391641,0.041344,36.0465,0.770402,0.080524,42.8571,0.662835,97.6744,48.8372,53.4884,1,166.468,48.8372,25,0.132275,278.709,249.703,21.3312,76,0.512679,0,39.0578,40,75,48.5475,0.204716,-37.1678,0.438659,16.6667,46.9202,0.352071,0,accident
86.3636,0.882305,31.0345,0,24.1176,17.2414,47.6892,50,0.832983,0,47.3621,0,77.2727,13.7931,210.564,10.2941,37.931,48.6661,0.36225,0,15.9091,0.584456,0.108346,16.6667,0.275146,88.6364,48.8636,62.5,2,155.709,46.5909,16.6667,0.165847,-39.4188,134.083,18.7166,13,0.486162,0,43.816,75,66.6667,47.6744,0.054439,-5.69113,0.219147,0,2.27273,0.497716,25,accident
0,0,25,14.4737,23.253,29.1667,49.2451,66.6667,0,0.364865,47.3684,0,0,8.33333,7.3046,15.9317,37.5,54.3246,0.645609,0.098684,31.5789,0.669746,0.348777,0,0.347249,86.8421,47.3684,72.3684,3,178.963,56.5789,16.6667,0.263229,-29.8592,59.8977,13.7269,10.5,0.706723,0,65.4094,75,50,52.6316,0.442356,67.5676,0.54154,0,23.6842,0.608899,0,accident
0,0,26.6667,0,28.0266,23.3333,47.0971,100,0,0,48.093,0,0,23.3333,7.71605,15.0362,26.6667,48.3742,0.197627,0,17.3913,0.303857,0.442718,0,0.11329,92.3913,47.7575,80.4348,2,173.611,54.3478,20,0.356789,214.608,176.919,13.9493,19.5,0.669254,0,53.4935,75,40,50.4141,0.408376,-2.05715,0.51522,0,43.0134,0.469309,0,accident
94.2857,0,27.2727,2.85714,24.2347,22.7273,48.5714,100,0,0,48.5714,0,94.2857,27.2727,9.76562,8.30357,22.7273,44.5482,0.198872,0,34.2857,0.705661,0.060417,0,0.31875,97.1429,61.2245,67.1429,1,151.367,46.9426,50,0.295671,183.848,19.5312,15.7143,438,0.48151,0,-5.82313,100,50,44.8232,0.59619,9.76562,0.428738,33.3333,51.4286,0.409178,0,accident
0,0,20.8333,21.4286,24.38,41.6667,47.619,50,0,0.586623,47.0635,0,0,20.8333,249.307,11.2155,16.6667,43.0186,0.367746,0.204365,59.5238,0.688062,0.297515,0,0.293742,0,48.8095,77.381,2,180.055,64.2857,42.8571,0.328625,-17.8287,110.803,12.8446,237.5,0.733746,0,-6.70352,66.6667,28.5714,41.4954,0.440476,98.7753,0.643106,0,106.115,0.451604,0,accident
0,0,27.7778,7.8125,27.5878,16.6667,48.4621,100,0,0,26.5625,0,0,0,312.078,13.6364,55.5556,50.1587,0.671553,0,15.625,0.512784,0.169587,0,0.129324,90.625,47.9441,64.0625,2,146.924,51.5625,0,0.186415,267.816,254.458,17.2348,34.5,0.593734,0,-15.625,100,25,48.2543,0.126346,107.881,0.37963,0,35.7736,0.605882,0,accident
0,0,21.7391,0,24.5378,17.3913,47.196,40,0,0,47.1311,40,0,21.7391,6.57462,14.1738,39.1304,51.5096,0.556553,0,15.2778,0.558333,0.352564,0,0.13641,91.6667,49.0543,70.8333,5,141.354,46.3178,50,0.397266,-102.442,182.01,11.1823,35.5,0.611018,0,52.7929,100,50,51.7354,0.391204,62.7284,0.421696,0,38.3424,0.544357,0,accident
0,0,24,20.5882,24.1091,32,45.5882,50,0,0.089352,51.3516,0,0,8,113.009,12.9902,36,54.5104,0.495821,0.029657,38.2353,0.688568,0.405556,0,0.184832,0,50.7645,72.0588,4,192.901,66.1765,11.1111,0.291198,262.346,190.179,16.0948,108.5,0.752083,0,72.2182,66.6667,11.1111,51.7494,0.555882,44.986,0.740673,0,70.8657,0.603434,0,accident
0,0,27.5862,18.5714,23.9175,27.5862,41.3208,75,0,0.186186,46.9291,0,0,0,171.679,19.7683,44.8276,43.3033,0.308237,0.084127,42.8571,0.70907,0.421406,0,0.233775,0,43.2762,81.4286,4,208.181,68.5714,60,0.195348,156.342,146.937,14.3629,63.5,0.837194,0,99.4563,100,40,49.7959,0.351141,7.3046,0.629215,0,45.7143,0.593949,0,accident
0,0,22.5806,33.3333,22.4796,32.2581,53.7823,75,0,0.211025,58.4754,0,0,0,82.6702,15.7153,45.1613,49.6688,0.577519,0.180135,46.9697,0.487374,0.61941,0,0.334714,96.9697,48.4848,74.2424,4,167.658,68.1818,33.3333,0.192845,226.455,191.996,11.6279,105,0.763663,0,96.524,100,50,48.4848,0.384033,122.043,0.723279,0,34.2147,0.517353,0,accident
0,0,26.087,45.1613,22.1239,17.3913,49.7925,25,0,0.363506,47.7026,0,0,0,-60.5439,19.9651,56.5217,46.4998,0.383483,0.134545,46.7742,0.387814,0.467922,0,0.385731,0,38.7097,80.6452,8,226.443,81.5964,50,0.350048,-37.7663,124.178,14.1238,103.5,0.874829,0,83.7987,100,37.5,44.9227,0.393939,117.787,0.425676,0,7.25806,0.592245,0,accident
0,0,10,31.25,24.0059,30,64.2465,100,0,0.492188,52.0833,0,0,5,9.76562,17.7083,55,53.9374,0.113281,0.282986,56.25,0.078704,0.273438,0,0.131944,73.6111,41.3482,66.6667,3,185.547,54.1667,33.3333,0.369907,-22.2134,106.24,12.2396,64.5,0.669872,0,68.4122,100,66.6667,41.7094,0.25,-34.08,0.592895,0,68.1973,0.491106,0,accident
0,0,22.7273,31.25,31.1538,18.1818,70.0321,100,0,0.248039,52.3958,0,0,0,106.69,16.9118,59.0909,55.5702,0.450708,0.140972,39.5833,0.383488,0,0,0.35512,89.5833,47.9167,75,2,194.637,54.1667,25,0.506681,-24.8702,95.1557,13.9706,1,0.730392,0,71.8705,100,25,39.6446,0,-29.1955,0.429365,0,91.6667,0.426287,0,accident
88,0.86,15.7895,14,21.5349,15.7895,65.205,100,0.90625,0.734375,80,0,84,5.26316,234.167,10.75,63.1579,51.4832,0.23879,0.14,38,0.287619,0.322917,16.6667,0.788194,92,48,54,2,151.367,48,0,0.143611,-96.0286,175.781,12.25,0.5,0.544643,0,-7.0418,100,50,38.369,0.14,205.078,0.372758,25,-68,0.402465,0,accident
0,0,20,23.2143,18.6596,30,56.5154,100,0,0.395743,40.6375,0,0,5,9.18274,13.961,45,51.7246,0.436409,0.143707,42.8571,0.5542,0.366667,0,0.510101,85.7143,46.9332,64.2857,2,160.698,48.2143,0,0.365306,-28.6285,153.212,12.5541,17,0.597304,0,70.2937,50,20,46.6151,0.683333,13.1287,0.325228,0,50.3873,0.596108,0,accident
0,0,23.8095,17.3077,25.8152,19.0476,58.2692,100,0,0.575,46.1538,0,0,4.7619,11.1111,15.2564,52.381,49.3658,0.55235,0.086539,36.5385,0.604701,0.031944,0,0.353704,94.2308,44.2308,51.9231,2,166.667,48.0769,33.3333,0.265779,129.391,111.111,14.6154,3.5,0.596667,0,-5.71992,100,33.3333,35.0427,0.229701,-53.7037,0.494463,0,80.1282,0.500291,0,accident
80.7692,0.820513,42.8571,0,0,14.2857,44.2308,0,0.833333,0,46.1538,0,76.9231,0,-102.041,42.8571,42.8571,42.8773,0.265152,0,11.5385,0.352564,0.269841,0,0.214286,92.3077,40.1306,38.4615,0,306.122,46.1538,0,0.820513,-76.5306,361.475,32.967,11.5,0.518398,0,-29.1346,0,0,46.1538,0.34188,-12.7551,0.686508,0,7.69231,0.520342,0,accident
82.5,0.825,27.2727,0,29.3103,36.3636,10,0,0.77193,0,52.5,0,73.3333,9.09091,27.7008,13.6842,27.2727,45.3569,0,0,40.3313,0,0.45591,50,0.40142,95,45,52.5,0,249.307,46,0,0.505556,55.4017,249.307,23.4211,90.5,0.51789,0,-29.2399,0,33.3333,47.5,0.503389,175.439,0.50949,0,98.3333,0.523545,0,accident
0,0,36.3636,20.5882,30.719,18.1818,38.7182,100,0,0.647059,46.6912,0,0,0,-46.0004,23.8754,45.4545,45.7695,0.523529,0.205882,32.3529,0.470588,0.066086,0,0.472148,76.4706,47.0588,64.7059,1,328.72,47.0588,0,0.161086,460.777,299.885,34.6021,21,0.675245,0,65.8877,100,0,45.1421,0.151053,-173.01,0.36374,0,43.6975,0.541152,0,accident
0,0,8.69565,28.2609,19.7701,21.7391,47.8261,0,0,0.609962,10.8696,0,0,0,71.3436,3.44828,69.5652,58.6854,0.251437,0.257488,43.4783,0.264493,0.043103,0,0.114943,95.6522,48.9703,58.6956,0,178.359,47.8261,0,0.35762,11.8906,66.0242,11.994,0,0.557177,0,70.054,100,0,48.5507,0.413043,11.8906,0.524823,0,103.478,0.488471,0,accident
0,0,25,14.5833,27.381,31.25,70.8333,0,0,0.071429,43.75,0,0,12.5,12.7551,5.80357,31.25,48.6301,0.410714,0.03125,39.5833,0.713542,0,0,0.447619,85.4167,39.5833,60.4167,0,172.194,47.9167,25,0.231481,-108.418,191.327,8.33333,197.5,0.54881,0,-18.2648,100,25,35.665,0,161.315,0.552853,0,4.16667,0.496198,0,accident
0,0,20,26.1905,18.118,25,64.3596,100,0,0.224138,47.619,0,0,0,11.8906,13.9573,55,59.2302,0.877395,0.121032,50,0.78836,0,0,0.261186,80.9524,47.619,57.1429,1,190.25,52.381,0,0.257685,-23.4135,130.797,10.8374,164.5,0.608583,0,-8.82747,100,50,39.7782,0,95.1249,0.560717,0,4.7619,0.59256,0,accident
