@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Harris_Corners_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Harris_Corners_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Airs_Length_Contours_3 numeric
@attribute Harris_Corners_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Harris_Corners_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Length_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.2951,60.0269,53.2504,0.428039,0.594281,44.4444,11.1111,18.5185,25.9259,55.3226,47.6642,28.3175,0,0,0,98.5714,0,0,0,0,0,0,0,46.5809,109.452,70.2853,62.1429,0.361012,14.2857,28.5714,42.8571,19.2857,0.714286,0.165172,0.756839,0,0,100,74.2857,87.236,-41.4883,71,98.5714,0.769226,0.598169,0,100,0,6.88312,28.5714,-5.33393,239,0.114581,100,0,7,63.5714,123.018,175.973,69.4643,0.323796,0,0,0,100,10,47.1429,53.7683,-11.37,0.234728,0.616327,0,25,75,0,3.74459,31.4286,79.693,52.0635,-13.7741,745.5,0.358179,0.206865,66.6667,33.3333,0,82.633,146.924,0.378571,0.473485,0,0,0,accident
49.6001,54.9323,95.1048,0.458387,0.515132,46.8085,19.1489,14.8936,19.1489,49.7401,44.1927,19.1076,1,0,0,98.5294,0,0,0,0,0,0,0,42.3269,-1.95187,138.776,56.3725,0.564032,9.09091,36.3636,36.3636,10.2941,0.735294,0.080882,0.856548,50,0,50,75,71.4286,206.739,17.5,95.5882,0.747817,0.617867,85.7143,14.2857,0,6.53361,33.8814,1.44727,18,0.063333,100,0,3,36.7647,-41.3141,0.949449,21.3235,0.270197,0,0,0,100,9.55882,47.568,98.92,138.776,0.195058,0.313319,50,10,40,0,8.44538,46.5036,83.8609,54.9963,-4.98453,1569,0.27088,0.162408,0,100,0,50.1939,-8.16327,0.79021,0.719669,12.5,0,50,accident
50.6467,45.921,91.2729,0.286156,0.484777,42.5926,22.2222,18.5185,16.6667,58.1051,43.3608,21.5773,0,92.1429,87.1429,98.5714,0.960714,0.787879,100,0,0,0,0,54.6867,112.739,143.951,40,0.443677,0,20,40,3.57143,0.714286,0.035714,0.919192,0,0,0,72.8571,74.6097,140.431,17.5,86.1905,0.701587,0.598822,40,60,0,6.25541,48.5714,197.004,25,0,100,0,3,28.5714,-103.765,-46.1224,0.714286,0.439394,28.5714,0,0,71.4286,13.4632,48.3774,100.568,139.77,0.249927,0.627408,0,66.6667,33.3333,0,7.8355,50.6778,93.5198,-4.80519,146.924,1495.5,0.163139,0.166293,0,100,0,48.5714,-18.3655,0.632584,0.62407,66.6667,0,0,accident
50.92,49.1549,96.1556,0.320554,0.545488,35.4839,25.8065,19.3548,19.3548,52.1368,44.4576,23.1164,0,0,0,93.1818,0,0,0,0,0,0,0,45.8704,47.1408,-15.5271,50,0.594085,0,16.6667,25,2.27273,1.13636,0,0,0,0,0,72.7273,121.687,-81.1249,31.5,84.8485,0.743796,0.606142,50,50,0,6.87104,49.3036,5.40833,129,0.168789,100,0,2,31.8182,-34.2776,15.7452,1.81818,0.533241,0,0,0,100,16.9662,43.2077,-5.18182,215.251,0.235091,0.598371,0,60,40,0,11.9979,50.9213,146.703,-10.2389,157.893,52,0.281818,0.121318,0,100,0,51.6102,-42.5831,0.72114,0.478267,14.2857,0,28.5714,accident
48.6723,61.6821,94.2885,0.450798,0.664674,50,28.5714,14.2857,7.14286,51.7045,40.843,25.6298,0,0,0,84.0909,0,0,0,0,0,0,0,52.2727,95.4545,-58.6904,81.8182,0.414327,0,28.5714,0,7.95455,2.27273,0,0,100,0,0,73.8636,143.321,64.8999,39.5,97.7273,0.778409,0.662493,33.3333,66.6667,0,13.3721,43.1818,5.40833,116,0.077326,100,0,3,26.1364,-191.173,-36.6062,34.0909,0.459302,100,0,0,0,19.3446,46.2346,55.7487,-21.3152,0.232549,0.599086,25,50,25,0,13.2135,49.533,132.097,62.034,-4.3967,158.5,0.113636,0.829457,0,100,0,52.6163,-21.6333,0.670928,0.616037,0,0,40,accident
39.7663,-3.85073,65.4844,0.650672,0.618407,34.375,21.875,34.375,9.375,48.8745,45.0579,18.9604,1,0,0,85.5072,0,0,0,0,0,0,0,59.7826,100.292,64.8569,89.1304,0.402705,0,66.6667,0,16.3043,1.08696,0.137681,0.669872,0,0,100,78.2609,123.891,59.1716,19.5,97.1014,0.820652,0.744231,100,0,0,13.9214,47.8261,190.491,22.5,0.324728,75,0,4,52.1739,-118.343,-4.7259,63.4783,0.540512,60,0,0,40,15.6355,41.619,99.6703,155.764,0.146739,0.093149,25,37.5,37.5,0,10.3261,47.0432,119.458,74.8864,36.9271,16,0.34015,0.356007,0,100,0,43.4783,-9.46649,0.362164,0.297329,20,40,0,accident
47.5277,62.2298,86.5941,0.574765,0.493684,34.375,21.875,31.25,12.5,48.4517,46.1353,24.7757,0,0,0,93.4783,0,0,0,0,0,0,0,64.1304,36.9565,226.757,82.6087,0.523545,0,44.4444,0,11.9565,1.08696,0.095109,0.75,50,0,50,86.9565,189.909,153.061,12,97.8261,0.891425,0.834656,100,0,0,14.9068,45.6434,149.251,84.5,0.26349,60,0,5,40.2174,436.508,216.716,33.0435,0.421712,100,0,0,0,19.4099,44.1394,80.8924,-18.9462,0.486215,0.417869,14.2857,28.5714,57.1429,0,13.6646,48.3774,129.846,68.2609,-2.26757,203.5,0.21569,0.201239,0,100,0,48.3636,193.704,0.624155,0.453968,16.6667,0,33.3333,accident
50.3911,-10.1582,77.8283,0.459686,0.616129,33.3333,30.303,24.2424,12.1212,43.3499,43.4243,24.8139,0,0,0,97.8261,0,0,0,0,0,0,0,43.4783,84.3126,-65.4372,73.913,0.408808,0,60,20,10.8696,1.08696,0.076087,0.743902,100,0,0,66.3044,133.849,35.693,37.5,97.8261,0.698917,0.595991,0,100,0,9.96819,36.9565,5.94884,8,0.214802,100,0,2,30.4348,51.16,83.1758,35.6522,0.378049,100,0,0,0,16.5429,50,-9.42989,230.271,0.187654,0.444692,11.1111,66.6667,22.2222,0,15.9067,48.913,211.184,117.136,218.357,23,0.286473,0.430352,0,83.3333,16.6667,49.7475,-20.8859,0.657386,0.717694,33.3333,0,11.1111,accident
50.3185,-13.6792,57.9809,0.424603,0.572181,33.3333,9.52381,33.3333,23.8095,46.432,45.2275,21.7378,0,96.4286,95.7143,98.5714,0.966667,0.962963,0,0,0,0,0,45.503,80.6286,-37.7929,35.7143,0.503625,0,41.6667,41.6667,20,1.14286,0.173202,0.734586,0,0,100,64.2857,79.3651,153.691,103.5,98.5714,0.658921,0.505504,0,100,0,7.61905,40.7143,2.51953,27,0,100,0,6,61.4286,2.51953,44.898,46.7347,0.374147,16.6667,0,0,83.3333,7.0068,26.4286,-16.5201,109.474,0.147157,0.57258,62.5,0,25,12.5,7.25624,56.4286,78.1053,90.1905,-62.9882,388.5,0.739436,0.234206,44.4444,22.2222,0,47.8571,153.691,0.936652,0.590508,75,0,0,accident
53.9971,40.6096,47.9256,0.383252,0.561114,41.8605,4.65116,13.9535,39.5349,53.721,43.3634,21.1497,0,77.4648,97.1831,98.5916,0.814515,0.650913,80,0,20,0,45.1429,52.8169,1.40845,-56.6327,29.5775,0.546778,0,0,60,3.52113,0.704225,0.035211,0.938095,0,0,0,37.3239,70.4082,60.933,40,30.6338,0.386253,0.440923,66.6667,33.3333,0,7.1831,48.5915,138.776,103.5,0,100,0,5,39.4366,0.645086,-4.79972,0.704225,0.497568,22.2222,0,0,77.7778,6.68008,23.9437,1.40845,-55.2221,0.113059,0.448581,60,0,0,40,9.09457,45.7746,60.2041,21.9676,120.49,582,0.517665,0.4082,83.3333,16.6667,0,80.2817,175.169,0.880584,0.446529,40,0,60,accident
50.3138,-4.79105,18.7379,0.315221,0.396311,45.9459,13.5135,16.2162,24.3243,52.6373,43.4455,19.5227,1,88.2353,79.4118,98.5294,0.903887,0.854082,100,0,0,0,20,57.965,107.493,141.624,17.9412,0.424421,0,6.66667,53.3333,2.94118,0.735294,0,0,0,0,0,60.2941,70.4082,219.573,24,86.0294,0.640398,0.366239,40,60,0,7.85714,49.2647,-8.62642,25,0,100,0,4,40.4412,138.776,97.22,7.35294,0.491194,22.2222,0,0,77.7778,9.01261,25.7353,-14.0138,138.776,0.20514,0.487951,66.6667,22.2222,11.1111,0,6.7437,61.7647,57.1429,53.4522,-20.5095,537,0.60503,0.345756,100,0,0,68.0365,-57.1429,0.584135,0.117399,0,0,66.6667,accident
49.7717,32.1256,41.4865,0.504487,0.566174,61.2245,4.08163,8.16327,26.5306,62.6106,44.0132,23.0844,0,72.6027,87.0069,93.1507,0.709116,0.58829,100,0,0,0,51.2121,35.6164,-3.94479,-59.705,18.7215,0.453226,0,0,62.5,0,0,0,0,0,0,0,42.4658,74.6097,3.06091,11,61.6438,0.487823,0.265152,66.6667,33.3333,0,11.7061,47.9257,-67.5695,74.5,0.15795,50,0,8,17.8082,84.6409,1.87652,26.0274,0.805006,0,0,0,100,6.97385,15.7534,-0.505883,147.552,0.121233,0.687121,75,0,25,0,7.70029,23.2877,66.5748,27.1566,-25.4076,176.5,0.248046,0.519136,90.9091,0,0,62.3288,-25.6473,0.738082,0.569782,0,0,100,accident
49.5937,-2.22208,50.6207,0.543973,0.599509,71.7391,0,4.34783,23.913,58.8567,47.9299,22.1843,0,87.6812,97.1014,98.5507,0.912319,0.695,100,0,0,0,56.5385,39.1304,1.44928,-30.7692,13.0435,0.369576,0,8.33333,58.3333,0,0,0,0,0,0,0,57.2464,75.7396,149.112,26.5,46.9979,0.590574,0.463499,0,100,0,10.6355,50.7246,-11.3813,48.5,0.120444,50,0,4,23.913,195.839,102.92,38.4058,0.73287,0,0,0,100,7.49164,18.8406,-7.24638,149.112,0.189614,0.464103,87.5,0,12.5,0,6.33222,50,65.0888,40.0396,131.923,322.5,0.290819,0.314132,25,62.5,12.5,69.5652,2.36686,0.709848,0.375976,16.6667,0,83.3333,accident
52.5467,-8.3795,87.9328,0.475995,0.445003,53.8462,15.3846,23.0769,7.69231,84.4444,46.8085,42.5532,1,0,0,46.6667,0,0,0,0,0,0,0,46.6667,56.6667,-222.222,69.3333,0.41037,0,0,0,13.3333,3.33333,0.1,0.666667,0,0,0,56.6667,311.111,577.778,16,75.5556,0.674837,0.596732,0,0,0,18.2222,33.3333,321.368,5.5,0.211111,0,0,0,30,577.778,-44.4444,3.33333,0.4,0,0,0,0,24.8889,46.6667,6.66667,-222.222,0.350794,0.440476,0,0,0,0,30.2222,46.6667,400,86.6667,311.111,3.5,0.792593,0.648148,0,0,0,48.8506,475.986,0.411111,0.405556,0,0,0,accident
48.2702,-4.49325,92.6585,0.486748,0.544564,60,10,20,10,34.8837,39.1304,33.6957,1,0,0,71.4286,0,0,0,0,0,0,0,43.1185,62.7486,-252.602,57.1429,0.57284,0,0,0,0,3.57143,0,0,0,0,0,60.7143,311.111,577.778,5,92.8571,0.678571,0.604762,0,0,0,31.9048,42.8571,44.4444,7,0.074074,100,0,1,25,88.8889,51.0204,3.57143,0.266667,0,0,0,0,36.1905,48.5714,117.143,462.222,0.319444,0.185185,0,0,0,0,36.6667,53.5714,355.556,-9.02256,512.281,21,0,0,0,0,0,36.186,496.97,0.497835,0.39798,0,0,0,accident
46.0522,104.278,90.6491,0.436578,0.4705,40,20,20,20,54.6667,56.4103,25.641,1,0,0,78.125,0,0,0,0,0,0,0,46.875,75,-173.01,62.5,0.328665,0,0,0,6.25,3.125,0,0,0,0,0,62.5,328.72,519.031,8.5,93.75,0.734375,0.663866,0,0,0,22.0588,46.875,34.6021,57,0.467865,100,0,1,40.625,-103.806,39.0625,3.125,0.572712,100,0,0,0,39.7059,46.875,-36.3636,519.031,0.255208,0.536765,50,50,0,0,26.1029,43.75,207.612,70,110.727,11,0.373016,0.387488,0,0,0,40.625,520.99,0.689423,0.446003,0,0,0,accident
48.4848,69.6189,57.9004,0.563189,0.709876,35.7143,21.4286,35.7143,7.14286,44.4444,36.1111,38.3333,0,0,0,95.4545,0,0,0,0,0,0,0,68.1818,45.4545,450,95.4545,0.64375,0,0,0,15.9091,13.6364,0.056818,0.0375,0,0,0,84.0909,387.5,450,0,93.9394,0.840909,0.783333,0,0,0,29.5455,47.7273,-200,20.5,0.426439,100,0,3,36.3636,25,157.541,5.19481,0.533333,0,0,0,100,40.2273,47.7273,-52.2727,450,0.473064,0.449473,0,25,75,0,15.2273,48.3171,394.179,83.9394,181.667,11,0.360206,0.309277,0,100,0,41.0606,-150,0.560262,0.583636,0,0,0,accident
46.2089,62.3067,92.3696,0.51868,0.590963,40,20,40,0,63.2075,61,27,0,0,0,94.1176,0,0,0,0,0,0,0,57.9679,35.2941,546.875,86.7647,0.591146,0,0,0,11.7647,4.70588,0,0,0,0,0,79.4118,468.75,546.875,0,94.1176,0.807843,0.770833,0,0,0,31.9853,38.2353,564.904,50.5,0.421306,0,0,1,32.3529,546.875,-58.5574,2.94118,0.375,0,0,0,0,40.8088,47.0588,88.2353,-195.312,0.505782,0.433293,0,0,100,0,27.2059,47.0588,390.625,74.3097,91.6773,6.5,0.626471,0.586458,0,0,0,41.257,-134.243,0.46924,0.491927,0,0,0,accident
47.2652,-12.4731,54.1827,0.501245,0.485072,64.2857,4.7619,21.4286,9.52381,51.0452,49.4256,25.5128,0,75.6944,49.359,98.0556,0.775574,0.624304,0,0,100,0,43.3929,53.6539,-19.6654,2.04082,68.0556,0.407658,31.25,12.5,37.5,30.5556,1.38889,0.281339,0.532677,14.2857,0,85.7143,38.1944,70.4082,187.59,1.5,38.8889,0.404915,0.346821,80,20,0,15.496,61.1111,275.51,162,0.112608,100,0,13,74.3056,165.19,144.654,62.7778,0.317395,33.3333,0,0,66.6667,2.75794,10.4167,-7.39489,116.327,0.069444,0.317857,75,0,25,0,10.6151,63.1944,68.3673,47.0718,-34.3559,1394,0.671037,0.498452,27.2727,22.7273,36.3636,96.5278,2.04082,0,0,0,0,0,accident
49.0576,-7.51174,52.9725,0.515195,0.597936,65.3846,3.84615,17.3077,13.4615,50.4396,48.9489,22.661,0,89.4366,102.347,97.8873,0.91338,0.85625,100,0,0,0,0,49.2958,-25.8065,97.1741,62.3239,0.614718,33.3333,33.3333,8.33333,26.0563,1.76056,0.241981,0.614139,0,0,100,57.7465,76.9043,177.431,223.5,47.4178,0.593333,0.455764,37.5,62.5,0,20.4665,57.7465,2.44141,99.5,0.173374,82.6087,0,23,69.0141,-24.6853,52.8261,82.3944,0.357319,0,0,0,100,7.06426,29.8543,56.338,151.367,0.162911,0.335938,0,50,50,0,10.0792,55.6338,72.0215,38.0282,147.461,721,0.564395,0.438029,66.6667,4.7619,19.0476,81.6901,-61.3839,0.69598,0.464914,66.6667,0,0,accident
49.5283,-10.6132,47.817,0.558627,0.674584,52.2727,4.54545,22.7273,20.4545,54.1527,47.4675,27.3581,0,82.1429,115.714,98.5714,0.853869,0.668811,75,0,25,0,51.4706,49.2857,-25.5277,69.7514,94.2857,0.168233,50,20,20,24.2857,1.14286,0.222053,0.634359,0,0,100,50,72.4481,232.188,37,51.1429,0.530952,0.352124,50,50,0,5.18908,45,209.824,14.5,0,100,0,3,69.2857,-21.0203,40.1755,75,0.515814,20,0,0,80,5.42017,15.7143,-16.8681,222.751,0.094841,0.61152,80,0,20,0,5.46218,36.4286,71.3668,47.5684,-22.6846,136.5,0.451854,0.607607,100,0,0,92.8571,0.642944,0.942857,0.069853,0,0,0,accident
42.8299,-14.8368,44.9585,0.500235,0.45924,59.375,0,21.875,18.75,54.8899,47.8521,31.1412,0,74.2857,48.4793,98.0952,0.766936,0.60741,33.3333,0,66.6667,0,36.8116,52.2789,-15.9048,2.1004,46.4286,0.216329,0,28.5714,14.2857,25,6.25,0.219048,0.530327,25,0,75,38.5714,71.4136,241.546,10,37.8571,0.439286,0.268116,33.3333,66.6667,0,6.10766,44.2857,149.001,61,0,100,0,6,69.2857,204.011,156.215,70.1786,0.403507,60,0,0,40,4.78261,14.2857,-1.09244,193.453,0.06131,0.311594,66.6667,0,33.3333,0,3.31263,35,61.9618,23.7662,121.823,173,0.388813,0.553677,100,0,0,94.2857,2.1004,0.640079,0.062802,0,0,0,accident
52.4428,-11.8546,50.566,0.598058,0.629274,88.0952,0,4.7619,7.14286,51.6086,53.9201,23.6933,0,71.4286,50.8766,50,0.755787,0.408035,63.6364,0,36.3636,0,30.6418,50.3064,0.044643,2.1004,44.2857,0.270129,0,0,0,22.8571,0.714286,0.117727,0.19282,66.6667,0,33.3333,34.2857,71.4136,179.584,8.5,37.8571,0.328175,0.582126,100,0,0,6.23188,50.7143,2.1004,6,0,100,0,3,57.1429,107.673,79.4844,50,0.628364,83.3333,0,0,16.6667,4.14079,12.8571,-6.82183,149.034,0.145238,0.207729,100,0,0,0,4.80331,52.1429,63.012,40.2219,129.093,70,0.557511,0.65064,100,0,0,85,-36.8883,0.891616,0.519192,50,0,50,accident
55.0231,-6.18755,95.4751,0.379812,0.488486,36,24,20,20,50.747,47.4131,22.8159,1,93.5897,92.3077,97.4359,0.940171,0.945736,0,0,0,0,0,47.4359,57.6527,-23.7335,32.0513,0.504401,0,57.1429,14.2857,0,0,0,0,0,0,0,58.9744,113.575,82.9277,40,93.1624,0.637529,0.517336,83.3333,16.6667,0,14.4902,47.4359,5.40833,5,0.093023,100,0,3,19.2308,252.943,111.769,1.28205,0.760207,66.6667,0,0,33.3333,12.2838,54.1667,25.9855,-12.0275,0.22477,0.345595,25,50,25,0,14.0727,49.7411,98.0821,10.9557,-7.86666,275.5,0.123016,0.111296,0,100,0,58.9744,-25.5276,0.607455,0.466819,14.2857,0,42.8571,accident
51.4653,-5.35171,49.9732,0.357447,0.509402,56.6667,23.3333,6.66667,13.3333,55.0714,44.5812,21.2308,1,89.1892,83.7838,97.2973,0.891892,0.820513,0,0,0,0,0,52.5033,-32.7327,243.261,55.4054,0.352665,0,42.8571,0,0,13.5135,0,0,0,0,0,60.8108,124.918,-216.963,35,59.4595,0.646669,0.413332,80,20,0,11.5731,60.8108,6.57462,1.5,0.233974,100,0,2,24.3243,32.8731,7.3046,1.35135,0.633644,50,0,0,50,16.4241,49.4484,-2.9632,199.14,0.102769,0.069959,66.6667,33.3333,0,0,14.2758,48.6487,174.227,27.0011,62.5954,105,0.11849,0.134554,0,66.6667,0,54.8228,-33.1925,0.687457,0.525707,28.5714,0,42.8571,accident
44.0168,72.4777,71.7226,0.372519,0.560479,33.3333,29.1667,37.5,0,45.1659,45.7512,24.8768,1,0,0,0,0,0,0,0,0,0,0,74.2424,93.9394,90.0277,71.2121,0.716914,0,0,0,13.6364,6.06061,0.070875,0.39883,100,0,0,83.3333,211.219,249.307,4.5,92.9293,0.871212,0.863722,0,0,0,19.7767,43.2382,257.114,163.5,0.441245,85.7143,0,7,22.7273,-144.564,9.18274,31.6017,0.776316,100,0,0,0,23.3652,42.4242,-70.6061,277.355,0.264206,0.394728,40,20,40,0,14.0351,48.5841,190.504,53.9394,70.6371,196.5,0.510101,0.421053,0,100,0,39.8367,-32.8668,0.641842,0.463128,20,0,40,accident
47.9431,-23.7976,93.1848,0.436658,0.620595,33.3333,33.3333,28.5714,4.7619,44.2035,49.3208,22.5183,1,0,0,91.6667,0,0,0,0,0,0,0,48.6111,88.914,-33.563,83.3333,0.451542,11.1111,55.5556,0,0,1.38889,0,0,0,0,0,63.8889,141.967,33.4902,46,97.2222,0.683993,0.595732,20,80,0,17.9094,47.0665,6.92521,92,0.08433,100,0,3,19.4444,13.8504,7.71605,8.33333,0.836505,100,0,0,0,15.6433,58.2877,32.677,-27.2823,0.21156,0.531699,40,40,20,0,14.8392,48.6111,151.132,42.4308,-13.4522,74.5,0.207672,0.270572,0,75,25,40.1129,-31.856,0.638762,0.305936,0,60,40,accident
45.9704,66.345,2.66841,0.458574,0.554837,29.6296,29.6296,25.9259,14.8148,42.8629,42.3305,25.7415,0,0,0,0,0,0,0,0,0,0,0,59.7561,103.495,-25.4851,89.4309,0.700457,0,25,0,17.0732,1.21951,0.158537,0.769231,100,0,0,81.7073,197.239,150.133,11,97.561,0.856659,0.815914,0,0,0,17.7611,47.6401,142.599,23.5,0.243178,60,0,5,45.1219,6.57462,104.916,32.9268,0.417599,66.6667,0,0,33.3333,24.1401,52.0325,73.9605,-40.6557,0.247538,0.43704,40,20,30,10,14.8843,47.9447,147.788,99.702,229.787,399,0.154102,0.101496,0,100,0,42.9114,-30.7476,0.47747,0.599347,33.3333,33.3333,0,accident
54.9721,67.7653,89.1953,0.521362,0.423269,50,21.4286,21.4286,7.14286,55.7692,40.9836,19.2623,1,0,0,94.1176,0,0,0,0,0,0,0,50,-7.84314,450,70.5882,0.380556,0,0,0,26.4706,14.7059,0.161765,0.2125,100,0,0,55.8824,237.5,-150,2.5,54.4118,0.617647,0.5325,0,100,0,24.1176,44.1176,25,62,0.679365,100,0,1,50,21.4286,113.693,37.2549,0,100,0,0,0,30.8824,50,13.4948,-48.5294,0.179739,0.293056,100,0,0,0,25,47.0588,200,-15.5709,311.765,11.5,0,0,0,0,0,57.1193,-57.9646,0.402042,0.294097,50,0,50,accident
43.4162,-7.77804,5.2939,0.441613,0.560523,58.8235,17.6471,17.6471,5.88235,49.2424,63.8462,31.5385,0,0,0,95.4545,0,0,0,0,0,0,0,47.7273,-24.7712,497.801,9.09091,0.676984,25,75,0,15.9091,2.27273,0.170455,0.738095,0,0,0,65.9091,226.757,-18.1406,18.5,95.4545,0.721117,0.508433,100,0,0,17.7489,36.3636,22.6757,9.5,0.307937,100,0,2,43.1818,793.651,468.32,60.9091,0.45068,100,0,0,0,29.2208,47.7273,41.0744,-46.5883,0.200078,0.520961,66.6667,33.3333,0,0,19.0476,47.7273,351.474,90.9091,264.106,10,0.431818,0.369048,0,100,0,40.9091,-38.7377,0.542929,0.503968,0,0,0,accident
56.6686,46.7458,89.0874,0.424583,0.537878,69.2308,15.3846,15.3846,0,50,41.6667,20,1,87.5,87.5,93.75,0,0,0,0,0,0,0,50,52.7439,-72.561,37.5,0.453571,0,0,0,6.25,3.125,0,0,0,0,0,40.625,237.5,-35.7143,13,39.5833,0.523438,0.470313,100,0,0,14.375,53.125,25,26,0.458333,100,0,1,43.75,566.667,507.812,12.5,0.4575,100,0,0,0,27.1875,56.25,-0.961538,198.077,0.393251,0.440954,0,100,0,0,25.625,54.0865,237.5,87.5,-79.1667,8.5,0.510417,0.325,0,0,0,43.1548,-170.455,0.540625,0.444167,100,0,0,accident
46.8372,-10.5195,60.2868,0.447463,0.45244,31.8182,22.7273,13.6364,31.8182,54.2857,54.9708,26.9006,0,84.7826,78.2609,93.4783,0.869565,0.710526,0,0,0,0,0,47.8261,38.9565,-191.69,43.4783,0.493744,0,0,100,8.69565,8.69565,0.077295,0.853801,0,0,0,56.5217,249.307,470.914,18.5,75,0.575121,0.466082,100,0,0,18.9931,50.075,27.7008,29.5,0.195494,100,0,1,41.3043,-117.729,18.9036,30.4348,0.525075,0,33.3333,0,66.6667,31.3501,49.0847,105.865,488.308,0.123188,0.201754,50,50,0,0,25.1716,45.3228,335.768,23.2514,56.606,77.5,0.120773,0.108772,0,100,0,45.6522,-324.368,0.640468,0.423997,0,0,0,accident
49.3021,103.647,25.7573,0.375999,0.303227,16.6667,33.3333,16.6667,33.3333,57.9477,46.0317,30.4233,0,80.4348,91.3044,95.6522,0.847826,0.75,0,0,0,0,0,53.0169,24.6377,-72.0165,27.5362,0.40696,50,0,50,0,73.913,0,0,0,0,0,50,262.346,-432.099,19,61.4907,0.499905,0.497502,50,50,0,14.9758,56.087,339.506,5,0.342593,0,0,0,28.2609,61.7284,18.9036,42.6087,0.632892,0,0,0,0,27.2947,47.8261,4.34783,-118.708,0.27689,0.396923,0,100,0,0,26.57,47.8261,277.778,20.8696,-43.2099,43,0.092324,0.050755,0,100,0,47.8261,-124.799,0.570393,0.218254,0,0,0,accident
