%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0896226,0.544864,0.241111,2,0.0735849,0.203521,0.399427,2,0.133333,0.303774,0.442407,4,0.153145,0.361994,0.236101,4,accident
0.104329,0.853704,0.584445,2,0.0852814,0.0892857,0.229545,2,0.2,0.444465,0.548883,2,0.154978,0.649078,0.480917,2,accident
0.132783,0.576859,0.374942,2,0.0856553,0.391793,0.538778,1,0.133127,0.189825,0.277326,2,0.143447,0.863089,0.53755,3,accident
0.122134,0.657905,0.431489,2,0.104938,0.340907,0.421367,2,0.161376,0.242084,0.518238,2,0.144621,0.829082,0.489418,0,accident
0.17619,0.698991,0.305633,0,0.142857,0.255994,0.536364,0,0.333333,0.336806,0.350463,0,0.270238,0.489729,0.221242,0,accident
0.178683,0.227273,0.37069,0,0.222571,0.281544,0.335603,0,0.366771,0.339773,0.243966,0,0.288401,0.74739,0.528398,0,accident
0.242424,0.530056,0.119983,0,0.218434,0.181975,0.456094,0,0.17298,0.327546,0.47096,0,0.238636,0.173652,0.24516,0,accident
0.208169,0.706192,0.44674,1,0.285903,0.294393,0.465786,0,0.213439,0.243478,0.45404,0,0.317523,0.292713,0.342756,0,accident
0.14902,0.744259,0.581699,1,0.187255,0.286864,0.410993,1,0.181373,0.453148,0.548039,0,0.251961,0.471319,0.367476,0,accident
0.214043,0.612881,0.505734,3,0.0808511,0.20702,0.475432,2,0.199149,0.354823,0.379822,1,0.188936,0.771797,0.582766,3,accident
0.140184,0.700118,0.373477,3,0.0532279,0.284773,0.650385,2,0.134387,0.332275,0.413806,3,0.115152,0.479223,0.286412,4,accident
0.165493,0.602359,0.570862,5,0.0598592,0.181869,0.314649,3,0.131847,0.48595,0.354481,3,0.119131,0.666049,0.537207,3,accident
0.13242,0.694164,0.308411,4,0.0522374,0.155276,0.610623,2,0.118174,0.462968,0.531155,4,0.109224,0.598814,0.487277,2,accident
0.102559,0.781867,0.565275,4,0.0553353,0.161184,0.420795,2,0.115357,0.471513,0.498116,4,0.116258,0.620406,0.477778,3,accident
0.0921864,0.427104,0.274135,7,0.0597849,0.305568,0.511015,4,0.122867,0.410715,0.483632,4,0.111111,0.852901,0.59982,5,accident
0.0703498,0.452469,0.388153,2,0.0955882,0.185648,0.25996,3,0.134738,0.37832,0.564588,5,0.129173,0.594129,0.492193,5,accident
0.097114,0.504495,0.344042,5,0.0585859,0.398881,0.53517,2,0.128716,0.418735,0.476149,4,0.108802,0.571678,0.326356,4,accident
0.0643571,0.476255,0.38475,3,0.0827448,0.250454,0.385438,5,0.119254,0.448863,0.407707,6,0.108594,0.834315,0.525159,5,accident
0.0594703,0.671319,0.594419,4,0.10095,0.110318,0.176589,4,0.0996169,0.126118,0.576688,3,0.114776,0.348499,0.428612,5,accident
0.0435057,0.780724,0.736457,1,0.0967844,0.180931,0.27843,2,0.138398,0.410354,0.697074,3,0.147226,0.403497,0.357613,3,accident
0.0512472,0.783613,0.744771,1,0.134694,0.221368,0.377441,2,0.217234,0.406695,0.557987,4,0.160998,0.514577,0.369992,1,accident
0.0705128,0.703115,0.625511,3,0.103147,0.159511,0.547335,3,0.188228,0.365446,0.530447,4,0.136072,0.777555,0.25256,3,accident
0.0688424,0.66984,0.597958,2,0.100714,0.144004,0.464509,3,0.139215,0.134935,0.434832,3,0.162162,0.341131,0.418904,4,accident
0.0775862,0.763786,0.502947,2,0.12,0.303389,0.505659,2,0.188621,0.39484,0.596058,3,0.17,0.43228,0.306241,4,accident
0.0736575,0.745657,0.597844,2,0.109942,0.303493,0.511841,2,0.158563,0.196997,0.661941,4,0.145138,0.335465,0.303689,3,accident
0.122926,0.756133,0.471456,2,0.0791855,0.122794,0.360337,2,0.16365,0.447692,0.270549,4,0.143288,0.295004,0.334455,2,accident
0.0777244,0.745156,0.642691,2,0.13101,0.218856,0.421531,2,0.184295,0.347883,0.41515,4,0.150641,0.634143,0.485304,2,accident
0.0744755,0.812099,0.750798,2,0.108392,0.221848,0.480128,1,0.156294,0.590287,0.586589,2,0.14965,0.338055,0.329718,2,accident
0.0811594,0.757246,0.647619,2,0.107729,0.15088,0.502116,0,0.213527,0.281521,0.454583,2,0.178261,0.609883,0.469321,4,accident
0.0743243,0.583205,0.543129,3,0.116132,0.203555,0.322804,4,0.121833,0.128203,0.465196,3,0.127534,0.525427,0.443051,2,accident
0.100619,0.645974,0.520452,3,0.0700464,0.267397,0.289065,3,0.12113,0.25622,0.432651,1,0.127128,0.564865,0.471708,2,accident
0.084893,0.638291,0.460789,5,0.123217,0.305498,0.329008,4,0.114973,0.287969,0.477702,1,0.143717,0.526385,0.444438,3,accident
0.0716374,0.646436,0.535518,3,0.109858,0.230673,0.306619,5,0.128655,0.179538,0.414795,3,0.152256,0.455531,0.428985,2,accident
0.0709442,0.718078,0.511308,2,0.11085,0.293159,0.438927,3,0.0811163,0.497745,0.510527,4,0.146583,0.632051,0.451368,2,accident
0.109816,0.362606,0.354441,2,0.122881,0.354393,0.351133,2,0.144068,0.259105,0.417839,2,0.158545,0.563077,0.421118,1,accident
0.0891304,0.69894,0.469008,1,0.14,0.447728,0.352912,3,0.104348,0.181753,0.545599,2,0.0926087,0.472469,0.318586,0,accident
0.0722222,0.665409,0.38459,2,0.12619,0.246978,0.357285,2,0.154762,0.0963776,0.296974,1,0.154365,0.475685,0.442543,0,accident
0.0996377,0.766667,0.556929,1,0.158062,0.501132,0.309623,0,0.167572,0.183832,0.61384,4,0.122736,0.579588,0.603904,0,accident
0.0821869,0.694085,0.566635,2,0.119224,0.427761,0.368076,2,0.154497,0.179754,0.454794,3,0.171076,0.463206,0.447532,1,accident
0.14238,0.791497,0.710902,0,0.177976,0.304461,0.586086,1,0.280311,0.354907,0.397583,0,0.225806,0.25339,0.388545,0,accident
0.00138026,0,0,0,0.0258799,0,0,0,0.0676329,0.659725,0.852872,2,0.215321,0.271233,0.435693,2,accident
0.126437,0.804832,0.451149,0,0.200192,0.26411,0.507153,0,0.278736,0.487417,0.387209,0,0.190613,0.80072,0.675224,0,accident
0.0446429,0.884314,0.805847,0,0.194643,0.221642,0.360466,0,0.238393,0.380173,0.575689,2,0.279464,0.351819,0.629794,0,accident
0.129032,0.722222,0.689048,2,0.219189,0.309523,0.387422,0,0.263854,0.445945,0.401792,0,0.168734,0.675452,0.412112,0,accident
0.0611339,0.786885,0.641075,1,0.162568,0.27798,0.368399,0,0.140027,0.24057,0.669104,4,0.206284,0.262141,0.483817,2,accident
0.0794776,0.760387,0.519395,2,0.148507,0.221056,0.504666,0,0.124254,0.344175,0.343792,3,0.184328,0.336797,0.402011,2,accident
0.138269,0.596641,0.437322,3,0.105709,0.354761,0.551562,0,0.207404,0.371133,0.501932,1,0.148528,0.543654,0.503366,2,accident
0.121397,0.575284,0.408121,0,0.1602,0.260074,0.441635,0,0.195676,0.570209,0.549397,0,0.174612,0.516519,0.449887,1,accident
0.138445,0.749602,0.382787,2,0.132929,0.195652,0.583956,1,0.20353,0.325429,0.44142,0,0.209597,0.274819,0.198001,1,accident
0.042407,0.751587,0.558067,4,0.0774867,0.205053,0.298125,7,0.0525737,0.134911,0.213669,5,0.0740978,0.233781,0.113457,3,accident
0.0659443,0.576328,0.183077,7,0.0512797,0.339167,0.497485,3,0.0681861,0.368724,0.369286,6,0.0502522,0.288511,0.42303,5,accident
0.0457404,0.855182,0.719444,5,0.0633695,0.459388,0.513884,4,0.0779493,0.13214,0.374164,5,0.026396,0.624585,0.445161,1,accident
0.0418979,0.788659,0.471064,5,0.0716796,0.175876,0.587393,4,0.0812061,0.299194,0.343035,6,0.103034,0.218487,0.267926,8,accident
0.0724762,0.865693,0.28745,5,0.0480952,0.269473,0.509657,6,0.102,0.376282,0.548473,10,0.0868571,0.267943,0.313969,9,accident
0.0596737,0.742863,0.586605,2,0.0902098,0.173521,0.373649,3,0.117716,0.178662,0.544373,3,0.142424,0.400812,0.435008,4,accident
0.0440765,0.802239,0.706406,2,0.122668,0.25,0.510677,3,0.131297,0.202934,0.748409,4,0.160215,0.576555,0.651866,5,accident
0.0357143,0.835714,0.758421,2,0.115751,0.258227,0.51237,4,0.114103,0.454378,0.400538,4,0.11044,0.303289,0.389607,3,accident
0.0267574,0.872336,0.787903,1,0.11542,0.254048,0.552407,3,0.136054,0.446469,0.46368,6,0.147392,0.394098,0.442897,5,accident
0.0522876,0.750023,0.666363,2,0.11648,0.139638,0.290113,2,0.140756,0.31139,0.611998,4,0.151261,0.475038,0.474956,4,accident
0.3125,0.485514,0.35392,0,0.148148,0.276235,0.65625,0,0.19213,0,0,0,0.155093,0.549844,0.40846,0,accident
0.270588,0.627932,0.232752,0,0.102941,0.225,0.676471,0,0.229412,0.0685185,0.100218,0,0.320588,0.393519,0.157952,0,accident
0.212727,0.644031,0.363556,0,0.156364,0.413858,0.594741,0,0.18,0.454545,0.653333,0,0.178182,0.782828,0.295556,0,accident
0.225714,0.403684,0.555582,0,0.151429,0.325072,0.585048,0,0.112857,0.08,0.125,0,0.17,0.626144,0.24965,0,accident
0.188641,0.685368,0.328809,0,0.104462,0.271286,0.685647,1,0.165314,0.426938,0.435332,0,0.14503,0.684627,0.332043,0,accident
0.134236,0.676667,0.568165,0,0.199507,0.46822,0.332554,0,0.259852,0.310678,0.32715,0,0.208128,0.433386,0.412721,0,accident
0.0852535,0.65625,0.638393,0,0.209677,0.303834,0.57913,0,0.213134,0.208085,0.500454,0,0.274194,0.475381,0.449413,0,accident
0.155556,0.320654,0.326847,0,0.142222,0.183471,0.316296,0,0.336296,0.4285,0.261801,0,0.281481,0.677531,0.660267,0,accident
0.106667,0.831464,0.5796,0,0.118889,0.12004,0.396825,0,0.155556,0.527006,0.400556,0,0.195556,0.379339,0.460495,0,accident
0.133005,0.758621,0.527778,0,0.17734,0.381481,0.669136,0,0.20197,0.209312,0.288899,0,0.292282,0.433422,0.493864,0,accident
0.0593033,0.696989,0.41381,7,0.0352591,0.303026,0.621796,7,0.0973662,0.494422,0.482571,10,0.0657604,0.401695,0.123059,6,accident
0.0367216,0.811038,0.491846,5,0.0510989,0.182559,0.477801,6,0.0754579,0.215326,0.457241,7,0.097619,0.382564,0.406851,11,accident
0.0548635,0.817261,0.380353,3,0.0328815,0.262076,0.566616,4,0.0965378,0.59232,0.609128,8,0.0754717,0.300394,0.134512,9,accident
0.0606469,0.533766,0.404513,10,0.0194575,0.140129,0.753145,3,0.0553403,0.641432,0.584394,6,0.0494441,0.414413,0.302224,6,accident
0.0545183,0.425656,0.334501,7,0.0243652,0.17383,0.761319,2,0.0631068,0.503618,0.485649,6,0.042009,0.627288,0.496646,3,accident
0.0442217,0.720501,0.612577,5,0.0854953,0.236162,0.453386,7,0.0562107,0.126839,0.435268,3,0.090114,0.499597,0.393628,5,accident
0.0769093,0.555522,0.225823,7,0.049416,0.200355,0.391412,5,0.0694519,0.334059,0.504529,5,0.0720575,0.468509,0.534813,5,accident
0.0732823,0.665748,0.408423,7,0.04705,0.196022,0.403807,4,0.0657207,0.277416,0.518028,6,0.0724421,0.301966,0.406886,4,accident
0.093578,0.714317,0.32057,7,0.0269725,0.143409,0.744255,2,0.0970642,0.547747,0.619978,7,0.0484404,0.733875,0.593098,5,accident
0.0818308,0.732628,0.480644,7,0.0368536,0.185206,0.696404,3,0.0829205,0.557686,0.423781,7,0.0612245,0.413955,0.677984,4,accident
0.0652267,0.611812,0.324757,3,0.0920911,0.241476,0.079425,5,0.0917688,0.113229,0.403679,4,0.114335,0.493373,0.494011,6,accident
0.119555,0.67013,0.332515,5,0.0519873,0.169958,0.611143,2,0.14213,0.423396,0.542587,4,0.135294,0.437115,0.50751,5,accident
0.0919239,0.75622,0.367729,6,0.0582411,0.378894,0.572798,5,0.0894001,0.592385,0.464465,5,0.0737721,0.758752,0.45509,4,accident
0.0567249,0.753092,0.769659,3,0.115092,0.126461,0.326596,6,0.108524,0.414435,0.549991,4,0.151067,0.409804,0.579618,6,accident
0.110155,0.829353,0.290051,4,0.0498208,0.230026,0.654399,3,0.122461,0.687015,0.699773,5,0.10227,0.731826,0.558618,6,accident
0.0720721,0.595531,0.47241,3,0.0828437,0.208754,0.253686,3,0.121034,0.504546,0.480183,5,0.120055,0.411741,0.486746,5,accident
0.0829308,0.804076,0.781086,2,0.117955,0.193676,0.3844,2,0.210145,0.497585,0.457128,3,0.153784,0.699156,0.602217,4,accident
0.123333,0.281883,0.196825,2,0.0642424,0.213352,0.780202,1,0.177273,0.334985,0.330658,4,0.153333,0.413972,0.273285,4,accident
0.138707,0.776568,0.50976,2,0.0744372,0.117877,0.47549,1,0.1939,0.396933,0.434105,3,0.179012,0.443395,0.548215,4,accident
0.0972301,0.786444,0.647183,2,0.0895986,0.119536,0.315374,2,0.164782,0.347194,0.189366,4,0.165913,0.449791,0.477764,5,accident
0.0856771,0.648576,0.582002,2,0.0919271,0.255742,0.493008,2,0.14974,0.140019,0.31038,3,0.107552,0.315744,0.32084,4,accident
0.101533,0.801342,0.510319,3,0.0501916,0.218939,0.622701,3,0.101724,0.276369,0.171141,4,0.127011,0.684817,0.345825,5,accident
0.0739496,0.651172,0.578586,2,0.10012,0.158352,0.287932,2,0.168547,0.245677,0.209161,5,0.143577,0.547392,0.346518,2,accident
0.064397,0.758712,0.610945,2,0.0970057,0.184261,0.23162,3,0.16612,0.373574,0.349932,4,0.133306,0.83191,0.328745,4,accident
0.01,0.937368,0.937368,0,0.029375,0.206338,0.868873,0,0.126094,0.772484,0.493602,6,0.127969,0.514448,0.597512,9,accident
0.156309,0.657729,0.332371,2,0.0756434,0.387039,0.588396,1,0.171689,0.416515,0.467321,4,0.13936,0.681698,0.448868,3,accident
0.165916,0.826448,0.491612,2,0.117868,0.3125,0.476351,0,0.256757,0.275857,0.188273,3,0.157658,0.806919,0.432763,0,accident
0.227439,0.598471,0.552144,1,0.10061,0.232283,0.665802,1,0.204878,0.383785,0.486704,1,0.2,0.488373,0.217081,1,accident
0.169545,0.668887,0.378249,2,0.0736364,0.19752,0.65922,1,0.174091,0.468049,0.351249,1,0.188182,0.753969,0.586433,4,accident
0.255051,0.748111,0.447563,0,0.101852,0.204482,0.703989,0,0.306397,0.527722,0.416725,0,0.228114,0.34127,0.214863,1,accident
0.320076,0.540779,0.397433,0,0.0833333,0.19246,0.687771,0,0.456439,0.451736,0.390657,0,0.278409,0.661516,0.463016,0,accident
0.319444,0.391997,0.395984,0,0.140625,0.03125,0.375,0,0.298611,0.143133,0.137153,0,0.315972,0.267063,0.194643,0,accident
0.186508,0.80343,0.622355,0,0.162698,0.339073,0.522553,0,0.406746,0.539856,0.376292,0,0.331349,0.700651,0.48069,0,accident
0.224404,0.532607,0.482958,0,0.124825,0.153226,0.565217,0,0.402525,0.477133,0.35285,0,0.293128,0.603943,0.526045,0,accident
0.271978,0.695349,0.546429,0,0.120879,0.189286,0.545879,0,0.361264,0.353175,0.286592,0,0.252747,0.737715,0.516402,0,accident
0.0578231,0.829981,0.478001,2,0.104875,0.224045,0.413455,3,0.130102,0.150723,0.212851,4,0.136338,0.481038,0.439779,2,accident
0.0699588,0.742323,0.602793,2,0.101705,0.230913,0.364939,1,0.1505,0.366808,0.232848,4,0.127572,0.756713,0.449969,3,accident
0.0999294,0.782222,0.505979,3,0.0752119,0.247756,0.495947,3,0.166667,0.201331,0.556171,3,0.12959,0.679186,0.37328,3,accident
0.0641234,0.771382,0.593451,2,0.116883,0.17685,0.560503,2,0.106331,0.204019,0.276383,2,0.112013,0.50579,0.542214,0,accident
0.069398,0.736042,0.629682,2,0.117893,0.160702,0.430187,2,0.16806,0.368461,0.563418,3,0.160953,0.481516,0.181723,2,accident
0.0370879,0.801071,0.3835,3,0.0742739,0.0934333,0.110257,7,0.0795722,0.282956,0.459,5,0.0699568,0.692163,0.495834,3,accident
0.0285714,0.801131,0.702861,2,0.0835165,0.167572,0.35083,7,0.0923077,0.20461,0.328705,7,0.0972204,0.40584,0.26651,4,accident
0.033081,0.783439,0.564149,4,0.0815376,0.180476,0.258771,6,0.091555,0.192887,0.335237,7,0.0947001,0.416354,0.290984,6,accident
0.0559412,0.8461,0.663821,5,0.0646522,0.167309,0.48755,4,0.104669,0.337448,0.242528,8,0.0948687,0.81312,0.583661,6,accident
0.0364873,0.755876,0.683212,3,0.101577,0.167992,0.282344,6,0.109771,0.130995,0.221082,8,0.114873,0.567668,0.487107,5,accident
0.0869219,0.418974,0.518332,3,0.0813397,0.360623,0.400207,3,0.114301,0.267857,0.464807,2,0.15311,0.334821,0.339091,0,accident
0.0838859,0.634482,0.555044,1,0.0991379,0.369655,0.614677,1,0.0762599,0.129169,0.591142,2,0.110411,0.656049,0.511301,1,accident
0.076381,0.66931,0.515465,2,0.0768356,0.290035,0.447127,2,0.128893,0.376561,0.51336,3,0.0897931,0.311836,0.578843,0,accident
0.0749913,0.702125,0.571332,3,0.140216,0.404879,0.543085,0,0.143355,0.216505,0.436893,2,0.162539,0.446948,0.499061,1,accident
0.08875,0.555309,0.554441,2,0.131562,0.201236,0.2643,0,0.131875,0.153171,0.455132,2,0.168437,0.295173,0.329011,0,accident
0.158083,0.709689,0.505234,6,0.0525541,0.225758,0.682059,2,0.121926,0.53868,0.270208,2,0.138322,0.578867,0.503838,4,accident
0.174603,0.75806,0.344716,3,0.0538068,0.221808,0.735591,2,0.195588,0.399981,0.445318,4,0.138284,0.523292,0.317729,4,accident
0.150954,0.5854,0.387795,4,0.0367565,0.14139,0.814903,0,0.201459,0.454757,0.421562,3,0.146184,0.696937,0.580211,4,accident
0.116487,0.758905,0.574485,4,0.0962622,0.346114,0.459311,4,0.155146,0.34054,0.252955,2,0.134409,0.501757,0.391679,3,accident
0.0987208,0.568236,0.301958,2,0.12208,0.215086,0.370357,3,0.185762,0.531752,0.328787,4,0.159066,0.412518,0.258014,3,accident
0.163291,0.256652,0.124765,4,0.0330715,0.0914634,0.866172,0,0.179413,0.338753,0.446092,2,0.185614,0.556595,0.624289,3,accident
0.170063,0.497133,0.228344,2,0.0419279,0.09375,0.698276,1,0.199451,0.326296,0.413633,3,0.166536,0.306253,0.442398,2,accident
0.113722,0.682679,0.227881,3,0.0817669,0.310032,0.502656,4,0.173872,0.5813,0.58721,4,0.126253,0.838346,0.585084,3,accident
0.115039,0.819998,0.548117,2,0.0488215,0.162678,0.717949,2,0.20174,0.62082,0.609722,4,0.14899,0.410647,0.348055,4,accident
0.063054,0.850948,0.228806,2,0.0970991,0.187059,0.46545,4,0.127115,0.165456,0.376453,4,0.13477,0.416958,0.459353,4,accident
0.113155,0.69487,0.339321,2,0.0423387,0.175409,0.723596,2,0.142389,0.508884,0.454944,4,0.122984,0.562899,0.579971,6,accident
0.110119,0.714802,0.714856,1,0.173363,0.166939,0.137245,2,0.209077,0.389447,0.34571,0,0.224702,0.585103,0.54937,0,accident
0.104337,0.653095,0.667801,2,0.142678,0.153303,0.307364,2,0.187304,0.472625,0.420012,0,0.184161,0.473951,0.357118,0,accident
0.103175,0.720238,0.59893,2,0.163614,0.234549,0.462486,2,0.196581,0.161888,0.209395,2,0.242369,0.4569,0.508547,0,accident
0.178683,0.498028,0.439792,0,0.155695,0.523511,0.510503,0,0.287356,0.333582,0.205226,0,0.256008,0.670034,0.764847,0,accident
0.0870953,0.258715,0.284561,2,0.113543,0.258412,0.52827,3,0.155951,0.341612,0.370995,2,0.186959,0.554343,0.527524,3,accident
0.0681818,0.691783,0.534585,2,0.138675,0.203773,0.551887,2,0.141371,0.359871,0.349229,3,0.185285,0.261376,0.373001,0,accident
0.1074,0.695464,0.458979,2,0.102748,0.187879,0.342166,2,0.164059,0.645521,0.507702,1,0.191543,0.313506,0.268417,3,accident
0.130871,0.806738,0.67831,2,0.0794862,0.236727,0.654311,2,0.175833,0.362978,0.362452,1,0.147732,0.475391,0.403454,3,accident
0.0728889,0.57351,0.603058,2,0.146667,0.291426,0.45213,2,0.136889,0.117401,0.436287,1,0.199111,0.384649,0.372332,0,accident
0.0533824,0.734055,0.466664,2,0.0654412,0.225341,0.584091,4,0.0805882,0.231708,0.454412,4,0.110441,0.382677,0.434575,4,accident
0.0596491,0.701523,0.533794,3,0.0751462,0.161077,0.643319,3,0.0893275,0.106055,0.317276,6,0.112573,0.486464,0.463003,4,accident
0.0809684,0.593811,0.491427,3,0.0684624,0.3971,0.500969,4,0.0710277,0.615045,0.341375,3,0.0692641,0.425234,0.164866,1,accident
0.0421891,0.834265,0.567262,3,0.058908,0.257544,0.368381,2,0.0977011,0.352744,0.420669,6,0.113767,0.48845,0.47315,5,accident
0.0400353,0.721444,0.547752,2,0.080365,0.202575,0.386652,4,0.0465116,0.323974,0.646023,3,0.111127,0.444617,0.480179,2,accident
0.0924521,0.686952,0.51941,4,0.105634,0.160927,0.378884,2,0.1645,0.622587,0.589948,5,0.122969,0.304034,0.378097,4,accident
0.0345486,0.787532,0.704006,2,0.116319,0.391883,0.425355,4,0.134201,0.421459,0.389389,7,0.0824653,0.564653,0.354786,3,accident
0.0585508,0.874456,0.706116,3,0.110405,0.175674,0.52907,3,0.111951,0.506605,0.301996,3,0.0922047,0.378557,0.237254,6,accident
0.0154639,0.895208,0.842806,1,0.113975,0.365443,0.5509,7,0.105527,0.40308,0.431623,6,0.0870561,0.489586,0.326336,2,accident
0.0258974,0.824127,0.745934,2,0.0932051,0.281113,0.515208,6,0.0817949,0.340651,0.504333,5,0.104615,0.244684,0.193351,5,accident
0.0637472,0.771309,0.698772,1,0.148559,0.126341,0.277273,0,0.159645,0.216825,0.439148,3,0.196785,0.459544,0.58475,0,accident
0.159091,0.768804,0.566766,1,0.11532,0.0822531,0.464983,0,0.227273,0.405026,0.508461,1,0.196128,0.398872,0.47551,1,accident
0.142125,0.75136,0.612137,1,0.136264,0.092381,0.0891026,2,0.161905,0.149979,0.219407,0,0.145788,0.406325,0.532817,0,accident
0.0781441,0.75641,0.681211,0,0.17094,0.135787,0.458366,2,0.169719,0.273985,0.338772,1,0.178266,0.565088,0.473753,1,accident
0.079858,0.752571,0.607881,2,0.122449,0.117257,0.343555,2,0.171251,0.231313,0.570801,4,0.126886,0.365368,0.27638,3,accident
0.0372159,0.635616,0.697467,3,0.0728693,0.153289,0.299348,3,0.0730114,0.245242,0.445769,4,0.0830966,0.385917,0.328425,5,accident
0.0498711,0.633629,0.32436,2,0.0494845,0.0964241,0.271541,3,0.0849227,0.4774,0.487759,3,0.0809278,0.29236,0.283334,6,accident
0.0382273,0.779039,0.72047,2,0.0964083,0.183906,0.416222,2,0.0917874,0.364597,0.488078,5,0.10565,0.21465,0.244076,5,accident
0.0412281,0.443947,0.538963,2,0.0691228,0.105634,0.424439,2,0.114737,0.136093,0.505304,5,0.0847368,0.336374,0.263592,6,accident
0.0419922,0.804679,0.707661,2,0.106445,0.21645,0.506718,3,0.0691406,0.306938,0.446048,4,0.102539,0.378855,0.421918,4,accident
0.0694078,0.524708,0.369911,5,0.0546632,0.235513,0.571947,3,0.128626,0.526057,0.498301,8,0.0709662,0.533848,0.605295,6,accident
0.0747368,0.42717,0.182875,5,0.0471579,0.293983,0.58274,6,0.134421,0.546316,0.576855,12,0.0955789,0.614556,0.448156,5,accident
0.0698824,0.826976,0.740608,4,0.0452941,0.229659,0.610823,3,0.110235,0.460248,0.351712,5,0.106353,0.720234,0.543915,7,accident
0.078833,0.691817,0.466845,6,0.0414188,0.206256,0.756182,2,0.141762,0.459405,0.413315,10,0.10984,0.560428,0.424552,9,accident
0.0807154,0.623795,0.334192,5,0.0400138,0.269728,0.641595,5,0.130245,0.519583,0.581868,6,0.0972254,0.556381,0.393891,10,accident
0.134387,0.766835,0.691224,0,0.268775,0.283134,0.333015,0,0.252964,0.320013,0.431571,0,0.316206,0.419192,0.434411,0,accident
0.170455,0.739461,0.685829,0,0.2,0.192222,0.373737,0,0.356818,0.513248,0.314297,0,0.259091,0.639693,0.401344,0,accident
0.141538,0.774182,0.622727,0,0.221538,0.182941,0.517534,0,0.307692,0.306573,0.218673,0,0.258462,0.646988,0.415364,0,accident
0.0700779,0.823071,0.812852,0,0.246941,0.228074,0.573192,0,0.273637,0.187059,0.164111,0,0.252503,0.375617,0.562107,0,accident
0.0646154,0.857226,0.826061,0,0.249231,0.112892,0.419407,0,0.295385,0.434926,0.528148,0,0.324615,0.291752,0.432311,0,accident
0.0387205,0.695862,0.373462,4,0.045361,0.289934,0.582585,7,0.0525627,0.119596,0.500667,3,0.0734194,0.237306,0.691836,7,accident
0.031746,0.764277,0.618638,2,0.0530159,0.197529,0.272102,7,0.042963,0.271051,0.410787,5,0.0518519,0.378808,0.391889,5,accident
0.040013,0.734776,0.557328,6,0.0607244,0.190178,0.349536,7,0.0904359,0.279564,0.329828,7,0.0737367,0.548352,0.495911,5,accident
0.037769,0.563174,0.191247,5,0.0564778,0.240796,0.485146,11,0.0764163,0.343256,0.429322,8,0.0602547,0.290545,0.183889,7,accident
0.0636268,0.633256,0.369855,6,0.032914,0.276866,0.601683,3,0.0961216,0.28927,0.499916,6,0.0712788,0.741437,0.545983,6,accident
0.145122,0.473786,0.401688,1,0.121341,0.706578,0.434848,0,0.212805,0.393854,0.372013,0,0.151829,0.321996,0.34598,0,accident
0.122739,0.630642,0.379724,1,0.0900086,0.486753,0.613926,2,0.1882,0.433079,0.497118,1,0.121447,0.336018,0.536741,2,accident
0.146357,0.511953,0.334634,2,0.118633,0.307398,0.343235,2,0.165055,0.633638,0.663355,0,0.166989,0.427964,0.627839,0,accident
0.132675,0.519388,0.450903,2,0.121162,0.319505,0.253494,2,0.205044,0.423772,0.423904,0,0.118969,0.449319,0.551846,2,accident
0.0912229,0.809829,0.260802,2,0.158284,0.259613,0.381121,2,0.170611,0.485089,0.58679,1,0.167653,0.321843,0.40125,0,accident
0.0601942,0.717781,0.371727,4,0.0466019,0.292488,0.588061,5,0.0857796,0.105538,0.376327,7,0.079269,0.322805,0.276639,5,accident
0.0602241,0.876982,0.532019,2,0.0450726,0.333126,0.660447,3,0.0788133,0.176498,0.447702,5,0.0795773,0.347993,0.220055,4,accident
0.0581171,0.501969,0.065432,5,0.045882,0.35846,0.581488,5,0.065141,0.586614,0.568232,3,0.0590235,0.422618,0.0900598,5,accident
0.0466773,0.542454,0.494467,2,0.0594365,0.233165,0.546207,6,0.0587985,0.472519,0.64742,7,0.0784689,0.320899,0.324718,7,accident
