%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.170281,-1,0.140944,55,0.00765306,0,0.057398,26.5,0.107143,15,0.149235,35.5,0.154974,89,0.0656888,4,0.116071,22,bomb
0.0616711,4,0.112732,6.5,0.00331565,-1,0.0338196,15.5,0.153846,197.5,0.114058,19.5,0.165119,70.5,0.066313,1.5,0.115385,21,bomb
0,-1,0.123798,34,0.0168269,0,0.0276442,16,0.145433,346,0.0673077,-1,0.167067,70.5,0.0576923,4,0.120793,2,bomb
0.127536,-1,0.131159,26.5,0.0652174,24.5,0.0586957,28,0.137681,6,0.0949275,47.5,0.186957,97,0.0644928,8.5,0.133333,17,bomb
0.136054,4,0.0349854,2,0.0116618,-1,0.0291545,21.5,0.173955,261.5,0.0281827,-1,0.197279,113.5,0.0855199,1,0.170068,36.5,bomb
0.197531,13.5,0.00246914,-1,0,-1,0.120988,22,0.106173,76,0.0209877,-1,0.253086,151.5,0.166667,48,0.164198,26.5,bomb
0.0352381,8.5,0.120952,21,0.159048,-1,0.125714,9,0.15619,2,0.0438095,-1,0.167619,72,0.0628571,3.5,0.144762,44,bomb
0.13,2,0.0944444,17,0.0288889,2,0.0933333,21,0.254444,56,0.0811111,11,0.181111,20,0.0722222,2,0.186667,21.5,bomb
0.0280313,-1,0.0664928,21,0.0971317,25,0.00977836,-1,0.172751,12.5,0.0286832,-1,0.16884,72.5,0.147327,317.5,0.0919166,20.5,bomb
0.0383838,-1,0.0484848,0,0.0747475,21.5,0.0962963,60,0.23165,310.5,0.047138,3,0.156229,38,0.0666667,0,0.16229,30,bomb
0.037963,1,0.0861111,18,0.108333,21.5,0.0796296,37,0.215741,113,0.0768519,11,0.210185,69,0.0796296,1,0.213889,105.5,bomb
0,-1,0.0179028,2.5,0.132992,0,0.163683,20.5,0.259165,230,0.0502984,5,0.187553,20,0.0750213,5,0.213129,19.5,bomb
0.0206553,-1,0.0819088,23,0.115385,20,0.00213675,-1,0.19302,81.5,0.110399,0.5,0.165242,100,0.0961538,2,0.157407,50,bomb
0.0886616,-1,0.120205,10.5,0.0980392,20.5,0.00255754,-1,0.221654,244.5,0.0630861,15.5,0.213129,140,0.0920716,5.5,0.171355,58,bomb
0,-1,0.042328,1,0.167045,31.5,0.0589569,5.5,0.206349,68.5,0.101285,25.5,0.163265,98.5,0.0861678,18.5,0.113379,33.5,bomb
0.0026087,-1,0.147826,16.5,0.157391,164,0.0565217,4,0.141739,7.5,0.19913,106,0.125217,1,0.0991304,25,0.110435,20.5,bomb
0.149758,-1,0.171981,19,0.150725,68.5,0.0541063,1.5,0.181643,69.5,0.129469,33,0.237681,191,0.127536,78,0.124638,8,bomb
0.00731707,-1,0.110569,32,0.0731707,16.5,0.0723577,24,0.235772,86,0.143902,20.5,0.193496,14.5,0.131707,66,0.145528,37.5,bomb
0,-1,0.0611888,2.5,0.191434,8,0.0297203,4,0.256993,19,0.0847902,1.5,0.231643,221.5,0.0944056,5,0.200175,13,bomb
0.0517241,-1,0.176724,2,0.137931,13,0.0905172,10.5,0.288793,22.5,0.217672,68.5,0.269397,52,0.131466,6,0.176724,15.5,bomb
0.37037,-1,0.138889,7.5,0.243827,2,0.101852,-1,0.391975,17.5,0.179012,7.5,0.182099,0,0.154321,7.5,0.191358,7,bomb
0.0757576,-1,0.181818,-1,0.353535,3,0.227273,3.5,0.353535,50.5,0.181818,0.5,0.20202,0.5,0.166667,5,0.277778,3,bomb
0.0760369,-1,0.202765,8,0.016129,-1,0.281106,36,0.288018,21.5,0.0668203,2,0.12212,0,0.117512,2,0.195853,1,bomb
0.401786,-1,0.267857,33,0.1875,3.5,0.357143,29.5,0.214286,-1,0.145833,3.5,0.255952,56.5,0.309524,34,0.178571,7.5,bomb
0.233333,-1,0.366667,-1,0.344444,0.5,0.288889,-1,0.422222,-1,0.155556,-1,0.3,6,0.188889,0,0.155556,1.5,bomb
0.0532544,-1,0.260355,9,0.0591716,-1,0.254438,3,0.136095,-1,0.266272,2,0.266272,1.5,0.248521,3.5,0.230769,11,bomb
0.134454,-1,0.0672269,-1,0.184874,-1,0.193277,-1,0.361345,2,0.369748,0,0.352941,0,0.210084,1.5,0.210084,2,bomb
0.05,-1,0.15,-1,0.35,12.5,0.225,-1,0.316667,-1,0.258333,0,0.225,-1,0.25,4.5,0.233333,1,bomb
0.0396825,-1,0.126984,4,0.166667,1,0.277778,-1,0.246032,6,0.222222,1.5,0.333333,7.5,0.190476,0,0.261905,10.5,bomb
0.0460069,-1,0.0815972,34,0.246528,42.5,0.0807292,12.5,0.289931,117.5,0.0850694,12,0.207465,74,0.0842014,23,0.113715,32.5,bomb
0.0244798,-1,0.157895,19,0.216646,33.5,0.0526316,10,0.246022,49.5,0,-1,0.212974,226.5,0.168911,18,0,-1,bomb
0,-1,0.0838264,0.5,0.174556,144,0.114398,28,0.224852,68.5,0.066075,15.5,0.200197,57.5,0.118343,77,0.0670611,5,bomb
0,-1,0.00538462,-1,0.203846,28.5,0.123077,2.5,0.191538,53.5,0.141538,73.5,0.192308,354,0.0976923,31.5,0.114615,20,bomb
0.0162722,-1,0.0465976,10.5,0.16568,33,0.0857988,30,0.205621,86.5,0.0739645,9,0.198225,85,0.0998521,29,0.10355,9,bomb
0.63986,-1,0.185315,9.5,0.381119,42,0.188811,9.5,0.255245,11,0.153846,-1,0.251748,82,0.122378,14,0.122378,2.5,bomb
0.435484,-1,0.141935,2,0.203226,0.5,0.0903226,3.5,0.283871,1,0.177419,3.5,0.2,24.5,0.274194,31,0.016129,-1,bomb
0.132653,-1,0.0561224,-1,0.257653,33,0.0357143,-1,0.316327,15.5,0.27551,1.5,0.204082,69,0.160714,12.5,0.0765306,1,bomb
0,-1,0.46875,-1,0.360577,8.5,0.149038,7,0.3125,4.5,0.372596,0.5,0.192308,13.5,0.112981,11.5,0.221154,7.5,bomb
0,-1,0.0235294,-1,0.192647,32,0.0411765,-1,0.289706,54,0.130882,15,0.257353,9,0.114706,8,0.15,18,bomb
0.0169082,-1,0.114332,5.5,0.0112721,-1,0.0933977,-1,0.0571659,5.5,0.115137,24,0.10467,37,0.0732689,6,0.134461,27,bomb
0.123012,13,0.038176,2.5,0.0752916,-1,0.0869565,-1,0.177094,58,0.112407,17.5,0.120891,36,0.0901379,6,0.177094,18.5,bomb
0.0571096,-1,0.134033,8.5,0.0128205,-1,0.0955711,-1,0.0909091,8,0.0734266,18.5,0.16317,25.5,0.0897436,1,0.149184,20,bomb
0.302381,-1,0.15,1.5,0.0416667,3.5,0.133333,-1,0.0964286,-1,0.165476,52,0.161905,22,0.0916667,5,0.147619,21,bomb
0.111794,-1,0.126536,26.5,0.0515971,-1,0.10688,-1,0.14742,17.5,0.0859951,9.5,0.126536,8,0.0884521,6.5,0.132678,22,bomb
0.126886,-1,0.175688,7.5,0,-1,0.154392,9.5,0.19787,2.5,0.108252,-1,0.182786,22,0.0834073,10,0.136646,22.5,bomb
0.065,12,0.121,17,0,-1,0.16,18.5,0.11,17,0.045,-1,0.224,18,0.084,18.5,0.16,17.5,bomb
0.121872,-1,0.143664,21.5,0.0451977,5,0.0508475,11.5,0.214689,21,0.0250202,-1,0.218725,92,0.0758676,13.5,0.176755,7,bomb
0,-1,0.12514,12,0.0662177,208,0.03367,15.5,0.118406,66.5,0.105499,43.5,0.187991,114,0.0723906,11,0.142536,41,bomb
0,-1,0.0981882,25.5,0.087668,32,0.0870836,42,0.171829,68,0.0432496,1,0.15488,31,0.0677966,1,0.13384,33,bomb
0.198864,-1,0.0852273,-1,0.0113636,-1,0.0454545,-1,0.215909,4,0.244318,5,0.221591,7,0.221591,1,0.204545,1,bomb
0.196429,-1,0.196429,0,0.133929,0,0.196429,-1,0.276786,4.5,0.348214,-1,0.196429,1.5,0.169643,4,0.1875,1.5,bomb
0.208333,-1,0.116667,-1,0.341667,2.5,0.225,-1,0.208333,-1,0.383333,-1,0.316667,2,0.233333,1,0.0333333,-1,bomb
0.233333,4,0.0611111,-1,0.672222,-1,0.133333,-1,0.272222,3.5,0.188889,0,0.2,0,0.2,2,0.2,2.5,bomb
0.19883,5.5,0.116959,-1,0.192982,-1,0.128655,-1,0.210526,6,0.134503,2.5,0.128655,-1,0.128655,-1,0.169591,0.5,bomb
0.0382739,-1,0.106191,52,0.0142589,2,0.078424,21.5,0.067167,26.5,0.113321,57,0.0964353,63.5,0.0604128,89,0.097561,49.5,bomb
0.0612403,-1,0.0651163,50,0.0290698,4,0.070155,-1,0.0271318,-1,0.0918605,47.5,0.0790698,58,0.05,-1,0.0949612,44.5,bomb
0.0205645,-1,0.0762097,50,0.0314516,13,0.0600806,-1,0.0270161,-1,0.103226,21.5,0.103629,42,0.0592742,8,0.0891129,48.5,bomb
0.0180995,-1,0.0803167,29,0.0316742,12,0.0735294,-1,0.0265837,-1,0.100113,64,0.112557,34,0.0661765,1,0.107466,37.5,bomb
0.0130971,-1,0.0905239,78.5,0.0123267,1,0.0701079,-1,0.0516179,-1,0.0743451,127.5,0.096302,46,0.0620185,11,0.0889831,50,bomb
0,-1,0.133696,9,0.0413043,0,0.117391,26.5,0.211957,61,0.073913,-1,0.180435,27,0.0858696,1.5,0.179348,13.5,bomb
0.00389864,-1,0.163743,3.5,0,-1,0.188109,28,0.0916179,2,0.0974659,-1,0.205653,28.5,0.125731,0,0.157895,33,bomb
0.11413,9,0.0934783,15.5,0,-1,0.183696,71.5,0.154348,35.5,0.0163043,0,0.216304,17,0.0934783,10.5,0.173913,32,bomb
0.0233333,-1,0.136667,5,0.0933333,15.5,0.0811111,16,0.274444,37,0.00333333,-1,0.227778,16,0.1,3,0.213333,0,bomb
0,-1,0.121,4,0.09,33.5,0.059,15,0.226,97,0.069,4,0.206,24.5,0.089,1,0.185,29.5,bomb
0.0390625,11,0.0876116,41.5,0.046317,14.5,0.0725446,10,0.158482,66.5,0.0234375,4,0.0864955,7,0.113839,-1,0.113839,4.5,bomb
0.0194286,-1,0.036,13,0.110286,20,0.154857,34.5,0.0554286,10.5,0.0154286,0.5,0.127429,188,0.1,23,0.0765714,41,bomb
0.112903,56.5,0.0414747,21.5,0,-1,0.078341,41,0.115207,50.5,0.0764977,32,0.117972,37.5,0.0147465,3,0.0723502,21,bomb
0.108427,0,0.037037,1,0,-1,0.092861,5.5,0.0848094,47,0.064949,44,0.164251,54.5,0.0295223,3.5,0.170156,238,bomb
0,-1,0.112229,25.5,0,-1,0.0267028,1,0.0847523,39.5,0.101006,2,0.141641,45.5,0.0615325,4.5,0.122291,27,bomb
0.205761,4,0.185185,4,0.621399,-1,0.325103,-1,0.358025,8.5,0.0699588,2,0.144033,-1,0.255144,8.5,0.353909,15.5,bomb
0.15102,12,0.14898,13.5,0,-1,0.197959,12.5,0.193878,3,0.0326531,0.5,0.208163,2,0.134694,5.5,0.255102,6,bomb
0.00952381,-1,0.211905,13,0.116667,4.5,0.183333,9.5,0.233333,9.5,0.0857143,3,0.278571,10,0.111905,3,0.230952,1.5,bomb
0.0884615,2.5,0.315385,1,0.0115385,-1,0.373077,6.5,0.130769,3,0.00384615,-1,0.315385,9,0.2,40,0.3,10,bomb
0.03125,1.5,0.210938,13.5,0.161458,6.5,0.393229,62.5,0.145833,6,0.0286458,-1,0.171875,6.5,0.161458,4.5,0.223958,17,bomb
0.0955711,2,0.237762,16,0.123543,-1,0.275058,63,0.193473,10.5,0.013986,-1,0.282051,15,0.128205,18,0.268065,3.5,bomb
0.0481283,-1,0.194296,17,0.0427807,1.5,0.0641711,-1,0.247772,20,0.15508,15,0.254902,25,0.130125,3,0.188948,17,bomb
0.349206,5,0.542857,-1,0,-1,0.279365,-1,0.15873,-1,0.0285714,-1,0.133333,2.5,0.171429,25.5,0.28254,3,bomb
0.00952381,-1,0.269048,10,0.414286,-1,0.238095,9,0.27381,11.5,0.157143,-1,0.266667,15.5,0.133333,0,0.261905,1.5,bomb
0.132626,-1,0.167109,10.5,0.228117,10.5,0.161804,1,0.35809,17.5,0.0742706,-1,0.259947,6,0.188329,8.5,0.291777,37.5,bomb
0.0642361,-1,0.159722,4.5,0.00173611,-1,0.107639,1,0.137153,5,0.130208,10.5,0.144097,14.5,0.128472,10.5,0.168403,7.5,bomb
0.0257576,-1,0.136364,15,0.0606061,1.5,0.116667,-1,0.113636,3.5,0.181818,18,0.169697,27,0.112121,1,0.168182,19.5,bomb
0.00895141,-1,0.21867,7.5,0.0524297,-1,0.0907928,-1,0.0946292,12.5,0.116368,14,0.104859,1,0.102302,7,0.118926,23,bomb
0.316,-1,0.182,49,0.031,2.5,0.028,-1,0.079,3,0.162,46,0.115,26,0.087,3,0.119,20,bomb
0.0745921,-1,0.165501,10,0.0128205,-1,0.0641026,-1,0.168998,38.5,0.144522,33,0.177156,21,0.104895,4,0.152681,20,bomb
0.0106952,-1,0,-1,0,-1,0.0824421,13,0.0178253,-1,0,-1,0.12656,734.5,0.0294118,1,0,-1,bomb
0.0771605,-1,0.114198,12,0.112654,5.5,0.103395,-1,0.0895062,-1,0.208333,56,0.185185,17,0.103395,4,0.16821,7,bomb
0.0612245,-1,0.14966,19.5,0.115646,9,0.0965986,-1,0.0653061,-1,0.2,60.5,0.172789,16,0.118367,13.5,0.127891,15.5,bomb
0.1,-1,0.206349,27,0.0174603,-1,0.0793651,-1,0.112698,5,0.173016,47,0.106349,2,0.119048,12,0.128571,13.5,bomb
0,-1,0.0795031,3,0.0944099,2,0.124224,9.5,0.0906832,-1,0.190062,37.5,0.202484,18,0.124224,12,0.11677,22,bomb
0,-1,0.0174165,5,0.117562,5.5,0.074746,-1,0.152395,76,0.0667634,13,0.146589,32.5,0.0740203,3.5,0.141509,30,bomb
0,-1,0.0385417,9,0.103125,3.5,0.065625,18.5,0.21875,94,0.134375,-1,0.183333,21,0.0822917,2.5,0.182292,39.5,bomb
0.0180995,-1,0.111614,21,0.0279035,0,0.11463,25,0.191554,39.5,0.0218703,4,0.153092,24,0.0776772,4,0.144796,49,bomb
0.15283,-1,0.115094,28,0.0896226,13.5,0.0518868,12.5,0.239623,176.5,0.00849057,-1,0.186792,7,0.103774,168.5,0.171698,36,bomb
0.111462,-1,0.152569,50,0.0387352,2.5,0.119368,30,0.109881,3,0.175494,56,0.12253,29,0.0735178,12,0.166008,20.5,bomb
0.0966387,0.5,0.205882,11.5,0.0840336,-1,0.157563,4,0.140756,-1,0.212185,3,0.216387,8.5,0.132353,3,0.170168,14,bomb
0.332817,-1,0.210526,30,0.0371517,-1,0.218266,1.5,0.117647,0,0.281734,4,0.193498,22.5,0.108359,1.5,0.196594,14.5,bomb
0.0709459,-1,0.20777,0.5,0.0608108,-1,0.273649,14.5,0.295608,61,0.177365,7.5,0.216216,17,0.111486,2,0.180743,10.5,bomb
0.102293,-1,0.150794,161,0.0405644,-1,0.119048,-1,0.162257,30.5,0.11552,22,0.164021,21,0.107584,24,0.0952381,17,bomb
0.0239316,-1,0.191453,96,0.0957265,2,0.100855,6.5,0.102564,-1,0.189744,4,0.0923077,0,0.105983,8,0.160684,12,bomb
0.0383673,21.5,0.123673,1.5,0.102449,5,0.117143,355,0.0718367,8.5,0.0853061,108,0.194694,136,0.206122,922,0.17551,272,car
0.0938967,25.5,0.112676,2,0.085446,37,0.0849765,86,0.0497653,117.5,0.0962441,281.5,0.21784,317,0.241784,236.5,0.184507,310,car
0.0238727,16.5,0.131565,22.5,0.0795756,18,0.106631,185.5,0.0763926,38.5,0.145889,168,0.206897,10.5,0.255172,506,0.271618,62,car
0.101705,30,0.154615,0,0.118754,39.5,0.176955,45.5,0.159906,154,0.197531,26,0.222222,102.5,0.314521,123.5,0.171076,60,car
0.0710383,38,0.125683,10.5,0.088922,19,0.159463,113.5,0.0546448,14,0.227024,137.5,0.215599,12.5,0.15698,25,0.244411,63.5,car
0.141017,0,0.170847,0,0.143051,18,0.0711864,8,0.0305085,-1,0.0901695,81,0.11661,9,0.197288,271,0.106441,123,car
0.151822,1.5,0.15722,8,0.124831,36.5,0.141026,432,0.0526316,6,0.2139,24.5,0.0978408,53.5,0.235493,138.5,0.0445344,5,car
0.150273,15,0.136066,145,0.0639344,23,0.0617486,12,0.0224044,5,0.0945355,39.5,0.149727,17,0.192896,26,0.145902,45.5,car
0.180637,23,0.151397,10,0.0870695,21,0.00324886,-1,0.00909682,-1,0.0929175,29.5,0.205328,16,0.207277,224,0.148798,100,car
0.125641,16,0.177564,0,0.126923,3,0.0653846,16,0.211538,-1,0.0711538,10,0.192308,232,0.186538,13,0.186538,50.5,car
0.105309,30,0.127688,21.5,0.15928,16,0.0855638,38.5,0.0557262,-1,0.116718,65,0.228609,306,0.194384,73,0.0987275,17.5,car
0.115646,40.5,0.121402,15,0.198325,6.5,0.0936682,21.5,0.00261643,-1,0.0920984,67,0.214547,113.5,0.225536,240,0.104134,52,car
0.12823,52,0.129187,0,0.181818,20,0.077512,19,0.0267943,0,0.0861244,0.5,0.219139,275.5,0.230144,162,0.100478,20.5,car
0.0630672,32.5,0.144737,29,0.178766,7,0.102087,59.5,0.138385,-1,0.084392,128,0.163793,766.5,0.206897,214.5,0.13657,52,car
0.107993,64,0.116922,0,0.165816,6,0.0943878,35.5,0.106718,-1,0.0909864,105,0.215136,301.5,0.243197,274.5,0.201105,174.5,car
0.0872727,29,0.159091,6,0.203636,7.5,0.244545,195.5,0.215455,15.5,0.201818,82.5,0.0527273,18,0.298182,112.5,0.21,41,car
0.0780731,21,0.177741,2.5,0.166944,16.5,0.154485,301,0.318106,24.5,0.265781,264,0.107973,21.5,0.186877,36,0.095515,20.5,car
0.0794574,22,0.187984,20.5,0.165698,13.5,0.224806,23,0.202519,99.5,0.200581,53,0.194767,22,0.319767,22.5,0.0891473,13,car
0.037037,11,0.168414,17,0.168414,4,0.178197,77.5,0.175402,91,0.192872,157.5,0.181691,118.5,0.250175,20,0.165618,53.5,car
0.063907,28,0.166304,45.5,0.114742,4,0.300654,238,0.185185,320,0.218591,67.5,0.142338,69.5,0.251997,150,0.240378,168,car
0.11011,5,0.185185,4.5,0.248248,14,0.132132,29,0.439439,-1,0.128128,3,0.338338,40,0.348348,69,0.112112,16,car
0.155811,20.5,0.168582,0,0.274585,44,0.278416,152.5,0.177522,3.5,0.166028,8.5,0.185185,65,0.266922,28,0.0791826,4.5,car
0.0606061,12,0.151515,11,0.217986,5,0.158358,30,0.152493,-1,0.156403,1.5,0.224829,11,0.285435,27,0.217009,21.5,car
0.123884,16,0.139509,0,0.262277,151.5,0.186384,11,0.0267857,-1,0.138393,5.5,0.293527,12.5,0.252232,138.5,0.267857,83,car
0.158824,9.5,0.147059,0,0.25,70,0.160784,1,0.0343137,0,0.217647,11,0.340196,14,0.24902,24,0.05,0,car
0.153986,33,0.174819,0,0.105072,2,0.0733696,19,0.0153986,-1,0.0896739,14,0.125906,7,0.23913,21,0.225543,257,car
0.179398,3.5,0.219907,0,0.109954,3,0.123843,72.5,0.0208333,-1,0.0972222,16,0.289352,19.5,0.289352,1.5,0.322917,32,car
0.178909,12.5,0.16,0,0.096,7.5,0.0574545,4.5,0.00654545,-1,0.088,25.5,0.154182,29,0.216,177,0.171636,224,car
0.161877,22.5,0.131378,0,0.0516129,16.5,0.0404692,3,0,-1,0.0956012,39.5,0.059824,-1,0.295015,214,0.137243,2,car
0.181953,11,0.16568,0,0.0717456,18,0.0695266,3.5,0.0525148,5,0.128698,36,0.16642,116,0.272929,22,0.10355,0,car
0.0382908,15,0.155938,5.5,0.18091,15,0.123751,56.5,0.036626,-1,0.115982,6,0.13929,23.5,0.260266,75,0.168147,98,car
0.111893,38,0.0914849,0,0.231527,3,0.233638,157,0.17171,0,0.241379,23.5,0.125968,30,0.151302,110.5,0.0555947,2,car
0.121795,39,0.14359,2,0.184615,303.5,0.203846,38.5,0.162179,0,0.219231,71.5,0.155769,24,0.149359,101.5,0.0544872,5,car
0.11128,119.5,0.14253,5,0.16997,2,0.115854,22.5,0.086128,-1,0.104421,2.5,0.25,319,0.322409,1,0.184451,137.5,car
0.0422705,12.5,0.144928,58.5,0.179952,1,0.13285,49,0.0682367,-1,0.102657,57,0.18901,252.5,0.265097,53,0.160024,110.5,car
0.0833333,44.5,0.124387,0,0.132353,32,0.227941,194,0.0643382,75,0.119485,192.5,0.161152,43.5,0.173407,1.5,0.129902,71,car
0.149621,26,0.181818,0,0.145833,24.5,0.357008,35.5,0.254735,17.5,0.217803,61.5,0.196023,33.5,0.106061,11,0.177083,16.5,car
0.0952381,24,0.155844,32,0.266234,-1,0.260823,134,0.204545,128.5,0.266234,22,0.246753,17,0.369048,99.5,0.212121,102,car
0.0531401,13.5,0.18744,18.5,0.122705,9,0.108213,23.5,0.0115942,-1,0.0898551,3,0.332367,22,0.29372,199,0.337198,40,car
0.0164512,1,0.211516,72,0.00940071,0,0.188014,144,0.19624,65.5,0.359577,19.5,0.209166,9,0.321974,94,0.123384,3.5,car
0.106371,44.5,0.153711,4,0.0911748,0.5,0.0689655,23.5,0.0163647,-1,0.0777323,5,0.1128,4.5,0.237288,128,0.167154,29.5,car
0.168485,18,0.137576,1.5,0.0666667,10,0.0230303,2,0.178182,-1,0.0939394,31,0.141818,64,0.18,219.5,0.119394,1,car
0.152557,27.5,0.196649,0,0.0458554,1,0.0793651,19.5,0.0564374,-1,0.0970018,39,0.191358,22,0.209877,18,0.214286,43,car
0.162465,16.5,0.142157,10,0.0854342,8.5,0.118347,80,0.012605,-1,0.0980392,30,0.19888,37,0.187675,22.5,0.161064,136,car
0.137493,13.5,0.121629,4.5,0.0724484,29,0.035431,14,0.0121629,-1,0.102062,143.5,0.131148,139.5,0.198837,527,0.151772,20.5,car
0.12388,61.5,0.100192,0,0.0857875,31.5,0.0476953,828,0.0428937,-1,0.0457746,43.5,0.116517,55,0.112996,134.5,0.146607,270,car
0.126578,30.5,0.0940199,22.5,0.114618,76.5,0.00830565,0,0.045515,-1,0.00531561,0,0.0940199,576.5,0.134884,322,0.142525,10.5,car
0.119643,19,0.1025,0,0.0810714,24.5,0.0392857,1,0.0025,-1,0.0592857,55,0.155,25,0.174643,598.5,0.126071,450,car
0.14344,1,0.101557,0,0.0937732,44.5,0.0129726,0,0,-1,0.044848,15.5,0.155671,308.5,0.168273,259,0.136027,229,car
0.130567,24,0.109631,0,0.0928816,30,0.0441568,35,0.100495,-1,0.0776551,44,0.153788,208,0.127903,312,0.142368,713.5,car
0.073443,26,0.122797,3.5,0.175676,55.5,0.108696,48,0.0123384,-1,0.0857814,5,0.203878,17,0.235605,89.5,0.153937,37.5,car
0.0753247,26,0.135065,65.5,0.169481,7,0.119481,41.5,0.0558442,-1,0.0993506,2,0.201948,204.5,0.254545,30,0.283117,80,car
0.127083,75.5,0.129167,0,0.180556,3,0.167361,77.5,0.00486111,-1,0.104861,5.5,0.108333,19.5,0.208333,11,0.215278,158,car
0.127131,49,0.149858,7.5,0.220881,4,0.232244,6,0.149858,0,0.166903,40.5,0.0369318,1,0.178267,123,0.0909091,4.5,car
0.110801,40,0.133798,0,0.18885,4,0.170732,12,0.015331,-1,0.124739,83,0.18885,91.5,0.238328,55.5,0.131707,29.5,car
0.0990712,3.5,0.125903,28,0.108359,42.5,0.111455,205,0.0686275,132.5,0.21001,116,0.181115,65.5,0.254902,59,0.19969,42,car
0.0970745,45,0.121676,8,0.113032,8.5,0.140957,164.5,0.0924202,134.5,0.178191,85,0.211436,13,0.27992,39.5,0.205452,90,car
0.0677083,51.5,0.103423,26,0.0751488,15.5,0.0740327,175,0.0840774,26,0.115327,88,0.0967262,170,0.174107,7.5,0.183408,214,car
0.0750751,51,0.111111,24.5,0.106392,3.5,0.100815,303.5,0.100815,147.5,0.0978121,119,0.0879451,22,0.245388,65.5,0.114543,26,car
0.0404762,17,0.144643,4.5,0.0345238,-1,0.2,126,0.133929,205.5,0.269048,104,0.213095,40,0.305952,80.5,0.105357,39.5,car
0.138009,23.5,0.168175,6,0.0754148,1.5,0.0723982,15,0.0248869,7,0.139517,51,0.159125,7,0.201357,129,0.21267,159.5,car
0.183511,10.5,0.176418,0,0.156028,8.5,0.0558511,10,0.00620567,-1,0.116135,14.5,0.204787,51,0.227837,16.5,0.289007,83,car
0.123856,26,0.156228,10,0.0935961,0.5,0.0492611,9.5,0.217452,-1,0.0907811,5,0.140042,14.5,0.210415,295,0.26601,54,car
0.115903,19,0.193172,5,0.132075,18,0.0691824,9,0,-1,0.0952381,16.5,0.216532,27,0.267745,13,0.238095,9,car
0.133929,15,0.179315,0,0.103423,8,0.077381,25.5,0.00520833,-1,0.09375,17,0.14881,2.5,0.270833,224.5,0.21503,37,car
0.178449,20,0.13315,0,0.188058,15,0.109815,69,0.13315,13,0.1407,3.5,0.163349,32,0.207275,264.5,0.0288264,-1,car
0.0858586,21,0.127525,5,0.132576,8,0.0997475,31.5,0.159091,-1,0.0972222,100,0.182449,65,0.231061,114,0.0713384,62.5,car
0.10826,12,0.11577,0,0.158323,56.5,0.0738423,16,0.020025,0,0.071965,50.5,0.189612,376.5,0.180225,212.5,0.00938673,0,car
0.0473214,11,0.159821,11,0.196429,9.5,0.180357,12,0.0642857,0,0.103571,4,0.149107,105,0.283929,12.5,0.242857,14,car
0.0977444,0.5,0.144361,39,0.166917,19.5,0.203759,36,0.127068,0,0.141353,4.5,0.133083,19,0.184962,87,0.123308,29,car
0.0725,31.5,0.129167,1,0.173333,2.5,0.0933333,25.5,0.105833,2,0.165,23.5,0.241667,361.5,0.2125,64,0.135,37.5,car
0.0967988,28.5,0.128811,10,0.157774,2,0.10747,20.5,0.185213,-1,0.139482,39.5,0.211128,15.5,0.262195,10,0.103659,0,car
0.152632,183,0.153801,108.5,0.0269006,5,0.080117,10.5,0.119883,206.5,0.00233918,-1,0.24269,345,0.126901,323.5,0.0245614,-1,car
0.0882353,10,0.120098,0,0.126225,33.5,0.0851716,36,0.0796569,16,0.159926,158,0.198529,343.5,0.167892,317.5,0.0759804,26,car
0.107302,33,0.118095,1.5,0.192381,9.5,0.100317,27.5,0.00761905,-1,0.0901587,4.5,0.226667,76,0.286349,405.5,0.101587,109,car
0.0698144,31,0.0940274,2,0.129136,147,0.0698144,44,0.00282486,-1,0.104116,27,0.157789,66.5,0.217111,86,0.17272,225,car
0.0518272,21.5,0.13887,44,0.0976744,6.5,0.183389,103,0.140199,50.5,0.287043,1,0.186047,27,0.263787,15,0.113621,23.5,car
0.0301464,5,0.156761,0.5,0.16882,20.5,0.178295,131.5,0.190353,239,0.279931,102.5,0.190353,26,0.306632,27,0.260982,38,car
0.00654762,1.5,0.155357,77,0.125,4,0.207738,111,0.0952381,237,0.173214,31,0.121429,17,0.260714,19.5,0.224405,147.5,car
