%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Black_Pixel_25 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Airs_25 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Contours_size_25 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Harris_Corners_25 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Length_Area_25 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,25,0,124,133,172,0,0,67,214,4,0,187,0,123,175,13,0,148,0,0,172,7,128,0,0,1,0,9,5,6,0,0,0,16,0,0,15.5,0,27,12.5,0,0,13.5,0,0,5.5,0,9.5,0,0,0,0,96.0833,54.6274,0,0,0,0,89.1543,0,0,64.669,0,0,68.1838,0,0,70.1838,0,0,49.3137,0,0,0,0,5,0,2,10,5,0,0,3,15,6,0,14,0,1,2,8,0,6,0,0,2,2,1,0,0,0,0,96.0833,54.6274,0,0,0,0,89.1543,0,0,64.669,0,0,68.1838,0,0,70.1838,0,0,49.3137,0,0,0,0,23.5,0,20.0833,3.76667,4.37804,0,0,0,14.3908,0,0,7.84704,0,15.6296,10.6786,0,0,14.8333,0,0,9.2,0,14.9932,0,0,19,0,7.74074,6.71905,11.4614,0,0,0,13.3046,0,0,10.1825,0,12.3395,17.4607,0,0,12.4712,0,0,7.68889,0,19.0341,0,casualty
0,127,0,128,155,169,0,0,63,230,12,0,206,0,141,151,26,0,57,0,0,131,445,138,0,0,11.5,0,10.5,2.5,16.5,0,0,0,22.5,1,0,6.5,0,15.5,13,1,0,2,0,0,1,0,12,0,0,0,0,24.3848,49.3137,0,0,0,0,126.61,0,0,0,0,59.2548,54.5269,0,0,22.4853,0,0,50.1421,0,0,0,0,16,0,2,4,5,0,0,4,2,2,0,3,0,1,2,6,0,7,0,0,4,4,1,0,0,0,0,24.3848,49.3137,0,0,0,0,126.61,0,0,0,0,59.2548,54.5269,0,0,22.4853,0,0,50.1421,0,0,0,0,19.7935,0,18.6414,9.82222,5.87879,0,0,0,11.0519,1.5,0,19.0417,0,14.9184,11.5775,1.5,0,0,0,0,9.25,0,12.4352,0,0,9.5,0,11.1319,12.5778,18.2424,0,0,0,14.6407,2,0,11.0694,0,14.4011,8.56717,14,0,0,0,0,11.5,0,12.9649,0,casualty
0,94,19,164,62,235,8,28,91,248,5,0,99,29,115,128,78,0,30,0,0,128,83,73,19,0,11,0,10,7.5,25.5,0,0,8.5,17,0,0,8.5,1,17,8.5,0,0,5,0,0,2,6.5,6,0.5,0,45.1127,0,54.8701,0,0,0,0,38.0416,82.2254,0,0,0,0,60.0833,60.5269,0,0,29.799,0,0,50.9706,0,0,0,0,2,1,2,4,3,4,1,4,4,4,0,2,2,8,3,3,0,4,0,0,549,6,10,1,0,45.1127,0,54.8701,0,0,0,0,38.0416,82.2254,0,0,0,0,60.0833,60.5269,0,0,29.799,0,0,50.9706,0,0,0,0,19.7348,0,8.6683,19.9778,5.95471,0,0,21.9891,12.6016,0,0,9.17778,19.3333,12.1855,12.2232,0,0,2.8,0,0,12.25,21.2424,3.25,3.66667,0,15.7121,0,18.0954,20.2444,13.9715,0,0,10.6198,6.17647,0,0,3.75556,18.5,9,15.586,0,0,8.03333,0,0,4,10.7576,17.0833,22.3333,casualty
0,91,0,159,171,169,0,0,46,190,10,0,120,0,88,109,49,0,67,0,0,77,29,95,0,0,0,0,9,18,34,0,0,0,10,1.5,0,17.5,0,6,5.5,3.5,0,9.5,0,0,6,4,0,0,0,0,0,54.3848,77.7401,120.995,0,0,0,55.6985,0,0,61.4975,0,0,54.8701,21.8995,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,0,4,2,4,0,13,0,4,20,608,0,1,0,0,4,12,15,0,0,0,0,54.3848,77.7401,120.995,0,0,0,55.6985,0,0,61.4975,0,0,54.8701,21.8995,0,0,0,0,0,0,0,0,0,0,0,17.4716,11.817,7.16919,0,0,0,12.8528,1.77778,0,13.5912,0,17.9833,14.4192,3.98571,0,5.55263,0,0,21.1667,3,0,0,0,0,0,13.5852,15.1743,8.09415,0,0,0,14.2111,1.77778,0,11.5622,0,5.25,12.6869,19.7,0,6.69298,0,0,15.6667,4.25,0,0,casualty
0,22,0,79,89,72,0,0,60,68,28,0,88,0,91,164,48,0,0,0,0,86,30,0,0,0,3,0,5.5,0,5.5,0,0,19,11,6,0,8,0,9,13,10,0,0,0,0,4,0,0,0,0,0,0,57.2132,48.4853,45.2132,0,0,0,0,0,0,0,0,59.1127,102.569,33.4558,0,0,0,0,53.4558,0,0,0,0,3,0,549,579,1,0,0,1,4,3,0,4,0,2,2,2,0,0,0,0,592,4,0,0,0,0,0,57.2132,48.4853,45.2132,0,0,0,0,0,0,0,0,59.1127,102.569,33.4558,0,0,0,0,53.4558,0,0,0,0,22.5,0,15.2273,0,6.0202,0,0,17.7415,19.25,2.7619,0,4.20022,0,16.933,12.5079,6.64507,0,0,0,0,18.75,0,0,0,0,21,0,14.7403,0,13.4798,0,0,14.8173,16.858,6.33333,0,10.3074,0,16.0098,14.61,12.5054,0,0,0,0,6.25,0,0,0,electricity
0,6,0,40,80,70,0,0,23,79,17,0,68,0,51,141,6,0,0,0,0,72,2,27,0,0,0,0,3.5,1,4.5,0,0,0,4,3,0,13.5,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,32.7279,50.9706,59.2132,0,0,0,52.6274,0,0,0,0,31.6569,96.5685,0,0,0,0,0,46.1421,0,0,0,0,2,0,3,528,2,0,0,4,589,4,0,2,0,2,1,4,0,0,0,0,4,4,1,0,0,0,0,32.7279,50.9706,59.2132,0,0,0,52.6274,0,0,0,0,31.6569,96.5685,0,0,0,0,0,46.1421,0,0,0,0,0,0,19.9127,6.5,3.87037,0,0,0,17.625,2.26667,0,7.79855,0,0,14.6448,0,0,0,0,0,10.75,0,0,0,0,0,0,8.5873,3.75,10.3519,0,0,0,18.25,20.6667,0,9.9942,0,0,13.8082,0,0,0,0,0,1,0,0,0,electricity
0,82,0,83,100,98,0,0,7,87,61,0,20,0,63,115,71,0,0,0,0,96,37,101,0,0,3,0,5.5,5,3.5,0,0,0,9,11.5,0,0,0,1,7,11,0,0,0,0,0,0,0,0,0,0,0,49.2132,52.6274,53.5563,0,0,0,0,0,0,0,0,48.4853,54.2843,47.1127,0,0,0,0,0,0,0,0,0,3,0,595,590,1,0,0,1,3,1,0,4,0,4,2,4,0,0,0,0,579,4,1,0,0,0,0,49.2132,52.6274,53.5563,0,0,0,0,0,0,0,0,48.4853,54.2843,47.1127,0,0,0,0,0,0,0,0,0,22.8333,0,19.0943,16.1,5.39286,0,0,0,19.4015,14.8551,0,0,0,4.25,15.6385,5.5,0,0,0,0,0,0,0,0,0,10.8333,0,14.2694,12.9,14.9345,0,0,0,15.6667,19.2319,0,0,0,10.5,16.5353,9.1039,0,0,0,0,0,0,0,0,electricity
0,2,0,32,77,21,0,0,23,82,53,0,62,0,24,129,8,0,0,0,0,59,68,51,0,0,0,0,0,9,2,0,0,0,7,11,0,5,0,3.5,18.5,1,0,0,0,0,1,5.5,4.5,0,0,0,0,0,23.6569,0,0,0,0,54.2843,76.7696,0,0,0,15.8995,64.3259,0,0,0,0,0,45.3137,54.0416,35.5563,0,0,1,0,8,4,10,0,0,2,7,1,0,4,0,1,5,4,0,0,0,0,2,2,3,0,0,0,0,0,23.6569,0,0,0,0,54.2843,76.7696,0,0,0,15.8995,64.3259,0,0,0,0,0,45.3137,54.0416,35.5563,0,0,0,0,0,13.6667,1.25,0,0,0,9.5,5.68182,0,7.3,0,8.88095,8.00035,1.5,0,0,0,0,23.5,17.1742,4.91852,0,0,0,0,0,10.3111,2.25,0,0,0,12.7429,15.3939,0,7.6,0,10.8333,7.37249,2,0,0,0,0,22,21.9848,19.1519,0,electricity
0,28,0,80,130,49,0,0,64,104,52,0,60,0,92,150,6,0,5,0,0,94,18,83,0,0,4,0,2.5,8,6,0,0,0.5,10,13,0,12.5,0,4.5,16,0.5,0,0,0,0,5,2,11,0,0,0,0,50.7279,53.1127,0,0,0,38.4853,55.9411,63.598,0,0,0,51.5563,62.9117,0,0,0,0,0,54.2843,11.6569,55.9411,0,0,2,0,533,4,6,0,0,3,570,1,0,2,0,574,1,2,0,2,0,0,577,2,1,0,0,0,0,50.7279,53.1127,0,0,0,38.4853,55.9411,63.598,0,0,0,51.5563,62.9117,0,0,0,0,0,54.2843,11.6569,55.9411,0,0,21.5,0,11.4667,16.9671,4.25,0,0,10.1667,12.75,5.69231,0,6,0,21.5185,9.11551,1.33333,0,0,0,0,17.625,22,4.32525,0,0,21,0,9.23333,12.0208,8,0,0,3.66667,10.55,17.8718,0,7.14394,0,19.3704,8.89464,1.33333,0,0,0,0,5.8,23,13.498,0,electricity
0,155,0,310,191,3,0,0,118,99,12,0,191,0,233,200,24,0,38,0,0,130,52,198,0,0,8.5,0,0,13,0,0,0,8,0,0,0,9,0,10,17.5,2.5,0,1,0,0,0,1,15.5,0,0,53.6985,0,0,0,0,0,0,0,0,0,0,55.1127,0,0,61.4975,0,0,22.4853,0,0,0,0,37.6985,0,0,4,0,8,1,4,0,0,1,22,1,0,4,0,4,561,6,0,1,0,0,1,2,1,0,0,53.6985,0,0,0,0,0,0,0,0,0,0,55.1127,0,0,61.4975,0,0,22.4853,0,0,0,0,37.6985,0,0,16.0392,0,0,19.2549,0,0,0,9.07143,0,0,0,9.39583,0,19.1021,11.7225,2.73333,0,3,0,0,0,23,9.05291,0,0,6.31667,0,0,10.3725,0,0,0,19.7619,0,0,0,16.9167,0,15.3833,11.6872,3.73333,0,21.5,0,0,0,1.5,7.93122,0,electricity
0,67,0,74,153,27,0,0,68,139,40,0,34,0,44,208,27,0,0,0,0,71,42,49,0,0,0,0,0,18,4,0,0,2,12.5,5,0,4.5,0,3,18,3,0,0,0,0,12.5,4.5,0,0,0,0,0,0,73.7401,19.3137,0,0,0,0,0,0,0,0,0,97.0538,12.4853,0,0,0,0,34.6274,21.5563,0,0,0,1,0,23,9,1,0,0,16,4,4,0,8,0,2,5,2,0,0,0,0,1,4,11,0,0,0,0,0,73.7401,19.3137,0,0,0,0,0,0,0,0,0,97.0538,12.4853,0,0,0,0,34.6274,21.5563,0,0,0,0,0,0,16.9167,2.91667,0,0,18.5,14.5,5.74074,0,2.37963,0,23.3333,14.5528,2.5,0,0,0,0,19.1733,5.25926,0,0,0,0,0,0,8.08115,14.75,0,0,17,10.9091,21.8519,0,3.74074,0,11.2222,14.1778,4,0,0,0,0,14.5728,21.6296,0,0,electricity
0,77,0,16,109,42,0,0,60,127,58,0,9,0,30,238,49,0,0,0,0,66,149,10,0,0,0,0,0,4.5,4,0,0,2,0,0,0,1,0,1,13,6,0,0,0,0,10.5,14,1,0,0,0,0,0,0,19.3137,0,0,0,0,0,0,0,0,0,84.0833,0,0,0,0,0,30.9706,57.598,4.82843,0,0,2,0,2,6,11,0,0,16,4,2,0,8,0,2,37,4,0,0,0,0,1,12,5,0,0,0,0,0,0,19.3137,0,0,0,0,0,0,0,0,0,84.0833,0,0,0,0,0,30.9706,57.598,4.82843,0,0,0,0,0,20.3426,3,0,0,0,0,0,0,1.5,0,23.5,14.2378,3.5,0,0,0,0,20.1587,10.2052,2,0,0,0,0,0,17.6296,5.75,0,0,0,0,0,0,2,0,7,16.947,7,0,0,0,0,6.84127,16.9314,23.5,0,electricity
0,104,0,66,158,115,0,0,73,159,49,0,34,0,9,252,47,0,0,0,0,105,129,221,0,0,0,0,0,7,0,0,0,9.5,0,10.5,0,5,0,1,15,6.5,0,0,0,0,10,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9117,24.3848,0,0,0,0,46.2843,56.5269,0,0,0,3,0,8,4,7,0,0,3,5,1,0,2,0,6,2,4,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9117,24.3848,0,0,0,0,46.2843,56.5269,0,0,0,0,0,0,17.2154,0,0,0,21.1,0,8.87179,0,3.5,0,23.5,14.1,2.79487,0,0,0,0,18.6083,8.72807,0,0,0,0,0,0,13.1126,0,0,0,16.6,0,21.6218,0,4.4,0,2,14.4611,3.10256,0,0,0,0,8.75,19.6886,0,0,electricity
0,174,0,47,190,3,0,0,99,224,107,0,181,0,137,280,98,0,209,0,0,203,58,137,0,0,3.5,0,0,0,0,0,0,4,3.5,20.5,0,0,0,0,15,10.5,0,7.5,0,0,0,2,2,0,0,58.3848,0,0,0,0,0,0,0,0,39.9411,0,46,0,0,80.0833,33.6985,0,72.5269,0,0,0,0,0,0,0,2,0,1,6,4,0,0,7,626,1,0,578,0,1,3,4,0,17,0,0,2,6,6,0,0,58.3848,0,0,0,0,0,0,0,0,39.9411,0,46,0,0,80.0833,33.6985,0,72.5269,0,0,0,0,0,0,0,8.27619,0,0,0,0,0,0,22.375,8.11667,15.1233,0,0,0,0,14.7444,4.50635,0,6.54815,0,0,0,23.5,4.7963,0,0,4.5619,0,0,0,0,0,0,7.5,10.9833,18.2819,0,0,0,0,10.3741,4.81587,0,11.2852,0,0,0,12.5,7.07407,0,electricity
0,38,0,89,95,8,0,0,62,140,100,0,102,0,4,224,20,0,22,0,0,73,20,0,0,0,0,0,2,0,0,0,0,2.5,5,15,0,16.5,0,0,13.5,1,0,0,0,0,8,0,0,0,0,0,0,50.9706,0,0,0,0,34.7279,49.3137,95.0538,0,0,0,0,72.9117,11.6569,0,0,0,0,0,0,0,0,0,2,0,615,1,1,0,0,4,2,1,0,4,0,1,14,2,0,8,0,0,2,4,0,0,0,0,0,50.9706,0,0,0,0,34.7279,49.3137,95.0538,0,0,0,0,72.9117,11.6569,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,5.13333,11.1806,6.21111,0,12.3429,0,0,12.2734,2,0,0,0,0,20.25,0,0,0,0,0,0,4.75,0,0,0,0,1.36667,10.7056,9.75556,0,11.7596,0,0,7.8024,4.75,0,0,0,0,14.6458,0,0,0,electricity
0,12,0,34,107,49,0,0,10,144,6,0,92,0,163,97,0,0,43,0,0,37,70,81,0,0,0,0,2.5,5,8,0,0,0,12,1,0,14,0,172.5,10.5,0,0,0,0,0,2,6,10.5,0,0,0,0,19.0711,44.9706,0,0,0,0,56.7696,0,0,58.4264,0,88.5685,44.5269,0,0,0,0,0,0,15.6569,55.6985,0,0,1,0,2,28,4,0,0,2,4,2,0,3,0,5,6,0,0,4,0,0,2,7,2,0,0,0,0,19.0711,44.9706,0,0,0,0,56.7696,0,0,58.4264,0,88.5685,44.5269,0,0,0,0,0,0,15.6569,55.6985,0,0,0,0,21.8,15.625,4,0,0,0,16.2536,1.66667,0,14.948,0,18.254,6.38492,0,0,0,0,0,11.5,9.33333,6.42063,0,0,0,0,4.7,10.8,7.75,0,0,0,16.2958,17.5,0,12.4255,0,12.4281,3.8373,0,0,0,0,0,7.5,11.4444,20.2698,0,electricity
0,0,0,76,129,54,0,0,15,111,16,0,99,0,162,74,0,0,89,0,0,36,66,76,0,0,0,0,3.5,14,7,0,0,1.5,18,0,0,21,0,17,14.5,0,0,0,0,0,5,6.5,8,0,0,0,0,46.3848,58.4264,36.6274,0,0,6.24264,62.9117,0,0,55.9411,0,76.5685,47.0122,0,0,0,0,0,23.3137,41.2132,51.1127,0,0,0,0,3,6,4,0,0,1,6,8,0,2,0,17,12,0,0,1,0,0,3,12,5,0,0,0,0,46.3848,58.4264,36.6274,0,0,6.24264,62.9117,0,0,55.9411,0,76.5685,47.0122,0,0,0,0,0,23.3137,41.2132,51.1127,0,0,0,0,18.8413,17.6752,3.75,0,0,23.2222,9.25,0,0,14.4409,0,17.6817,7.8046,0,0,0,0,0,22.9,10.3248,3.57937,0,0,0,0,11.1587,13.8397,8.71429,0,0,23.2222,11.1448,0,0,13.2136,0,13.8188,7.07088,0,0,0,0,0,20.8,12.5556,13.3016,0,electricity
0,19,0,4,107,84,0,0,65,119,56,0,88,0,123,102,0,0,30,0,0,18,93,126,0,0,0,0,0,4.5,13,0,0,0,16,0,0,20,0,13,25,0,0,0,0,0,0,3,19.5,0,0,0,0,0,50.3848,54.7696,0,0,0,61.2548,0,0,116.711,0,48.7696,84.7107,0,0,0,0,0,0,52.6274,90.8112,0,0,2,0,1,8,4,0,0,1,7,4,0,1,0,4,1,0,0,4,0,0,2,1,4,0,0,0,0,0,50.3848,54.7696,0,0,0,61.2548,0,0,116.711,0,48.7696,84.7107,0,0,0,0,0,0,52.6274,90.8112,0,0,0,0,0,14.479,6.6875,0,0,0,13.5,0,0,13.3,0,13.8373,5.29333,0,0,0,0,0,0,10.2222,12.3523,0,0,0,0,0,8.87284,9.70673,0,0,0,12.75,0,0,13.6,0,15.4537,7.88444,0,0,0,0,0,0,11.8333,17.8217,0,electricity
0,44,0,113,96,98,0,0,58,134,149,0,117,0,175,151,0,0,45,0,0,91,72,94,0,0,0,0,4.5,8,10,0,0,0,16.5,0,0,15.5,0,11.5,10.5,0,0,0,0,0,12,5,4.5,0,0,0,0,52.3848,45.4558,55.9411,0,0,0,60.669,0,0,60.669,0,94.4264,25.5563,0,0,0,0,0,45.9411,22.1421,46.3848,0,0,6,0,1,4,4,0,0,2,1,4,0,18,0,2,4,0,0,2,0,0,3,3,3,0,0,0,0,52.3848,45.4558,55.9411,0,0,0,60.669,0,0,60.669,0,94.4264,25.5563,0,0,0,0,0,45.9411,22.1421,46.3848,0,0,0,0,11.6963,12.8241,5.25,0,0,0,14.3405,0,0,14.2254,0,13.8979,4.14356,0,0,0,0,0,19.1222,8,6.63228,0,0,0,0,6.27037,10.4769,13.4929,0,0,0,12.3081,0,0,13.2677,0,14.173,8.23371,0,0,0,0,0,16.5472,10.2,19.3439,0,electricity
