%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.103344,0.300796,0.11955,0.33159,0.406032,17,0.0242692,0.000827358,0,0,0.171539,0.281026,0.532089,0.357224,0.00110314,0,0,0,0.103696,0.0355764,0.613514,0.597959,0.0805295,0.00717044,0,0,0.108108,0.015444,0.273649,0.575397,0.157198,0.137617,0.0688903,0.116726,0.168229,0.0637066,0.193393,0.285714,0.132929,0.0416437,0.71986,0.484677,accident
0.105539,0.0442481,0.0966158,0.404157,0.528521,16,0.0300512,0,0,0,0.162404,0.0581841,0.729044,0.39058,0.0345269,0.00671355,0.0882353,0.804348,0.0453964,0.00671355,0.860294,0.798913,0.158568,0.23913,0.104176,0.191573,0.111893,0.0242967,0.139706,0.152174,0.173274,0.0757673,0.352146,0.653395,0.124041,0.0428389,0.231618,0.159873,0.171995,0.0955882,0.463595,0.240866,accident
0.0777829,0.393143,0.0459122,0.528176,0.508531,10,0.0646552,0,0,0,0.120151,0.0132004,0.540274,0.605337,0.0264009,0.00323276,0.147327,0.893932,0.0840517,0.045528,0.45699,0.66019,0.0716595,0.0199353,0.613027,0.338542,0.119073,0.167026,0.373127,0.484834,0.136853,0.0237069,0.565241,0.711967,0.0641164,0.000538793,0.844828,0.878906,0.125,0.0972522,0.355998,0.652497,bomb
0.0797495,0.38395,0.0824631,0.537878,0.494132,9,0.00491803,0,0,0,0.120765,0.0180328,0.333611,0.371072,0,0,0,0,0.0770492,0.0177596,0.615517,0.700584,0.116393,0.0281421,0.414074,0.400911,0.0978142,0.0273224,0.410463,0.494854,0.163934,0.060929,0.318669,0.495895,0.0677596,0.000546448,0.892593,0.858379,0.122951,0.0180328,0.369829,0.630279,bomb
0.0830769,0.345128,0.0909348,0.449184,0.555539,8,0.056044,0.0101648,0.867997,0.589442,0.0879121,0.0315934,0.313936,0.522978,0.039011,0,0,0,0.0659341,0.042033,0.501002,0.795821,0.154945,0.0197802,0.358141,0.352617,0.0824176,0.0032967,0.53404,0.711706,0.155495,0.010989,0.298942,0.509845,0.0681319,0.00851648,0.789502,0.832634,0.115934,0.0156593,0.353759,0.550256,bomb
0.0763374,0.475181,0.0852669,0.455402,0.520918,10,0.00859729,0,0,0,0.131222,0.0699095,0.339439,0.483392,0.00452489,0,0,0,0.0574661,0.0291855,0.550116,0.82834,0.135747,0.0228507,0.706247,0.472387,0.0723982,0.0126697,0.563025,0.77967,0.148416,0.0221719,0.270002,0.507059,0.061991,0.00927602,0.770308,0.866484,0.109502,0.0635747,0.458412,0.574214,bomb
0.0879223,0.271316,0.0431723,0.402894,0.576086,5,0.094431,0.0124092,0.790865,0.680085,0.062954,0.065678,0.255341,0.161458,0.0466102,0,0,0,0.0066586,0,0,0,0.214891,0.125908,0.382062,0.56945,0.0575061,0.0190678,0.568783,0.916039,0.184625,0.0914044,0.489081,0.365587,0.0756659,0.0190678,0.458126,0.528607,0.110775,0.0538741,0.388348,0.50749,bomb
0.0760374,0.206994,0.0964551,0.562377,0.616737,10,0,0,0,0,0.143963,0.0428277,0.443493,0.447057,0.0170279,0,0,0,0.0706914,0.0557276,0.499743,0.740615,0.117647,0.0299278,0.542083,0.0699805,0.129515,0.0802374,0.418193,0.62355,0.118163,0.00154799,0.169885,0.554441,0.0923633,0,0,0,0.124355,0.0252838,0.66332,0.431406,bomb
0.0834154,0.035988,0.100694,0.432352,0.653647,15,0.0233831,0.00696517,0.875,0.111194,0.121891,0.0559701,0.509667,0.611864,0.00597015,0,0.05,0.835821,0.0810945,0.0552239,0.86746,0.622601,0.10995,0.0079602,0.204595,0.489489,0.0402985,0,0,0,0.144279,0.0636816,0.304026,0.529234,0.0865672,0.0134328,0.607461,0.0489791,0.164179,0.0676617,0.512629,0.546224,bomb
0.0839561,0.507183,0.0391331,0.619774,0.575853,12,0.00245098,0,0,0,0.148284,0.0285948,0.240284,0.374803,0.000408497,0,0,0,0.0539216,0.0128676,0.587217,0.81456,0.107843,0.063317,0.46786,0.418364,0.162173,0.0308415,0.38038,0.538938,0.152778,0.00959967,0.280562,0.484785,0.0694444,0.025531,0.805556,0.867647,0.109069,0.0177696,0.425122,0.638397,bomb
0.0801144,0.394604,0.0883559,0.57681,0.570649,15,0,0,0,0,0.122426,0.0223112,0.578092,0.271769,0.00572082,0,0,0,0.071701,0.0150648,0.509104,0.713376,0.141114,0.0633105,0.22216,0.155464,0.1045,0.046148,0.423261,0.624258,0.152555,0.177536,0.220665,0.520755,0.0633105,0.00553013,0.761591,0.859903,0.102212,0.0228833,0.488305,0.546284,bomb
0.0827248,0.230169,0.060749,0.438177,0.634544,17,0.0366133,0,0,0,0.137681,0.0427155,0.64994,0.445571,0.0594966,0.00495805,0.13538,0.577456,0.0526316,0.0276506,0.570193,0.825439,0.180397,0.0926773,0.428728,0.43541,0.0633105,0.0320366,0.379588,0.730591,0.0991609,0.0289855,0.166381,0.467719,0.0675057,0.00572082,0.720029,0.861111,0.0995423,0.0289855,0.452774,0.565743,bomb
0.0662177,0.437598,0.09437,0.555924,0.478419,12,0,0,0,0,0.0934343,0.00479798,0.829545,0.312708,0.0171717,0.0040404,0.0873016,0.100694,0.0737374,0.0469697,0.335859,0.630946,0.0661616,0.0123737,0.822117,0.19678,0.111111,0.0219697,0.524028,0.402189,0.117677,0.0176768,0.505863,0.71317,0.0575758,0.00151515,0.818182,0.861111,0.0929293,0.0424242,0.388987,0.595401,bomb
0.0822161,0.0250342,0.108591,0.467148,0.408174,9,0.170281,0,0,0,0.140944,0.129783,0.360143,0.567454,0.00765306,0,0.0535714,0.0535714,0.057398,0.0111607,0.416055,0.82364,0.107143,0.0430485,0.816392,0.0646749,0.149235,0.0762117,0.498928,0.413298,0.154974,0.0398597,0.286568,0.502523,0.0656888,0.000637755,0.845238,0.860119,0.116071,0.0117985,0.350191,0.58902,bomb
0.0872254,0.330605,0.0969061,0.531139,0.572381,8,0.0616711,0.00431034,0.884615,0.465517,0.112732,0.028183,0.26353,0.478525,0.00331565,0,0,0,0.0338196,0.0195623,0.7357,0.882304,0.153846,0.0769231,0.493337,0.453483,0.114058,0.0245358,0.445157,0.678991,0.165119,0.0590186,0.278589,0.485841,0.066313,0.00928382,0.696886,0.8672,0.115385,0.0139257,0.305769,0.660345,bomb
0.0754903,0.385223,0.111027,0.483091,0.499203,10,0,0,0,0,0.123798,0.0634014,0.594952,0.30599,0.0168269,0.00360577,0.125356,0.0648148,0.0276442,0.00480769,0.77894,0.896717,0.145433,0.0366587,0.33922,0.522224,0.0673077,0.0183293,0,0,0.167067,0.0321514,0.344674,0.489426,0.0576923,0.00300481,0.788462,0.867188,0.120793,0.0967548,0.468584,0.64797,bomb
0.090301,0.0607183,0.112457,0.592218,0.484981,7,0.127536,0,0,0,0.131159,0.026087,0.475973,0.586915,0.0652174,0.0155797,0.487093,0.170529,0.0586957,0.0565217,0.57922,0.814943,0.137681,0.0108696,0.305314,0.563981,0.0949275,0.0431159,0.368409,0.689934,0.186957,0.0365942,0.302562,0.558535,0.0644928,0.0474638,0.545204,0.581878,0.133333,0.0242754,0.336957,0.6575,bomb
0.0861218,0.111486,0.0829847,0.529929,0.591141,4,0.136054,0.00923226,0.404762,0.112245,0.0349854,0.00485909,0.164502,0.0943104,0.0116618,0,0,0,0.0291545,0,0.884921,0.496599,0.173955,0.0908649,0.520635,0.695646,0.0281827,0,0,0,0.197279,0.00340136,0.428232,0.442927,0.0855199,0.00437318,0.309524,0.423469,0.170068,0.129738,0.513362,0.41661,bomb
0.107629,0.0670846,0.141264,0.250838,0.533883,7,0.197531,0.0537037,0.513636,0.195497,0.00246914,0,0,0,0,0,0,0,0.120988,0.0666667,0.474879,0.570451,0.106173,0.0530864,0.257778,0.624383,0.0209877,0,0,0,0.253086,0.0302469,0.325514,0.489424,0.166667,0.0654321,0.468148,0.583848,0.164198,0.0722222,0.437028,0.57348,bomb
0.0930159,0.304762,0.129449,0.37326,0.512902,7,0.0352381,0.00809524,0.803175,0.895,0.120952,0.104286,0.397306,0.593889,0.159048,0,0,0,0.125714,0.108095,0.396825,0.2625,0.15619,0.0357143,0.106408,0.508272,0.0438095,0,0,0,0.167619,0.0957143,0.295682,0.502685,0.0628571,0.00952381,0,0,0.144762,0.0461905,0.524651,0.462051,bomb
0.124147,0.361172,0.120165,0.446533,0.555863,4,0.13,0.000555556,0.833333,0.42,0.0944444,0.0288889,0.389652,0.236819,0.0288889,0.00333333,0.164021,0.0761905,0.0933333,0.0133333,0.662396,0.584319,0.254444,0.0988889,0.63773,0.616584,0.0811111,0.0855556,0.19119,0.806778,0.181111,0.0238889,0.405724,0.453805,0.0722222,0.005,0.138889,0.86,0.186667,0.0188889,0.34969,0.451397,bomb
0.0830798,0.191439,0.101114,0.479454,0.597036,12,0.0280313,0,0,0,0.0664928,0.0169492,0.454701,0.799812,0.0971317,0.0211864,0.52746,0.59449,0.00977836,0,0,0,0.172751,0.0436767,0.399573,0.812241,0.0286832,0,0,0,0.16884,0.00228162,0.379385,0.507698,0.147327,0.368644,0.720998,0.475554,0.0919166,0.0136897,0.207317,0.522873,bomb
0.0940342,0.289754,0.105464,0.555151,0.664789,9,0.0383838,0,0,0,0.0484848,0,0,0,0.0747475,0.0158249,0.280247,0.735394,0.0962963,0.0340067,0.774228,0.628788,0.23165,0.123232,0.388686,0.564512,0.047138,0.0215488,0.157407,0.927273,0.156229,0.0353535,0.363422,0.422162,0.0666667,0.00639731,0,0,0.16229,0.136364,0.563557,0.46053,bomb
0.115872,0.383683,0.0621255,0.484979,0.633382,9,0.037963,0.00138889,0.825,0.833333,0.0861111,0.0259259,0.411905,0.651382,0.108333,0.0412037,0.459091,0.316611,0.0796296,0.0125,0.7,0.690586,0.215741,0.267593,0.573741,0.670195,0.0768519,0.0152778,0.371169,0.906379,0.210185,0.0541667,0.33847,0.562804,0.0796296,0.00601852,0.725,0.856481,0.213889,0.0722222,0.244708,0.333632,bomb
0.119402,0.330154,0.110817,0.508921,0.614736,10,0,0,0,0,0.0179028,0.00127877,0.857971,0.920261,0.132992,0.00682012,0.0326087,0.45098,0.163683,0.0494459,0.601251,0.644028,0.259165,0.261722,0.616103,0.482739,0.0502984,0.00255754,0.273074,0.867561,0.187553,0.0294118,0.476427,0.787107,0.0750213,0.000852515,0.76087,0.848039,0.213129,0.084399,0.339008,0.393224,bomb
0.100797,0.0611033,0.093024,0.529945,0.605192,8,0.0206553,0,0,0,0.0819088,0.00498575,0.66514,0.694027,0.115385,0.0616097,0.741182,0.478607,0.00213675,0,0,0,0.19302,0.0384615,0.695662,0.560188,0.110399,0.0292023,0.245565,0.778978,0.165242,0.0334758,0.46416,0.397707,0.0961538,0.314103,0.693269,0.818056,0.157407,0.0299145,0.611261,0.355518,bomb
0.106497,0.349341,0.136917,0.560291,0.628397,9,0.0886616,0,0,0,0.120205,0.0196078,0.436581,0.576294,0.0980392,0.0242967,0.512767,0.320028,0.00255754,0,0,0,0.221654,0.108269,0.777778,0.599129,0.0630861,0.0268542,0.222921,0.809684,0.213129,0.0434783,0.387015,0.482125,0.0920716,0.0225916,0.304348,0.411765,0.171355,0.0528559,0.422196,0.489498,bomb
0.104301,0.444756,0.12705,0.588075,0.508841,11,0.126886,0,0,0,0.175688,0.0106477,0.527339,0.101422,0,0,0,0,0.154392,0.039929,0.606061,0.326221,0.19787,0.0572316,0.401786,0.170918,0.108252,0.0377107,0,0,0.182786,0.0474712,0.551701,0.756957,0.0834073,0.0102041,0.7,0.834694,0.136646,0.0368234,0.373402,0.525164,bomb
0.101545,0.301656,0.0617484,0.409031,0.579506,7,0.065,0.016,0.75,0.855,0.121,0.0375,0.304167,0.525222,0,0,0,0,0.16,0.121,0.484455,0.205641,0.11,0.003,0.463474,0.686966,0.045,0.0115,0,0,0.224,0.072,0.336199,0.575671,0.084,0.0155,0.611944,0.812444,0.16,0.078,0.378543,0.463069,bomb
0.0998069,0.109638,0.081634,0.492969,0.60723,9,0.121872,0,0,0,0.143664,0.035109,0.663083,0.411847,0.0451977,0.00686037,0.220391,0.148848,0.0508475,0.0141243,0.715608,0.881827,0.214689,0.0262308,0.623714,0.789688,0.0250202,0,0,0,0.218725,0.0419693,0.342448,0.551298,0.0758676,0.0173527,0.689033,0.857987,0.176755,0.0238095,0.421296,0.575565,bomb
0.0921341,0.253415,0.0955626,0.607341,0.453504,12,0,0,0,0,0.12514,0.0112233,0.831276,0.318182,0.0662177,0.003367,0.206612,0.358631,0.03367,0.00476992,0.782334,0.893098,0.118406,0.0283389,0.710799,0.729089,0.105499,0.0176768,0.120464,0.638598,0.187991,0.0507856,0.308248,0.482644,0.0723906,0.0145903,0.716049,0.843182,0.142536,0.0266554,0.401425,0.426515,bomb
0.0893855,0.0616722,0.0717402,0.536929,0.546145,11,0,0,0,0,0.0981882,0.0829924,0.755753,0.666992,0.087668,0.0447107,0.493203,0.247911,0.0870836,0.0277615,0.497537,0.689208,0.171829,0.0777323,0.593291,0.614755,0.0432496,0.00467563,0.0766284,0.440678,0.15488,0.0330216,0.467567,0.766094,0.0677966,0.00555231,0.844828,0.881356,0.13384,0.0271771,0.289529,0.381889,bomb
0.105251,0.367605,0.0654785,0.520453,0.520864,5,0,0,0,0,0.133696,0.0478261,0.775,0.838509,0.0413043,0,0,0,0.117391,0.0157609,0.547718,0.685214,0.211957,0.0505435,0.569942,0.351514,0.073913,0,0,0,0.180435,0.0315217,0.537658,0.64914,0.0858696,0.0048913,0.075,0.413043,0.179348,0.0309783,0.407623,0.731575,bomb
0.101107,0.051192,0.13115,0.412,0.573649,6,0.00389864,0,0,0,0.163743,0.0160819,0,0,0,0,0,0,0.188109,0.0199805,0.779946,0.570336,0.0916179,0.13499,0.131579,0.138889,0.0974659,0,0,0,0.205653,0.0477583,0.462767,0.780807,0.125731,0.0126706,0,0,0.157895,0.0570175,0.556621,0.523682,bomb
0.110138,0.0346774,0.133013,0.491659,0.675148,5,0.11413,0.0119565,0.783333,0.608696,0.0934783,0.0336957,0.3,0.263134,0,0,0,0,0.183696,0.0663043,0.6625,0.468961,0.154348,0.0586957,0.496875,0.641304,0.0163043,0,0.113333,0.928986,0.216304,0.0130435,0.501438,0.740722,0.0934783,0.0163043,0.664286,0.848559,0.173913,0.051087,0.424918,0.421762,bomb
0.121411,0.0427033,0.13204,0.589168,0.585261,9,0.0233333,0,0,0,0.136667,0.00722222,0.819444,0.5675,0.0933333,0.0661111,0.33696,0.154806,0.0811111,0.00555556,0.666667,0.801667,0.274444,0.0655556,0.44073,0.68448,0.00333333,0,0,0,0.227778,0.0233333,0.56235,0.716223,0.1,0.005,0.527778,0.881667,0.213333,0.138889,0.465395,0.447511,bomb
0.110979,0.0865509,0.0890584,0.686769,0.46213,8,0,0,0,0,0.121,0.014,0.775,0.616667,0.09,0.019,0.396825,0.178016,0.059,0.0125,0.653384,0.876687,0.226,0.174,0.415667,0.613877,0.069,0.0325,0.26627,0.726159,0.206,0.0335,0.375292,0.466129,0.089,0.01,0.4,0.415,0.185,0.0245,0.468571,0.506667,bomb
0.0669379,0.0297707,0.0740824,0.49505,0.681329,11,0.0390625,0.00585938,0.851562,0.814094,0.0876116,0.0507812,0.469913,0.453292,0.046317,0.0136719,0.270426,0.110236,0.0725446,0.00892857,0.859375,0.148384,0.158482,0.0558036,0.49835,0.617325,0.0234375,0.00223214,0.106151,0.917659,0.0864955,0.00223214,0.197841,0.410283,0.113839,0,0,0,0.113839,0.154576,0.6875,0.946429,bomb
0.0736177,0.3703,0.103118,0.378251,0.575562,10,0.0194286,0,0,0,0.036,0.00942857,0.76,0.0940476,0.110286,0.02,0.343152,0.898485,0.154857,0.00742857,0.327246,0.574881,0.0554286,0.00257143,0.710926,0.120966,0.0154286,0,0.0941667,0.0345238,0.127429,0.115429,0.465303,0.403245,0.1,0.0377143,0.346433,0.319179,0.0765714,0.006,0.344091,0.750487,bomb
0.0683692,0.132315,0.0797919,0.52724,0.607165,9,0.112903,0.0297235,0.492543,0.493429,0.0414747,0.00368664,0.259167,0.117272,0,0,0,0,0.078341,0.0202765,0.506404,0.212165,0.115207,0.018894,0.467143,0.661559,0.0764977,0.0129032,0.523986,0.811459,0.117972,0.0191244,0.652476,0.316757,0.0147465,0.00230415,0.0814815,0.037037,0.0723502,0.106221,0.84127,0.587276,bomb
0.0816721,0.228072,0.10078,0.418245,0.755392,7,0.108427,0.00107354,0,0,0.037037,0.00644122,0.158093,0.0598497,0,0,0,0,0.092861,0.0504563,0.843474,0.522947,0.0848094,0.00429415,0.469136,0.560386,0.064949,0.0120773,0.267458,0.86596,0.164251,0.253623,0.358709,0.5216,0.0295223,0.00295223,0.240741,0.0380435,0.170156,0.100644,0.265197,0.398302,bomb
0.0693458,0.420808,0.0821741,0.459074,0.70902,11,0,0,0,0,0.112229,0.0102554,0.575,0.467892,0,0,0,0,0.0267028,0.00561146,0.615132,0.931985,0.0847523,0.0148994,0.701974,0.206127,0.101006,0.0232198,0.407595,0.651959,0.141641,0.059017,0.312572,0.468096,0.0615325,0.000967492,0.460526,0.444853,0.122291,0.00386997,0.581836,0.712702,bomb
0.210413,0.0550775,0.237306,0.459319,0.505171,2,0.205761,0.0288066,0.638889,0.712963,0.185185,0.0411523,0.319444,0.300926,0.621399,0,0,0,0.325103,0,0,0,0.358025,0.0555556,0.533333,0.537037,0.0699588,0.0185185,0.111111,0.203704,0.144033,0,0,0,0.255144,0.0473251,0.447643,0.638159,0.353909,0.102881,0.295238,0.160611,bomb
0.144205,0.237084,0.143277,0.50027,0.590044,4,0.15102,0.0102041,0.625,0.721429,0.14898,0.0255102,0.392857,0.265357,0,0,0,0,0.197959,0.0459184,0.521278,0.363176,0.193878,0.0408163,0.333333,0.9,0.0326531,0.00612245,0.261905,0.923809,0.208163,0.0591837,0.776786,0.664286,0.134694,0.00306122,0.464286,0.859524,0.255102,0.138776,0.331434,0.424444,bomb
0.160582,0.265873,0.133692,0.529964,0.544511,2,0.00952381,0,0,0,0.211905,0.0297619,0.536458,0.588691,0.116667,0.0130952,0.364899,0.18631,0.183333,0.00952381,0.291667,0.422857,0.233333,0.0595238,0.162963,0.271746,0.0857143,0.00119048,0.277778,0.885714,0.278571,0.0309524,0.373765,0.674074,0.111905,0.0464286,0.619444,0.760476,0.230952,0.0392857,0.25,0.583333,bomb
0.182661,0.103427,0.185091,0.424528,0.605385,1,0.0884615,0.0173077,0.673333,0.81282,0.315385,0.0615385,0.3875,0.425962,0.0115385,0,0,0,0.373077,0.0826923,0.3,0.0961538,0.130769,0.025,0.4,0.846154,0.00384615,0,0,0,0.315385,0.171154,0.482197,0.562354,0.2,0.0461538,0.240741,0.022792,0.3,0.128846,0.322222,0.554915,bomb
0.161335,0.277854,0.17305,0.376525,0.62146,3,0.03125,0,0.768519,0.892361,0.210938,0.0442708,0.468546,0.657884,0.161458,0.0325521,0.422658,0.22259,0.393229,0.121094,0.317353,0.445123,0.145833,0.0247396,0.428105,0.85049,0.0286458,0,0,0,0.171875,0.015625,0.250882,0.746197,0.161458,0.0533854,0.726852,0.53125,0.223958,0.214844,0.386658,0.436168,bomb
0.159512,0.298293,0.183064,0.420844,0.597823,3,0.0955711,0.0034965,0.769231,0.727273,0.237762,0.020979,0.452092,0.380489,0.123543,0,0,0,0.275058,0.156177,0.485454,0.325175,0.193473,0.122378,0.497253,0.768398,0.013986,0,0,0,0.282051,0.102564,0.490553,0.603103,0.128205,0.0174825,0.0512821,0.388889,0.268065,0.0571096,0.44145,0.420273,bomb
0.135587,0.0979021,0.129683,0.483593,0.548146,6,0.0481283,0,0,0,0.194296,0.0240642,0.629412,0.472944,0.0427807,0.013369,0.140523,0.110269,0.0641711,0,0,0,0.247772,0.141711,0.589088,0.356939,0.15508,0.0106952,0.25719,0.799327,0.254902,0.00178253,0.365434,0.629877,0.130125,0.00356506,0.721569,0.74596,0.188948,0.0454545,0.441961,0.408889,bomb
0.140558,0.00788177,0.14635,0.292633,0.495065,1,0.349206,0.0126984,0.666667,0.171429,0.542857,0,0,0,0,0,0,0,0.279365,0.0174603,0,0,0.15873,0.0047619,0,0,0.0285714,0,0,0,0.133333,0.0142857,0.283951,0.793651,0.171429,0.0571429,0.59465,0.568783,0.28254,0.0507937,0.345679,0.401984,bomb
0.165085,0.353521,0.092009,0.54351,0.625369,4,0.00952381,0,0,0,0.269048,0.0333333,0.555138,0.353801,0.414286,0,0,0,0.238095,0.0214286,0.652056,0.449495,0.27381,0.047619,0.512946,0.391736,0.157143,0.0214286,0,0,0.266667,0.00119048,0.528388,0.614387,0.133333,0.00238095,0,0,0.261905,0.0535714,0.455415,0.458279,bomb
0.181322,0.148563,0.171497,0.440112,0.592925,3,0.132626,0,0,0,0.167109,0.0145889,0.64359,0.814368,0.228117,0.0397878,0.429487,0.382423,0.161804,0.0318302,0.807692,0.413793,0.35809,0.185676,0.310075,0.375695,0.0742706,0,0,0,0.259947,0.0477454,0.243115,0.44504,0.188329,0.0755968,0.216524,0.0255428,0.291777,0.066313,0.502474,0.368432,bomb
0.0809335,0.377097,0.0577516,0.487644,0.56954,8,0,0,0,0,0.0174165,0.00217707,0.839744,0.944969,0.117562,0.0787373,0.182023,0.736609,0.074746,0.0145138,0,0,0.152395,0.0921626,0.490471,0.311353,0.0667634,0.0290276,0.487981,0.799528,0.146589,0.0275762,0.503076,0.663665,0.0740203,0.0032656,0.384615,0.419811,0.141509,0.0344702,0.563043,0.477834,bomb
0.0958904,0.24652,0.0947279,0.493612,0.590485,7,0,0,0,0,0.0385417,0.00520833,0.786923,0.911218,0.103125,0.00677083,0.138889,0.540509,0.065625,0.0203125,0.676754,0.76526,0.21875,0.0223958,0.586111,0.729345,0.134375,0,0,0,0.183333,0.155729,0.508113,0.715976,0.0822917,0.003125,0,0,0.182292,0.0442708,0.489037,0.446948,bomb
0.0937965,0.081555,0.07905,0.408685,0.52938,8,0.0180995,0.00339367,0,0,0.111614,0.0671192,0.457313,0.345242,0.0279035,0,0,0,0.11463,0.0214932,0.515644,0.42009,0.191554,0.056184,0.502584,0.457008,0.0218703,0.0180995,0.176638,0.916485,0.153092,0.0279035,0.46796,0.691918,0.0776772,0.00490196,0.807692,0.882353,0.144796,0.0667421,0.507072,0.477589,bomb
0.106107,0.44791,0.0974914,0.445577,0.57218,11,0.15283,0,0,0,0.115094,0.0339623,0.521154,0.402715,0.0896226,0.0136792,0.263083,0.780732,0.0518868,0.00943396,0.74963,0.87072,0.239623,0.142453,0.376975,0.535994,0.00849057,0,0,0,0.186792,0.0268868,0.415589,0.540191,0.103774,0.103302,0.399653,0.0296122,0.171698,0.0627358,0.460046,0.482782,bomb
0.102672,0.103894,0.114442,0.551288,0.528293,8,0.111462,0,0,0,0.152569,0.0529644,0.553307,0.463643,0.0387352,0.00474308,0.190419,0.897643,0.119368,0.0150198,0.566856,0.423412,0.109881,0.0359684,0.217391,0.192727,0.175494,0.0383399,0.380412,0.639176,0.12253,0.03083,0.591615,0.522208,0.0735178,0.00790514,0.29133,0.823849,0.166008,0.0185771,0.574111,0.421363,bomb
0.119048,0.0380279,0.147347,0.414241,0.606723,33,0.0383673,0.00897959,0.863885,0.767794,0.123673,0.0379592,0.22122,0.22268,0.102449,0.00306122,0.60291,0.446561,0.117143,0.41551,0.636074,0.659083,0.0718367,0.106531,0.10974,0.78961,0.0853061,0.223673,0.504691,0.804436,0.194694,0.0367347,0.359987,0.346682,0.206122,0.225306,0.479746,0.476334,0.17551,0.144082,0.418701,0.138987,car
0.12578,0.0500181,0.149591,0.45382,0.675988,29,0.0938967,0.00328638,0.482323,0.550251,0.112676,0.00234742,0,0,0.085446,0.0471831,0.298937,0.509485,0.0849765,0.0201878,0.481128,0.582569,0.0497653,0.133803,0.530647,0.5,0.0962441,0.0330986,0.500982,0.647759,0.21784,0.0913146,0.366382,0.362458,0.241784,0.0352113,0.445659,0.440665,0.184507,0.226056,0.16505,0.293642,car
0.13821,0.109916,0.138237,0.442615,0.583071,29,0.0238727,0.00636605,0.90572,0.750486,0.131565,0.0257294,0.240526,0.281489,0.0795756,0.00769231,0.586325,0.662835,0.106631,0.157294,0.790837,0.684083,0.0763926,0.0986737,0.614944,0.786111,0.145889,0.0201592,0.412055,0.542602,0.206897,0.0116711,0.531047,0.370772,0.255172,0.15809,0.527548,0.407162,0.271618,0.0140584,0.696209,0.422537,car
0.175496,0.585676,0.137307,0.522428,0.577189,25,0.101705,0.0149912,0.649583,0.47684,0.154615,0.00440917,0,0,0.118754,0.00823045,0.501235,0.619342,0.176955,0.106408,0.540982,0.385357,0.159906,0.0778954,0.456278,0.539106,0.197531,0.0870076,0.564306,0.601276,0.222222,0.0631981,0.50428,0.270123,0.314521,0.0773075,0.281085,0.32537,0.171076,0.021164,0.499641,0.325974,car
0.14627,0.539216,0.136396,0.586611,0.502288,22,0.0710383,0.0484352,0.797346,0.47013,0.125683,0.00894188,0.0949278,0.242554,0.088922,0.0317933,0.389356,0.435034,0.159463,0.105315,0.442065,0.581505,0.0546448,0.0611028,0.15019,0.550658,0.227024,0.107799,0.498968,0.5217,0.215599,0.0280676,0.405698,0.375534,0.15698,0.0260805,0.108459,0.284368,0.244411,0.401639,0.513325,0.419301,car
