%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,11.781,19,0,0,22.7333,7.87681,9.125,0,8.82222,0,17.0833,8.75,0.925926,0,1.33333,0,14.8741,0,0,23.5,5.33333,10.1,11.724,0,0,9.1859,12.4583,0,0,2.66667,14.1544,10.2083,0,15.6,0,1.66667,20.55,6.40741,0,0.5,0,10.763,0,0,23,10.5,1.75,14.7497,0,accident
0,21.8377,10.25,2.625,10.1333,18.0357,0,16.3333,0,15.3864,23.5,7.15909,7.7578,3.38889,0,10.373,0,11.9667,0,0,0,11.631,22,5.75,0,0,9.58772,10.5,6.5,9.96667,11.7143,0,9.70833,0,8.51515,2,14.9716,10.565,11.1111,0,9.70833,0,13.45,0,0,0,10.0417,4.25,15.2738,0,accident
0,21.9444,0,4.75,0,22,0,0,0,11.3852,0,3.5,9.19811,19.6667,0,0,18.5833,0,1.33333,0,0,13.75,15.5833,9.46404,0,0,12.8889,0,10.375,0,12.5,0,0,0,19.9053,0,15.6667,8.93487,22.5,0,0,4.75,0,23.6667,0,0,13.25,13.5,11.8878,0,accident
0,20.9694,0,6.41667,13.3889,15.75,0,0,2,13.7436,23,2,7.32692,8.66667,0,5.94792,22.75,6.04167,0,0,0,0,19.7444,3.54444,0,0,11.0278,0,6.33333,13.3333,11.5167,0,0,9,21.8205,3,8.5,17.3761,10.8333,0,4.82639,20.125,3.91667,0,0,0,0,6.39789,19.6056,0,accident
0,0,10.4815,3.16667,0,0,0,11.5714,0,11.625,0,15.3259,0,4.85714,0,4.41667,0,11.1875,0,0,0,13.4167,11.3492,8.43182,0,0,0,9.87037,8.08333,0,0,0,11.531,0,5.41667,0,10,0,6.52381,0,7.25,0,1.5,0,0,0,12.3889,5.85303,18.4545,0,accident
0,22.5556,16.6239,2.7619,14.6905,0,5.33333,6.27407,0,14.0741,0,12.8248,9.84838,0,0,0,0,19.7222,0,0,0,12.6238,10.3333,9.05569,0,0,22,14.3579,2.7619,15,0,15.8205,8.19312,0,13.6204,0,10.2806,18.5162,0,0,0,0,8.72222,0,0,0,13.3873,2.12121,15.1175,0,accident
0,0,19,4.25641,5.35556,19.0521,6,7.46405,23.5,5.19444,0,15.3675,7.93333,2,0,0,20,21.6667,0,0,0,14.9525,14,0,0,0,0,16.9451,5.33333,9.46667,6.58606,17,8.86111,21,15.3333,0,6.98077,22.8667,1.5,0,0,2.66667,1.66667,0,0,0,13.2633,6.64286,0,0,accident
0,17.7619,21.7333,10.6069,11,7.65532,0,10.4583,19.8011,0,0,11.1202,0,6,5.83333,0,0,11.6111,0,0,0,11.9194,13.1454,0,0,0,21.7619,20.9333,6.39577,0.75,9.05436,0,10.3201,10.5842,0,0,12.4912,0,1.5,1.16667,0,0,1.61111,0,0,0,16.7681,14.5238,0,0,accident
0,0,21.8611,5.2,0,0,0,10.0079,0,3.0307,19,6.67251,0,0,0,0,0,0,0,0,0,16.1048,4.25,14.6839,0,0,0,21.3254,8.2,0,0,0,11.3042,0,5.78728,23.5,10.962,0,0,0,0,0,0,0,0,0,16.819,7,14.26,0,accident
0,21.6218,17.7,1.5,10.8333,0,0,10.5609,3.5,14.0882,0,0,9.89286,0,14.6533,5,0,19.6143,5.4,0,0,10.2932,0,18.5012,3,0,20.7949,13.3,2,8.5,0,0,12.8141,23,10.8529,0,0,9.14352,0,6.25381,5.16667,0,10.7839,20.25,0,0,12.1623,0,7.00617,20.5833,accident
0,23.5,23,6,7.25,0,0,13.5,0,8.37778,0,15.902,8.21528,8.375,0,4.14815,0,18.9556,0,0,0,17.5714,5.88889,7.12281,0,0,23,21.5,10.5625,11.5,0,0,13.3065,0,19.6889,0,19.3922,18.0378,8.77083,0,4.96296,0,5.64444,0,0,0,14.619,3.44444,16.4204,0,accident
0,18.0913,13.5015,0,9.5,0,0,3.20238,0,0,0,0,14.116,13.0167,11.1481,3.53333,0,21.4932,7.21648,0,21.7407,5.25,14.2222,19.5,0,0,14.0238,12.608,0,22.3333,0,0,11.4762,0,0,0,0,5.9679,4.4,4.35185,5.83175,0,10.6674,17.8728,0,19.963,8.18939,2.33333,3,0,accident
0,20.8205,15.4248,0,12.5333,0,0,2.88889,0,0,0,0,20.0619,11.803,0,10.2997,5,13.5322,0,0,0,9.54321,7.53333,0,0,0,18.9551,13.507,0,23.0667,0,0,6.33333,0,0,0,0,5.39048,11.8788,0,8.15232,11.6667,12.9852,0,0,0,13.1728,9.23333,0,0,accident
0,0,21.7407,7,0,0,0,13.5032,0,0,0,0,15.6781,5.94444,0,12.5417,0,13.1068,0,0,0,19.627,3.87745,2.22222,0,0,0,20.6296,9.01389,0,0,0,12.6247,0,0,0,0,15.1861,6.91667,0,7.18056,0,20.344,0,0,0,18.6508,5.05882,9.77778,0,accident
0,0,0,0,3.42121,0,0,0,0,0,0,0,0,14.2222,3.33333,22.3333,1.66667,13.3466,12.5515,0,0,0,14.5,7.25,0,0,0,0,0,4.70303,0,0,0,0,0,0,0,0,12.2006,21.6667,9.5,10.6667,20.5608,8.04825,0,0,0,12.2308,13.6667,0,accident
0,0,0,20.8728,5.32681,0,0,19.7407,8.5,0,0,7.33333,0,12.5043,0,22.4167,1.94444,10.8251,15.8397,1.5,0,0,17.875,6.5,0,0,0,0,19.6491,6.8029,0,0,21.7407,8.625,0,0,1,0,12.391,0,8.5,9.16667,16.7663,8.86734,10,0,0,15.5875,9,0,accident
0,0,0,15.8233,0,1.16667,12.75,10.4,3.26154,0,3.36111,20.9882,22.2593,5.46296,0,0,0,15.75,11.2949,1.5,0,0,10.4643,5,0.75,0,0,0,13.8792,0,8.83333,16.8036,21.5,3.72308,0,17.7778,13.4478,22.3704,4.39352,0,0,0,3,14.3113,23,0,0,11.8262,16.5,7.5,accident
0,0,0,13.4887,7.95833,22.25,5.29365,14.8167,3.25926,20.875,0,15.3571,18.5778,3.11111,0,0,0,17.2831,2.75,0,0,23,14.0521,13.2833,0,0,0,0,13.3936,8,3.75,17.254,15.9702,4.14815,19.125,0,7,19.5444,3.88889,0,0,0,3.75132,19.6,0,0,21.5,11.7693,14.5833,0,accident
0,0,0,14.0737,1.33333,18.9773,2.7619,10.3056,0,14.3655,0,11.9974,22,4,0,0,0,18.8016,3.25,0,0,0,11.8434,11.5,0,0,0,0,12.9563,1.33333,10.7955,21.9524,11.6667,0,9.46878,0,11.3017,21.5,2,0,0,0,4.23016,18.5556,0,0,0,11.7071,22,0,accident
0,14.0704,11.1944,0,0.75,0,12.9619,2,0,0,0,23.5,6.87719,6.68912,0,3.19444,0,0,0,0,21.375,2,19.6296,11.6726,0,0,10.563,12.9306,0,3,0,11.381,7,0,0,0,2,16.7706,11.4961,0,1.20833,0,0,0,0,17.625,1.5,4.62037,17,0,accident
22,9.58148,4.25,0,0,0,14.1,0,0,0.75,0,0,9.96667,8.03968,9.22222,3.75,0,4.94444,0,0,14.2857,0,0,16.1458,4.75,19.5,5.20106,1,0,0,0,7.66667,0,0,11,0,0,18.6333,10.246,8.69444,0.75,0,4.11111,0,0,10.381,0,0,6.58333,18.3222,accident
0,15.2202,10.75,0,0,21.5,3.05,2.75,7.33333,0,0,9.25,11.3439,11.946,1,0,0,18.1778,0,0,20.4643,1,22.7333,8.62374,0,0,6.43452,11.25,0,0,5.97619,19.7,3.25,15,0,0,6.125,14.5895,10.5401,8.75,0,0,10.5778,0,0,15.4286,1.5,2.26667,14.2801,0,accident
0,19.7333,20.8333,1.5,0,0,11.5,11.0833,0,0,0,0,14.4774,8.82222,0,0,0,17.2838,8.11667,0,0,8.41429,15.75,20.9916,4.87255,0,13.7833,17.25,6,0,0,4,12.4722,0,0,0,0,8.975,16.8111,0,0,0,18.4273,20,0,0,11.4429,10.5,4.0084,15.8775,accident
0,14.0468,11.2125,0,0,0,11.0167,2.5,19.5,0,0,0,1.85185,5.20202,0,0,0,19.6941,0,0,21.5,2.25,11.4167,12.4297,0,0,7.70812,12.525,0,0,0,11.2078,6.25,21.25,0,0,0,10.8704,13.2434,0,0,0,12.348,0,0,16.6,3.875,11.2083,17.3767,0,accident
0,11.3371,9.70833,0,0,12.6262,0,1.625,0,0,22.5,7,7.2,2.51282,18.5417,8.34533,0,14.1467,0,0,20.8125,2.83333,17.75,3.2381,0,0,11.4924,15.2083,0,0,12.1633,0,12.25,0,0,3.33333,14.2222,18.0111,8.79487,9.625,7.68554,0,14.3582,0,0,15.9375,5.33333,10.8576,21.619,0,accident
0,22.5,0,0,14.8194,6.59921,0,0,1.75,4.23203,18.3722,0,3.425,0,10.7255,1.60684,19.5,0,0,0,0,0,16.25,0,0,0,19,0,0,8.86111,14.6429,0,0,5,9.64379,7.40505,0,8.25833,0,8.06536,3.35897,17.8056,0,0,0,0,0,11.6333,0,0,accident
0,0,0,9.625,8,0,0,23.5,3.5,0,0,0,10.9912,22.3333,0,10.4667,12.9137,0,6.4693,0,0,20.6875,2.86667,0,0,0,0,0,14.9,6.66667,0,0,15,4.5,0,0,0,15.2033,19.1667,0,2.69167,10.115,0,12.7544,0,0,15.3125,4.26667,0,0,accident
0,12.1417,15.3333,14.5,18.2459,4.35556,0,0,16.0526,0,17.1095,7.53395,0,3.7963,19.32,12.6448,20.4405,18.1333,0,0,10.4167,12.2222,5.41948,0,0,0,19.3833,12.8333,19.3333,7.86165,20.4063,0,0,17.2456,0,6.5,19.1235,0,22.7037,15.7867,16.2323,11.9048,3,0,0,9.16667,5.18403,18.8776,0,0,accident
0,21.4889,18.6667,0,14.3481,9.25,0,4.75,0,11.2824,11,1.5,12.3095,11.9167,0,3.58624,18.1111,7.60119,1,0,0,9.375,0,10.75,0,0,20.9556,11.8333,0,13.3222,5.5,0,1,0,13.5046,7.25,13,14.0595,18.1875,0,5.17355,17.5278,10.9286,6,0,0,10.85,0,20,0,accident
0,0,0,9.12654,0,20.9,2,17.7675,0,9.25,0,8.82143,8.85965,4.78125,0,7,0,0,0,0,0,21.1222,10.875,0,0,0,0,0,12.2085,0,11.2,22,13.3105,0,14.3333,0,13.2857,17.6491,6.58333,0,11.3333,0,0,0,0,0,18.4556,4.5,0,0,accident
0,0,0,7.12698,0,20.9,0,16.2499,0,4.27778,0,0,13.0379,3.01296,0,0,0,21.9815,1.5,0,0,19.75,0.5,10.2716,0,0,0,0,11.4246,0,7,0,12.9173,0,6.64815,0,0,15.396,4.22037,0,0,0,6.14815,22,0,0,14.9464,0.666667,11.0816,0,accident
0,10.75,22.5,4.75,0,18.75,2,13.6264,0,5.66667,0,8.52778,9.91852,3.13131,0,17.1,0,15.8167,0,0,0,15.75,14.875,6.25,0,0,9.75,22.25,12.4167,0,9.47222,22,12.055,0,3.83333,0,9.81667,16.1185,3.83838,0,5.53333,0,8.10833,0,0,0,11.4333,4.725,15.5972,0,accident
0,0,23.6667,6.38889,4.83333,19.7448,2.75,15.5876,0,3.33333,0,10.8889,9.09675,2.48611,0,0,0,16.6804,0,0,0,18.5833,0,8.96111,0,0,0,23.6667,12.7222,11.5,7.5409,20.4,14.0933,0,23.3333,0,8.77778,6.5179,7.80556,0,0,0,9.25912,0,0,0,12.8333,0,18.1,0,accident
0,22.25,0,2.625,0,20.25,0,17.8214,0,0,0,0,14.8927,9.42593,0,0,0,11.8574,0,0,0,4.75,0,10.3549,0,0,11.5,0,15.25,0,5.5,0,14.6905,0,0,0,0,11.9419,9.87037,0,0,0,8.39074,0,0,0,8.75,0,12.5623,0,accident
0,19.7255,20.4375,2.5,0,0,6.5,8.76667,0,10.7933,0,0,20.5093,5.14848,0,0,0,11.2778,0,0,0,10.1151,5.75,13.1239,0,0,19.0784,15.75,5,0,0,5.4,11.5588,0,12.3642,0,0,18.7963,6.59091,0,0,0,2.61111,0,0,0,12.127,6,11.6802,0,accident
0,0,23,7.42857,0,0,0,13.3763,0,9.41905,0,0,14.3497,1.17778,0,0,0,19.8401,4.76984,0,0,19.4565,6.88889,17.8737,3.25,0,0,22,9.80714,0,0,0,11.8054,0,21.6524,0,0,15.2362,2.64444,0,0,0,7.88047,20.9968,0,0,16.6413,6.36111,6.90759,19.6786,accident
0,21,20.75,3.5,11.9762,11.5792,0,8.87654,14.4403,0,0,12.5936,4.5,4.93333,0,0,0,20.2778,0,0,0,15.2473,12.3942,0,0,0,22.5,18.6111,4.95238,5.68452,14.75,0,10.858,12.1208,0,0,14.5662,22.25,2.65,0,0,0,2.86111,0,0,0,11.4212,12.8878,0,0,accident
0,21.3667,18,1.77778,8.875,21,5.12821,6.32778,0,2.77778,0,18.3072,14.0254,9.02381,0,4,0,11,0,0,0,9.5,11.3333,9.87304,0,0,20.8952,13.9,1.77778,11.125,4.5,13.6603,8.21746,0,16.7778,0,10.8485,16.3813,3.57143,0,3.25,0,1.66667,0,0,0,12.2282,18.6667,13.683,0,accident
0,21.6667,17.9964,1.5,6.5,20.4,11.5578,4.58547,0,8.08973,0,20.9659,13.0183,7.72222,0,0,0,0,0,0,0,12.0864,15.1,8.04113,0,0,21.9524,16.8857,2.625,14.8333,3.5,15.1992,10.7073,0,14.4692,0,12.4201,21.0449,2.36111,0,0,0,0,0,0,0,12.642,7.28333,15.5801,0,accident
0,0,0,8.25,0,0,0,0,0,0,0,0,12.5619,17.2531,6.33333,21.125,8,4.77778,12.8497,0,0,19.0357,0.666667,0,0,0,0,0,10.625,0,0,0,0,0,0,0,0,14.8286,10.7284,22.3333,19.9583,12.6667,22.3333,3.21693,0,0,14.3274,1.16667,0,0,accident
0,0,0,6.25,0,0,0,23.5,0,5.75,0,0,11.1524,9.66667,14.2222,6.375,0,1.5,13.994,0,0,20.0357,0,0,0,0,0,0,3.5,0,0,0,21,0,7.5,0,0,11.881,6.33333,14.3611,1.375,0,20,6.77009,0,0,9.71429,0,0,0,accident
0,0,0,6.53755,2.66667,0,0,0,0,0,0,0,13.1958,9,0,4.33333,0,0,9.7381,0,0,18.6667,2,0,0,0,0,0,9.71612,4.33333,0,0,0,0,0,0,0,12.5862,5.5,0,2,0,0,3.54762,0,0,13.9583,2.5,0,0,accident
0,22.8333,22.5,3.25,0,0,0,17.5357,0,0,0,0,7.05034,0,0,4.75,0,5.57037,6.91696,0,0,14.4444,0,0,0,0,21.8333,20.5,7.60714,0,0,0,5.11905,0,0,0,0,8.98055,0,0,9.75,0,20.6259,8.4462,0,0,11,0,0,0,accident
0,21.25,0,0,0,0,0,0,7,0,0,0,6.27381,19.1833,0,0,10.8333,1.83333,5.66667,0,0,13.1667,1.75,0,0,0,18.0179,0,0,0,0,0,0,7.5,0,0,0,6.24074,7.78333,0,0,10.8889,10.8333,12.2222,0,0,8.75,2.55556,0,0,accident
0,0,0,10.75,0,9.34167,0,19.746,4.1,9.53333,13.4722,3.05556,7.66667,11.3333,0,0,12.9524,9.11012,0,0,0,19.8333,15.2875,3,0,0,0,0,13.952,0,12.6083,0,14.0317,5.4,9.24444,10.5694,19.9444,12.7083,1.33333,0,0,17.8452,6.12798,0,0,0,16.3333,9.1,20.25,0,accident
0,23.2222,23.5,7.13889,0,10.2143,0,11.75,14.5255,6,17.61,2,19,22.7593,7.91546,12.2024,5,0,0,0,0,13.373,20.5,0,0,0,22.5556,21.5,9.05556,0,9.35714,0,8.5,9.23611,8,18.8733,11.5,1.5,12.0741,8.95894,9.09524,3.16667,0,0,0,0,13.5635,5.2,0,0,accident
0,0,0,8.24603,9.21212,0,0,19.5833,0,4.13333,21.4837,3.33333,15.7837,19.4861,6.625,17.7,8.99377,0,3.33333,0,0,21.5,5.75439,0,0,0,0,0,9.42758,7.21212,0,0,9.33333,0,5.76667,21.366,10.25,16.5516,10.0722,18.4167,13.225,7.98104,0,1.66667,0,0,19.8,6.80702,0,0,accident
0,23.5,22,5.30741,0,0,0,19.9583,0,8.13333,0,5.44444,4.77342,19.0254,0,11,14.6369,4.16667,8.58667,0,0,16.1071,9.48077,18.0833,0,0,20,18.75,7.70741,0,0,0,3.75,0,17.6167,0,21.7778,10.2473,12.3317,0,9.75,10.4583,3.87121,15.1733,0,0,14.6845,21.9103,9.49749,0,accident
22,0,7.6131,17,6.1,0,14.8837,3.66667,10.5,20,15.1311,3.88889,0,4.47619,11,7.2,2,0,0,0,18.0804,0,9.82407,0,0,23.5,0,8.77381,21.5,13.25,0,14.7582,23,2,22.5,15.4967,3.87963,0,6.30952,2.16667,2.85,1.5,0,0,0,9.58929,0,8.15741,0,0,accident
0,10.8395,15.25,0,0,0,0,0,0,0,0,0,0,10.1429,0,9.91667,0,16.1429,17.2073,2,22,1.5,11.3085,0,5.25,0,10.8223,12.75,0,0,0,0,0,0,0,0,0,0,19.9762,0,3.25,0,20.9167,12.0802,22,16.5,6,9.52632,0,5,accident
0,21.0833,0,0,0,0,1.25,0,0,0,0,0,15.7679,20.5,0,8.625,14.8691,1.5,0,0,0,0,8.92593,12.8128,0,0,4.25,0,0,0,0,2,0,0,0,0,0,15.2143,21.75,0,7.625,16.0646,5,0,0,0,0,14.2593,11.6602,0,accident
23.3333,18.0417,9.5,0,0,0,18.999,1.25,0,12.3333,0,0,15.25,3.70476,22.5,12,16,15.7319,2.125,0,7.25,0,0,16.4741,7.34,15,4.25,13,0,0,0,4.63434,9,0,12.2917,0,0,15.3611,21.5095,2,1.5,23.5,13.6024,11,0,10,0,0,5.62681,18.3767,accident
0,12.7111,9.25,0,0,0,9,5.04167,0,0,0,0,11.7778,10.5595,0,4.83333,3.5,12.4613,1.33333,0,22.8333,2,0,14.9144,3.37121,0,13.7,5.5,0,0,0,4.91667,5.25,0,0,0,0,13.5,19.7914,0,0.5,11.75,12.0825,23.6667,0,20.1667,3,0,7.75316,20.5606,accident
0,18.2908,16.4643,0,0,0,13.3333,8.75,0,0,0,0,10.1914,9.58889,11.6667,11,15.3333,11.8,0,0,22.5,13.2917,0,12.4231,3.97619,0,7.76797,10.4881,0,0,0,5.86538,3.5,0,0,0,0,17.4795,18.0635,2.75,11.75,16.5,5.55,0,0,19.5,16.7083,0,9.03846,21,accident
0,17,0,0,5.16667,0,2.75,0,0,5.86667,0,0,10.6958,6.525,0,0,0,13.8191,15.9382,0,0,4.7,6.25,0,1.11111,0,13.6042,0,0,8.83333,0,1.5,0,0,18.4667,0,0,12.2884,13.4167,0,0,0,8.40028,9.93962,0,0,6.9,3,0,1.22222,accident
0,19.8718,21.5,1.5,0,0,0,0,8.77778,8.5,0,3.5,5.27778,20.3889,0,0,19.3389,2.5,20.6667,0,0,9.12346,4.25,0,0,0,17.7795,18.25,5,0,0,0,0,17.1111,10.8889,0,23,4.52778,16.8611,0,0,9.12222,4,6.5,0,0,10.1975,1,0,0,accident
0,11.9176,11.25,1.5,0,0,0,0,18.5222,8.96667,0,6.57407,4.78139,21.6288,0,0,15.628,2.5,18.6233,3.13333,0,3.71111,16.1667,0,3.25,0,12.4751,4.5,5,0,0,0,0,19.5778,6.76667,0,18.0602,6.78788,17.0303,0,0,10.5399,3.33333,6.47792,20.0167,0,11.7111,8.44444,0,1.5,accident
22.4444,0,0,0,0,0,1.75,0,11.5,0,17.8333,0,0,6.09804,0,21.2242,6.25,0,20.1655,2.5,8.75,3.13889,5.46667,0,0,17.7778,0,0,0,0,0,7,0,8.33333,0,16.2949,0,0,6.83007,0,20.9879,9.64904,0,10.1331,19.5,11,10.1111,8.63333,0,0,accident
0,17.7807,20.75,0,6,0,1.75,9.81667,14.8333,5.83333,6.66667,5.5,8.80409,7.48333,7.66667,5.75,17.3417,2.22222,12.1505,0,23.5,5.83333,14.1875,21.25,1.5,0,15.1491,10,0,9.5,0,1,10.7917,4.66667,10.75,14,19.4,13.31,9.25,5.77778,8.54167,5.19583,2.22222,12.043,0,23,9.08333,14.7917,5.5,10,accident
0,0,0,0,0,0,3.75,14.5,0,15.9712,3.92593,18,20.7407,6.26667,15.75,3.5,15.6944,0,7.29861,0,0,0,12.3333,21.2424,3.5,0,0,0,0,0,0,3.25,21,0,12.8622,13.1667,21,4.07407,10.7619,21.4167,9.75,6.52778,0,9.80208,0,0,0,22.3333,4.66667,15.875,accident
0,19.3611,0,0,3.66667,20.6204,4.37963,0,0,6.46845,0,16.6232,14.7976,5.02448,0,0,15.5,0,0,0,0,11.5,11.75,8.25032,0,0,9.27778,0,0,8.83333,5.57407,19.2037,0,0,9.77659,0,9.71377,12.5262,14.1713,0,0,3.7381,0,0,0,0,4.33333,1,13.5245,0,accident
0,0,0,0,2.75,22.1,2.5,10.5,0,0,0,8.5,12.9552,11.451,0,11.6795,9.08333,0,3.26667,0,0,0,5.16667,12.6566,0,0,0,0,0,5,5.3,17.875,6,0,0,0,5.7,6.26825,16.007,0,3.69373,11.1667,0,20.2,0,0,0,16.8333,11.4444,0,accident
0,0,0,0,3.075,23.2222,7.65,5.83333,0,8.98485,0,18.2083,12.77,5.68881,7.08889,5.58333,13.2778,0,1.33333,0,0,0,0,12.1378,0,0,0,0,0,8.38333,1.77778,12.95,3.66667,0,11.8788,0,5.66667,13.3908,8.49301,1.75556,4.33333,6.02778,0,23.6667,0,0,0,0,11.9487,0,accident
0,0,17.2352,23.5,6.85,22.15,1.5,4.60714,0,9,0,9.725,8.8605,5.59524,17.729,8.91704,0,17.5,1.5,0,0,21.7619,23.6667,9.75,0,0,0,14.0647,14,18.4,7.25,17,6.89286,0,2,0,11.1,15.238,17.2976,14.1054,5.96229,0,9.55556,23,0,0,3.61905,1.33333,12.5762,0,accident
0,12.1611,0,6,0,17.6881,7.09375,0,0,0,12.2667,16.763,0,0,21.9333,0,0,0,0,0,23,10.3788,13.096,9.82222,0,0,16.1333,0,5.5,0,5.49048,18.1719,0,0,0,16.2667,4.65926,0,0,5.73333,0,0,0,0,0,18,2.12121,12.1535,19.7111,0,accident
0,18.2531,19.2641,0,0,0,6,6.2,0,0,0,0,5.69444,2.5,0,0,21.6667,5.80556,0,0,23.5,9.7619,14.873,12.1667,0,0,8.0679,17.5333,0,0,0,10.1,12.2,0,0,0,0,16.5,10,0,0,12.4444,15.2431,0,0,15,5.47619,6.25397,14.5833,0,accident
20.8333,2.80952,5.60714,0,4.2381,19.4375,9.91151,0,0,0,11.0333,6.92833,7.25397,3.14815,0,0,0,0,0,0,14.8571,0,21.7407,7.25,0,18.1667,16.131,7.78571,0,2.7619,4.25,15.3853,0,0,0,5.06667,6.07333,20.2817,8.50926,0,0,0,0,0,0,8.92857,0,3.25926,20.5,0,accident
0,15.8926,21.25,0,0,10.1267,0,0,0,0,12.7926,1.83333,2.5,0,0,5,1.77778,0,0,0,0,4.06667,12.8942,0,0,0,11.6265,9.25,0,0,13.8633,0,0,0,0,17.1926,10.3333,22,0,0,17.5,2.77778,0,0,0,0,13.2,12.8973,0,0,accident
0,19.5,21.6429,4.25,12.5833,20.881,5.50617,11.642,0,0,3.08333,14.2262,11.9611,0,13.4074,0,0,8.38889,0,0,0,12.8889,21.5185,10.004,0,0,16,17.369,7.75,11,8.35714,18.4568,12.8272,0,0,18.8333,10.0476,13.733,0,20.2963,0,0,15.4352,0,0,0,11.3333,4.14815,14.7442,0,accident
0,23,0,4.08333,6.58929,15.8733,0,15.119,0,13.119,0,8.43531,7.14432,3.68333,0,5.14583,0,13.3958,0,0,0,13.5125,21.119,4.12745,0,0,14.5,0,6,16.8655,11.3467,0,11.75,0,22.131,0,13.1158,11.2082,9.425,0,3.67361,0,10.0208,0,0,0,12.3375,5.68452,19.3064,0,accident
0,0,0,11.8333,13.3333,14,0,11.25,2.25,11.9291,22,3.33333,6.48819,15.6667,8.33333,0,0,0,0,0,0,20.7917,10.3472,3.51111,0,0,0,0,12.4167,21.8056,12.1154,0,8.33333,8.25,12.0127,4,13.3333,17.0153,13.5556,22.2667,0,0,0,0,0,0,17.375,5.26323,20.6889,0,accident
0,0,0,13.0417,11.75,7.5,0,20.75,2.75,6.62963,18.1265,3.01709,15.3578,14.6548,0,15.6727,4.21667,8.85185,0,0,0,21.7407,12.1944,1.5,0,0,0,0,12.8462,1.5,15.9286,0,17.4583,4.16667,7.81482,9.43827,21.9829,14.4591,11.6458,0,5.85974,6.79167,3.18519,0,0,0,19.5185,7.30556,22,0,accident
0,22.25,22.1667,4.25,12.5926,13.6237,0,14.8094,0,0,22.7333,8.92655,6.79167,7.38889,0,11.675,0,0,0,0,0,16.1,19.6364,1.87879,0,0,13,20,8.29167,9.81481,12.5497,0,12.229,0,0,2.26667,11.7232,15.0917,12.2407,0,8.07239,0,0,0,0,0,11.75,7.80909,9.5303,0,accident
0,0,22.7333,7,14.7778,0,14.9893,15.6364,0,18.9167,0,0,13.9048,3.24167,11,7,0,0,7.8,0,0,19.8,8.66667,20.2434,4.47222,0,0,21.9333,10.4786,13.3519,0,9.93358,15.8939,0,9.77778,0,0,12.7999,7.5625,0.75,3.75,0,0,17.5,0,0,16.95,6.6,5.45503,18.3056,accident
