%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 25 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Hough_Lines_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Hough_Lines_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Hough_Lines_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Hough_Lines_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Hough_Lines_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Hough_Lines_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Hough_Lines_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Hough_Lines_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Hough_Lines_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.201767,0.099896,7,0.231958,0.434598,0.655238,25,0,0.129973,0,5,0,0,0,0,0.238727,0.0318302,2,0.253316,0.417241,0.596154,0,0.148541,0.0318302,6,0,0.600215,0.413462,0,0.164456,0.00928382,3,0,0.678161,0.76282,0,0.251989,0.0145889,5,0.125045,0.336207,0.346154,0,0.169761,0.0238727,5,0,0.5,0.692308,0,0.257294,0.0331565,303,0,0.103448,0.269231,0,0.145889,0.0623342,4,0,0.159277,0.336081,0,0.403183,0.0517241,7,0.256228,0.281928,0.439459,0,0.38992,0.0490716,47,0.196585,0.734195,0.185897,0,0.474801,0.171088,31,0.0876436,0.43225,0.437253,0,0.437666,0.156499,4,0.355637,0.45054,0.648407,0,0.270557,0.0278515,36,0.139673,0,0,0,0.151194,0.0517241,4,0,0.284163,0.182336,0,0.212202,0.0238727,9,0.191469,0.281385,0.548119,0,0.204244,0.0251989,7,0.095146,0.554295,0.432524,0,0.164456,0.00928382,3,0.134617,0.293596,0.703297,0,0.278515,0.100796,9,0.333156,0.281546,0.333177,0,0.28382,0.0198939,327,0,0,0,0,0.198939,0.0172414,300,0.105379,0.47318,0.636752,0,0.0689655,0.0066313,5,0.0417186,0.422824,0.333333,0,0.100796,0.00928382,6,0.0865449,0.104038,0.238001,0,0.156499,0,4,0,0,0,0,0.262599,0,5,0,0,0,0,0.135279,0.0185676,354,0,0,0,0,car
0.135924,0.0822275,34,0.128056,0.509698,0.645719,29,0,0,0,0,0,0,0,0,0.0964286,0.0327381,5,0.0899625,0.833228,0.598444,0,0.109524,0.0285714,4,0.111574,0.774869,0.606127,0,0.0738095,0.0511905,16,0.0349819,0.350529,0.369444,0,0.108333,0.0119048,8,0,0.20383,0.542328,0,0.0119048,0,1,0,0,0,0,0.111905,0.00952381,8,0.0998103,0.758929,0.295833,0,0.220238,0.0875,6,0.0878209,0.332105,0.448214,0,0.346429,0.105952,25,0.144298,0.646991,0.425347,0,0.409524,0.0916667,19,0.377178,0.440981,0.48548,0,0.483333,0.291667,8,0.299241,0.331008,0.285167,0,0.264286,0.0446429,8,0.176147,0.627645,0.680556,0,0.188095,0.0619048,8,0.163735,0.34499,0.529688,0,0.230952,0,10,0,0,0,0,0.105952,0.0184524,756,0.0983309,0.646607,0.224542,0,0.158333,0.0190476,4,0.143029,0.428808,0.259349,0,0.172619,0.0279762,4,0.186356,0.609127,0.303125,0,0.296429,0,3,0,0,0,0,0.0654762,0,9,0,0,0,0,0,0,0,0,0,0,0,0.128571,0,5,0,0,0,0,0.146429,0.022619,8,0.130946,0.438071,0.487374,0,0.052381,0.0047619,4,0.0279587,0,0,0,0.208333,0.00714286,732,0.0990633,0.130952,0.1125,1,0.146429,0.0125,2,0.133001,0.507936,0.779167,0,car
0.151359,0.182852,12,0.139438,0.401658,0.449059,38,0,0,0,0,0,0,0,0,0.109722,0.0527778,8,0.096286,0.84058,0.602858,0,0.115278,0.0222222,3,0.100828,0.786305,0.645655,0,0.136111,0.111111,8,0.0502961,0.420833,0.482728,0,0.075,0,13,0,0,0,0,0.269444,0.240278,3,0,0.572037,0.315072,0,0.211111,0.00416667,12,0.113865,0.304679,0.581064,0,0.213889,0.0222222,4,0.0969022,0.272222,0.15,0,0.340278,0.11875,25,0.141062,0.43875,0.350265,2,0.406944,0.0208333,4,0.377005,0.446212,0.39798,0,0.306944,0.0722222,18,0,0,0,0,0.348611,0.309028,39,0.223645,0.41055,0.367036,0,0.256944,0.0125,13,0.225354,0.116667,0.277778,0,0.158333,0,4,0,0,0,0,0.133333,0.0236111,6,0.116626,0.233333,0.0694444,0,0.123611,0.0118056,7,0.122885,0.493333,0.223611,0,0.236111,0.00486111,15,0.229215,0.815625,0.409722,0,0.0333333,0.00277778,16,0.0159518,0.1,0.138889,0,0.2375,0.0284722,42,0.226406,0.3,0.291667,0,0.0902778,0.00625,656,0.0803751,0.0985119,0.604497,0,0.0930556,0,2,0,0,0,0,0.154167,0.0298611,7,0.138684,0.473214,0.479167,0,0.0638889,0,7,0,0,0,0,0.129167,0,3,0,0,0,0,0.118056,0.0125,6,0.0991435,0.075,0.111111,0,car
0.149601,0.0894862,9,0.156733,0.406846,0.481758,33,0,0.101587,0.0047619,591,0.0241947,0.825397,0.527778,0,0.306349,0.00396825,468,0.268766,0,0,2,0.136508,0.0190476,6,0.131831,0.374459,0.475758,0,0.0666667,0.00793651,1,0,0.666667,0.8,0,0.0111111,0,1,0,0,0,0,0.0809524,0,10,0.0576408,0.380952,0.833333,0,0.120635,0.0174603,8,0.108498,0.632664,0.522266,0,0.231746,0.169841,6,0.0198179,0.194841,0.431111,0,0.411111,0.119841,606,0.291312,0.279365,0.217778,0,0.374603,0.081746,6,0.359189,0.500847,0.4916,0,0.38254,0.0309524,2,0.239608,0.211023,0.181728,0,0.257143,0.10873,19,0.294234,0.771081,0.339583,1,0.292063,0.0404762,584,0.127482,0,0,1,0.0222222,0,5,0,0,0,0,0.185714,0.0563492,10,0.243025,0.388927,0.348783,0,0.136508,0.00714286,570,0.11342,0.726442,0.389771,0,0.122222,0.0309524,4,0.182219,0.458466,0.329259,0,0.24127,0,13,0,0,0,0,0.292063,0.0333333,511,0.2624,0,0,1,0.150794,0.0230159,1,0.13398,0.29733,0.431111,0,0.122222,0.0468254,5,0,0.652286,0.5717,0,0.0603175,0,6,0,0,0,0,0.0698413,0,6,0,0,0,0,0.0190476,0,16,0,0,0,0,0.109524,0.0388889,566,0.0887652,0,0,0,car
0.163397,0.261103,26,0.166068,0.477668,0.695682,29,0,0.0328947,0,2,0,0,0,0,0.210526,0.0328947,15,0.221447,0.432849,0.530891,0,0.138158,0.0361842,7,0.127178,0.728906,0.507936,0,0.0296053,0.00822368,6,0,0.868421,0.84375,0,0.100329,0.00740132,8,0,0,0,0,0.00986842,0,5,0,0,0,0,0.111842,0.0139803,551,0.0438435,0,0,0,0.184211,0.0847039,4,0.0958623,0.439571,0.594907,0,0.366776,0.202303,2,0.16196,0.627741,0.50217,0,0.430921,0.139803,32,0.377123,0.499123,0.495833,0,0.542763,0.0394737,23,0.142266,0.423392,0.530208,0,0.202303,0.225329,4,0.23503,0.323328,0.361133,0,0.264803,0.0205592,535,0.276015,0,0,2,0.0296053,0.00164474,10,0,0.815789,0.09375,0,0.0921053,0.0115132,8,0.0827044,0.802632,0.208333,0,0.154605,0.0460526,15,0.199432,0.585526,0.208333,0,0.261513,0.168586,7,0.176968,0.212653,0.366162,0,0.307566,0.0978618,17,0.184731,0.296863,0.204966,0,0.25,0.0205592,536,0.116212,0,0,2,0.254934,0.0106908,4,0.259581,0.714912,0.333333,0,0.0164474,0,2,0.00862276,0.926901,0.826389,0,0.125,0.00822368,2,0.105281,0.164495,0.414782,0,0.15625,0,9,0,0,0,0,0.261513,0,6,0,0,0,0,0.110197,0.00164474,586,0,0,0,0,car
0.153197,0.158473,14,0.142929,0.4557,0.637764,33,0,0,0,0,0,0,0,0,0.137255,0.0188537,2,0.114363,0.793346,0.561975,0,0.149321,0.0806938,5,0.136194,0.733313,0.521942,0,0.107089,0.0527903,6,0.0057744,0.49359,0.54902,0,0.0829563,0.0384615,4,0,0,0,0,0.324284,0,4,0,0,0,0,0.116139,0.00226244,3,0.0488458,0.636752,0.583333,0,0.324284,0.328054,8,0,0.391382,0.444853,0,0.346908,0.040724,2,0.293688,0.643027,0.273722,1,0.484163,0.158371,13,0.348745,0.433089,0.543137,1,0.512821,0.31448,2,0.294107,0.494587,0.311438,0,0.306184,0.0218703,8,0.281874,0.739705,0.466429,1,0.253394,0.0015083,494,0.24048,0.0954416,0.285948,0,0.191554,0,1,0,0,0,0,0.0603318,0.00301659,4,0.0336557,0.75641,0.117647,0,0.155354,0.0165913,2,0.111364,0.464388,0.133987,0,0.244344,0.0143288,8,0.265497,0.378917,0.513072,0,0.0467572,0.00226244,4,0.0212233,0.0700855,0.337255,0,0.226244,0.0399698,542,0,0,0,0,0.102564,0.00678733,608,0.0873636,0.275132,0.730159,0,0.12368,0,5,0,0,0,0,0.161388,0.040724,11,0.151125,0.324176,0.470588,0,0.0829563,0,6,0,0,0,0,0.552036,0,4,0,0,0,0,0.122172,0.00754148,16,0.1065,0.406566,0.338681,0,car
0.139329,0.155492,4,0.147192,0.581566,0.657718,30,0,0,0,0,0,0,0,0,0.186717,0.0419799,26,0.108734,0.388889,0.335526,0,0.14411,0.0469925,2,0.124736,0.750908,0.552456,1,0.0225564,0,6,0.0126204,0.0634921,0.119298,0,0.0588972,0,2,0,0,0,0,0.0313283,0,10,0,0,0,0,0.112782,0.0350877,1,0.104737,0.584417,0.505455,0,0.191729,0.0206767,6,0.114873,0.381914,0.411616,0,0.307018,0.0651629,3,0.113531,0.653671,0.532895,1,0.360902,0.0169173,10,0.163012,0.249405,0.600877,2,0.419799,0.00250627,8,0.272457,0.459894,0.445146,1,0.360902,0.216792,16,0.240076,0.38955,0.514026,2,0.230576,0.00125313,707,0.213063,0,0,0,0.0125313,0,6,0,0,0,0,0.111529,0.0200501,13,0.106226,0.702122,0.348699,0,0.177945,0.0463659,37,0.117721,0.321359,0.28301,0,0.26817,0.0426065,43,0.246164,0.317258,0.525009,0,0.0689223,0.018797,18,0.0627371,0.130335,0.250097,0,0.230576,0.0018797,643,0.211044,0,0,1,0.0764411,0.0162907,11,0.063226,0.110061,0.654154,0,0.142857,0,2,0,0,0,0,0.125313,0.018797,8,0.113397,0.261827,0.539678,1,0.255639,0,1,0,0,0,0,0.170426,0,3,0,0,0,0,0.115288,0.0162907,9,0.103076,0.332122,0.43347,0,car
0.144094,0.489527,2,0.137941,0.418258,0.590767,24,0,0,0,0,0,0,0,0,0.162195,0.0445122,11,0.146175,0.739987,0.461294,0,0.117073,0.0213415,5,0.0951876,0.795297,0.601758,0,0.0768293,0.0841463,8,0.0174557,0.0853659,0.16875,0,0.0597561,0.0121951,5,0,0.158537,0.375,0,0.00121951,0,2,0,0,0,0,0.117073,0.00365854,789,0.0468107,0.573171,0.7,0,0.342683,0.1,6,0.233487,0.169715,0.17192,0,0.340244,0.204268,2,0.259744,0.464024,0.56276,2,0.358537,0.196341,8,0.331769,0.575941,0.599567,0,0.457317,0.125,2,0.300742,0.465025,0.480897,1,0.241463,0.075,7,0.177138,0.732927,0.38625,0,0.1,0.0128049,7,0.083185,0.138211,0.741667,0,0.306098,0,6,0,0,0,0,0.145122,0.0158537,6,0.124701,0.571607,0.264359,0,0.243902,0.020122,2,0.163313,0.597186,0.400003,0,0.204878,0.0347561,41,0.214315,0.727333,0.455068,0,0.0634146,0,5,0.0401213,0.907859,0.111111,0,0.00121951,0,1,0,0,0,0,0.0195122,0,1,0,0,0,0,0.0487805,0,4,0,0,0,0,0.132927,0.0390244,3,0.118443,0.321517,0.499915,0,0.126829,0.0097561,10,0.122507,0,0,0,0.197561,0.0158537,38,0.197193,0.414634,0.0375,0,0.142683,0.0420732,36,0.124864,0.332257,0.428641,0,car
0.120383,0.0878011,2,0.14513,0.455203,0.669133,32,0,0.0175439,0,2,0,0,0,0,0.101215,0.0175439,5,0.0842284,0.787088,0.734962,0,0.14305,0.0438596,8,0.153184,0.444712,0.473684,0,0.354926,0,12,0,0,0,0,0.0985155,0,5,0,0,0,0,0.0647773,0.00674764,15,0,0,0,0,0.129555,0.00877193,1,0.142987,0.781861,0.422515,0,0.234818,0.0634278,8,0,0.337607,0.469298,0,0.34278,0.303644,22,0.404114,0.372638,0.297527,0,0.296896,0.0121457,7,0.227109,0.173687,0.466792,1,0.357625,0.0964912,10,0,0.25736,0.243275,0,0.202429,0.0236167,8,0.0841503,0.16744,0.28467,0,0.213225,0.0566802,18,0.22978,0.510826,0.27076,0,0.0269906,0,8,0,0,0,0,0.207827,0.025641,15,0.249097,0.54025,0.571256,0,0.116059,0.0472335,3,0.0710201,0.618234,0.388889,0,0.17139,0.0472335,13,0.225339,0.675284,0.374269,0,0.0539811,0,14,0,0,0,0,0.126856,0.0519568,6,0.118845,0.324786,0.780702,0,0.0769231,0,2,0,0,0,0,0.0499325,0.00674764,6,0.0359722,0.893162,0.820175,0,0.140351,0.0195682,14,0.140096,0.253413,0.335655,0,0,0,0,0,0,0,0,0.0890688,0.00337382,20,0.088566,0.730769,0.0833333,0,0.14305,0.0317139,3,0.148918,0.37265,0.633333,0,car
0.148583,0.090176,3,0.173715,0.44953,0.518384,22,0,0.00317965,0,2,0,0,0,0,0.297297,0.0158983,446,0.228137,0.04004,0.224401,0,0.112878,0.0524642,7,0.126227,0.614859,0.476215,0,0.168521,0.0230525,8,0,0.697598,0.670261,0,0.220986,0.0532591,4,0.101542,0.49203,0.808446,0,0.131955,0.0119237,35,0,0,0,0,0.0953895,0.0842607,6,0.085341,0.53028,0.522331,0,0.168521,0.192369,8,0,0.379505,0.637255,0,0.324324,0.111288,1,0.16141,0.40419,0.470277,1,0.321145,0.0596184,93,0.328951,0.340798,0.293557,0,0.394277,0.0993641,4,0.184985,0.300515,0.192052,0,0.311606,0.0516693,2,0.143567,0.255762,0.212853,0,0.241653,0.00158983,539,0.109811,0,0,2,0,0,0,0,0,0,0,0.104928,0.00238474,4,0.0564154,0.277027,0.0588235,0,0.0540541,0.00158983,4,0.0373375,0.216216,0.0882353,0,0.254372,0.0898251,512,0.252904,0.476863,0.492987,0,0.0572337,0.0111288,14,0.0583442,0.104528,0.190548,0,0.233704,0.0341812,476,0,0,0,0,0.158983,0.0135135,2,0.162104,0.481294,0.639161,0,0.100159,0.00476948,2,0.0849854,0.885135,0.641176,0,0.0190779,0,6,0.0124458,0.0405405,0.117647,0,0.0604134,0,5,0,0,0,0,0.0651828,0,12,0,0,0,0,0.120827,0.0103339,10,0.117551,0.704458,0.539769,0,car
0.155801,0.0990181,14,0.171432,0.473344,0.607831,24,0,0,0,0,0,0,0,0,0.159926,0.0542279,4,0.115255,0.780637,0.497396,0,0.0386029,0.00643382,3,0.0200358,0.889356,0.764881,0,0.125,0.015625,10,0.106191,0.157977,0.391098,0,0.0165441,0,2,0,0,0,0,0.128676,0,3,0,0,0,0,0.139706,0.0321691,4,0.11557,0.533224,0.238426,0,0.211397,0.155331,9,0.152988,0.657542,0.399982,0,0.455882,0.145221,53,0.333477,0.405024,0.405339,0,0.340074,0.0854779,2,0.202681,0.268137,0.477083,0,0.503676,0.0836397,18,0.445294,0.420232,0.388731,1,0.330882,0.317096,14,0.140174,0.529396,0.43263,0,0.143382,0.0238971,10,0.12875,0.212092,0.680556,0,0.115809,0,6,0,0,0,0,0.25,0.238051,48,0.213519,0.364002,0.541533,0,0.106618,0.0284926,507,0.077413,0.242647,0.464583,0,0.205882,0.0294118,15,0.189902,0.448957,0.384755,0,0.0625,0.00643382,4,0.0403871,0.121324,0.21875,0,0.113971,0,2,0,0,0,0,0,0,0,0,0,0,0,0.139706,0,9,0,0,0,0,0.137868,0.0349265,6,0.127533,0.475091,0.498822,0,0.128676,0.00919118,12,0.127361,0.794118,0.234375,0,0.220588,0.0119485,389,0.24555,0,0,0,0.180147,0.0367647,8,0.0780979,0.645425,0.694444,0,car
0.175909,0.158881,3,0.186145,0.44749,0.650488,20,0,0.0774194,0.0483871,4,0.0411659,0.889785,0.722222,0,0.266667,0.0301075,425,0.256433,0,0,0,0.137634,0.0376344,14,0.133993,0.407869,0.466955,0,0.193548,0.0344086,7,0,0.387097,0.8,0,0.0430108,0,3,0,0,0,0,0.129032,0.00860215,12,0.0902593,0.653226,0.797222,0,0.122581,0.0193548,412,0.123826,0.561828,0.494444,0,0.363441,0.055914,3,0,0.10457,0.362778,0,0.436559,0.0946237,28,0.336789,0.333449,0.452341,0,0.354839,0.00752688,8,0.11828,0.0435484,0.0616667,0,0.449462,0.515054,4,0.325044,0.12219,0.273064,0,0.404301,0.194624,3,0.302721,0.332896,0.273597,0,0.260215,0.00752688,400,0,0,0,0,0.0215054,0,8,0,0,0,0,0.243011,0.0494624,4,0.229243,0.325024,0.228956,0,0.0365591,0.00645161,453,0.0203985,0.0967742,0.166667,0,0.333333,0.0387097,20,0.298782,0.459002,0.511738,0,0.0322581,0.00430108,453,0.035974,0.107527,0.2,0,0.260215,0.00752688,44,0.22568,0.733871,0.4,0,0.0666667,0.00860215,8,0.0500328,0.100657,0.741975,0,0.135484,0.0193548,7,0.134098,0.689619,0.445983,0,0.2,0,16,0,0,0,0,0.027957,0,4,0,0,0,0,0.206452,0,19,0,0,0,0,0.124731,0.0107527,8,0.126815,0.290323,0.366667,0,car
