%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Contours_size_0 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
56,0,0,4,0,0,0,158,3.5,0,601,0,19.2917,16.25,62,0,0,2,0,0,0,238,16.5,61.4975,2,61.4975,18.654,8.18687,163,13.5,59.8406,4,59.8406,5.96914,20.1173,255,14,21.5563,4,21.5563,13.1006,14.6828,66,3.5,0,8,0,2.5,11,0,0,0,0,0,0,0,203,0,0,3,0,0,0,229,12.5,57.6985,4,57.6985,17.3019,12.1648,185,19.5,75.1543,7,75.1543,7.02027,15.464,170,0,0,3,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,84,8,58.2843,2,58.2843,21.5,13.7083,94,8.5,0,10,0,3.95752,4.1634,92,8,0,6,0,18.9879,3.01212,18,0,0,4,0,0,0,15,0,0,5,0,0,0,100,0,0,2,0,0,0,58,5,38.9706,7,38.9706,21.4,20.9667,256,8,27.2132,7,27.2132,8.97407,14.4148,217,0,0,5,0,0,0,106,24,44.7696,3,44.7696,17.4472,13.0958,33,0,0,5,0,0,0,casualty
0,0,0,0,0,0,0,93,8,0,2,0,21.25,18.125,13,0,0,2,0,0,0,286,12,53.6985,5,53.6985,12.2733,13.6079,171,6,51.799,9,51.799,18.5167,12.95,88,10.5,35.6985,4,35.6985,7.5873,6.25397,0,0,0,0,0,0,0,19,0,0,2,0,0,0,181,19,72.5685,5,72.5685,20.2148,13.0192,212,11,40.8701,1,40.8701,10.5112,15.4325,24,0,0,2,0,0,0,0,0,0,0,0,0,0,194,8,0,2,0,5.72222,6.57407,27,2,0,1,0,23.4444,12.5556,116,11.5,47.3553,6,47.3553,7.10145,5.99457,104,12.5,43.3553,2,43.3553,18.8933,5.41667,87,13,41.3553,6,41.3553,6.39286,18.1154,0,0,0,0,0,0,0,177,9.5,0,1,0,11.8246,18.7544,9,0,0,2,0,0,0,3,0,0,1,0,0,0,159,1,0,570,0,6.25,2.5,168,0,0,2,0,0,0,142,7,0,12,0,19.1111,12.9556,8,0,0,2,0,0,0,casualty
0,0,0,0,0,0,0,53,9,35.4558,1,35.4558,20.5,17.9333,0,0,0,0,0,0,0,89,10.5,21.5563,1,21.5563,17.625,12.0202,89,5,52.6274,13,52.6274,19.2667,7,98,14.5,10.4853,4,10.4853,7,11.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.5,17.5563,7,17.5563,22.4545,2.54545,190,18.5,62.9117,4,62.9117,10.8392,15.0546,5,0.5,0,6,0,1.33333,1.33333,0,0,0,0,0,0,0,158,7.5,15.0711,2,15.0711,4.41111,10.2259,0,0,0,0,0,0,0,89,15,57.8406,3,57.8406,15.882,10.7368,24,4.5,0,2,0,15.5802,1.97531,15,0,0,6,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,50.9706,3,50.9706,9.25,11.5,61,0,0,1,0,0,0,76,4,0,5,0,6.125,13.875,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,48,2,27.3137,635,27.3137,11.5,7.25,3,0,0,2,0,0,0,33,3,0,1,0,8,22.5,119,9,58.7696,8,58.7696,7.37879,5.34343,85,10,49.9411,603,49.9411,12.9321,5.55,8,0,0,4,0,0,0,10,0,0,1,0,0,0,122,19,64.5685,5,64.5685,18.4064,13.6111,118,19,67.7401,5,67.7401,5.83626,13.9181,56,0,0,1,0,0,0,0,0,0,0,0,0,0,144,11,27.5563,3,27.5563,10.8063,11.473,9,0,0,2,0,0,0,94,17,54.0833,8,54.0833,8.37667,9.16078,57,6,36.6274,4,36.6274,18.1667,4,29,7,32.6274,6,32.6274,3.80952,11.7143,0,0,0,0,0,0,0,156,30,0,3,0,12.4484,10.409,2,0,0,4,0,0,0,0,0,0,0,0,0,0,81,1,45.3137,5,45.3137,11.75,9.5,28,1,17.6569,7,17.6569,1.5,19,92,5,0,2,0,21.8403,21.0278,9,0,0,8,0,0,0,casualty
0,0,0,0,0,0,0,41,4,24.1421,5,24.1421,11,8.625,0,0,0,0,0,0,0,97,13,45.9411,1,45.9411,17.4722,14.6806,92,5,44.9706,4,44.9706,8,6.5,109,10.5,43.9411,6,43.9411,7.53373,8.19147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,0,3,0,23.6667,12.5,219,16,67.7401,7,67.7401,10.9204,12.5957,126,0,0,3,0,0,0,0,0,0,0,0,0,0,105,18,48.5269,1,48.5269,7.11661,8.99206,0,0,0,0,0,0,0,107,19,61.7401,1,61.7401,12.3098,11.2337,31,4.5,16.7279,6,16.7279,22.7037,2.62963,79,15.5,51.8406,2,51.8406,8.19612,15.7295,0,0,0,0,0,0,0,28,6,27.799,4,27.799,8,3.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,40.1421,2,40.1421,11.5,8.5,36,5.5,21.5563,3,21.5563,2.54545,22.2727,87,8.5,46.8701,1,46.8701,18.3722,18.6222,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,39,8,0,3,0,18.2963,21.1852,0,0,0,0,0,0,0,129,17.5,76.8112,2,76.8112,20.5089,9.26309,112,4,50.1421,2,50.1421,2.66667,14.3333,142,16,53.2548,5,53.2548,11.5009,10.4248,21,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,212,16,58.9117,5,58.9117,13.4975,12.8705,6,0.5,0,4,0,1.33333,1.33333,0,0,0,0,0,0,0,135,8.5,0,2,0,16.3667,5.96667,9,0,0,1,0,0,0,115,18,60.9117,2,60.9117,12.3252,11.25,11,0.5,3.41421,1,3.41421,12.3333,1.5,82,17.5,57.4975,8,57.4975,9.50015,13.022,8,0,0,8,0,0,0,123,2,15.6569,3,15.6569,4.25,2.33333,6,0,0,4,0,0,0,0,0,0,0,0,0,0,106,6.5,54.8701,2,54.8701,11.9564,9.12051,27,0,0,2,0,0,0,75,5.5,0,1,0,20.2381,21.9524,5,0,0,6,0,0,0,casualty
0,0,0,0,0,0,0,57,11.5,40.5269,647,40.5269,17.7333,17.2524,0,0,0,0,0,0,0,190,13.5,59.0122,8,59.0122,17.0067,15.7889,96,0,49.3137,546,49.3137,0,0,137,13,51.0122,8,51.0122,8.27778,17.1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.5,9.07107,5,9.07107,22.2667,2.73333,197,20,66.2254,3,66.2254,13.0223,15.1673,30,5,0,2,0,3.5,4,0,0,0,0,0,0,0,82,14.5,39.4558,1,39.4558,19.4884,4.62963,0,0,0,0,0,0,0,100,30.5,112.267,2,112.267,14.0055,11.7322,28,3,10.4853,4,10.4853,13.1111,2.13889,86,16.5,61.4975,6,61.4975,10.9358,11.3834,0,0,0,0,0,0,0,66,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,49.3137,18,49.3137,0,0,0,0,0,0,0,0,0,91,0,0,596,0,0,0,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,16,2,0,2,0,23,22.5,0,0,0,0,0,0,0,165,15.5,59.2548,4,59.2548,18.6868,9.53529,151,6.5,55.6985,6,55.6985,18.5897,15.8237,44,6.5,26.3848,6,26.3848,3.64615,3.56923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5,3.41421,2,3.41421,23.6667,1.33333,213,15.5,67.9828,9,67.9828,10.0557,12.6188,124,0,0,2,0,0,0,0,0,0,0,0,0,0,134,10.5,29.4558,2,29.4558,13.4092,8.67118,0,0,0,0,0,0,0,110,25,58.1838,2,58.1838,16.6267,13.2433,16,1.5,0,6,0,11.6111,0.888889,50,0,0,2,0,0,0,0,0,0,0,0,0,0,92,12.5,0,2,0,3.2381,7.7619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2,49.3137,535,49.3137,10,1.5,83,0,0,4,0,0,0,99,5.5,0,1,0,11.3712,19.6848,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5,0,2,0,15.75,6.25,145,3,51.799,2,51.799,10.8333,14.0833,50,5.5,19.5563,6,19.5563,3.24242,2.62879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,1,0,0,0,182,12.5,59.0122,5,59.0122,11.1364,13.3674,104,0,0,3,0,0,0,0,0,0,0,0,0,0,91,11.5,0,7,0,8.97597,17.2014,0,0,0,0,0,0,0,97,33,63.7401,3,63.7401,15.1157,13.8118,73,7.5,10.4853,6,10.4853,14.7617,5.39012,31,4,0,2,0,2.5,16,0,0,0,0,0,0,0,120,6.5,0,9,0,12.553,5.00606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2.5,51.5563,7,51.5563,22.1333,5.73333,4,0,0,4,0,0,0,95,6,0,21,0,11.5333,18.35,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,59.1127,1,59.1127,21.4286,7.9881,117,6,62.2843,8,62.2843,7.78889,13.2889,121,15,59.2548,8,59.2548,7.06061,8.30227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,1,0,0,0,193,16.5,61.4975,5,61.4975,14.5356,14.0405,7,0.5,0,2,0,1.33333,1.33333,0,0,0,0,0,0,0,121,16.5,0,5,0,13.7356,16.216,0,0,0,0,0,0,0,91,29.5,113.095,5,113.095,14.6554,12.2147,30,3.5,11.8995,2,11.8995,12.881,2.13095,80,32,54.0833,10,54.0833,9.29241,11.0357,0,0,0,0,0,0,0,97,11.5,0,1,0,7.8971,11.8814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,31.6569,4,31.6569,23.5,10,40,6,26.9706,2,26.9706,3.25,4,106,6,53.4558,6,53.4558,14.5,19.5889,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,84,7.5,29.2132,1,29.2132,19.999,19.2687,0,0,0,0,0,0,0,88,12,37.1127,2,37.1127,11.1275,17.799,100,4,50.9706,2,50.9706,5.75,3.75,95,9,23.5563,4,23.5563,5.40741,11.1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,23.799,6,23.799,21.6167,4.31905,175,21,71.397,1,71.397,12.4437,15.123,15,2,0,4,0,2,2.5,0,0,0,0,0,0,0,173,13,10.2426,1,10.2426,17.7163,6.93269,0,0,0,0,0,0,0,84,27,90.3675,6,90.3675,16.8148,15.716,65,7,23.799,14,23.799,13.0574,2.89339,73,26,0,3,0,10.3779,11.2534,0,0,0,0,0,0,0,70,7,0,4,0,3.75,19.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4.5,54.8701,4,54.8701,20.5185,19.3287,4,0.5,0,3,0,1.33333,23.6667,101,3,0,6,0,9,21.5,0,0,0,0,0,0,0,casualty
32,2,16.4853,2,16.4853,23,19,110,15.5,55.0122,4,55.0122,7.6306,10.4489,9,1,4.82843,1,4.82843,23.5,2,197,15,55.2548,7,55.2548,12.7734,13.1543,113,11,53.9411,4,53.9411,14.125,4.75,118,9,0,1,0,8.875,19.4583,3,0,0,4,0,0,0,10,0,0,5,0,0,0,10,1.5,6.24264,4,6.24264,23.2222,1.77778,240,16,64.0833,6,64.0833,14.3564,13.5056,50,4.5,13.8995,3,13.8995,3.43915,12.7487,0,0,0,0,0,0,0,23,0,0,2,0,0,0,41,2.5,0,2,0,20.0694,18.3611,135,12,58.1838,3,58.1838,14.9384,9.33877,16,2,9.65685,4,9.65685,2.25,2.5,116,18,58.9117,5,58.9117,14.6327,8.87654,32,5,0,3,0,2.75,20.75,118,4,0,4,0,4,4.75,0,0,0,0,0,0,0,118,1,50.9706,4,50.9706,10.25,10,6,0,4,2,4,0,0,29,3.5,0,2,0,21.6667,21.9524,129,8,0,2,0,4.59167,13.9292,96,0,0,8,0,0,0,casualty
0,0,0,0,0,0,0,78,7.5,0,638,0,15.2597,14.3961,0,0,0,0,0,0,0,153,13,49.598,3,49.598,9.55769,3.28846,157,6,51.5563,8,51.5563,7.0254,17.7254,111,19.5,42.5269,2,42.5269,5.98282,12.7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.5,6.24264,3,6.24264,23.2222,23.2222,228,19.5,63.1543,2,63.1543,13.6668,10.4881,23,4,0,4,0,3.5,22,0,0,0,0,0,0,0,86,5.5,0,5,0,10.75,3,0,0,0,0,0,0,0,122,37,126.309,1,126.309,12.6351,11.2793,1,0,0,4,0,0,0,53,10.5,0,2,0,9.9946,5.15924,0,0,0,0,0,0,0,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,4.5,50.9706,7,50.9706,9.72454,19.5185,70,0,0,1,0,0,0,95,5.5,0,2,0,18.3704,21.4537,0,0,0,0,0,0,0,casualty
6,0,0,1,0,0,0,96,13,0,1,0,17.3312,17.5812,15,0,0,6,0,0,0,132,12.5,34.2843,2,34.2843,15.7167,13.25,138,2.5,52.3848,6,52.3848,4.22222,11.3778,223,15,52.7696,6,52.7696,14.4619,11.8357,13,0,0,2,0,0,0,10,0,0,2,0,0,0,57,7.5,25.2132,1,25.2132,9.78889,2.37778,275,15.5,60.669,11,60.669,13.0375,15.966,69,9,27.4558,2,27.4558,3.2,10.4778,4,0,0,2,0,0,0,164,13.5,0,4,0,7.90686,6.40319,15,0,0,1,0,0,0,155,17.5,60.669,3,60.669,11.7902,10.6117,23,2,9.65685,9,9.65685,13.0833,1.66667,152,20,63.7401,6,63.7401,13.5697,11.2217,4,0,0,4,0,0,0,146,0,0,2,0,0,0,22,0,0,669,0,0,0,41,0,0,4,0,0,0,135,5.5,54.0416,1,54.0416,10.1288,16.9394,199,0,0,3,0,0,0,142,0,0,11,0,0,0,34,0,0,15,0,0,0,casualty
0,0,0,0,0,0,0,40,5.5,0,1,0,21.8788,21.1742,0,0,0,0,0,0,0,140,17,58.0833,7,58.0833,16.5654,9.7781,131,5,51.799,4,51.799,3.31111,11.7222,185,19,56.669,3,56.669,10.0565,8.67992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5,3.41421,2,3.41421,11.6667,11.6667,263,15,56.0833,5,56.0833,12.8782,11.9294,23,2.5,9.07107,5,9.07107,1.96667,12.2,0,0,0,0,0,0,0,142,11.5,0,2,0,7.35079,9.59365,0,0,0,0,0,0,0,137,33.5,115.338,1,115.338,12.5926,10.582,4,0,0,4,0,0,0,110,32,110.51,4,110.51,11.9271,10.7031,0,0,0,0,0,0,0,145,44,44.2843,4,44.2843,11.4314,2.94118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,50.9706,2,50.9706,20,21.375,186,0,0,3,0,0,0,116,9,38.8701,1,38.8701,18.2333,11.0111,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,57,4,34.9706,2,34.9706,10.625,7.75,0,0,0,0,0,0,0,97,9.5,3.41421,3,3.41421,16.5043,14.6923,121,7.5,56.5269,5,56.5269,5.42963,6.49259,131,7,44.8701,19,44.8701,8.24103,11.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6.5,22.3848,6,22.3848,21.7308,2.96154,202,17,60.9117,6,60.9117,11.2524,14.9388,2,0,0,4,0,0,0,0,0,0,0,0,0,0,167,15.5,16.7279,1,16.7279,16.0894,5.02335,0,0,0,0,0,0,0,88,11,52.7696,7,52.7696,18.2071,14.2071,54,5.5,17.5563,2,17.5563,15.8903,2.90332,39,7.5,0,2,0,3.75783,10.0114,0,0,0,0,0,0,0,84,8.5,0,2,0,4.4183,15.6685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,50.1421,4,50.1421,11.75,8.5,4,0,0,2,0,0,0,100,0,0,2,0,0,0,0,0,0,0,0,0,0,casualty
0,0,0,0,0,0,0,18,3.5,0,3,0,22.2381,22.2381,0,0,0,0,0,0,0,73,8.5,34.0416,11,34.0416,18.4159,10.6673,103,2,50.9706,596,50.9706,11,4.5,145,15,56.4264,1,56.4264,8.01111,9.05321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.5,9.65685,1,9.65685,23.5,9,196,18.5,67.9828,3,67.9828,10.5628,16.5904,10,1,0,4,0,1.5,2,0,0,0,0,0,0,0,141,8,16.2426,2,16.2426,12.1889,11.0176,0,0,0,0,0,0,0,100,28.5,102.61,6,102.61,14.462,10.0117,44,6,20.9706,6,20.9706,15.1296,2.42593,33,3,20.1421,2,20.1421,2.25,9.25,0,0,0,0,0,0,0,81,10,0,4,0,5.08333,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4.5,54.8701,14,54.8701,17.8995,4.0582,56,0,0,1,0,0,0,107,0.5,0,13,0,4.55556,7.88889,0,0,0,0,0,0,0,casualty
5,0,0,1,0,0,0,67,11,37.1127,5,37.1127,19.75,18.197,9,0,0,5,0,0,0,160,15.5,53.8406,4,53.8406,17.3952,6.76344,171,9,48.4853,13,48.4853,2.48611,10.375,148,10,45.4558,4,45.4558,15.6044,11.4083,36,0,0,4,0,0,0,0,0,0,0,0,0,0,117,0,0,2,0,0,0,145,22,74.2254,4,74.2254,19.1441,12.8251,130,18.5,67.9828,6,67.9828,7.70093,12.8149,19,0,0,4,0,0,0,133,7,55.4558,16,55.4558,6.95898,10.3432,22,0,0,2,0,0,0,102,22,84.8112,2,84.8112,10.1627,18.746,69,9.5,34.8701,8,34.8701,5.7193,4.37719,49,10.5,0,4,0,19.3996,5.66453,8,0,0,4,0,0,0,116,13,0,7,0,14.5216,9.15351,46,0,0,10,0,0,0,59,10.5,25.5563,3,25.5563,19.7037,13.3519,154,4.5,53.2132,8,53.2132,7.25463,15.0556,190,0,0,2,0,0,0,28,4.5,18.7279,1,18.7279,10.6481,10.8704,91,5.5,0,4,0,3.62121,14.8826,casualty
