%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
14.4853,0,79.0122,0,169.012,88.2843,91.6985,84.1421,136.184,paramedics
129.355,180.811,97.2548,89.9411,207.497,89.9411,88.8701,84.1421,112.728,paramedics
31.2132,76.9706,188.024,103.255,108.042,89.9411,96.1838,84.1421,132.042,paramedics
50.6274,44.9706,125.74,95.1127,183.64,89.1127,119.355,95.9411,109.213,paramedics
73.3553,0,90.669,162.083,71.6569,89.9411,96.8701,85.799,122.184,paramedics
75.799,10.2426,108.326,78.7279,162.326,88.2843,129.556,83.3137,119.213,paramedics
0,34.9706,77.0122,55.799,212.426,86.6274,91.6985,82.4853,120.184,paramedics
99.0122,90.7696,99.7401,167.154,155.841,77.9411,109.698,86.6274,98.5269,paramedics
47.2132,56.6274,92.5269,65.3553,139.598,86.6274,86.5269,84.9706,83.3137,paramedics
28.2426,39.799,105.983,70.6274,112.527,85.799,119.698,85.799,108.527,paramedics
35.8995,92.4264,68.0833,328.51,72.0416,86.3259,99.6985,84.1421,84.1421,paramedics
60.1421,84.9706,83.7401,84.9706,168.468,90.5269,92.1838,84.1421,90.1838,paramedics
44.7279,231.539,108.527,89.9411,160.326,84.9706,86.3259,91.598,88.1838,paramedics
12.4853,20.8284,90.1838,93.8406,171.841,85.799,69.8406,109.012,90.0416,paramedics
78.7696,94.0833,123.983,85.799,175.841,44.4853,97.0122,84.1421,85.799,paramedics
185.539,84.9706,99.4975,80.8284,104.385,81.6569,127.355,87.4558,119.012,paramedics
81.3137,66.9706,94.669,84.1421,138.042,82.4853,114.87,117.456,102.326,paramedics
114.527,88.2843,136.125,85.799,141.113,0,144.527,83.3137,148.042,paramedics
154.426,85.799,118.669,26.9706,103.314,83.3137,80.1421,86.6274,141.355,paramedics
43.6569,86.6274,53.9411,84.9706,243.924,191.622,94.669,88.2843,46.9706,paramedics
23.8995,257.74,108.326,88.2843,168.368,87.4558,98.669,88.8701,76.2843,paramedics
24.4853,89.9411,77.2548,55.3137,204.167,105.397,118.468,112.569,69.8406,paramedics
0,147.012,88.7107,83.3137,140.711,157.924,122.326,56.9117,0,paramedics
46.0416,72.6274,57.2548,88.2843,142.125,101.154,87.0122,96.5685,109.782,paramedics
126.426,89.1127,91.6985,81.6569,110.284,83.3137,84.1421,104.042,92.1838,paramedics
134.125,38.4853,121.64,83.3137,114.385,82.4853,84.9706,69.3137,97.9828,paramedics
184.368,85.799,115.924,58.1421,195.355,82.4853,137.154,83.3137,274.711,paramedics
118.711,58.2843,102.468,84.1421,142.184,86.6274,84.1421,148.87,97.8406,paramedics
153.581,91.3553,100.368,84.9706,116.87,84.9706,88.0416,38.1421,116.669,paramedics
0,264.593,0,44.2426,231.154,44.7279,0,189.64,0,person
0,195.238,0,62.1421,92.7279,58.7279,0,175.681,0,person
70.6274,75.598,0,29.6569,109.456,35.3137,36.6274,66.7696,0,person
83.4975,132.368,0,54.8701,86.3848,26.4853,25.5563,133.296,15.6569,person
49.3137,149.581,0,0,87.8995,17.4142,50.2843,155.924,0,person
0,191.924,0,0,302.711,0,30.3848,92.1249,0,person
50.0416,165.581,0,0,218.912,0,0,99.2965,18.1421,person
16.8284,85.8406,0,17.6569,67.3137,0,0,83.8822,22.1421,person
47.6985,50.0416,0,22.7279,141.698,0,0,149.497,11.0711,person
79.3553,137.983,0,26.1421,195.598,0,0,128.853,27.799,person
0,313.605,0,0,138.669,0,0,186.894,0,person
0,311.806,0,0,124.77,0,0,244.007,0,person
0,102.77,0,0,256.711,0,0,341.203,0,person
0,121.983,0,0,97.4558,0,0,351.203,0,person
0,289.581,0,0,101.941,0,43.4558,120.368,69.598,person
39.3137,81.4975,33.3137,12.8284,81.3137,0,0,93.598,0,person
0,181.723,46.8701,0,180.184,0,20.1421,101.983,18.1421,person
0,162.368,75.4975,59.4558,143.941,57.3137,5.41421,199.037,0,person
54.6274,128.125,0,11.4142,89.5563,23.6569,19.5563,115.154,0,person
56.6274,143.64,0,10.2426,163.941,59.6569,110.368,122.225,0,person
58.6274,113.296,29.6569,22.4853,84.2426,20.4853,14.8284,99.397,0,person
62.9706,119.782,0,16.4853,138.77,11.6569,10.8284,122.569,0,person
66.6274,286.534,0,0,99.2132,15.6569,32.4853,178.066,0,person
37.6569,84.669,56.8701,0,120.284,0,31.5563,156.853,0,person
0,142.024,193.723,0,142.953,46.1421,77.7401,101.882,0,person
18.8284,208.693,0,0,92.1838,0,0,83.9828,16.4853,person
71.1127,109.397,0,0,111.983,0,0,93.9828,29.5563,person
26.1421,84.9117,0,29.799,68.7696,0,0,105.296,48.5269,person
0,108.912,0,0,0,0,80.4264,82.1838,83.598,person
43.5563,69.2548,0,11.6569,160.326,0,0,180.894,70.9117,person
0,230.451,0,8.82843,137.355,0,17.6569,141.581,8.24264,person
0,143.782,0,0,108.728,0,0,204.149,0,person
38.9706,121.64,42.8701,10.2426,105.012,0,56.2843,83.6396,25.2132,person
0,181.238,24.2426,10.2426,130.527,0,16.4853,128.995,5.41421,person
0,165.338,0,0,144.284,11.6569,24.1421,167.196,0,person
49.1127,204.551,0,0,123.598,0,50.6274,135.38,26.9706,person
62.0416,79.8406,0,0,118.184,0,70.6274,110.711,134.953,person
124.267,111.983,0,0,87.2132,0,0,101.397,169.966,person
77.6985,98.8112,0,0,75.9411,0,0,28.1421,93.0538,person
187.823,98.669,0,0,207.983,0,0,75.8406,55.3553,person
0,111.497,0,0,125.841,30.1421,41.799,221.522,0,person
0,141.74,0,0,152.326,12.8284,93.3553,96.468,0,person
0,140.569,0,0,130.426,10.2426,28.7279,269.948,0,person
71.598,247.764,0,14.4853,123.255,46.1421,41.4558,219.865,0,person
43.3137,146.267,0,0,118.326,28.8284,32.6274,190.752,0,person
56.8701,103.012,0,2,140.527,28.8284,0,179.238,0,person
35.6569,130.326,38.4853,9.65685,286.024,0,0,106.527,0,person
73.1127,123.154,74.4264,9.07107,273.924,16,31.799,128.267,0,person
61.6985,141.296,100.326,55.6985,134.125,78.2843,44.1838,125.054,0,person
0,175.782,78.5269,0,296.936,61.3137,42.7696,123.497,0,person
46.9706,131.882,0,11.6569,171.941,0,0,90.7107,17.3137,person
78.1838,130.468,0,40.6274,106.042,0,0,163.924,25.2132,person
76.5269,109.64,0,43.5563,220.184,0,0,151.38,28.6274,person
49.3137,149.196,0,9.65685,197.456,0,0,131.095,5.41421,person
0,140.125,0,8.82843,149.113,0,0,164.066,12.4853,person
77.3553,121.983,0,0,318.024,26.4853,0,82.8112,0,person
27.3137,112.225,0,0,0,0,0,80.669,16.4853,person
44.8701,209.723,0,0,139.698,0,0,159.823,30.9706,person
0,149.439,0,0,185.497,0,0,192.149,0,person
45.2132,117.983,0,0,255.137,0,0,75.1127,47.9411,person
22.7279,113.64,0,0,110.87,0,0,142.225,37.799,person
64.8701,153.154,0,21.3137,31.3137,0,0,120.752,50.1838,person
52.3848,98.3259,0,24.9706,187.095,0,0,109.439,45.4558,person
75.3553,107.74,0,12,120.184,0,0,85.5391,46.7696,person
62.2843,319.706,0,0,285.095,0,0,102.326,49.6985,person
0,110.225,0,0,102.912,8.24264,12,93.2548,0,person
73.2132,110.326,0,17.0711,117.113,30.7279,0,218.066,0,person
0,285.421,80.7696,0,105.74,0,48.6274,113.054,0,person
42.9706,195.238,0,18.4853,130.912,0,23.3137,123.439,13.6569,person
0,141.154,64.8701,0,231.38,21.0711,59.6985,177.48,0,person
0,154.267,0,0,122.042,0,0,151.681,0,person
23.8995,155.154,0,15.8995,137.497,0,0,89.7401,19.3137,person
66.2843,127.154,0,58.6274,121.74,0,0,99.7401,61.598,person
62.8701,113.397,0,28.9706,118.627,0,0,120.711,22.1421,person
28.4853,125.054,0,0,149.113,0,0,135.397,0,person
40.6274,241.38,0,0,152.87,0,0,130.853,10.4853,person
0,315.421,0,0,152.284,0,0,98.4264,0,person
0,274.936,35.3137,0,118.042,0,21.0711,268.794,0,person
0,96.1838,31.799,16.2426,213.238,0,35.799,108.368,0,person
59.3553,97.9411,24.1421,96.2843,122.426,76.9706,37.4558,101.397,0,person
41.2132,156.125,0,0,83.799,0,0,75.2548,28.6274,person
49.3137,207.338,0,7.65685,214.912,0,0,164.066,33.799,person
37.3137,99.9828,0,2,175.598,11.6569,0,130.953,20.3848,person
0,66.8701,0,0,88.8701,0,19.5563,138.551,10.4853,person
0,139.196,0,0,92.8701,0,0,188.309,0,person
0,155.296,50.8701,0,110.87,68.1421,19.0711,126.024,45.1127,person
0,107.983,0,0,218.711,0,0,76.7696,17.3137,person
0,0,0,0,146.87,0,21.5563,90.0833,6.24264,person
45.6985,139.012,0,0,96.1838,0,25.5563,85.0538,28.0416,person
46.4853,63.0122,0,0,84.6274,0,0,172.309,0,person
0,116.284,35.3137,8.24264,287.64,24.4853,0,179.924,0,person
48.6274,131.497,0,0,170.912,14.4853,6,100.669,0,person
54.6274,135.338,56.6274,2,312.551,0,13.6569,157.782,0,person
52.9706,97.4558,76.7696,18.1421,194.083,0,2,143.681,0,person
43.3137,167.012,35.3137,23.3137,110.627,16.8284,2,311.019,0,person
111.296,119.983,0,56.1421,69.4558,0,0,100.042,42.8701,person
0,116.225,72.4264,0,196.066,0,69.4975,53.1127,64.0833,person
54.9706,127.882,0,0,135.841,0,0,64.6274,17.3137,person
59.9411,113.497,0,0,185.154,0,0,51.4558,51.9411,person
45.5563,23.5563,85.1127,6.24264,137.012,0,0,136.953,30.3848,person
0,117.296,0,0,240.811,0,0,369.262,0,person
0,244.208,0,0,120.77,0,0,258.451,0,person
0,169.38,0,0,154.912,0,0,293.019,0,person
0,274.35,0,0,102.728,0,18.4853,93.2548,0,person
0,270.877,66.0416,0,126.569,16,46.6274,194.409,0,person
70.2843,151.983,0,27.799,146.669,0,49.6985,172.51,17.0711,person
61.799,95.4975,0,43.799,121.154,39.3137,0,183.196,16.2426,person
28.6274,123.054,0,31.2132,138.811,34.4853,13.6569,165.782,0,person
0,138.083,0,34.4853,136.326,0,0,235.522,16.4853,person
72.1421,238.267,0,40.1421,110.042,25.3137,0,203.421,23.8995,person
62.6274,125.74,0,0,104.627,23.6569,69.6985,163.966,0,person
43.6569,147.054,46.7279,0,174.125,0,33.3137,170.652,0,person
0,228.35,75.6985,0,185.581,40.2426,46.6274,215.137,0,person
0,115.782,69.9411,48.6274,116.912,15.6569,36.6274,94.7696,0,person
0,200.167,32.3848,0,180.752,28.4853,54.2843,168.995,0,person
94.4264,204.995,0,53.799,130.426,0,0,83.397,49.799,person
0,0,96.669,0,104.912,0,0,0,54.4853,person
56.7279,73.9411,0,28.3848,42.6274,0,0,50.3848,54.3848,person
62.2843,107.983,0,0,89.2548,0,0,68.1838,38.0416,person
97.0122,87.4558,80.0833,0,47.2132,0,0,58.2843,135.296,person
97.9828,107.782,32.2843,94.669,328.735,101.64,73.8823,102.811,90.8112,police
103.338,110.51,0,89.9411,94.9117,100.468,98.8112,62.6274,101.296,police
51.8406,127.238,0,97.1543,221.823,97.397,78.2254,54.9706,117.782,police
94.9117,110.853,26.0416,94.0833,165.196,101.539,107.196,122.284,103.154,police
88.3675,111.095,0,99.6396,103.012,117.681,94.0244,40.3848,110.267,police
75.2965,120.409,32.2843,134.995,131.598,113.681,51.8406,115.338,58.9117,police
60.0833,117.054,62.3259,92.7107,169.255,150.208,114.368,105.983,56.669,police
67.6396,110.853,61.1543,59.1543,82.1838,107.539,85.2965,116.225,83.1543,police
77.1543,116.995,43.9411,53.8406,160.811,107.296,86.7107,112.125,57.4975,police
49.8406,121.238,65.4975,121.581,93.397,95.4975,45.3553,110.125,99.7817,police
80.9117,169.279,53.8406,97.397,192.853,232.818,96.3259,93.2548,63.4975,police
88.8112,96.8112,63.8406,116.953,148.711,112.652,61.598,121.581,41.3553,police
57.4975,70.669,63.397,108.368,114.024,200.836,65.1543,124.652,30.0416,police
90.7696,111.338,14.4853,114.125,162.284,118.125,29.2132,117.296,63.598,police
44.5269,125.581,111.154,202.492,310.149,193.078,41.9411,97.1543,20.1421,police
68.3259,121.983,0,95.7401,87.4558,93.8406,40.2843,101.113,73.0538,police
64.9117,138.794,0,95.7401,186.51,38.6274,82.669,114.485,152.208,police
47.1127,68.4264,43.9411,99.8822,153.196,78.669,118.368,135.497,103.581,police
51.1127,87.7817,0,96.5685,149.054,145.196,140.811,166.77,97.397,police
11.6569,108.995,9.07107,99.8822,130.569,67.9411,158.326,165.296,98.2254,police
228.149,92.4264,45.9411,92.4264,161.882,79.6396,116.61,94.669,109.581,police
52.669,44.5269,48.4264,100.468,128.569,189.321,184.978,81.799,173.321,police
29.799,73.7401,32.8701,100.711,185.497,107.196,113.64,194.267,203.605,police
93.8406,87.2548,58.1838,92.4264,188.326,98.2254,106.711,59.598,70.9117,police
21.3137,110.527,75.9411,97.397,186.083,92.4264,108.669,110.669,59.4558,police
74.5685,116.51,51.8406,134.995,128.368,99.9828,63.9828,123.095,29.799,police
53.8406,130.167,68.3259,72.5685,66.669,92.1838,63.1543,108.125,92.9533,police
10,128.066,33.6985,39.6569,132.953,101.882,62.3259,98.8112,112.995,police
61.397,109.054,27.2132,122.083,99.1543,237.505,71.6396,101.983,0,police
67.9828,126.61,55.598,87.5391,92.1838,110.853,71.9828,106.024,49.598,police
61.9411,67.7401,62.669,99.6396,149.782,110.953,110.042,91.1127,93.9828,police
69.1543,224.978,42.2843,123.439,371.605,137.238,63.9411,119.095,37.6985,police
81.9828,141.397,53.9411,128.468,167.941,108.468,39.799,110.51,66.0833,police
69.9828,177.764,45.4558,116.125,273.865,127.095,70.4264,174.451,53.598,police
53.4975,126.61,81.7401,127.581,252.208,109.782,52.4264,137.137,61.598,police
92.9117,102.811,91.598,97.1543,305.764,95.7401,94.1838,104.569,80.5685,police
50.669,114.468,110.669,122.51,198.894,97.397,73.9411,111.296,47.6985,police
40.5269,85.7401,61.1127,113.338,286.007,132.267,89.8822,102.711,46.5269,police
98.3675,124.326,82.7696,99.6396,189.782,121.782,82.2254,128.167,61.3553,police
28.6274,98.3259,72.9117,112.51,155.539,110.024,84.5685,134.61,28.0416,police
75.1543,115.924,57.2548,124.267,157.581,211.948,35.6985,114.752,70.0833,police
76.9117,108.125,86.7696,99.9828,122.225,103.983,97.0538,79.9828,71.0122,police
89.2965,185.095,117.983,129.238,84.1421,94.0833,23.2132,180.392,79.2548,police
141.439,89.1127,126.669,112.669,339.12,91.598,95.7401,93.2548,132.912,police
69.9828,89.4558,110.569,125.338,88.0416,102.125,34.2843,151.823,6.82843,police
102.468,254.25,0,85.799,67.1127,104.711,111.296,93.2548,83.5391,police
166.794,268.551,0,114.953,144.326,99.8822,17.3137,80.2254,19.5563,police
99.2548,94.5685,60.0833,104.083,179.095,94.9117,42.5269,114.51,69.2548,police
59.598,240.007,76.5685,171.095,97.6985,97.397,56.4264,143.823,4.82843,police
99.1543,315.321,113.296,203.38,127.598,94.0833,45.8406,320.434,10.8284,police
0,109.983,103.154,19.5563,168.61,105.196,114.752,66.6274,28.6274,police
68.669,98.3259,100.711,115.439,88.2843,86.9533,0,62.9117,47.0122,police
35.4558,114.125,89.8822,106.51,257.581,33.6985,100.368,54.8701,84.1249,police
184.936,116.569,103.296,85.799,0,99.0538,100.326,100.669,64.9117,police
78.9117,108.853,0,89.9411,89.4975,220.492,77.9828,117.823,44.7696,police
131.924,96.6102,28.3848,177.196,209.723,98.1249,82.468,112.953,53.598,police
41.1127,141.48,39.1127,105.054,223.823,109.296,91.4975,119.338,30.0416,police
39.4558,80.8112,78.4264,97.397,89.1127,98.8112,94.0833,136.51,28.9706,police
60.3259,93.8406,64.2426,55.2548,127.397,80,99.0538,70.9706,219.078,police
100.711,89.6985,32.9706,77.3137,146.024,99.9828,77.397,46.0416,115.782,police
74.2254,99.0122,71.1543,93.2548,139.799,48.2843,107.882,58.9706,101.296,police
73.397,93.6396,61.4975,97.397,110.912,73.7401,112.167,73.6396,71.2965,police
191.078,99.8822,32.0416,96.3259,251.338,90.3675,102.024,88.669,113.823,police
37.4558,134.995,28.0416,71.9828,89.9411,118.167,97.4975,91.598,93.7401,police
4.82843,197.764,61.3553,68.3259,87.4558,144.309,97.7817,113.439,50.4264,police
27.799,185.622,38.8701,90.1249,85.799,178.451,58.3259,140.894,30.9706,police
6.24264,135.681,27.799,314.759,89.1127,138.066,73.6396,97.2965,0,police
40.2843,152.409,0,118.752,89.9411,105.439,128.87,86.6274,217.882,police
74.8112,117.823,23.799,62.6274,76.8701,237.262,85.6396,122.652,0,police
71.0538,116.368,40.8701,74.6274,26.9706,111.095,58.9117,112.51,0,police
66.5685,166.066,3.41421,80.2843,0,115.095,68.5685,64.0833,41.1127,police
83.5391,118.167,18.1421,89.1127,57.2548,201.421,95.4975,113.439,0,police
69.7401,136.853,3.41421,74.468,84.1421,222.434,16.1421,82.468,24.9706,police
19.3137,298.919,22.1421,197.078,89.9411,119.196,62.669,116.024,47.598,police
34.6274,288.576,19.5563,130.652,109.74,210.392,96.5685,105.196,0,police
114.024,126.953,0,76.2254,28.3848,169.179,16.1421,210.007,0,police
13.3137,109.296,43.598,187.948,82.3848,221.22,62.669,115.296,79.6396,police
41.6985,203.279,10.4853,121.823,59.5563,219.019,84.7107,119.338,0,police
177.238,101.841,63.1127,93.0955,77.3137,103.782,26.0416,131.238,24.9706,police
105.681,133.782,95.196,0,123.355,26.6274,0,54.669,91.6812,police
84.1249,83.3553,49.598,43.1127,160.527,96.3675,65.397,65.1543,83.4975,police
197.38,100.083,112.811,66.2843,185.296,48.4853,105.154,98.4264,120.811,police
72.8112,99.8406,57.9411,125.823,147.841,100.468,46.7696,144.652,24.1421,police
91.7817,121.74,53.598,105.296,110.225,93.9828,70.3259,108.51,71.9828,police
72.2843,97.1543,71.397,91.598,166.61,95.3553,110.669,112.426,91.598,police
32.9706,93.2548,85.8406,98.8112,145.64,89.1127,130.669,99.598,96.3259,police
102.125,114.125,48.6274,63.5563,0,112.125,70.8112,144.853,34.8701,police
77.7401,111.439,7.65685,121.64,166.995,113.095,109.196,80.9117,107.439,police
71.9828,104.711,0,58.2843,49.3553,80.5685,130.024,100.225,72.3259,police
15.8995,228.635,30.0416,178.794,90.4264,101.539,0,98.2254,62.669,police
0,182.894,0,110.51,87.4558,95.7401,0,73.1127,113.64,police
85.8822,83.3137,56.2843,86.6274,102.083,85.799,102.468,90.7696,97.2965,police
42.2843,92.4264,90.2254,94.669,181.681,92.4264,81.6396,34.4853,98.2254,police
69.598,94.5685,0,95.7401,80.0416,93.2548,128.811,140.77,77.7401,police
0,122.752,26.3848,98.2254,208.711,84.1421,105.841,109.012,91.0538,police
224.225,87.4558,54.0416,94.9117,153.64,98.8112,109.296,118.426,79.2548,police
179.279,39.3137,100.811,90.7696,84.9706,90.7696,109.497,160.953,90.3675,police
68.8701,95.7401,44.8701,91.3553,144.711,91.598,78.1249,104.468,78.4264,police
232.492,95.7401,118.811,89.9411,155.296,96.3259,102.569,98.3259,80.5685,police
112.024,102.125,15.8995,99.397,99.1543,112.167,69.2548,116.167,39.3553,police
46.2843,130.368,100.468,96.5685,111.113,91.598,95.0538,96.669,70.2843,police
95.0538,28.8284,87.6396,92.4264,153.64,88.2843,122.953,91.1127,106.61,police
82.7696,104.61,0,88.2843,271.966,110.61,86.468,112.083,60.669,police
38.6274,65.1127,0,88.2843,250.693,93.3553,72.4264,94.669,85.598,police
70.1838,120.811,0,94.9117,114.569,114.468,85.6396,112.953,58.7696,police
61.8406,83.8995,0,88.669,171.095,94.0833,87.9828,111.64,57.1127,police
36.8701,114.853,0,93.2548,181.865,93.2548,97.397,106.125,38.5269,police
140.167,67.598,80.468,93.2548,154.711,75.4558,92.468,97.2548,97.6396,police
26.1421,95.7401,65.799,93.2548,175.296,97.9828,128.912,111.196,37.4558,police
44.5269,65.4558,11.6569,111.539,164.368,92.1838,89.9828,108.368,64.3259,police
47.9411,106.51,28.9706,90.7696,427.889,91.598,79.0122,89.9411,135.698,police
124.61,108.267,0,111.983,60.0833,101.296,102.569,86.6274,86.669,police
41.1127,137.338,0,69.3137,50.4264,96.6102,99.0538,97.6396,102.083,police
89.6396,181.966,54.1838,59.1127,121.882,102.953,84.9533,90.7696,120.669,police
96.468,106.711,13.6569,95.4975,62.0833,121.924,124.326,86.6274,40.1421,police
75.2965,149.782,25.2132,78.4264,91.598,110.51,49.2548,97.1543,113.439,police
54.8701,98.2254,0,178.711,64.1838,116.953,116.953,89.9411,98.468,police
103.154,97.4386,0,98.2254,87.397,114.024,76.3259,88.2843,121.782,police
93.0122,111.681,2,94.9117,83.3137,109.924,82.1838,30.4853,72.2843,police
0,97.4975,0,68.5269,138.77,114.752,59.7401,118.024,64.5685,police
51.1127,175.137,0,49.4558,88.2843,113.338,30.6274,148.309,0,police
40.8701,150.995,34.4853,28.6274,34.8701,108.853,108.811,107.497,82.1838,police
63.6985,103.095,0,154.125,94.1838,106.61,73.7401,77.7401,53.2548,police
71.9828,91.598,36.0416,43.598,158.811,102.953,72.4264,94.669,65.2548,police
24.1421,130.752,29.2132,51.0122,99.0122,103.882,85.9828,93.2548,47.1127,police
81.0538,174.752,53.2548,49.6985,224.51,95.8406,0,112.51,93.7401,police
82.468,59.2132,98.1838,90.7696,84.9706,92.1838,115.154,87.4558,81.0538,road-block
91.196,83.4558,122.125,89.1127,87.4558,90.7696,111.296,87.4558,82.468,road-block
72.5685,99.4975,106.468,94.0833,84.1421,89.1127,103.296,84.1421,89.0538,road-block
66.9117,85.6569,96.8112,94.669,84.1421,75.8406,107.154,88.2843,68.3259,road-block
94.1249,128.61,114.267,88.2843,170.385,93.0122,116.811,90.5269,85.8822,road-block
13.6569,0,0,74.7696,85.799,0,90.468,0,0,road-block
79.7401,12.8284,17.6569,104.184,86.6274,115.095,101.497,94.9117,12.4853,road-block
0,15.6569,100.368,74.6274,78.9706,89.1127,99.9828,84.9706,91.2965,road-block
46.8701,0,0,105.154,82.4853,123.296,43.799,88.2843,18.4853,road-block
51.3137,84.9706,0,100.225,0,112.61,53.9411,88.2843,17.3137,road-block
90.9117,88.2843,26.6274,89.1127,84.1838,90.5269,95.4975,95.8406,61.598,road-block
54.669,95.6985,51.6985,96.3259,67.4558,102.468,132.184,96.3259,58.669,road-block
104.953,103.355,59.0122,90.7696,49.6569,102.77,111.841,101.64,75.8822,road-block
144.51,87.2132,101.497,96.3259,91.6985,106.468,111.012,99.4975,54.0833,road-block
49.598,94.669,70.0833,99.397,82.8701,151.037,112.184,94.9117,24.9706,road-block
85.8822,35.799,59.3553,89.9411,83.3137,52.6274,91.598,10.2426,109.681,road-block
81.8822,97.397,83.8406,53.4558,84.9706,84.1421,59.2548,27.3137,110.267,road-block
92.1249,90.5269,105.782,67.799,66.1421,87.2132,121.296,89.1127,91.2965,road-block
84.7107,47.9411,122.024,88.2843,82.4853,87.4558,108.326,49.4558,95.7817,road-block
74.8112,85.2548,89.1543,66.6274,137.698,88.2843,104.811,15.8995,100.953,road-block
84.2254,164.953,57.1127,90.7696,59.4558,100.125,121.64,104.024,48.4264,road-block
99.196,63.6985,28.7279,55.6985,0,59.8406,139.64,42.6274,99.4386,road-block
65.1543,0,91.9828,95.2548,60.2843,96.0416,103.012,89.1127,61.2548,road-block
63.2548,103.154,96.9533,95.4975,29.6569,152.267,121.154,92.7696,59.7401,road-block
86.468,86.6274,48.7696,91.598,39.2132,99.1543,99.9828,86.6274,76.9117,road-block
77.0538,88.2843,112.61,63.9411,84.1421,89.9411,117.983,94.669,70.468,road-block
87.2965,111.841,99.7817,89.1127,173.012,91.3553,131.154,90.7696,79.2965,road-block
102.024,68.7279,124.61,89.1127,43.8995,88.2843,129.296,84.1838,86.9533,road-block
101.782,102.912,114.953,86.2843,91.1127,87.4558,124.468,87.4558,100.368,road-block
70.8112,116.083,109.782,96.3259,88.7696,90.5269,124.468,90.5269,94.9533,road-block
80.468,108.912,124.811,90.0833,101.355,81.7401,107.497,91.598,65.397,road-block
69.1543,112.468,104.468,96.5685,0,94.1838,55.9411,69.4558,92.0244,road-block
120.267,89.1127,112.61,77.2548,151.983,95.4975,116.326,97.1543,77.0538,road-block
49.0122,103.456,110.853,77.9828,17.6569,100.326,62.0416,78.1838,94.3675,road-block
39.4558,59.5563,110.468,109.782,76.0416,93.0122,103.497,72.0416,82.2254,road-block
0,0,121.64,114.569,89.1127,94.1838,122.468,47.799,99.4386,road-block
92.8112,0,109.154,87.4558,87.4558,92.5269,95.5391,89.9411,92.7107,road-block
17.8995,87.4558,11.4142,93.8406,0,102.125,75.397,90.7696,42.2843,road-block
102.711,0,99.9828,32.3848,86.6274,94.669,115.782,64.5269,85.5391,road-block
0,38.9706,90.468,92.6274,34.4853,85.799,102.61,89.1127,107.782,road-block
99.196,48.6274,0,49.5563,88.2843,94.669,120.125,93.8406,65.397,road-block
96.6102,13.0711,0,91.598,85.799,89.9411,97.7817,88.2843,77.0538,road-block
107.439,0,0,30.1421,83.3137,91.598,109.054,100.811,65.9828,road-block
194.451,51.1127,0,85.799,83.3137,113.941,110.468,92.1838,76.2254,road-block
99.7817,94.5685,0,81.3553,84.9706,95.7401,113.296,90.7696,70.5685,road-block
0,114.083,57.9411,103.841,84.9706,93.0122,115.439,90.7696,84.7107,road-block
0,0,39.8995,93.8406,0,97.7401,70.5685,88.2843,58.0833,road-block
8.24264,82.4853,0,106.125,0,113.782,33.799,88.0416,20.4853,road-block
77.9828,0,68.1838,95.4975,86.6274,92.4264,71.7401,86.6274,73.1543,road-block
0,0,36.1421,80.3259,58.4853,118.61,54.2843,85.799,13.6569,road-block
0,0,43.4558,95.4975,0,92.4264,106.267,0,55.2548,road-block
0,0,24.7279,95.598,0,98.2254,98.468,36.0416,62.669,road-block
134.995,0,77.3553,39.0711,67.6569,104.61,103.054,94.9117,32.8701,road-block
115.782,34.4853,0,87.4558,85.799,53.3137,104.267,22.4853,230.392,road-block
0,20.8284,0,211.497,38.7279,107.196,112.468,96.3259,44.1838,road-block
18.8284,0,0,64.4264,91.598,83.6985,0,88.2843,91.0538,road-block
0,0,0,38.4853,38.8284,67.4558,0,0,0,road-block
0,0,0,0,0,0,0,0,102.953,road-block
0,86.4264,80.3259,63.9411,78.2843,86.6274,110.468,93.4558,96.1249,road-block
0,44.7279,0,25.5563,149.296,93.2548,67.0122,94.5269,87.7401,road-block
0,0,60.1838,84.2843,60.0416,73.0122,97.6396,92.4264,43.1127,road-block
0,0,67.2132,89.1543,72.0416,97.1543,79.1543,89.9411,70.5685,road-block
63.3553,0,0,72.7696,86.1421,100.468,93.1543,88.2843,66.669,road-block
26.2426,0,23.8995,114.61,0,112.468,20.4853,84.9706,32.1421,road-block
99.4975,75.1127,0,103.296,0,94.669,53.598,85.799,68.3259,road-block
49.598,101.054,101.154,91.3553,66.1421,88.2843,111.64,93.8406,70.9117,road-block
69.7401,96.9117,84.5685,87.4558,61.8995,86.9706,100.811,93.8406,73.7401,road-block
89.397,52.1838,115.782,88.2843,84.1421,94.9117,115.154,98.8112,48.4264,road-block
114.61,95.7401,0,85.799,89.9411,66.7696,119.539,93.0122,75.6396,road-block
62.3259,61.2548,110.61,88.8701,89.9411,88.2843,113.296,89.1127,81.0538,road-block
