%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
11.6667,18.7342,35.4035,8.375,25.1296,22.4667,21.0741,24.6667,13.3041,paramedics
24.8778,10.963,0,8.26167,22.4722,26.2279,22.2422,11.1868,1.5,paramedics
15.5833,0,10,0,20.0212,0,25.3466,0,15.3333,paramedics
0,0,24.4583,14.75,26.0278,0,18.4318,13.2222,20.1722,paramedics
0,29.7778,8.72647,19.6175,25.3611,0,15.1889,0,21.5,paramedics
0,0,0,14.75,29.8741,0,30.7,7.44444,0,paramedics
0,30.5,5.25185,0,27.1667,0,19.7333,0,18.75,paramedics
26,9.42064,5.41958,10.3889,21.3194,0,25.1481,9.30833,22.4889,paramedics
0,0,24.8254,23.25,18.2778,18.7088,28.5333,1.98148,12.268,paramedics
23.0667,26.4123,37.0889,4.6627,18.8667,15.6178,24.9778,1.69298,9.27778,paramedics
20.3333,21.5,21.2793,21.1667,20.6389,15.6333,25.7784,4.73889,10.2828,paramedics
0,16.8782,29.4167,19,21.0397,31.5417,18.9517,2.77778,13.3111,paramedics
0,13.1728,33.7917,29.1667,20.6444,18.4432,16.25,2.25,8.83333,paramedics
0,0,22.7451,0,20.4802,0,26.1444,3.44444,17.8667,paramedics
27.6111,24.9222,22.3333,17.875,9.27778,19.7407,21.7444,0,13.6296,paramedics
0,19.9259,16.0976,8.66667,11.1619,18.5,16.6111,3.55556,16.7778,paramedics
29.4444,13.25,7.7037,6.39333,11.287,12.6929,35.3704,23.7111,19.0778,paramedics
32.2037,0,20.8251,19.5238,17.6667,0,11.7694,0,15.9383,paramedics
27.3095,12.5,24.8799,2.66667,16.2361,3.75,26.6667,0,23.0242,paramedics
0,22.2071,16.1391,4.25,7.24444,2,21.9778,0,16.3095,paramedics
19.0833,20.8889,18.7778,16.3175,9.90476,11.5167,27.5741,22.25,23.2326,paramedics
28.6667,0,18.4848,21.0667,21.5972,0,13.8974,0,3.43333,paramedics
29.3333,35.3333,25.4785,18.8333,11.6441,20,22.9894,1.66667,17.2803,paramedics
0,25.25,31.2272,10.2278,8,13.7608,16.1494,1.22222,0,paramedics
13.1667,18.9667,34.7238,8.65079,21.4976,7.16667,13.6446,1.66667,5.37255,paramedics
13.6667,10.8056,20.7693,27.3542,17.2815,20.3667,14.7627,16.375,9.21857,paramedics
0,0,30.632,21.5204,28.4221,5.625,9.61235,7.06746,4.2,paramedics
35.5167,21.4091,19.6177,0.888889,21.8355,0,26.6525,2,0,paramedics
7.97917,7.25,11.805,7.83333,25.8889,0,32.8535,2.05556,20.6444,paramedics
17.9889,12.3889,14.9667,12.4444,38.0694,0,38.4778,9.11111,27.2067,paramedics
23.918,0,8.07471,11.1667,29.8148,0,35.2857,3.53333,37.1667,paramedics
4.77778,0,6.23016,20.7593,26.4722,6.875,19.75,6.44444,32.0333,paramedics
22.3333,20.9444,36.6591,15,20.537,17.5427,11.4519,8.75,0.75,paramedics
19.5,17.4815,27.8272,3.27778,10.0028,37.5,18.5376,12.7578,3.5,paramedics
32.6667,23.125,35.3786,18.9048,28.9542,19.6049,10.5469,12.1458,8.40123,paramedics
0,15.4767,30.9683,0,21.1242,20.7565,21.6579,10.4722,0,paramedics
20.5556,29.7083,34.5272,1,29.65,9.91149,14.6433,8.77355,11.2254,paramedics
5.00595,3,2.95833,12.5,36.4611,0,0,24.1111,24.2466,paramedics
10.2122,12,12.908,16,32.4306,0,19.5,0,32.3023,paramedics
8.82222,0,20.2344,10.6667,30.3869,0,37.1785,4.75,14.6123,paramedics
25.5675,5.81667,14.2098,0,40.3889,4.33333,0,6.02778,33.614,paramedics
19.7365,9.83333,18.6186,10.6667,33.6543,0,39.8667,10.125,14.2447,paramedics
0,14.727,0,26.6667,26.3519,13.25,0,38.9275,0,person
0,16.1807,0,11.25,18.1556,22.6667,0,19.9347,0,person
5.25,17.8715,0,9.55556,11.8664,25.5,34.6611,23.9397,0,person
20.6764,14.5389,0,30.7037,23.0694,0,37.6026,19.4509,38.5,person
29,18.5291,0,0,14.6528,9.66667,28.6786,21.6651,0,person
0,12.8868,0,0,14.1861,0,23.5185,21.9117,0,person
19.8333,29.5841,0,0,12.3678,0,0,15.7769,37,person
28.5,27.6482,0,4.5,2.61905,0,0,17.9204,37.2778,person
16.7786,14.6389,0,9.73333,5.59921,0,0,22.3894,39.2667,person
26.9728,29.7803,0,11.8333,4.79792,0,0,22.1337,38.5,person
0,9.79416,0,0,8.47712,0,0,19.866,0,person
0,9.21324,0,0,17.9093,0,0,15.4657,0,person
0,8.35686,0,0,5.78333,0,0,20.9795,0,person
0,10.0406,0,0,18.1944,0,0,21.1485,0,person
0,14.8533,0,0,30.4449,0,33.4583,8.38683,22.2821,person
23,23.2423,24,20.5,17.6306,0,0,25.9896,0,person
0,16.9502,17.2143,0,24.0514,0,38.8111,23.3473,38.9111,person
0,15.196,22.625,30.8333,15.7302,0,40.6667,32.3038,0,person
11.75,21.3869,0,25.5556,19.8403,0,38.213,27.1854,0,person
19.4167,27.5453,0,17.8889,19.5,23,27.8231,15.9583,0,person
8.9697,13.3528,13,23.5,18.4444,23.3333,0,29.628,0,person
23.3333,21.6769,0,34,21.5467,34.25,39,25.1102,0,person
11.0238,22.7656,0,0,9.89365,28,15.25,21.4184,0,person
0,24.1687,29,0,18.2617,0,36.5303,23.3864,0,person
0,23.6413,25.2636,0,11.8283,25.25,28.6,13.832,0,person
16,26.1161,0,0,10.0389,0,0,15.5643,32,person
30.7407,20.7718,0,0,14.8861,0,0,22.1373,31.9048,person
40.5,30.981,0,4.5,14.2889,0,0,14.9259,33.9697,person
0,28.697,0,0,0,0,21.3244,20.3,27.003,person
21.0608,37.6389,0,1.5,8.46667,0,0,19.757,32.7807,person
0,10.7856,0,17.5,15.6229,0,35,17.3433,37.4444,person
0,21.3692,0,0,6.7,0,0,16.9542,0,person
27.25,14.5769,17.3333,8.16667,20.9426,0,31.196,7.80857,24.1222,person
0,17.9842,0,17.8889,16.3704,0,17.75,23.3856,39.3333,person
0,21.0275,0,0,30.9667,30.25,33,19.4546,0,person
36.3333,21.0263,0,0,11.3056,0,18.5,18.7892,37.25,person
15.4161,24.8913,0,0,25.6667,0,18.8333,15.8914,28.8534,person
20.5656,23.3141,0,0,2.61111,0,0,18.763,22.1667,person
23.6607,18.8351,0,0,22.5619,0,0,7.2381,25.8635,person
23.7978,21.2096,0,0,17.6369,0,0,7.54158,31.1833,person
0,13.8761,0,0,15.2,20.25,23.0833,15.0438,0,person
0,21.3005,0,0,15.365,12.75,22.5675,22.6715,0,person
0,20.0141,0,0,13.6,6.66667,36.1667,22.3287,0,person
29.1591,19.1799,0,2,15.0987,14.75,34.625,23.2704,0,person
32,21.0891,0,0,4.67667,22.5,36.2336,15.0753,0,person
28.2556,16.0578,0,0,17.3163,0,0,34.7017,0,person
0,21.1056,28,30,18.4695,0,0,35.5093,0,person
20.4857,16.0221,23.5016,2.73333,22.787,0,34.2143,18.0417,0,person
22.4944,8.52765,21.1503,18.3442,22.3859,0.444444,35.9803,24.1818,0,person
0,13.5342,23.0417,0,15.1516,0,34.7187,24.0706,0,person
14.25,27.8585,0,6.33333,24.6667,0,0,12.1049,37.3333,person
31.8179,24.7967,0,12.5,7,0,0,15.173,37.1282,person
27.5304,23.6846,0,3.25,6.95767,0,0,18.4889,36.75,person
0,16.9592,0,5.5,3.87037,0,0,15.8916,39.3333,person
0,26.9369,0,3.5,16.7222,0,0,12.2313,39,person
19.9116,19.5964,0,0,23.5351,5.5,0,18.9191,0,person
22.2778,28.239,0,0,0,0,0,12.3561,37,person
17.2064,25.365,0,0,10.063,0,0,15.2226,35.7333,person
0,36.1214,0,0,21.7984,0,0,13.7799,0,person
32.6987,30.0877,0,0,26.3505,0,0,10.0424,33.9461,person
28.2222,27.3743,0,0,5.66667,0,0,10.0433,27.1574,person
19.0098,25.8685,0,4.26667,15.2407,0,0,13.1745,32.4853,person
25.6852,21.2399,0,17.5,21.2042,0,0,9.133,33.45,person
27.6667,19.227,0,0,11.3867,0,0,9.66055,35.2676,person
32.6667,15.2757,0,0,15.477,0,0,15.9674,29,person
0,21.0912,0,0,17.9835,8.66667,0,18.0391,0,person
28.5333,16.5113,0,29.4167,15.0522,27.9048,0,22.3468,0,person
0,10.8255,26.5,0,11.4591,0,32.0119,17.0309,0,person
26.6667,10.2568,0,7,16.2982,0,37,16.674,28,person
0,19.8585,35.6111,0,15.5031,29.3333,32.6444,19.1152,0,person
0,11.8831,0,0,15.6222,0,0,16.4774,0,person
7,22.045,0,3.66667,28.0152,0,0,11.4736,38.5833,person
21.8667,26.7033,0,4.25,22.2347,0,0,9.19734,32.1618,person
34.2879,13.0391,0,19.5556,12.7875,0,0,18.0433,38.3111,person
20.5,19.4769,0,0,12.0556,0,0,14.2858,0,person
16,17.5272,0,0,22.4167,0,0,31.5831,39,person
0,19.1736,0,0,20.69,0,0,35.9352,0,person
0,16.8194,0,0,22.4028,0,35.2222,31.7786,0,person
0,27.1623,19.5,19.3889,26.1452,0,32.9259,23.8738,0,person
24.3952,17.488,29.5,16.6107,13.8977,11.6667,26.4167,26.3984,0,person
35.5212,36.3151,0,0,15.0478,0,0,17.0463,36.6829,person
38.8704,11.1056,0,1.5,5.4746,0,0,20.2181,37.0476,person
37.7143,34.0076,0,0,9.83968,10,0,15.7899,38.6282,person
0,29.7479,0,0,21.1759,0,31.5,21.5514,38.5,person
0,25.7774,0,0,15.7222,0,0,30.3821,0,person
0,23.4496,18.869,0,14.0476,10.75,39.5556,17.5969,32.5889,person
0,18.5191,0,0,14.9206,0,0,16.9839,38,person
0,0,0,0,17.6273,0,29.9167,20.2815,39.7778,person
10.3839,26.2338,0,0,28.8704,0,28.4879,16.919,37.869,person
0,35.6921,0,0,5.8179,0,0,21.7589,0,person
0,20.0394,0,40.4444,7.65327,33.75,0,24.2835,0,person
15.5,16.9765,0,0,11.8125,0,0,29.5939,0,person
10.125,8.90333,18.5,0,17.0381,0,38,21.3191,0,person
23.625,14.6658,25.9,3.9,12.1387,0,0,26.4518,0,person
11.75,11.2173,0,13.3333,15.8426,27.5,0,23.359,0,person
32.4074,17.4929,0,25.5,14.1133,0,0,12.277,38.2222,person
0,19.0496,18.9306,0,13.5074,0,30.3889,9.25,31.5682,person
27,28.9024,0,0,14.3335,0,0,28.1667,36.6667,person
15.0889,27.6558,0,0,12.3333,0,0,12.3286,37.4259,person
37.0476,37.5152,15.9167,1.77778,15.4841,0,0,16.6377,34.3704,person
0,14.3808,0,0,16.7778,0,0,23.4714,0,person
0,24.3619,0,0,28.0104,0,0,29.6825,0,person
0,22.3782,0,0,23.2542,0,0,27.9321,0,person
0,22.2539,0,0,30.6683,0,18,29.7593,0,person
0,22.2188,15.5897,0,23.0051,13.1667,32.5833,16.3143,0,person
17.3333,6.76644,0,5.95238,14.2367,0,6.95556,23.5484,39.8889,person
11.1667,11.7478,0,13,21.8721,34,0,24.9375,19.1111,person
3.5,19.1625,0,7.24679,17.4508,0,38,27.276,0,person
0,14.8493,0,7.5,20.9696,0,0,17.6243,38.5,person
3.33333,9.15231,0,12.75,26.0502,16.75,0,21.949,0,person
23.8,21.2193,0,0,17.0361,0,33.3158,23.0405,0,person
0,17.053,9.5,0,17.7939,0,14,16.8085,0,person
0,19.7122,13.3333,0,18.6389,1.12698,32.3393,13.6025,0,person
0,22.3958,21.8862,25.5833,6.63135,0,35.9735,28.4876,0,person
0,9.15804,21.1715,0,10.6177,17.75,28.9583,14.6087,0,person
11.9286,18.9808,0,12.7,12.9333,0,0,17.7513,31.5,person
0,0,24.1243,0,20.6763,0,0,0,35,person
19.8667,25.5008,0,4.24242,11.821,0,0,36.5,38.5333,person
32.2083,24.0405,0,0,14.2515,0,0,21.6336,35.5926,person
23.391,31.254,14.6287,0,20.6429,0,0,13.25,30.3229,person
17.369,25.2502,37.1212,21.5587,17.964,17.5556,12.25,28.9906,24.6071,police
22.2842,12.5651,0,13.0833,9.08284,11.7302,26.6263,24.8717,18.858,police
33.0785,26.2467,0,16.4584,11.923,24.687,16.2983,31.048,23.4832,police
15.2,12.8001,38.0392,21.375,24.4529,14.254,22.9545,8.45833,31.9818,police
27.6224,31.6607,0,20.9808,12.2637,22.3698,16.1419,23.6244,20.4816,police
32.0827,20.4778,36.65,21.5118,11.2895,18.0202,7.75316,31.5707,15.4762,police
34.02,22.2552,31.5132,18.166,14.2907,23.2535,16.6418,28.8772,11.25,police
30.9757,20.7541,31.7217,21.6035,14.2886,23.6875,12.1259,22.0795,5.22807,police
29.9797,20.4495,36.25,23.5732,19.3,12.6371,15.6515,24.4811,9.97613,police
32.7308,20.1273,29.6886,21.0439,11.4333,9.00696,7.59333,29.0268,20.6529,police
22.8162,23.168,34.1429,21.6804,18.8663,20.9436,10.8175,26.7708,11.2571,police
26.6138,19.8848,35.9437,25.0959,13.1107,15.3458,6.41667,19.5248,6.27179,police
32.4635,15.3392,31.6237,22.4158,21.7814,28.0881,11.6087,18.3764,4.0084,police
22.6167,18.7673,39.6667,28.2142,18.7917,15.2071,3.37778,25.046,11.9357,police
34.0331,18.1419,30.875,23.043,11.5034,22.8846,7.48407,19.5006,2.86667,police
27.2468,12.3582,0,14.1851,6.59921,22.0106,16.8426,28.2261,13.1114,police
30.04,22.3313,0,20.2193,21.9792,29.6237,13.8046,27.6667,15.1934,police
32.6623,12.9367,33.4381,20.7838,22.9517,30.1347,13.378,34.1201,18.6809,police
32.4829,16.845,0,20.2812,7.99564,19.7142,25.1977,28.4167,20.8825,police
38.5,25.4079,39.7333,20.7885,24.8963,12.5139,19.9292,19.0492,23.9603,police
23.964,21.9833,36.0889,14.4386,20.2359,13.2723,21.527,5.26901,19.7211,police
36.0479,17.2966,33.4636,15.3804,17.3508,20.2442,16.3801,19,15.2629,police
36.9048,22.4968,36.0526,20.6875,26.0012,24.7654,18.3905,9.02083,18.4053,police
9.02963,21.7889,35.1649,12.875,8.84762,15.0877,20.0867,29.3762,13.2941,police
18.25,25.9456,27.3689,19.5278,19.6894,17.527,20.9778,24.0836,13.625,police
28.6658,17.8831,33.1142,16.2496,9.78395,21.7817,11.102,33.301,4.225,police
34.1743,20.0077,32.5829,19.7023,15.7146,2.85185,9.49953,30.1471,16.0336,police
0,19.9047,36.873,4.11438,7.75,11.6365,10.6792,29.4972,10.8954,police
31.6322,20.4613,38.3556,12.9715,6.07971,17.8523,15.2853,14.2427,0,police
30.823,15.2417,30.6123,6.37366,11.8373,18.6952,22.0177,22.9393,8.87698,police
31.4875,14.5333,33.8737,20.1192,12.7127,13.0645,12.8185,14.5185,17.8915,police
29.6823,18.2434,37.1212,24.0561,22.4841,20.0965,6.52857,16.8022,6.10582,police
27.7165,16.2775,36.6545,19.098,14.5521,20.5162,3.3,23.8406,11.3116,police
23.9542,6.91882,37.75,24.2607,14.7814,17.0595,7.35714,20.4753,9.64599,police
33.1452,23.1274,32.6111,22.9204,14.5312,15.5806,7.25,20.7875,11.1984,police
25.0697,17.1324,33.2857,18.3244,22.4726,17.9833,8.88571,16.3233,14.6429,police
34.4165,22.1884,32.765,24.1212,20.2508,14.6057,4.25,16.9388,6.62963,police
36.619,22.0539,38.05,25.2984,25.7529,20.548,10.5,19.2812,6.5942,police
27.4061,21.1962,25.0026,22.942,13.5147,17.6713,9.52654,25.9907,8.5469,police
18.0938,21.2786,34.3125,17.589,16.496,19.1435,8.16667,18.9591,5.72549,police
27.9341,21.109,33.9995,22.1373,15.9121,20.5615,4.95614,24.7909,12.6851,police
19.6097,23.2082,36.1,18.3807,12.5621,21.7303,10.1022,23.5047,11.8583,police
17.7697,20.8413,29.117,20.6924,10.3887,26.3786,3.04444,25.442,13.5873,police
18.8322,23,27.5741,16.0758,7.48851,12.5,9.94167,17.4556,31.1667,police
30.2854,21.6392,35.4673,21.722,8.95251,14.61,5.12381,15.8703,2,police
15.847,17.9474,0,10.5,31.3278,36.302,17.458,20.5753,12.684,police
15.7672,27.338,0,17.1832,4.75397,27.1628,3.33333,22.6914,4.30303,police
0,21.7929,30.7889,20.0788,3.6047,27.7045,6.7029,25.5113,14.4222,police
30.8373,21.0698,33.75,22.9421,10.4648,25.8479,10.0651,23.5209,2,police
26.5357,27.0058,29.2917,31.2631,9.00694,20.8778,7.22009,22.0115,0,police
0,20.2057,24.6527,3.66667,13.5,12.2183,3,15.5631,5.5625,police
35.5152,21.6001,27.3741,27.7444,12.6094,22.4757,0,22.0127,8.54899,police
35.2222,21.2163,29.9501,19.9907,9.88496,18.4512,13.215,20.8349,13.7704,police
21.9442,11.4278,19.9561,3.88571,0,23.9885,24.0056,32.9356,11.6051,police
29.2847,17.6056,0,11.5833,22.607,25.3675,11.9304,25.0989,7.6727,police
24.5161,19.331,38.2315,20.3306,19.823,21.6722,9.36087,24.3602,9.37255,police
34.5455,14.031,32.4167,18.8714,23.6012,24.1624,8.28924,26.1076,5.01525,police
35.4333,24.4431,33.3287,20.5417,17.4576,19.3803,13.7827,22.4687,4.91667,police
26.2697,25.0488,10.3333,9.52167,21.0796,5.8665,20.3965,15.8333,20.2639,police
22.1286,0,39.375,4.7,18.337,5.05534,22.2291,14.098,26.4684,police
27.5096,15.4746,27.9824,10.3285,9.39297,19.3525,15.306,28.0268,21.0931,police
27.6188,11.0885,33.0859,9.8809,26.4298,20.0462,19.7004,24.6198,12.6033,police
20.7771,20.8524,37.3774,11.9867,16.3663,23.5446,14.5104,26.2538,19.7374,police
35.9722,27.09,37.7294,9.56545,16.7833,11.4558,22.373,11.9603,4.19643,police
40,25.1397,31.0223,21.6751,14.7593,12.297,13.4998,25.7082,9.4693,police
37.6667,23.9138,38.0417,26.1676,3.23333,26.0568,10.4827,23.7083,6.875,police
40.2222,26.1505,37.5714,11.4681,7.20556,15.9518,11.7538,22.4874,0,police
35.3667,30.5334,0,28.6253,11.963,20.7796,20.0714,3.0873,15.1667,police
18.8682,20.3014,38.3667,7.27778,12.7477,18.4646,11.0093,19.961,0,police
22.2191,20.5939,35.0815,11.2474,36.1667,19.0884,16.0606,22.5756,0,police
32.9815,22.8231,40.6667,30.3915,0,20.4373,10.2502,27.8329,10.6713,police
32.8452,17.3272,39.25,21.113,2.5,14.1022,6.73618,18.4035,0,police
33.7624,23.1912,40.6667,14.9058,1.66667,21.0949,2.66667,18.8847,7.13889,police
35.5,20.7317,36.8,16.9167,18.7359,20.5727,18.4167,24.9082,8.3393,police
37.1042,23.8919,39.2727,17.8889,17.9798,16.5585,19.1746,13.5059,0,police
31.2731,18.2505,0,28.2931,17.3148,15.4708,4,23.322,0,police
38.5,21.1628,35.216,20.6222,8.21875,20.4406,13.25,22.548,9.47572,police
35.3135,20.5338,39,11.9688,11.2222,28.3172,14.832,19.5975,0,police
13.3866,23.6663,36.15,26.2486,8.25,12.8938,4.25708,17.9973,4.61667,police
22.8401,13.9293,27.3115,0,20,4,0,24.6969,26.0254,police
28.9371,17.1793,35.9893,20.4282,30.1296,10.5238,10.5885,24.5107,32.4769,police
16.7095,18.6984,15.9056,10.375,11.2485,0,23.0559,31.0167,21.1138,police
28.9558,25.8384,24.1627,17.2852,11.333,14.7402,8.53017,27.6549,4,police
25.382,13.2548,25.1749,22.7213,19.1077,12.3632,9.00267,13.9927,13.9222,police
10.3333,25.8322,23,25.75,22.7185,13.6333,32.6726,9.33333,26.7083,police
37.5833,31.4005,28.0889,22.0105,31.1026,9.58333,19.8642,21.2693,30.7917,police
16.6496,20.6407,23.915,9.725,0,10.957,16.5,26.8906,7.29825,police
30.1206,22.1045,40,14.3464,15.9872,18.2648,21.2212,35.2698,10.1218,police
32.755,19.5951,0,14.1667,4.19577,26.9389,27.0033,24.6667,14.475,police
38.6667,26.2882,35.6863,20.0297,11.0407,14.5242,0,23.1841,16.6333,police
0,26.6078,0,25.3739,18.8833,23.3239,0,11.7333,29.2693,police
23.0476,7.26543,12.25,3.66667,13.5856,35.75,18.1434,22.7292,21.242,police
34.5833,12.2333,22.05,11.7047,10.6424,30.0139,20.2123,15.8333,23.4471,police
28.5159,6.45032,0,12.3175,12.0539,29.2393,30.7984,26.7143,15.5333,police
0,15.6923,8.11111,21.4488,4.1161,0,23.1006,36.378,21.0276,police
12.4222,0,24.2963,20.1423,19.1777,20.6846,19.8178,18.2846,15.496,police
21.7838,40.5,30.4588,9.375,13.4325,24.4052,17.3806,8.1567,16.0981,police
7.38426,16.1849,36.2593,13.8755,19.5153,18.3667,13.386,30.2577,17.9343,police
20.4215,24.8434,26.8425,12.3,20.3446,21.704,14.9355,27.0972,17.5167,police
23.1389,26.2993,39.2381,20.4044,15.9115,23.975,11.0429,22.1687,6.44444,police
26.6852,16.901,27.4086,13.308,7.55,10.6389,19.1982,28.0312,21.5,police
20.4597,0,23.7619,15.3452,13.8483,21.9324,23.3727,30.9815,20.986,police
10.8333,20.1243,0,3.5,23.919,21.166,14.3828,27.2512,9.86755,police
35.3667,9.66667,0,2.5,25.4861,3.24444,15.7418,24.3284,27.75,police
24.0021,20.6616,0,15.4718,24.8457,23.6435,12.6674,28.6878,12.0398,police
31.0231,1.55556,0,20.1218,15.269,28.025,15.997,29.1092,11.3254,police
35.9452,12.4678,0,9.44444,14.3629,31.7407,24.4274,26.1822,6.37246,police
28.5111,22.731,25.1005,21.45,13.6801,5.5,17.4748,27.7143,20.1905,police
18.25,27.2029,0,18,10.2244,22.4588,27.9025,22.7695,6,police
35.2971,32.9194,0,17.577,12.1667,25.6228,11.4257,24.7974,12.0102,police
33.4091,13.5979,37.3333,10.4111,15.8655,7.15774,13.9319,24.037,31.0856,police
19.6727,29.4221,0,16.1807,4.25833,19.2764,29.3753,0,15.7139,police
32.3571,28.8874,0,40,4.2281,25.7778,11.1471,12.256,15.9274,police
34.5833,18.2985,24.1793,21.7477,22.3638,13.2606,14.4967,34.2778,35.1863,police
30.6091,29.6585,37.5,18.6094,6.82531,23.3589,14.2467,16.75,25.5,police
29.4153,21.9085,38.7333,21.4116,16.2,18.2756,8.39348,19.6775,15.7714,police
35.8987,27.9692,0,19.1087,8.3573,15.1258,24.4355,34.7429,21,police
30.1664,27.3648,0,21.6803,15.1235,24.1883,17.0018,35.625,15.7471,police
20.9242,25.6243,0,20.4157,16.1056,19.7567,34.641,4.5,27.8519,police
0,24.9493,0,23.8297,12.879,22.4767,11.4544,29.3435,12.2221,police
32.0333,21.1392,0,23.7662,15.349,20.9958,5.625,23.4033,0,police
32.3939,25.7398,28.3333,36.6429,11,28.5278,14.8198,31.619,14.3222,police
31.8889,19.0873,0,20.9625,8.7037,20.1637,9.91667,30.4948,6.52161,police
30.3266,17.8167,37.2188,5.08333,7.29588,22.0425,18.1488,35.4568,7.38034,police
37.7778,22.0201,36.5,22.5127,7.9068,13.1942,10.6778,20.4375,13,police
26.0857,16.6304,33.6312,9.2963,8.36,12.6049,0,24.2345,18.6818,police
28.5187,13.6333,15.8669,12.2176,0,30.1598,21.1543,13.25,12.4432,road-block
26.4613,7.86966,9,10.475,0,20.3826,19.6532,26,15.0816,road-block
32.25,13.8571,23.181,17.8211,0,18.3958,14.3748,0,11.9036,road-block
33,0,21.0342,19.5278,0,17.0892,17.5878,21.6667,9.37387,road-block
27.1625,7.33102,15.9099,12.8472,25.9444,31.3582,24.2867,27.1786,12.4597,road-block
0,0,0,21.9583,2.5,0,7.99082,0,0,road-block
35.7556,0,0,10.9333,0,25.5819,14.1516,11.6538,2.5,road-block
0,11.3333,25.0099,15.25,0,25.8889,19.2222,27.3333,15.8832,road-block
35.9833,0,0,19.9449,0,29.881,2.5,0,1.5,road-block
36.75,0,0,30.1555,0,27.3319,5.07143,6.19048,2.5,road-block
24.408,18.0944,38.25,13.5,15.7667,10.6375,30.0732,20.7487,14.7202,road-block
20.8571,5.43254,28.5129,22.6175,15.0556,12.6745,31.3286,25.8918,8.73035,road-block
24.1498,2.61111,34.4557,15.8872,0,25.0769,36.1452,30.6297,10.6123,road-block
32.4479,14.0308,19.3556,22.0056,21.3993,20.0595,19.8871,23.7937,7.6634,road-block
28.0193,22.9,34.131,15.4853,13.1852,16.482,22.8893,13.8524,4.3,road-block
26.6463,13.5,19.3922,6.45,0,18.05,33.4667,39.3333,22.5479,road-block
29.1087,8.16667,36.8,18.2134,0,7,33.3901,19.75,22.5904,road-block
22.5057,6.7,21.9425,5.125,0,11.25,26.8368,33.3333,17.1732,road-block
25.4458,5.25926,16.9688,10.875,0,37.5,32.1675,37.3393,18.4479,road-block
28.123,11.415,18.9845,11.2,18.25,0,33.1591,19.619,22.6871,road-block
32.4165,17.9153,37.5,24,30.4074,22.4736,28.5949,27.8333,6.01667,road-block
35.7321,9.77778,2,9.37745,0,32.9233,32.2222,36.7,13.5563,road-block
35.8048,0,31.2047,10.4472,7.75,19.511,15.9267,18.75,7.34567,road-block
27,18.8713,33.5733,10.3751,0,33.0425,19.7284,21.7083,8.37281,road-block
29.2089,17.2044,28.1212,12.75,26.0952,21.084,9.82659,6.75,5.91718,road-block
32.123,4.58796,18.8532,4.41176,17.75,26.2798,31.505,32.7597,13.0835,road-block
23.3291,5.09206,24.1977,5.75,9.16667,17.2561,28.3532,31.4841,13.0748,road-block
21.947,3.62678,18.5989,8.61429,0,28.1019,29.0173,18.1399,15.0161,road-block
22.5494,4.84524,19.5579,17.4,14.75,19.5,27.735,35.3333,16.7073,road-block
30.1899,8.1391,21.8023,25.1546,32.5,27.4963,27.2265,32.353,14.2294,road-block
28.8975,4.92833,15.4243,20.8035,25.4583,22.852,24.6218,25.0714,9.75,road-block
33.423,8.05,11.4881,12.7509,0,35.5476,37.0053,19.2719,11.2275,road-block
18.9019,18.7897,16.8099,23.6416,35.8611,34.9012,31.6842,29.8673,10.3571,road-block
28.7477,15.3104,29.0667,10.1505,0,24.4403,14.6026,13.4,12.3738,road-block
38.25,17.4259,27.2176,12.605,20.4722,31.1265,18.6086,23.25,10.3736,road-block
0,0,9.6891,18.7381,22.1667,34.9259,26.1966,35.25,18.107,road-block
11.5,0,18.2173,18.7016,0,35.5,14.4877,30.625,15.4171,road-block
38.0667,18.1667,18.3333,32.7807,0,28.3071,10.2425,14.3143,4.6375,road-block
5.33333,0,18.4227,9.31313,8.7,20.7836,25.3741,34,15.9253,road-block
0,4.07407,35.1048,28.4167,14.5,18.4444,18.4511,10.9167,19.1012,road-block
27.6926,3.13333,0,14.875,10.5,7.79365,25.3451,29.2833,12.0119,road-block
35.8462,9.33333,0,21.2361,25.3611,14.9667,15.2681,26.75,11.6602,road-block
17.2291,0,0,7.5,0,14.0909,30.8214,30.7319,10.7585,road-block
22.6944,3.70635,0,6.05556,0,2.33333,27.0016,33.9448,13.5434,road-block
31.4567,10.3981,0,22,0,29.254,22.5427,28.2514,12.2583,road-block
0,16.9866,22.6993,16.4,0,21.438,18.2144,31.0333,13.8926,road-block
0,0,25,34.0152,0,29.3827,9.51667,18,8.15,road-block
33.4444,0,0,29.0963,0,28.1626,3.38095,4.83333,2,road-block
32.0733,0,23.8016,34.9103,0,33.5119,9,4.625,10.0259,road-block
0,0,32.1667,18.6454,0,27.4961,3.25,4,2.5,road-block
