%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0614035,0.85589,0.698413,0.194932,0.330694,0.433525,0.0194932,0,0,0.0974659,0.550439,0.490741,0.118908,0.852038,0.161946,0.0994152,0.238368,0.645219,0.0711501,0.190871,0.335848,0.0263158,0,0,0.180312,0.789275,0.425749,accident
0.0535354,0.9,0.818182,0.19596,0.415596,0.381516,0.0575758,0,0,0.116162,0.529709,0.445839,0.0676768,0.9,0.0757576,0.149495,0.416667,0.519423,0.143434,0.0919444,0.10101,0.132323,0.133333,0.4422,0.150505,0.700599,0.541394,accident
0.0160819,0.934211,0.805556,0.170322,0.461682,0.378159,0.0957602,0,0,0.0913743,0.674458,0.472512,0.100146,0.82846,0.0915638,0.119883,0.325685,0.538248,0.0599415,0.247368,0.287963,0.0343567,0,0,0.103801,0.80282,0.529213,accident
0.0640693,0.830247,0.731217,0.225108,0.378134,0.346329,0.104762,0,0,0.102165,0.446465,0.463333,0.0640693,0,0,0.117749,0.344731,0.534872,0.0909091,0,0,0.131602,0.264871,0.55291,0.138528,0.809462,0.386223,accident
0.133784,0.68876,0.394643,0.112838,0.43248,0.606065,0.0722973,0,0,0.1,0.189189,0.9,0.110811,0.397898,0.446528,0.110811,0.388239,0.509535,0.101351,0.332666,0.437346,0.106757,0.247373,0.377163,0.105405,0.85201,0.509287,accident
0.00598086,0,0,0.214115,0.486553,0.327164,0.147129,0.130682,0.358553,0.173445,0.636364,0.75,0.145933,0.362795,0.208577,0.181818,0.638258,0.427632,0.159091,0.348485,0.440789,0.181818,0.607744,0.453666,0.208134,0.275253,0.360015,accident
0.0818815,0,0,0.187282,0.61666,0.412018,0.140244,0.333949,0.309784,0.054878,0.848214,0.829268,0.182056,0,0,0.129791,0,0,0.115854,0.321429,0.47561,0.146341,0.472888,0.278827,0.183798,0.240612,0.483391,accident
0.15415,0,0,0.144928,0.305184,0.476981,0.0790514,0,0,0.191041,0.391304,0.666667,0.216074,0.434783,0.191919,0.0843215,0.148551,0.772727,0.229249,0.217391,0.12404,0.176548,0.289855,0.348373,0.192358,0.549517,0.270202,accident
0.0561905,0,0,0.222857,0.517979,0.487028,0.0209524,0.0920635,0.892517,0.147619,0.557639,0.760714,0.119048,0.341808,0.443028,0.201905,0.492445,0.479021,0.158095,0.581717,0.45505,0.218095,0.410867,0.31426,0.0247619,0.108642,0.0931217,accident
0.00723404,0,0,0.181702,0.603535,0.246037,0.052766,0.140426,0.6905,0.0902128,0.687993,0.593217,0.0144681,0,0,0.0897872,0.459574,0.405909,0.119574,0.183546,0.6484,0.126809,0.172872,0.116667,0.110213,0.781044,0.394909,accident
0.0179521,0.921875,0.87234,0.1875,0.442799,0.301749,0.0445479,0.140625,0.758422,0.102394,0.398438,0.468085,0.0625,0.335938,0.297872,0.107713,0.447917,0.191489,0.0831117,0.260417,0.385638,0.111037,0.478516,0.329344,0.111037,0.404948,0.257388,accident
0.0239234,0,0,0.120415,0.681818,0.538135,0.0773525,0,0,0.0470494,0.863636,0.825814,0.143541,0.423401,0.313805,0.10925,0.438377,0.785828,0.171451,0.443901,0.587148,0.123604,0.400673,0.195322,0.102073,0.695713,0.148984,accident
0.00883838,0,0,0.11553,0.654397,0.448109,0.107323,0.194753,0.314141,0.040404,0.888889,0.848485,0.136995,0.0756321,0.172021,0.11048,0,0,0.164773,0.431932,0.652046,0.131313,0.345716,0.514189,0.0877525,0.545966,0.301677,accident
0.0129573,0,0,0.165396,0.649958,0.308894,0.0891768,0.046875,0.298781,0.112805,0.697976,0.588068,0.110518,0.421875,0.097561,0.122713,0.226562,0.268293,0.152439,0.15625,0.35874,0.103659,0.395833,0.392276,0.115854,0.570139,0.53252,accident
0.0235412,0,0,0.0756539,0.404617,0.340946,0.0285714,0.125869,0.79816,0.0498994,0.390845,0.550595,0.0323944,0.199531,0.1,0.0649899,0.628904,0.428474,0.0084507,0,0,0.00321932,0.395931,0.706349,0.0243461,0.788732,0.892857,accident
0.00725624,0,0,0.108163,0.530317,0.215448,0.0331066,0.137515,0.780893,0.0503401,0.464683,0.758598,0.0244898,0,0,0.0730159,0.596429,0.486565,0.076644,0.176327,0.247619,0.0503401,0.387955,0.301743,0.0285714,0.708009,0.482804,accident
0.0183369,0,0,0.116844,0.395679,0.213871,0.0202559,0.0783582,0.849784,0.0458422,0,0,0.0234542,0,0,0.0714286,0.483179,0.560892,0.052452,0.233022,0.532143,0.0100213,0.623881,0.470476,0.0302772,0.890223,0.0962215,accident
0.00285714,0,0,0.102857,0.379981,0.372259,0.0367347,0.178598,0.728931,0.0555102,0.792551,0.550408,0.0285714,0,0,0.0659184,0.673207,0.449588,0.0840816,0.379286,0.498155,0.0589796,0.482143,0.439286,0.0536735,0.0357143,0.419048,accident
0.0185334,0,0,0.097502,0.453402,0.323945,0.012087,0.0513699,0.904105,0.0473409,0.415768,0.677222,0.022361,0.23516,0.0870098,0.0703062,0.408286,0.510785,0.0417002,0.126027,0.157353,0.00846092,0.550462,0.72399,0.0417002,0.879913,0.443732,accident
0.0301136,0,0,0.177841,0.460088,0.595019,0.0454545,0,0,0.0852273,0.705898,0.578274,0.0823864,0.308586,0.0288889,0.0801136,0.242424,0.562588,0.148295,0.137693,0.10424,0.172727,0.0633333,0.2175,0.163636,0.705387,0.455509,accident
0.0323887,0,0,0.201754,0.528096,0.376294,0.00134953,0,0,0.0620783,0.787488,0.701844,0.147099,0.144737,0.0726496,0.0897436,0,0,0.103239,0.448517,0.589475,0.160594,0.197368,0.394587,0.168691,0.518729,0.424694,accident
0,0,0,0.150193,0.194106,0.284649,0,0,0,0.0391528,0.871951,0.832237,0.217587,0.428617,0.36831,0.042362,0.118951,0.826232,0.137356,0.347647,0.434438,0.173299,0.320799,0.335709,0.156611,0.57812,0.381388,accident
0.0896932,0.848118,0.518293,0.195909,0.379079,0.442464,0.0086546,0.0483871,0.926829,0.129819,0,0,0.114083,0,0,0.1369,0.365591,0.692073,0.185681,0.264516,0.389295,0.15657,0.33871,0.245257,0.174666,0.728071,0.464223,accident
0.0153439,0,0,0.161905,0.684736,0.225925,0.0333333,0.0496032,0.8,0.0428571,0.863095,0.813333,0.137037,0.348285,0.526653,0.0973545,0.238095,0.5,0.164021,0.326046,0.593532,0.145503,0.161002,0.21598,0.17037,0.377641,0.388993,accident
0.0635198,0,0,0.143357,0.358348,0.43605,0.0472028,0,0,0.0961538,0.275641,0.386364,0.0815851,0.396011,0.0883838,0.0815851,0.216809,0.661364,0.107809,0.29892,0.384769,0.0699301,0.244444,0.603788,0.126457,0.4569,0.331878,accident
0.0625,0.858333,0.697917,0.109028,0.573177,0.351571,0.111806,0.225568,0.360914,0.120833,0.322222,0.03125,0.0972222,0,0,0.126389,0.291667,0.0208333,0.15,0.106944,0.257812,0.138194,0.369444,0.528646,0.179861,0.348148,0.455093,accident
0.0425532,0,0,0.198803,0.481612,0.362129,0.0279255,0.046875,0.765957,0.125665,0,0,0.0757979,0.192708,0.0212766,0.105718,0.174479,0.177305,0.141622,0.280424,0.298552,0.125,0.165589,0.261433,0.119016,0.727002,0.474394,accident
0.0242692,0,0,0.171539,0.532089,0.357224,0.00110314,0,0,0.103696,0.613514,0.597959,0.0805295,0,0,0.108108,0.273649,0.575397,0.157198,0.0688903,0.116726,0.168229,0.193393,0.285714,0.132929,0.71986,0.484677,accident
0.0300512,0,0,0.162404,0.729044,0.39058,0.0345269,0.0882353,0.804348,0.0453964,0.860294,0.798913,0.158568,0.104176,0.191573,0.111893,0.139706,0.152174,0.173274,0.352146,0.653395,0.124041,0.231618,0.159873,0.171995,0.463595,0.240866,accident
0.0360046,0,0,0.196864,0.33129,0.403017,0.0197445,0,0,0.0731707,0.178571,0.902439,0.0412311,0.904762,0.109756,0.0842044,0.239669,0.639833,0.083043,0,0,0.0934959,0.186969,0.117414,0.167247,0.715326,0.573627,accident
0.0341545,0,0,0.153975,0.308828,0.380647,0.00055991,0,0,0.0677492,0,0,0.0783875,0.532703,0.561891,0.115901,0.384601,0.519944,0.0806271,0.456096,0.759816,0.113662,0.601547,0.759171,0.129339,0.781915,0.321556,accident
0.0728075,0.758765,0.511897,0.14727,0.221944,0.506371,0,0,0,0.0700496,0.388543,0.496776,0.0512962,0.888155,0.104796,0.102041,0.35928,0.608063,0.0617761,0.168124,0.127091,0.0380585,0.270748,0.353153,0.132377,0.849112,0.230501,accident
0.0121124,0.927083,0.875969,0.15407,0.309819,0.465526,0.0489341,0,0,0.0867248,0.632207,0.514422,0.064438,0.302083,0.0325581,0.0949612,0.317708,0.572595,0.119186,0.112421,0.608571,0.0896318,0,0,0.0993217,0.788675,0.292188,accident
0.0473404,0,0,0.148936,0.533234,0.478056,0.00797872,0.0482269,0.918333,0.0664894,0.625681,0.577899,0.0468085,0,0,0.11117,0.419102,0.486598,0.0781915,0.237988,0.416979,0.0845745,0.673759,0.304167,0.101064,0.817215,0.388494,accident
0.0646552,0,0,0.120151,0.540274,0.605337,0.0264009,0.147327,0.893932,0.0840517,0.45699,0.66019,0.0716595,0.613027,0.338542,0.119073,0.373127,0.484834,0.136853,0.565241,0.711967,0.0641164,0.844828,0.878906,0.125,0.355998,0.652497,bomb
0.00491803,0,0,0.120765,0.333611,0.371072,0,0,0,0.0770492,0.615517,0.700584,0.116393,0.414074,0.400911,0.0978142,0.410463,0.494854,0.163934,0.318669,0.495895,0.0677596,0.892593,0.858379,0.122951,0.369829,0.630279,bomb
0.056044,0.867997,0.589442,0.0879121,0.313936,0.522978,0.039011,0,0,0.0659341,0.501002,0.795821,0.154945,0.358141,0.352617,0.0824176,0.53404,0.711706,0.155495,0.298942,0.509845,0.0681319,0.789502,0.832634,0.115934,0.353759,0.550256,bomb
0.00859729,0,0,0.131222,0.339439,0.483392,0.00452489,0,0,0.0574661,0.550116,0.82834,0.135747,0.706247,0.472387,0.0723982,0.563025,0.77967,0.148416,0.270002,0.507059,0.061991,0.770308,0.866484,0.109502,0.458412,0.574214,bomb
0.094431,0.790865,0.680085,0.062954,0.255341,0.161458,0.0466102,0,0,0.0066586,0,0,0.214891,0.382062,0.56945,0.0575061,0.568783,0.916039,0.184625,0.489081,0.365587,0.0756659,0.458126,0.528607,0.110775,0.388348,0.50749,bomb
0,0,0,0.122619,0.582482,0.592412,0.0702381,0.298519,0.83351,0.0892857,0.789167,0.538889,0.122619,0.740476,0.169785,0.146429,0.55,0.492063,0.177381,0.484197,0.638651,0.0857143,0,0,0.144048,0.409649,0.653718,bomb
0.0156775,0,0,0.146697,0.41604,0.518592,0.0369541,0.131579,0.887234,0.0940649,0,0,0.0951848,0.551378,0.077001,0.0716685,0.421053,0.452128,0.175812,0.560108,0.680932,0.0839866,0.661403,0.864184,0.163494,0.176404,0.319835,bomb
0.0144928,0,0,0.124638,0.598119,0.668024,0.0995169,0,0,0.10628,0,0,0.0521739,0,0,0.0879227,0.391304,0.291667,0.140097,0.543489,0.677805,0.07343,0.478261,0.866667,0.122705,0.394396,0.646025,bomb
0.043956,0,0,0.0851648,0.76177,0.328398,0.0457875,0.0501165,0.355339,0.128205,0,0,0.119048,0,0,0.0906593,0.876068,0.653439,0.128205,0.472183,0.522474,0.0833333,0.897436,0.811508,0.117216,0.41099,0.520256,bomb
0.0592532,0,0,0.0787338,0.848356,0.300956,0.0689935,0.110119,0.755366,0.111201,0,0,0.0422078,0,0,0.0957792,0.761243,0.746633,0.148539,0.49909,0.710297,0.0836039,0.673993,0.840734,0.109578,0.425843,0.456641,bomb
0.04387,0.823035,0.405171,0.102233,0.273268,0.139514,0.0755973,0.317759,0.641223,0.0556208,0,0,0.100666,0.472523,0.253663,0.12691,0.280351,0.404793,0.142577,0.244247,0.858348,0.0661966,0.761149,0.819022,0.0975323,0.450687,0.50009,bomb
0.0757062,0.727648,0.376631,0.177401,0.575385,0.459762,0.129944,0,0,0.10226,0.639728,0.679696,0.154802,0.467593,0.480824,0.0666667,0.385579,0.819296,0.161017,0.21571,0.501381,0.0666667,0.866667,0.860169,0.130508,0.310095,0.403514,bomb
0.0825893,0.816288,0.709506,0.209821,0.234571,0.305364,0.111607,0.352778,0.0638889,0.122768,0.659015,0.463479,0.235863,0.564881,0.340119,0.101935,0.647436,0.627137,0.196429,0.260928,0.502653,0.0967262,0.794643,0.802083,0.122024,0.460119,0.492361,bomb
0.0236111,0,0,0.0895833,0.680796,0.575832,0.179167,0.381543,0.187731,0.121528,0.465312,0.694614,0.157639,0.145441,0.384538,0.0527778,0,0,0.116667,0.0882716,0.463059,0.0979167,0.582012,0.693415,0.0611111,0.158333,0.288877,bomb
0.113939,0.692363,0.451991,0.109091,0.11396,0.0794561,0.0781818,0.513624,0.759533,0.115758,0.60679,0.611448,0.161818,0.778911,0.392131,0.121818,0.261315,0.395505,0.152121,0.110164,0.424095,0.0836364,0.677778,0.818182,0.102424,0.497045,0.557086,bomb
0.046252,0.812865,0.902357,0.240829,0.411091,0.535868,0.0478469,0.0789474,0.606061,0.22807,0.574715,0.34254,0.0749601,0,0,0.105263,0,0,0.178628,0.454458,0.657819,0.100478,0.815789,0.818182,0.138756,0.389575,0.564398,bomb
0.0116959,0,0,0.185673,0.390067,0.437989,0.0277778,0.145363,0.895503,0.0994152,0,0,0.135965,0.698963,0.433923,0.128655,0.265132,0.478472,0.165205,0.398584,0.460689,0.109649,0.394737,0.430556,0.159357,0.349282,0.560732,bomb
0.0636364,0.863636,0.35,0.121591,0.226652,0.862329,0.0795455,0,0,0.103409,0.392531,0.669401,0.127273,0.450112,0.208704,0.119318,0.588681,0.568137,0.1875,0.445825,0.73329,0.0954545,0.75,0.80625,0.119318,0.384738,0.437973,bomb
0.047619,0.865079,0.504762,0.197279,0.253042,0.4939,0.0367347,0,0,0.133333,0.26572,0.742399,0.144218,0.470899,0.27619,0.157823,0.281746,0.588839,0.189116,0.456308,0.618407,0.0979592,0.833333,0.857143,0.171429,0.507892,0.528714,bomb
0.00563063,0,0,0.190315,0.144006,0.35467,0.0337838,0.150794,0.908945,0.135135,0.450785,0.476302,0.0945946,0.61326,0.3298,0.141892,0.401309,0.349489,0.193694,0.40919,0.708839,0.0990991,0.84375,0.790541,0.131757,0.415295,0.466126,bomb
0.0695187,0.830808,0.333333,0.125668,0.361111,0.369281,0.0414439,0.0757576,0.715686,0.153743,0.31352,0.355354,0.100267,0.763528,0.173932,0.147059,0.347082,0.165707,0.15508,0.508979,0.529049,0.118984,0.647727,0.773284,0.122995,0.320707,0.49183,bomb
0.0942761,0,0,0.159933,0.675617,0.539394,0.0387205,0.111111,0.924242,0.144781,0,0,0.119529,0,0,0.271044,0.547985,0.444306,0.193603,0.470636,0.60896,0.10101,0.111111,0.462121,0.154882,0.492313,0.661282,bomb
0.0413574,0.891304,0.585366,0.117709,0.217391,0.479675,0.0275716,0.0966184,0.848239,0.0922587,0,0,0.108165,0.718237,0.266328,0.146341,0.331493,0.298748,0.136797,0.499561,0.536906,0.0869565,0.152174,0.835366,0.136797,0.413333,0.650894,bomb
0.00631313,0,0,0.179293,0.324464,0.5782,0.0315657,0,0,0.104798,0,0,0.113636,0.590909,0.0416667,0.142677,0.356663,0.39415,0.171717,0.45491,0.715198,0.109848,0.818182,0.791667,0.146465,0.361765,0.516738,bomb
0.318919,0,0,0.214414,0.484204,0.606489,0.0540541,0,0,0.0414414,0,0,0.0972973,0.758025,0.212713,0.243243,0.264969,0.308046,0.0954955,0,0,0.102703,0.496296,0.719528,0.147748,0.418519,0.354354,bomb
0,0,0,0.143963,0.443493,0.447057,0.0170279,0,0,0.0706914,0.499743,0.740615,0.117647,0.542083,0.0699805,0.129515,0.418193,0.62355,0.118163,0.169885,0.554441,0.0923633,0,0,0.124355,0.66332,0.431406,bomb
0.0233831,0.875,0.111194,0.121891,0.509667,0.611864,0.00597015,0.05,0.835821,0.0810945,0.86746,0.622601,0.10995,0.204595,0.489489,0.0402985,0,0,0.144279,0.304026,0.529234,0.0865672,0.607461,0.0489791,0.164179,0.512629,0.546224,bomb
0.00245098,0,0,0.148284,0.240284,0.374803,0.000408497,0,0,0.0539216,0.587217,0.81456,0.107843,0.46786,0.418364,0.162173,0.38038,0.538938,0.152778,0.280562,0.484785,0.0694444,0.805556,0.867647,0.109069,0.425122,0.638397,bomb
0,0,0,0.122426,0.578092,0.271769,0.00572082,0,0,0.071701,0.509104,0.713376,0.141114,0.22216,0.155464,0.1045,0.423261,0.624258,0.152555,0.220665,0.520755,0.0633105,0.761591,0.859903,0.102212,0.488305,0.546284,bomb
0.0366133,0,0,0.137681,0.64994,0.445571,0.0594966,0.13538,0.577456,0.0526316,0.570193,0.825439,0.180397,0.428728,0.43541,0.0633105,0.379588,0.730591,0.0991609,0.166381,0.467719,0.0675057,0.720029,0.861111,0.0995423,0.452774,0.565743,bomb
0.0348901,0,0,0.100275,0.542769,0.479144,0.00302198,0,0,0.0585165,0.192308,0.771429,0.0266484,0.775641,0.0404762,0.0590659,0.749932,0.37231,0.0892857,0.395325,0.76744,0.00549451,0.923077,0.949206,0.0868132,0.485604,0.659564,bomb
0.00322373,0,0,0.105416,0.348555,0.525564,0.000967118,0,0,0.0838169,0.367004,0.335382,0.0622179,0,0,0.0860735,0.396359,0.411023,0.0760799,0.515024,0.51837,0.0589942,0.414894,0.891414,0.0954223,0.485878,0.621763,bomb
0.0334743,0.459302,0.248485,0.0979563,0.232398,0.488545,0.000704722,0,0,0.0739958,0.231076,0.498684,0.0641297,0.60449,0.158544,0.0887949,0.446082,0.303364,0.0961945,0.53113,0.490586,0.0620155,0.475524,0.878741,0.0912615,0.385879,0.607864,bomb
0.0633681,0,0,0.112847,0.474274,0.356071,0.0325521,0.101936,0.800142,0.0894097,0.335779,0.54495,0.109809,0.691211,0.300728,0.0789931,0.416631,0.461884,0.13151,0.435832,0.752925,0.0585938,0.729167,0.894531,0.105903,0.42587,0.598151,bomb
0.0090843,0,0,0.106105,0.230167,0.529033,0,0,0,0.0704942,0.427446,0.60425,0.0846657,0.674498,0.191506,0.0763081,0.516928,0.59274,0.113009,0.2635,0.457309,0.0592297,0.915504,0.810417,0.087936,0.462016,0.508854,bomb
0.0872727,0.665397,0.750505,0.113455,0.461055,0.31384,0.0312727,0.1,0.0363636,0.160727,0.332622,0.368202,0.252364,0.558001,0.523869,0.0610909,0.391852,0.879335,0.224,0.37504,0.488963,0.0930909,0.398333,0.422727,0.146909,0.517831,0.396267,bomb
0,0,0,0.116201,0.720868,0.546116,0.0737705,0.239526,0.781514,0.106557,0.503752,0.691527,0.168274,0.558304,0.522812,0.099325,0.296485,0.490025,0.150434,0.213922,0.458361,0.0795564,0.835434,0.833919,0.129701,0.567077,0.381586,bomb
0,0,0,0.0907738,0.861772,0.333333,0.0669643,0.195503,0.419488,0.0606399,0.611474,0.541538,0.12686,0.326071,0.465103,0.122768,0.434359,0.529181,0.139509,0.262812,0.532682,0.0539435,0.859127,0.895833,0.111235,0.523266,0.592557,bomb
0.00523349,0,0,0.165862,0.545396,0.653021,0.0205314,0,0,0.0338164,0.777489,0.905779,0.213768,0.633193,0.59962,0.115137,0.287138,0.679102,0.169887,0.320834,0.456631,0.0720612,0.744213,0.867754,0.126409,0.463327,0.611293,bomb
0.0118068,0,0,0.0980322,0.392608,0.204624,0.0529517,0.231252,0.650279,0.0382826,0.781431,0.796169,0.173166,0.522502,0.621576,0.118068,0.36377,0.547881,0.142755,0.307778,0.51537,0.0586762,0,0,0.127013,0.65266,0.429287,bomb
0,0,0,0.0934343,0.829545,0.312708,0.0171717,0.0873016,0.100694,0.0737374,0.335859,0.630946,0.0661616,0.822117,0.19678,0.111111,0.524028,0.402189,0.117677,0.505863,0.71317,0.0575758,0.818182,0.861111,0.0929293,0.388987,0.595401,bomb
0.170281,0,0,0.140944,0.360143,0.567454,0.00765306,0.0535714,0.0535714,0.057398,0.416055,0.82364,0.107143,0.816392,0.0646749,0.149235,0.498928,0.413298,0.154974,0.286568,0.502523,0.0656888,0.845238,0.860119,0.116071,0.350191,0.58902,bomb
0.0616711,0.884615,0.465517,0.112732,0.26353,0.478525,0.00331565,0,0,0.0338196,0.7357,0.882304,0.153846,0.493337,0.453483,0.114058,0.445157,0.678991,0.165119,0.278589,0.485841,0.066313,0.696886,0.8672,0.115385,0.305769,0.660345,bomb
0,0,0,0.123798,0.594952,0.30599,0.0168269,0.125356,0.0648148,0.0276442,0.77894,0.896717,0.145433,0.33922,0.522224,0.0673077,0,0,0.167067,0.344674,0.489426,0.0576923,0.788462,0.867188,0.120793,0.468584,0.64797,bomb
0.127536,0,0,0.131159,0.475973,0.586915,0.0652174,0.487093,0.170529,0.0586957,0.57922,0.814943,0.137681,0.305314,0.563981,0.0949275,0.368409,0.689934,0.186957,0.302562,0.558535,0.0644928,0.545204,0.581878,0.133333,0.336957,0.6575,bomb
0.136054,0.404762,0.112245,0.0349854,0.164502,0.0943104,0.0116618,0,0,0.0291545,0.884921,0.496599,0.173955,0.520635,0.695646,0.0281827,0,0,0.197279,0.428232,0.442927,0.0855199,0.309524,0.423469,0.170068,0.513362,0.41661,bomb
0.197531,0.513636,0.195497,0.00246914,0,0,0,0,0,0.120988,0.474879,0.570451,0.106173,0.257778,0.624383,0.0209877,0,0,0.253086,0.325514,0.489424,0.166667,0.468148,0.583848,0.164198,0.437028,0.57348,bomb
0.0352381,0.803175,0.895,0.120952,0.397306,0.593889,0.159048,0,0,0.125714,0.396825,0.2625,0.15619,0.106408,0.508272,0.0438095,0,0,0.167619,0.295682,0.502685,0.0628571,0,0,0.144762,0.524651,0.462051,bomb
0.13,0.833333,0.42,0.0944444,0.389652,0.236819,0.0288889,0.164021,0.0761905,0.0933333,0.662396,0.584319,0.254444,0.63773,0.616584,0.0811111,0.19119,0.806778,0.181111,0.405724,0.453805,0.0722222,0.138889,0.86,0.186667,0.34969,0.451397,bomb
0.0280313,0,0,0.0664928,0.454701,0.799812,0.0971317,0.52746,0.59449,0.00977836,0,0,0.172751,0.399573,0.812241,0.0286832,0,0,0.16884,0.379385,0.507698,0.147327,0.720998,0.475554,0.0919166,0.207317,0.522873,bomb
0.0383838,0,0,0.0484848,0,0,0.0747475,0.280247,0.735394,0.0962963,0.774228,0.628788,0.23165,0.388686,0.564512,0.047138,0.157407,0.927273,0.156229,0.363422,0.422162,0.0666667,0,0,0.16229,0.563557,0.46053,bomb
0.037963,0.825,0.833333,0.0861111,0.411905,0.651382,0.108333,0.459091,0.316611,0.0796296,0.7,0.690586,0.215741,0.573741,0.670195,0.0768519,0.371169,0.906379,0.210185,0.33847,0.562804,0.0796296,0.725,0.856481,0.213889,0.244708,0.333632,bomb
0,0,0,0.0179028,0.857971,0.920261,0.132992,0.0326087,0.45098,0.163683,0.601251,0.644028,0.259165,0.616103,0.482739,0.0502984,0.273074,0.867561,0.187553,0.476427,0.787107,0.0750213,0.76087,0.848039,0.213129,0.339008,0.393224,bomb
0.0206553,0,0,0.0819088,0.66514,0.694027,0.115385,0.741182,0.478607,0.00213675,0,0,0.19302,0.695662,0.560188,0.110399,0.245565,0.778978,0.165242,0.46416,0.397707,0.0961538,0.693269,0.818056,0.157407,0.611261,0.355518,bomb
0.0886616,0,0,0.120205,0.436581,0.576294,0.0980392,0.512767,0.320028,0.00255754,0,0,0.221654,0.777778,0.599129,0.0630861,0.222921,0.809684,0.213129,0.387015,0.482125,0.0920716,0.304348,0.411765,0.171355,0.422196,0.489498,bomb
0,0,0,0.042328,0.907407,0.877551,0.167045,0.131173,0.506519,0.0589569,0.738496,0.419913,0.206349,0.459696,0.369637,0.101285,0.400829,0.566951,0.163265,0.26516,0.505353,0.0861678,0.714915,0.772909,0.113379,0.463541,0.373232,bomb
0.0026087,0,0,0.147826,0.483311,0.327525,0.157391,0.481884,0.295417,0.0565217,0.625,0.778333,0.141739,0.49683,0.505,0.19913,0.547609,0.39454,0.125217,0.108937,0.247111,0.0991304,0.542946,0.703038,0.110435,0.433944,0.287263,bomb
0.149758,0,0,0.171981,0.513029,0.362267,0.150725,0.552126,0.548,0.0541063,0.690821,0.925309,0.181643,0.416358,0.597648,0.129469,0.195652,0.412207,0.237681,0.202332,0.361695,0.127536,0.42029,0.518519,0.124638,0.291063,0.357034,bomb
0.00731707,0,0,0.110569,0.609808,0.584553,0.0731707,0.153214,0.165232,0.0723577,0.522083,0.841463,0.235772,0.494318,0.426765,0.143902,0.597989,0.548161,0.193496,0.235579,0.516951,0.131707,0.525926,0.323848,0.145528,0.519849,0.496691,bomb
0,0,0,0.0611888,0.328526,0.0497159,0.191434,0.216694,0.405433,0.0297203,0.769231,0.909091,0.256993,0.580509,0.568269,0.0847902,0.136396,0.443603,0.231643,0.300847,0.477297,0.0944056,0.711538,0.840909,0.200175,0.535331,0.435828,bomb
0.0517241,0,0,0.176724,0.416667,0.33908,0.137931,0.413682,0.733851,0.0905172,0.637963,0.795658,0.288793,0.70434,0.634483,0.217672,0.394373,0.396029,0.269397,0.225309,0.441464,0.131466,0.6386,0.713202,0.176724,0.367063,0.347838,bomb
0.37037,0,0,0.138889,0.479463,0.768809,0.243827,0.521605,0.541495,0.101852,0,0,0.391975,0.410743,0.538304,0.179012,0.375,0.823045,0.182099,0,0,0.154321,0.580128,0.620269,0.191358,0.291667,0.29321,bomb
0.0757576,0,0,0.181818,0,0,0.353535,0.185185,0.106061,0.227273,0.596708,0.781986,0.353535,0.410494,0.470539,0.181818,0.222222,0.659091,0.20202,0.111111,0.329545,0.166667,0.583333,0.738636,0.277778,0.388889,0.490909,bomb
0.0760369,0,0,0.202765,0.439732,0.490927,0.016129,0,0,0.281106,0.618254,0.36595,0.288018,0.391811,0.620525,0.0668203,0.214286,0.854839,0.12212,0,0,0.117512,0,0,0.195853,0.401611,0.582091,bomb
0.401786,0,0,0.267857,0.551808,0.432999,0.1875,0.139194,0.262286,0.357143,0.502083,0.578819,0.214286,0,0,0.145833,0.714286,0.833333,0.255952,0.305556,0.125579,0.309524,0.457937,0.525926,0.178571,0.312229,0.296717,bomb
