%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 16 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.106497,0.349341,83,0.136917,0.560291,0.628397,9,1,0,0,0,0,0,0,0,0.0789474,0.0139319,7,0,0.684096,0.829435,0,0.247678,0.0804954,5,0,0.594917,0.383264,0,0.147059,0.0541796,7,0,0.176471,0.671053,0,0.260062,0.0239938,13,0.233674,0.376201,0.496044,0,0.108359,0.00309598,7,0,0,0,0,0.117647,0.000773994,3,0.0507724,0.692119,0.682861,0,0.157895,0.0379257,4,0.082859,0.363926,0.372008,0,0.108359,0.0178019,5,0.106645,0.566176,0.625,0,0.136223,0.0503096,39,0.114039,0.549206,0.380096,0,0,0,0,0,0,0,0,0.123839,0.0356037,12,0,0,0,0,0.0866873,0.00232198,14,0,0.185294,0.853947,0,0,0,0,0,0,0,0,0.0665635,0.0162539,3,0,0.698693,0.850731,0,0.151703,0.00154799,1,0,0.147059,0.690789,0,bomb
0.104301,0.444756,10256,0.12705,0.588075,0.508841,11,1,0.0206677,0,2,0,0,0,0,0.189189,0.00158983,2,0,0.852941,0.189189,0,0.0429253,0,7,0,0,0,0,0.222576,0.131161,11,0,0,0,0,0.200318,0.0445151,507,0.2063,0.651961,0.609592,0,0.106518,0.00794913,592,0.103176,0.191176,0.817568,0,0.125596,0.0206677,8,0.128363,0.55764,0.660614,0,0.122417,0.036566,2,0.0723798,0.343172,0.232401,0,0.036566,0,13,0.0220978,0.0588235,0.0743243,0,0,0,0,0,0,0,0,0.0810811,0.0389507,5,0,0.715033,0.800601,0,0.220986,0.0317965,8,0,0.46732,0.506006,0,0.211447,0.0198728,3,0,0.280335,0.727836,0,0.200318,0,2,0,0,0,0,0.241653,0.00238474,486,0.243299,0.161765,0.0405405,0,0.0381558,0,1,0,0,0,0,bomb
0.101545,0.301656,21,0.0617484,0.409031,0.579506,7,1,0.138739,0,2,0,0,0,0,0.133333,0.0252252,4,0.128387,0.599615,0.795913,0,0.12973,0.0378378,13,0,0.508333,0.351351,0,0.120721,0.0171171,4,0,0.316239,0.763687,0,0.279279,0.0522523,387,0.269785,0.378828,0.524915,0,0.108108,0.00810811,4,0.100761,0.8,0.824324,0,0.127928,0.0261261,2,0.129571,0.521844,0.641899,0,0.147748,0.0207207,11,0.137309,0.304167,0.271396,0,0.10991,0.0279279,4,0.0828298,0.1,0.567568,0,0,0,0,0,0,0,0,0.227027,0.00900901,6,0.130807,0.761728,0.576577,0,0.0828829,0.16036,12,0.0293941,0.117037,0.342192,0,0.0828829,0,7,0,0,0,0,0,0,0,0,0,0,0,0.118919,0.0288288,521,0.171012,0.161111,0.382883,0,0.14955,0.0423423,2,0.174691,0.510641,0.141332,0,bomb
0.0998069,0.109638,10898,0.081634,0.492969,0.60723,9,1,0.0440341,0,5,0,0,0,0,0.0823864,0.00426136,5,0,0.390625,0.363636,0,0.164773,0.0582386,4,0,0.406829,0.486532,0,0.0951705,0.00923295,24,0,0,0,0,0.259943,0.0610795,19,0.250495,0.369721,0.511518,0,0.0994318,0.00355114,652,0.0994941,0,0,0,0.115057,0.0191761,9,0.106165,0.515173,0.732854,0,0.161932,0.037642,8,0.0905817,0.310764,0.416667,0,0.143466,0.0319602,14,0.144232,0.46875,0.402972,0,0.0355114,0,11,0.024837,0.104167,0.094697,0,0.147727,0,11,0,0,0,0,0.234375,0.133523,624,0,0,0,2,0.534091,0,4,0,0,0,0,0,0,0,0,0,0,0,0.133523,0.0198864,640,0.144273,0.608085,0.655808,0,0.163352,0.0227273,4,0,0.499628,0.35092,0,bomb
0.0921341,0.253415,6,0.0955626,0.607341,0.453504,12,1,0,0,0,0,0,0,0,0.238,0,29,0,0,0,0,0.211,0.1015,4,0.122924,0.487661,0.298113,0,0.082,0.0095,4,0,0.268627,0.802745,0,0.229,0.0225,891,0.210701,0.309074,0.543037,0,0.093,0.016,964,0.0751131,0,0,0,0.099,0.03,13,0.0908112,0.516865,0.71127,0,0.132,0.0215,2,0.0701838,0.3,0.425195,0,0.213,0.033,8,0.201338,0.577083,0.296111,0,0.052,0.014,8,0.0464558,0.225,0.0683333,0,0,0,0,0,0,0,0,0.014,0,2,0,0,0,0,0.181,0.0525,11,0.104184,0.65,0.383333,0,0.026,0,14,0,0,0,0,0.104,0.011,9,0.104882,0.6125,0.733077,0,0.09,0.0175,10,0.0808822,0.403191,0.379716,0,bomb
0.0893855,0.0616722,22,0.0717402,0.536929,0.546145,11,1,0,0,0,0,0,0,0,0.190083,0,16,0,0,0,0,0.198347,0.0428719,23,0.127946,0.447526,0.352571,0,0.0495868,0.0036157,5,0,0,0,0,0.192149,0.0578512,16,0.169636,0.527565,0.643886,0,0.0929752,0.0501033,9,0.0649773,0.0454545,0.414773,0,0.0971074,0.00981405,19,0.0974441,0.647727,0.780303,0,0.128099,0.0253099,7,0,0.252066,0.469008,0,0.142562,0.0129132,2,0.118073,0.497139,0.650151,0,0.117769,0.0909091,7,0.0684451,0.49022,0.279141,0,0.106405,0,7,0,0,0,0,0.0619835,0.0227273,12,0,0.428872,0.912037,0,0.234504,0.118285,6,0,0.38943,0.329275,0,0,0,0,0,0,0,0,0.169421,0.0191116,862,0.168029,0.535895,0.306818,0,0.0413223,0.00981405,9,0,0.460859,0.183712,0,bomb
0.105251,0.367605,2,0.0654785,0.520453,0.520864,5,1,0,0,0,0,0,0,0,0.00784314,0,3,0,0,0,0,0.158824,0.027451,4,0,0,0,0,0.158824,0.129412,9,0,0,0,0,0.198039,0.0382353,2,0.208267,0.583333,0.487522,0,0.123529,0.0166667,6,0.11904,0.240494,0.786383,0,0.115686,0.0215686,11,0.116821,0.783333,0.816176,0,0.211765,0.045098,11,0.228072,0.379598,0.585352,0,0.221569,0.0176471,481,0.268895,0.583333,0.698529,0,0.311765,0,2,0,0,0,0,0.303922,0,2,0,0,0,0,0.180392,0.0794118,4,0.175009,0.679753,0.698039,0,0.160784,0.1,7,0.12528,0.25075,0.336815,0,0.294118,0,3,0,0,0,0,0.24902,0.0598039,461,0,0.574444,0.342647,0,0.0686275,0.00588235,12,0,0.222222,0.0812325,0,bomb
0.101107,0.051192,134,0.13115,0.412,0.573649,6,1,0,0,0,0,0,0,0,0.192857,0.0205357,7,0,0,0,0,0.126786,0.00178571,46,0,0,0,0,0.0142857,0,2,0,0,0,0,0.225,0.0785714,2,0.234075,0.558802,0.716313,0,0.0946429,0.00982143,5,0.0912387,0,0,0,0.103571,0.00892857,7,0.0956767,0.714286,0.8,0,0.216071,0.0366071,42,0.267338,0.422619,0.509028,0,0.0196429,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,4,0,0,0,0,0.207143,0.0339286,10,0.220352,0.403571,0.62875,0,0.0232143,0,552,0,0,0,0,0,0,0,0,0,0,0,0.307143,0.0857143,56,0.14515,0.130952,0.216667,0,0.185714,0.0303571,8,0.099768,0.188492,0.278472,0,bomb
0.110138,0.0346774,4,0.133013,0.491659,0.675148,5,1,0.0380952,0,3,0.0202988,0.766667,0.914286,0,0.192381,0.111429,8,0.192157,0.480303,0.50552,0,0.127619,0.0190476,2,0,0.46924,0.438384,0,0.129524,0.0266667,4,0.0926237,0.495062,0.787831,0,0.241905,0.0438095,4,0.231079,0.633827,0.653439,0,0.114286,0.0104762,493,0.111398,0.2,0.391667,0,0.140952,0.0371429,4,0.13126,0.555634,0.664144,0,0.118095,0.027619,8,0.135706,0.338889,0.251587,0,0.0266667,0,11,0,0.1,0.0571429,0,0,0,0,0,0,0,0,0.129524,0,4,0,0.833333,0.485714,0,0.207619,0.132381,14,0,0.298519,0.748254,0,0.0552381,0,23,0,0,0,0,0,0,0,0,0,0,0,0.249524,0.0257143,481,0,0.65,0.305714,0,0.0761905,0,6,0,0.716049,0.10582,0,bomb
0.121411,0.0427033,260,0.13204,0.589168,0.585261,9,1,0,0,0,0,0,0,0,0.194332,0,1,0,0,0,0,0.212551,0.0273279,26,0,0.445869,0.531238,0,0.082996,0.0101215,2,0,0.307692,0.837719,0,0.265182,0.0303644,3,0.235806,0.653846,0.592105,0,0.12753,0.01417,8,0.105024,0.343101,0.781746,0,0.12753,0.00708502,8,0.0989838,0.576923,0.782895,0,0.224696,0.0364372,13,0.205358,0.458899,0.322304,0,0.216599,0.0303644,5,0.213414,0.542308,0.669737,0,0.0789474,0.0192308,13,0,0.252564,0.0982456,0,0.121457,0,4,0,0,0,0,0.151822,0,12,0,0.794872,0.447368,0,0.115385,0.0323887,6,0.131172,0,0,0,0.0101215,0,4,0,0,0,0,0.206478,0.0202429,404,0,0.617216,0.555138,0,0.149798,0.055668,16,0.0473376,0.356016,0.174806,0,bomb
0.110979,0.0865509,81,0.0890584,0.686769,0.46213,8,1,0,0,0,0,0,0,0,0.207018,0,8,0,0,0,0,0.222807,0.119298,8,0,0.490883,0.258929,0,0.140351,0.0131579,9,0,0.260741,0.582261,0,0.231579,0.0447368,3,0.227654,0.360935,0.384781,0,0.115789,0.0114035,17,0.0961876,0.133333,0.375,0,0.112281,0.00350877,10,0.0995623,0.75,0.763158,0,0.189474,0.0263158,454,0.22042,0.403922,0.544376,0,0.185965,0.05,3,0.189018,0.617361,0.578947,0,0.0947368,0.0175439,10,0.112551,0.363675,0.153723,0,0,0,0,0,0,0,0,0.147368,0,2,0,0.755556,0.921053,1,0.110526,0.0342105,14,0,0,0,0,0,0,0,0,0,0,0,0.163158,0.0324561,541,0,0.601852,0.611842,0,0.115789,0.0368421,10,0,0.42,0.296199,0,bomb
0.0669379,0.0297707,52,0.0740824,0.49505,0.681329,11,1,0.0605159,0,5,0,0,0,0,0.0892857,0.015873,8,0.0853694,0.604391,0.78277,0,0.177579,0.00297619,43,0.0669618,0.391993,0.390332,1,0.0793651,0.016369,11,0,0,0,0,0.0912698,0.000992063,21,0.087073,0.135417,0.529762,0,0,0,0,0,0,0,0,0.0426587,0,4,0,0,0,0,0.131944,0.00694444,5,0,0.697917,0.900794,0,0.110119,0.0372024,12,0.113771,0.453196,0.372124,0,0.047619,0.0138889,8,0.0562398,0.276042,0.0714286,0,0.0188492,0,6,0,0,0,0,0.180556,0.0520833,2,0.112638,0.282439,0.453358,1,0.156746,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0972222,0.0550595,2,0.107478,0.508968,0.741315,0,0.104167,0.0094246,2,0,0.822531,0.0776014,0,bomb
0.0736177,0.3703,11,0.103118,0.378251,0.575562,10,1,0,0,0,0,0,0,0,0.0982906,0,5,0,0,0,0,0.0299145,0,1,0,0,0,0,0.0202991,0,3,0,0,0,0,0.167735,0.0395299,8,0.186194,0.315229,0.50901,0,0.0459402,0.0154915,10,0,0.762907,0.0602176,0,0.106838,0.0352564,7,0,0.388889,0.342521,1,0.113248,0.0235043,5,0.103064,0.455882,0.761312,0,0.100427,0.0186966,10,0,0.486111,0.175262,0,0.0972222,0,35,0,0,0,0,0.099359,0.0293803,44,0.0912157,0.392968,0.775484,0,0.0715812,0.0101496,900,0.0742668,0.138889,0.341346,0,0.0854701,0.0192308,5,0.0858183,0.614768,0.446038,0,0.0747863,0,8,0.0414519,0.166667,0.207692,0,0.161325,0.0272436,11,0,0.553872,0.424728,1,0.0982906,0.0288462,9,0,0.217262,0.834135,0,bomb
0.0683692,0.132315,2,0.0797919,0.52724,0.607165,9,1,0.106187,0.0397157,4,0.101166,0.57085,0.70856,0,0.103679,0.0610368,6,0.104654,0.453424,0.260923,0,0.150502,0,20,0,0.546154,0.152174,0,0.12291,0.0192308,2,0,0.617172,0.533074,0,0.170569,0.0083612,12,0.165967,0.678769,0.265873,0,0.00083612,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0986622,0.108278,7,0,0.745192,0.790761,0,0.00585284,0.00585284,2,0,0.0641026,0.057971,0,0,0,0,0,0,0,0,0.16806,0.0459866,25,0,0.321663,0.348833,1,0.0710702,0.0255017,5,0,0.241667,0.86413,0,0.102007,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0041806,0,2,0,0.910256,0.949275,0,0.108696,0.0928094,5,0,0.281026,0.498208,0,bomb
0.0816721,0.228072,9,0.10078,0.418245,0.755392,7,1,0.128846,0,10,0,0,0,0,0.194231,0.0206731,18,0,0.507176,0.190794,1,0.154808,0.107692,3,0.0767981,0.754444,0.460951,0,0.159615,0.000961538,11,0,0.352474,0.513054,0,0.232692,0.115865,4,0.220941,0.301914,0.493471,0,0.243269,0,70,0,0,0,0,0.0269231,0.00240385,5,0.0124034,0.797619,0.927656,0,0.192308,0.0341346,4,0.110327,0.326389,0.72703,0,0.0288462,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0557692,0.0168269,8,0,0,0,1,0.146154,0.0134615,1014,0,0.0625,0.461538,1,0.0269231,0,2,0,0,0,0,0.00769231,0,1,0,0,0,0,0.0461538,0.00432692,4,0.0369768,0.744615,0.918047,0,0.158654,0.0504808,4,0,0.349861,0.418256,0,bomb
0.0693458,0.420808,23287,0.0821741,0.459074,0.70902,11,1,0,0,0,0,0,0,0,0.0439486,0.010142,2,0,0.87931,0.82549,0,0.0676133,0.0331305,14,0,0.853448,0.0490196,0,0.162272,0.0267072,9,0,0.388976,0.342345,1,0.166329,0.0260311,1300,0.155017,0.353442,0.474129,1,0.0797836,0.0010142,1393,0.0511531,0,0,0,0.086545,0.00642326,1352,0.073954,0.681035,0.857843,0,0.14334,0.0294118,68,0.135354,0.486556,0.589654,0,0.0973631,0.00507099,9,0.0569194,0.148866,0.539895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076403,0.0290737,10,0,0.87931,0.329412,0,0.118999,0.0361731,4,0,0.395051,0.718337,1,0.0946586,0,4,0,0,0,0,0.0912779,0.020284,1443,0.0977557,0.448304,0.719421,0,0.0520622,0,3,0,0,0,0,bomb
0.210413,0.0550775,12,0.237306,0.459319,0.505171,2,1,0.0785714,0,3,0,0,0,0,0.342857,0.157143,15,0.315809,0.445578,0.556845,0,0.342857,0.0642857,17,0,0.394558,0.419048,0,0.128571,0,4,0,0,0,0,0.0285714,0,6,0,0,0,0,0.342857,0.0214286,2,0.133771,0.5,0.3375,0,0.235714,0.0321429,2,0.188463,0.371882,0.686508,0,0.464286,0.00714286,3,0.230812,0.404762,0.266667,0,0.0928571,0,8,0,0,0,0,0.571429,0,6,0,0,0,0,0.478571,0.132143,10,0,0.214286,0.25,0,0.0357143,0,2,0,0,0,0,0.135714,0,10,0.0689775,0.349206,0.838889,0,0.05,0,5,0,0,0,0,0.0857143,0,5,0,0,0,0,0.642857,0.0321429,16,0,0,0,0,bomb
0.144205,0.237084,17,0.143277,0.50027,0.590044,4,1,0.0346154,0,5,0,0.75,0.884615,0,0.242308,0.0307692,14,0.230816,0.462179,0.613624,0,0.234615,0.0288462,1,0,0.616667,0.514744,0,0.192308,0.0134615,8,0.082909,0.275,0.785256,0,0.153846,0,2,0,0,0,0,0.253846,0.0519231,6,0.319004,0.325974,0.74001,0,0.157692,0.025,16,0.0649981,0.624444,0.749145,0,0.261538,0.025,4,0,0.461667,0.371795,0,0.111538,0.0211538,8,0.0973247,0.2,0.166667,0,0,0,0,0,0,0,0,0.430769,0.144231,2,0.149227,0.438642,0.501519,0,0.0423077,0,3,0,0,0,0,0.196154,0,2,0,0,0,0,0,0,0,0,0,0,0,0.00384615,0,1,0,0,0,0,0.311538,0.1,19,0,0.612963,0.665242,0,bomb
0.160582,0.265873,75,0.133692,0.529964,0.544511,2,1,0.307692,0,2,0,0,0,0,0.0683761,0,2,0.0369951,0.666667,0.846154,0,0.286325,0.0918803,6,0,0.527778,0.557692,0,0.188034,0.017094,6,0,0.388889,0.653846,0,0.32906,0.0235043,4,0.318313,0.486111,0.711538,0,0.132479,0.0299145,203,0.133305,0,0,0,0.162393,0.0299145,13,0.162875,0.477366,0.643875,0,0.196581,0.0213675,6,0,0.277778,0.448718,0,0.25641,0.0811966,7,0.230518,0.444444,0.573718,0,0.141026,0.0320513,14,0.146904,0.32037,0.182051,0,0.286325,0,4,0,0,0,0,0.384615,0.0299145,2,0,0.421296,0.25,0,0.410256,0,6,0,0,0,0,0,0,0,0,0,0,0,0.196581,0.0213675,8,0,0,0,0,0.286325,0.149573,12,0.29237,0.347222,0.403846,0,bomb
0.182661,0.103427,257,0.185091,0.424528,0.605385,1,1,0.45,0,1,0,0,0,0,0.228571,0.0357143,3,0.149282,0.31746,0.827778,0,0.292857,0.00357143,9,0.0891806,0.197279,0.384524,0,0.0714286,0,4,0,0,0,0,0.328571,0.0321429,2,0.26646,0.535714,0.35625,0,0.228571,0.0107143,17,0.175486,0.301587,0.636111,0,0.192857,0.0178571,14,0.141285,0.285714,0.2875,0,0.292857,0.0142857,16,0.189688,0.302381,0.468333,0,0.3,0.025,18,0.173669,0.25,0.15,0,0,0,0,0,0,0,0,0.385714,0.0571429,2,0,0.642857,0.475,0,0.192857,0,12,0,0.285714,0.275,0,0.585714,0,4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,52,0,0,0,0,0.335714,0.05,10,0,0,0,0,bomb
0.161335,0.277854,10,0.17305,0.376525,0.62146,3,1,0,0,0,0,0,0,0,0.0555556,0.00925926,2,0.0177242,0.722222,0.875,0,0.212963,0.0439815,2,0.0747321,0.426861,0.645483,0,0.101852,0.037037,4,0.0801561,0.338624,0.843254,0,0.217593,0.0231481,6,0.19572,0.362434,0.676587,0,0.180556,0.0208333,202,0.133129,0,0,0,0.180556,0.025463,182,0.145568,0.462963,0.645833,0,0.199074,0.00694444,4,0.146423,0.444444,0.4375,0,0.259259,0.127315,11,0.233127,0.457912,0.638889,0,0.199074,0.0231481,6,0.168553,0.40217,0.229517,0,0.310185,0.122685,4,0.110975,0.555556,0.614583,0,0.231481,0.0115741,8,0.160178,0.320988,0.186343,0,0.00462963,0,4,0,0,0,0,0.087963,0,3,0,0,0,0,0.37963,0.0925926,6,0,0.417593,0.432639,0,0.240741,0.00925926,4,0.0662672,0.433642,0.335648,0,bomb
0.159512,0.298293,2,0.183064,0.420844,0.597823,3,1,0.732,0,2,0,0,0,0,0.236,0.046,4,0.209137,0.566667,0.71,0,0.268,0.086,3,0.192847,0.453571,0.536857,0,0.136,0,6,0,0.276667,0.853333,0,0.3,0.028,2,0.236967,0.52619,0.406429,0,0.18,0.012,5,0.1489,0.288095,0.694762,0,0.164,0.008,7,0.142912,0.383333,0.293333,0,0.244,0.066,9,0.152853,0.371212,0.477576,0,0.196,0.05,2,0.169502,0.313889,0.207556,0,0.232,0,4,0,0,0,0,0.236,0.028,3,0,0.75,0.84,0,0.212,0.034,36,0.188569,0.35,0.08,0,0.244,0,4,0,0,0,0,0.052,0,2,0,0,0,0,0.224,0.062,6,0,0.537821,0.548205,0,0.268,0.062,4,0,0.206667,0.138333,0,bomb
0.135587,0.0979021,4449,0.129683,0.483593,0.548146,6,1,0,0,0,0,0,0,0,0.0673077,0.0112179,3,0,0.748718,0.847222,0,0.224359,0.0272436,6,0,0.643984,0.195246,0,0.201923,0.0384615,14,0.0509599,0.25641,0.704861,0,0.310897,0.0625,4,0.258644,0.442061,0.658654,0,0.166667,0.0176282,271,0.110924,0,0,0,0.189103,0.0208333,9,0.177188,0.525641,0.598825,0,0.157051,0.025641,4,0,0.302198,0.264881,0,0.233974,0.0833333,9,0.249395,0.449955,0.401072,0,0.0192308,0,6,0,0,0,0,0.0480769,0,10,0,0,0,0,0.246795,0.00160256,2,0,0.365385,0.340278,0,0.11859,0.088141,1,0,0.250712,0.804012,0,0.253205,0,3,0,0,0,0,0.144231,0.0176282,7,0,0.602666,0.748898,0,0.157051,0.0657051,6,0,0.692308,0.0625,0,bomb
0.140558,0.00788177,78,0.14635,0.292633,0.495065,1,1,0.428571,0.0851648,17,0.232493,0,0,0,0.0549451,0.032967,3,0,0,0,0,0.324176,0.010989,147,0,0,0,0,0.186813,0.010989,2,0,0,0,0,0.181319,0.0549451,10,0.144971,0.371882,0.758852,0,0.148352,0,167,0.0384615,0,0,0,0.192308,0.021978,11,0.172444,0.445578,0.666667,0,0.241758,0.0137363,2,0,0.214286,0.538462,0,0.148352,0,12,0,0,0,0,0,0,0,0,0,0,0,0.181319,0.0714286,19,0,0,0,0,0.642857,0,4,0,0,0,0,0.142857,0,2,0,0,0,0,0.0934066,0,5,0,0,0,0,0.302198,0,7,0,0,0,0,0.32967,0.0192308,1,0,0,0,0,bomb
