%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.0643193,0.491597,4,0.0792197,0.486484,0.552827,17,1,0.0594385,0.0241935,7,0.0665666,0.674302,0.604697,2,0.0803465,0.0530167,41,0.0773991,0.533026,0.330645,3,0.0456989,0.0128435,5,0.0458207,0.344753,0.821505,0,0.0830346,0.005227,12,0.0813927,0.299691,0.428495,2,0.0483871,0.00716846,3,0.0617138,0.0925926,0.125,2,0.0669056,0.00224014,2,0.0612538,0.736265,0.156452,0,0.0642174,0.0564516,3,0.0647428,0.0864785,0.59406,2,0.0486858,0.0374851,3,0.0448675,0.089892,0.252016,0,0.0758662,0.000746714,9,0.0697248,0.881173,0.732335,2,accident
0.0686455,0.0610217,29,0.0776071,0.438939,0.542124,16,1,0.0583837,0.0264596,3,0.0393884,0.738866,0.599811,2,0.0954846,0.0343687,14,0.0979461,0.30623,0.225121,3,0.0342249,0.00589589,4,0.0171406,0.195768,0.870878,0,0.0831176,0.00963474,56,0.0799352,0.314745,0.450636,2,0.0520564,0.00258844,10,0,0.146839,0.378194,2,0.0880069,0.0468795,19,0.03196,0.649664,0.226816,2,0.0635605,0.0458729,7,0.0580685,0.233341,0.428579,0,0.053782,0.0536382,4,0.0697932,0.517544,0.57582,2,0.0908829,0.013086,3186,0.0960943,0.387577,0.418916,2,accident
0.0809925,0.436726,11,0.0829287,0.612906,0.435439,17,1,0.0531291,0.00928944,4,0.0520377,0.789423,0.674153,1,0.0990874,0.0513364,3,0.110911,0.340307,0.386095,0,0.0687744,0.0218383,2833,0,0.27354,0.437617,2,0.0821382,0.00195567,2931,0.0406353,0.463942,0.341102,2,0.0511734,0.00602999,2964,0,0,0,2,0.0736636,0.00065189,3,0,0.767094,0.655838,3,0.122881,0.370437,48,0.121656,0.111213,0.582739,4,0.0964798,0.0369948,5,0.129024,0.160969,0.0888261,2,0.0958279,0.0244459,5,0.101623,0.837569,0.608187,1,accident
0.0956166,0.0976879,20,0.0865254,0.548936,0.418669,17,1,0.0495614,0.0127193,11,0.0497979,0.79375,0.764327,0,0.115789,0.110746,10,0,0.410087,0.538242,1,0.109649,0.0120614,2235,0,0.481481,0.208902,2,0.0942982,0.0550439,1,0.110993,0.380952,0.394737,2,0.0969298,0.000657895,2177,0,0,0,2,0.077193,0.00592105,23,0,0,0,2,0.11886,0.191228,53,0.129256,0.249167,0.478107,0,0.121491,0.0287281,2171,0.155,0.553125,0.510965,0,0.0991228,0.0100877,2065,0.108468,0.678936,0.532552,0,accident
0.106548,0.108565,8,0.0861645,0.301547,0.356246,16,1,0.157738,0.028869,4,0,0.426363,0.57417,0,0.0982143,0.0502976,2,0,0.234821,0.35735,0,0.0958333,0.0241071,19,0,0.411968,0.432405,1,0.0732143,0.0107143,5,0,0.186786,0.234375,1,0.0714286,0.00863095,1534,0,0,0,2,0.104762,0.00267857,1549,0,0,0,2,0.118452,0.0744048,5,0.132291,0.304593,0.454599,1,0.141667,0.0315476,1584,0.0697945,0.507857,0.415278,0,0.113095,0.0202381,1562,0.111464,0.45072,0.458823,0,accident
0.117769,0.0690707,12,0.128119,0.305396,0.502981,13,1,0.13686,0.066705,5,0.0669502,0.574231,0.605279,0,0.093157,0.129672,3,0,0.293093,0.566903,0,0.121909,0.0327775,1663,0,0.651415,0.38161,0,0.110408,0.00258769,7,0.0547926,0.283784,0.117021,1,0.0977573,0.00201265,1591,0,0,0,2,0.101783,0.00115009,7,0.0550308,0.736486,0.718085,0,0.205865,0.03364,42,0.237075,0.411595,0.591845,0,0.139735,0.564405,11,0.0649869,0.386814,0.369826,0,0.0960322,0.0258769,22,0.0989584,0.304468,0.440794,0,accident
0.132543,0.297991,4,0.113027,0.487523,0.439095,14,1,0.0724638,0.0181159,2,0.082537,0.74456,0.644022,0,0.123188,0.114734,4,0.0936119,0.382534,0.475068,1,0.128019,0.022343,23,0,0.320012,0.373483,2,0.117754,0.00452899,1518,0.118824,0.32037,0.368841,2,0.120169,0.0102657,18,0.124157,0.380038,0.423041,2,0.1093,0.0117754,1582,0,0.251543,0.0700483,0,0.225242,0.0368357,21,0.243214,0.116787,0.386842,0,0.202295,0.289251,85,0.192643,0.186111,0.248551,1,0.131643,0.00120773,4,0.115664,0.500647,0.300985,0,accident
0.0956456,0.0798423,25,0.0823112,0.450403,0.623349,12,1,0.133784,0.103716,7,0.0820161,0.68876,0.394643,1,0.112838,0.0763514,15,0.118624,0.43248,0.606065,2,0.0722973,0,4,0,0,0,0,0.1,0.0202703,53,0,0.189189,0.9,2,0.110811,0.0709459,1409,0.148469,0.397898,0.446528,0,0.110811,0.104054,1409,0.117177,0.388239,0.509535,2,0.101351,0.0222973,2,0.0192948,0.332666,0.437346,0,0.106757,0.0618243,12,0.0329723,0.186777,0.283091,0,0.105405,0.27973,1,0.0224414,0.85201,0.509287,0,accident
0.154971,0.0551568,36,0.175623,0.390864,0.555063,12,1,0.00598086,0,3,0,0,0,0,0.214115,0.0203349,10,0.207206,0.486553,0.327164,0,0.147129,0.0245215,6,0.0847728,0.130682,0.358553,0,0.173445,0.00657895,5,0.0597734,0.636364,0.75,1,0.145933,0.0783493,16,0.129937,0.362795,0.208577,0,0.181818,0.00956938,712,0.183056,0.638258,0.427632,2,0.159091,0.0514354,5,0,0.348485,0.440789,0,0.181818,0.00538278,30,0.0854297,0.607744,0.453666,0,0.208134,0.139952,47,0.190976,0.275253,0.360015,0,accident
0.124328,0.167867,12,0.114975,0.50433,0.520842,9,1,0.0818815,0,3,0,0,0,0,0.187282,0.0557491,39,0.163635,0.61666,0.412018,0,0.140244,0.0182927,1065,0.154707,0.333949,0.309784,0,0.054878,0.00304878,6,0,0.848214,0.829268,0,0.182056,0.31054,10,0,0,0,2,0.129791,0.00348432,5,0,0,0,1,0.115854,0.0243902,10,0,0.321429,0.47561,0,0.146341,0.011324,7,0.0399821,0.499808,0.267834,0,0.183798,0.118902,10,0.208358,0.240612,0.483391,1,accident
0.148375,0.0815089,6,0.170286,0.308942,0.471804,10,1,0.15415,0.00131752,39,0,0,0,0,0.144928,0.0230567,634,0.176487,0.305184,0.476981,2,0.0790514,0,4,0,0,0,0,0.191041,0.030303,9,0.183101,0.391304,0.666667,0,0.216074,0.140975,13,0.181689,0.434783,0.191919,0,0.0843215,0.00922266,7,0.0781084,0.148551,0.772727,0,0.229249,0.474967,2,0.0164496,0.217391,0.12404,0,0.176548,0.0698287,5,0.100225,0.289855,0.348373,0,0.192358,0.0467721,4,0.193482,0.549517,0.270202,0,accident
0.127673,0.147642,13,0.125486,0.410883,0.596231,10,1,0.0561905,0.00190476,2,0,0,0,0,0.222857,0.0814286,2,0.206578,0.517979,0.487028,2,0.0209524,0.00333333,4,0.0118907,0.0920635,0.892517,0,0.147619,0.0261905,987,0.141947,0.557639,0.760714,0,0.119048,0.112857,8,0.0731139,0.33678,0.433197,0,0.201905,0.0819048,7,0.203625,0.492445,0.479021,2,0.158095,0.144286,8,0.143111,0.581717,0.45505,0,0.218095,0.0485714,19,0.238954,0.410867,0.31426,0,0.0247619,0.00380952,2,0,0.108642,0.0931217,0,accident
0.0864192,0.256716,3,0.0867812,0.316374,0.397291,16,1,0.00723404,0,2,0,0,0,0,0.181702,0.0904255,10,0.141329,0.603535,0.246037,2,0.052766,0.00106383,11,0.0578952,0.140426,0.6905,1,0.0902128,0.0121277,21,0.0924234,0.687993,0.593217,2,0.0144681,0.00468085,13,0,0,0,0,0.0897872,0.00234043,19,0.0945383,0.459574,0.405909,2,0.119574,0.102128,3,0.0951887,0.183546,0.6484,2,0.126809,0.179149,8,0.0613246,0.172872,0.116667,3,0.110213,0.0712766,3,0.127237,0.781044,0.394909,1,accident
0.0921986,0.312961,3,0.123408,0.429325,0.405593,14,1,0.0179521,0,4,0,0.921875,0.87234,0,0.1875,0.0139628,24,0.179408,0.442799,0.301749,1,0.0445479,0.00132979,10,0.0529714,0.140625,0.758422,0,0.102394,0.00398936,18,0,0.398438,0.468085,1,0.0625,0.00897606,14,0,0.335938,0.297872,0,0.107713,0.00465426,1419,0.134957,0.447917,0.191489,1,0.0831117,0.0671543,1,0,0.260417,0.385638,0,0.111037,0.00199468,14,0.0557647,0.478516,0.329344,0,0.111037,0.0628324,3,0.153428,0.404948,0.257388,0,accident
0.09662,0.234082,7,0.121271,0.522025,0.593377,7,1,0.0239234,0,3,0,0,0,0,0.120415,0.0350877,30,0.125332,0.681818,0.538135,2,0.0773525,0.0015949,11,0.0589877,0,0,1,0.0470494,0.0119617,6,0.041694,0.863636,0.825814,0,0.143541,0.16866,32,0.0848074,0.423401,0.313805,1,0.10925,0.0167464,4,0.130979,0.438377,0.785828,0,0.171451,0.196571,24,0.1391,0.443901,0.587148,1,0.123604,0.00598086,24,0.0568455,0.400673,0.195322,0,0.102073,0.0745614,4,0.127031,0.695713,0.148984,0,accident
0.0993967,0.314675,17,0.105241,0.39128,0.596071,15,1,0.00883838,0,4,0,0,0,0,0.11553,0.0123106,8,0.120405,0.654397,0.448109,2,0.107323,0.0113636,2,0.1146,0.194753,0.314141,2,0.040404,0.00252525,4,0,0.888889,0.848485,0,0.136995,0.0833333,32,0.0790116,0.0756321,0.172021,1,0.11048,0.00694444,1502,0.114813,0,0,2,0.164773,0.213384,2,0.158599,0.431932,0.652046,1,0.131313,0.109217,12,0.054607,0.345716,0.514189,1,0.0877525,0.0479798,4,0.105968,0.545966,0.301677,0,accident
0.106887,0.0482474,7,0.115636,0.415453,0.38794,8,1,0.0129573,0,2,0,0,0,0,0.165396,0.0567835,15,0.156756,0.649958,0.308894,2,0.0891768,0.0201982,8,0.0558569,0.046875,0.298781,0,0.112805,0.015625,4,0.116373,0.697976,0.588068,2,0.110518,0.461128,5,0.063243,0.421875,0.097561,0,0.122713,0.00495427,44,0.131363,0.226562,0.268293,2,0.152439,0.0602134,1277,0.0815346,0.15625,0.35874,0,0.103659,0.0865091,4,0,0.395833,0.392276,0,0.115854,0.0602134,3,0.159937,0.570139,0.53252,0,accident
0.103822,0.234305,5,0.0774277,0.216823,0.280576,16,0,0.0301136,0.00596591,6,0,0,0,0,0.177841,0.0210227,7,0.174897,0.460088,0.595019,3,0.0454545,0,4,0,0,0,0,0.0852273,0.00568182,1625,0,0.705898,0.578274,1,0.0823864,0.0110795,1643,0.0435954,0.308586,0.0288889,2,0.0801136,0.0258523,6,0.0932193,0.242424,0.562588,2,0.148295,0.238068,8,0.0591786,0.137693,0.10424,1,0.172727,0.0170455,11,0.0852509,0.0633333,0.2175,4,0.163636,0.0267045,4,0.183331,0.705387,0.455509,4,accident
0.103154,0.015252,5,0.0892395,0.392029,0.610957,16,1,0.0323887,0,1,0,0,0,0,0.201754,0.115385,16,0.147108,0.528096,0.376294,2,0.00134953,0,4,0,0,0,0,0.0620783,0.0178812,7,0,0.787488,0.701844,0,0.147099,0.0762483,7,0,0.144737,0.0726496,2,0.0897436,0.00303644,35,0.0941957,0,0,0,0.103239,0,8,0.0525042,0.448517,0.589475,2,0.160594,0.015857,1235,0.106948,0.197368,0.394587,0,0.168691,0.0367746,5,0.183405,0.518729,0.424694,0,accident
0.10025,0.050577,7,0.10338,0.393478,0.694933,13,0,0,0,0,0,0,0,0,0.150193,0.0144416,1356,0.171186,0.194106,0.284649,1,0,0,0,0,0,0,0,0.0391528,0.0173299,5,0.0351538,0.871951,0.832237,0,0.217587,0.063543,8,0.200127,0.428617,0.36831,0,0.042362,0.00802311,11,0.0366332,0.118951,0.826232,0,0.137356,0.0397946,6,0.109852,0.347647,0.434438,2,0.173299,0.0901797,4,0.0822746,0.320799,0.335709,3,0.156611,0.0173299,14,0.151655,0.558678,0.315408,0,accident
0.131465,0.0784466,2,0.159557,0.254468,0.587994,10,1,0.0896932,0.0118017,9,0.0960529,0.848118,0.518293,0,0.195909,0.157356,38,0.17382,0.379079,0.442464,1,0.0086546,0,6,0,0.0483871,0.926829,0,0.129819,0.00393391,1256,0.0635712,0,0,2,0.114083,0.0196696,2,0.128979,0,0,1,0.1369,0.00275374,1169,0.134088,0.365591,0.692073,2,0.185681,0.106216,18,0.0799914,0.264516,0.389295,0,0.15657,0.0499607,22,0.0798796,0.33871,0.245257,1,0.174666,0.0129819,2,0.195444,0.728071,0.464223,0,accident
0.105729,0.00804398,4,0.0990965,0.430274,0.62805,20,1,0.0153439,0,4,0,0,0,0,0.161905,0.0227513,10,0.155801,0.684736,0.225925,2,0.0333333,0.0026455,26,0.0196519,0.0496032,0.8,0,0.0428571,0.00608466,4,0.0393791,0.863095,0.813333,0,0.137037,0.0767196,23,0.0587486,0.348285,0.526653,0,0.0973545,0.012963,1787,0.10061,0.238095,0.5,2,0.164021,0.0984127,13,0.11035,0.326046,0.593532,3,0.145503,0.139683,3,0.0623651,0.107527,0.143528,2,0.17037,0.183598,27,0.202007,0.377641,0.388993,3,accident
0.0851952,0.0104327,2,0.0728713,0.315752,0.416478,14,1,0.0635198,0.00961538,27,0,0,0,0,0.143357,0.013986,23,0.152568,0.358348,0.43605,2,0.0472028,0,3,0,0,0,0,0.0961538,0.00990676,1654,0,0.275641,0.386364,2,0.0815851,0.0585664,28,0,0.396011,0.0883838,2,0.0815851,0.00699301,8,0.0472099,0.216809,0.661364,1,0.107809,0.0888695,2,0.073058,0.29892,0.384769,0,0.0699301,0.0183566,15,0.0526546,0.244444,0.603788,0,0.126457,0.218531,3,0.150494,0.4569,0.331878,2,accident
0.11964,1.08876,42,0.110871,0.331799,0.305387,14,1,0.0625,0.00590278,5,0.0645424,0.858333,0.697917,0,0.109028,0.132639,21,0.0947286,0.573177,0.351571,0,0.111806,0.0107639,7,0.128764,0.225568,0.360914,1,0.120833,0.00104167,20,0,0.322222,0.03125,2,0.0972222,0.00173611,1308,0,0,0,2,0.126389,0.00416667,1333,0,0.291667,0.0208333,2,0.15,0.210764,21,0,0.106944,0.257812,1,0.138194,0.160764,4,0.0606634,0.369444,0.528646,1,0.179861,0.0277778,9,0.148661,0.348148,0.455093,1,accident
0.104037,0.0133948,24,0.126037,0.269054,0.333523,10,1,0.0425532,0,2,0,0,0,0,0.198803,0.344082,16,0.192871,0.481612,0.362129,1,0.0279255,0.00199468,4,0,0.046875,0.765957,0,0.125665,0.0784574,1349,0.0639047,0,0,2,0.0757979,0.0714761,7,0,0.192708,0.0212766,1,0.105718,0.00398936,1388,0.133217,0.174479,0.177305,2,0.141622,0.316822,11,0.0890113,0.280424,0.298552,0,0.125,0.00964096,4,0.0935104,0.165589,0.261433,0,0.119016,0.0345745,13,0.158276,0.727002,0.474394,0,accident
0.103344,0.300796,28,0.11955,0.33159,0.406032,17,1,0.0242692,0.000827358,2,0,0,0,0,0.171539,0.281026,9,0.19749,0.532089,0.357224,2,0.00110314,0,2,0,0,0,0,0.103696,0.0355764,36,0,0.613514,0.597959,2,0.0805295,0.00717044,1694,0,0,0,2,0.108108,0.015444,36,0.11108,0.273649,0.575397,2,0.157198,0.137617,3,0.0813517,0.0688903,0.116726,3,0.168229,0.0637066,6,0.0999658,0.193393,0.285714,0,0.132929,0.0416437,7,0.138292,0.71986,0.484677,1,accident
0.105539,0.0442481,5,0.0966158,0.404157,0.528521,16,1,0.0300512,0,8,0,0,0,0,0.162404,0.0581841,2,0.138877,0.729044,0.39058,2,0.0345269,0.00671355,30,0,0.0882353,0.804348,0,0.0453964,0.00671355,3,0,0.860294,0.798913,0,0.158568,0.23913,13,0,0.104176,0.191573,1,0.111893,0.0242967,7,0.125369,0.139706,0.152174,2,0.173274,0.0757673,9,0.113648,0.352146,0.653395,2,0.124041,0.0428389,33,0.0588956,0.231618,0.159873,0,0.171995,0.0955882,3,0.186672,0.463595,0.240866,2,accident
0.0777829,0.393143,27,0.0459122,0.528176,0.508531,10,1,0.0646552,0,21,0,0,0,0,0.120151,0.0132004,5,0.138486,0.540274,0.605337,1,0.0264009,0.00323276,4,0,0.147327,0.893932,0,0.0840517,0.045528,1800,0,0.45699,0.66019,1,0.0716595,0.0199353,8,0,0.613027,0.338542,0,0.119073,0.167026,4,0.0437745,0.373127,0.484834,1,0.136853,0.0237069,3,0.136604,0.565241,0.711967,1,0.0641164,0.000538793,1783,0.0625346,0.844828,0.878906,0,0.125,0.0972522,27,0.133543,0.355998,0.652497,0,bomb
0.0797495,0.38395,15960,0.0824631,0.537878,0.494132,9,1,0.00491803,0,8,0,0,0,0,0.120765,0.0180328,8,0.180648,0.333611,0.371072,0,0,0,0,0,0,0,0,0.0770492,0.0177596,1737,0,0.615517,0.700584,0,0.116393,0.0281421,1781,0.0714039,0.414074,0.400911,0,0.0978142,0.0273224,1727,0,0.410463,0.494854,0,0.163934,0.060929,1630,0.139385,0.318669,0.495895,0,0.0677596,0.000546448,4,0.0664081,0.892593,0.858379,0,0.122951,0.0180328,1662,0.131086,0.369829,0.630279,1,bomb
0.0830769,0.345128,13,0.0909348,0.449184,0.555539,8,1,0.056044,0.0101648,4,0.0658465,0.867997,0.589442,0,0.0879121,0.0315934,4,0.0604293,0.313936,0.522978,0,0.039011,0,11,0,0,0,0,0.0659341,0.042033,1762,0,0.501002,0.795821,0,0.154945,0.0197802,8,0.166801,0.358141,0.352617,1,0.0824176,0.0032967,6,0.0488526,0.53404,0.711706,0,0.155495,0.010989,1702,0.149517,0.298942,0.509845,0,0.0681319,0.00851648,3,0.065658,0.789502,0.832634,0,0.115934,0.0156593,6,0.127599,0.353759,0.550256,1,bomb
0.0763374,0.475181,11,0.0852669,0.455402,0.520918,10,1,0.00859729,0,7,0,0,0,0,0.131222,0.0699095,43,0.176313,0.339439,0.483392,1,0.00452489,0,3,0,0,0,0,0.0574661,0.0291855,2,0,0.550116,0.82834,0,0.135747,0.0228507,5,0.0652604,0.706247,0.472387,1,0.0723982,0.0126697,45,0,0.563025,0.77967,0,0.148416,0.0221719,2048,0.129093,0.270002,0.507059,0,0.061991,0.00927602,2076,0.0644785,0.770308,0.866484,0,0.109502,0.0635747,2080,0.113882,0.458412,0.574214,0,bomb
0.0879223,0.271316,105,0.0431723,0.402894,0.576086,5,1,0.094431,0.0124092,10,0.109977,0.790865,0.680085,0,0.062954,0.065678,2,0,0.255341,0.161458,0,0.0466102,0,7,0,0,0,0,0.0066586,0,4,0,0,0,0,0.214891,0.125908,40,0.218656,0.382062,0.56945,2,0.0575061,0.0190678,25,0,0.568783,0.916039,0,0.184625,0.0914044,1543,0.193362,0.489081,0.365587,0,0.0756659,0.0190678,8,0.0742371,0.458126,0.528607,0,0.110775,0.0538741,14,0.120557,0.388348,0.50749,1,bomb
0.102394,0.0376008,32,0.123577,0.540293,0.601978,4,1,0,0,0,0,0,0,0,0.122619,0.00714286,3,0.189075,0.582482,0.592412,0,0.0702381,0.0184524,3,0.0667431,0.298519,0.83351,0,0.0892857,0.0279762,27,0,0.789167,0.538889,0,0.122619,0.0220238,10,0,0.740476,0.169785,0,0.146429,0.0494048,3,0.0304242,0.55,0.492063,0,0.177381,0.142262,80,0.0921743,0.484197,0.638651,0,0.0857143,0.00238095,10,0,0,0,0,0.144048,0.0107143,5,0.103382,0.409649,0.653718,0,bomb
0.0922129,0.142764,2,0.130433,0.551556,0.489007,4,1,0.0156775,0,2,0,0,0,0,0.146697,0.0677492,10,0.215014,0.41604,0.518592,0,0.0369541,0.00391937,10,0.0209719,0.131579,0.887234,0,0.0940649,0,780,0,0,0,0,0.0951848,0.00783875,2,0,0.551378,0.077001,0,0.0716685,0.0481523,3,0.00969413,0.421053,0.452128,0,0.175812,0.0279955,5,0.0799848,0.560108,0.680932,0,0.0839866,0.0111982,4,0,0.661403,0.864184,0,0.163494,0.037514,23,0,0.176404,0.319835,0,bomb
0.0725091,0.144705,10,0.116065,0.481763,0.462355,5,1,0.0144928,0,3,0,0,0,0,0.124638,0.110628,10,0.202133,0.598119,0.668024,0,0.0995169,0,2,0,0,0,0,0.10628,0,24,0,0,0,0,0.0521739,0,11,0,0,0,0,0.0879227,0.0217391,932,0,0.391304,0.291667,0,0.140097,0.0589372,31,0,0.543489,0.677805,0,0.07343,0.0512077,24,0,0.478261,0.866667,0,0.122705,0.0826087,33,0,0.394396,0.646025,0,bomb
0.081746,0.074504,10,0.0671977,0.413215,0.602467,7,1,0.043956,0,2,0,0,0,0,0.0851648,0.0375458,3,0,0.76177,0.328398,0,0.0457875,0.0018315,14,0.0357524,0.0501165,0.355339,0,0.128205,0.0737179,16,0,0,0,0,0.119048,0,12,0,0,0,0,0.0906593,0.0100733,2,0,0.876068,0.653439,0,0.128205,0.0709707,5,0,0.472183,0.522474,0,0.0833333,0.00915751,17,0,0.897436,0.811508,0,0.117216,0.0453297,4,0,0.41099,0.520256,0,bomb
0.075856,0.0514486,57,0.0229523,0.612087,0.519729,4,1,0.0592532,0,9,0,0,0,0,0.0787338,0.00324675,3,0.0506131,0.848356,0.300956,0,0.0689935,0.0288149,14,0.0591167,0.110119,0.755366,0,0.111201,0,20,0,0,0,0,0.0422078,0,6,0,0,0,0,0.0957792,0.0539773,11,0,0.761243,0.746633,0,0.148539,0.0190747,9,0,0.49909,0.710297,0,0.0836039,0,13,0,0.673993,0.840734,0,0.109578,0.0275974,10,0,0.425843,0.456641,0,bomb
0.0760374,0.206994,10,0.0964551,0.562377,0.616737,10,1,0,0,0,0,0,0,0,0.143963,0.0428277,15,0.145698,0.443493,0.447057,0,0.0170279,0,5,0,0,0,0,0.0706914,0.0557276,3,0.0727376,0.499743,0.740615,2,0.117647,0.0299278,7,0.06864,0.542083,0.0699805,0,0.129515,0.0802374,9,0,0.418193,0.62355,2,0.118163,0.00154799,16,0.115602,0.169885,0.554441,0,0.0923633,0,3,0,0,0,0,0.124355,0.0252838,2,0.138302,0.66332,0.431406,1,bomb
0.0834154,0.035988,13,0.100694,0.432352,0.653647,15,1,0.0233831,0.00696517,6,0,0.875,0.111194,0,0.121891,0.0559701,5,0.109402,0.509667,0.611864,2,0.00597015,0,5,0.00629694,0.05,0.835821,0,0.0810945,0.0552239,12,0,0.86746,0.622601,0,0.10995,0.0079602,10,0.0856147,0.204595,0.489489,0,0.0402985,0,1,0,0,0,0,0.144279,0.0636816,1,0.175386,0.304026,0.529234,0,0.0865672,0.0134328,6,0,0.607461,0.0489791,0,0.164179,0.0676617,8,0.17388,0.512629,0.546224,2,bomb
0.0839561,0.507183,4,0.0391331,0.619774,0.575853,12,1,0.00245098,0,2,0,0,0,0,0.148284,0.0285948,10,0.145496,0.240284,0.374803,0,0.000408497,0,4,0,0,0,0,0.0539216,0.0128676,1,0.0545673,0.587217,0.81456,0,0.107843,0.063317,2384,0.0299364,0.46786,0.418364,0,0.162173,0.0308415,2,0,0.38038,0.538938,3,0.152778,0.00959967,2329,0.139421,0.280562,0.484785,0,0.0694444,0.025531,85,0.0610692,0.805556,0.867647,0,0.109069,0.0177696,13,0.117156,0.425122,0.638397,0,bomb
0.0801144,0.394604,12,0.0883559,0.57681,0.570649,15,1,0,0,0,0,0,0,0,0.122426,0.0223112,2490,0.122656,0.578092,0.271769,0,0.00572082,0,6,0.00298567,0,0,0,0.071701,0.0150648,2578,0.0708484,0.509104,0.713376,0,0.141114,0.0633105,7,0.079496,0.22216,0.155464,0,0.1045,0.046148,15,0,0.423261,0.624258,2,0.152555,0.177536,2200,0.136686,0.220665,0.520755,1,0.0633105,0.00553013,4,0.0508484,0.761591,0.859903,0,0.102212,0.0228833,9,0.100849,0.488305,0.546284,2,bomb
