@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Black_Pixel_0 numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Mass_Center_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Hough_Circles_Radius_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Hough_Circles_Radius_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_Horizontal_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Circles_Radius_3 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
52.97,-14.595,93.3618,0.427993,0.679583,57.5,30,12.5,0,45.5928,44.4732,20.19,1,5.26464,64.8649,6.85611,405.186,97.7477,0.693427,0.534874,16.6667,0,83.3333,0,48.6487,56.0211,-51.1434,101.997,0.256334,0.27824,60,33.3333,6.66667,0,27.0833,57.3036,-3.33863,95.1031,0.200771,0.723982,37.5,37.5,25,0,8,41.6667,10.5574,46.089,19.7174,-89.8423,0.251645,0.647138,35.7143,28.5714,35.7143,0,49.4792,accident
56.6306,-20.0103,72.4112,0.331759,0.44444,52.7778,25,19.4444,2.77778,43.0195,41.3475,17.3641,1,6.89034,65.3846,20,545.968,94.6154,0.83431,0.609765,53.8462,0,46.1538,0,55.3846,52.6256,76.2821,1.13173,0.3776,0.108756,54.5455,18.1818,9.09091,18.1818,25.1773,60.3173,105.076,100.946,0.561012,0.547387,40,40,20,0,10,29.2553,9.9018,52.3259,-74.7544,85.418,0.376007,0.791033,66.6667,33.3333,0,0,25.5319,accident
51.3664,-16.4854,67.3397,0.291921,0.364567,62.1622,18.9189,18.9189,0,45.0962,41.8693,19.3485,1,5.35375,64.8148,83.9506,496.049,79.0123,0.71834,0.663214,30,0,70,0,45.0617,47.6147,-9.18115,10.7098,0.296582,0.094434,69.2308,7.69231,15.3846,7.69231,26.0817,52.4892,102.998,94.3047,0.289676,0.490882,46.1538,38.4615,15.3846,0,13,30.4945,5.68613,64.2452,1.23457,66.5681,0.606996,0.792468,85.7143,0,0,14.2857,32.4038,accident
51.062,43.9443,66.6963,0.335416,0.447193,51.2195,34.1463,12.1951,2.43902,44.1268,43.4615,18.7045,1,6.42959,62.1622,75.9009,431.257,98.6487,0.647171,0.481316,25,0,75,0,37.8378,54.8477,-1.85811,-57.7562,0.202088,0.227799,54.5455,9.09091,0,36.3636,21.0526,60.8108,-9.93466,97.6287,0.434451,0.570022,23.0769,46.1538,30.7692,0,13,35.4386,10.1565,41.8297,-9.43486,102.51,0.281552,0.295559,61.5385,38.4615,0,0,30.5263,accident
56.9411,-9.33595,95.025,0.291394,0.263018,42.8571,28.5714,16.6667,11.9048,53.0716,48.0701,17.5452,1,8.94864,60.5634,7.04225,495.226,66.6667,0.775645,0.449556,62.5,0,37.5,0,40.1408,50.505,-3.98562,0.108543,0.371178,0.190385,63.6364,9.09091,0,27.2727,22.5589,56.4462,-33.0631,77.455,0.334644,0.431529,35.7143,35.7143,28.5714,0,14,25.7576,9.97297,56.8458,-44.6313,84.7334,0.239774,0.268246,61.5385,23.0769,0,15.3846,29.9242,accident
51.2071,154.506,90.6539,0.382711,0.550395,23.0769,30.7692,15.3846,30.7692,55.8923,50.8772,18.2749,1,13.3174,68.1818,93.9394,221.789,92.9293,0.449825,0.441807,50,0,50,0,19.697,173.13,0.713012,78.2141,0.113917,0.46345,66.6667,0,0,33.3333,0,48.4848,-19.0476,193.906,0.219745,0.521102,50,33.3333,16.6667,0,6,28.9474,22.0096,46.9697,9.45455,-124.931,0.317157,0.357049,28.5714,42.8571,0,28.5714,0,accident
33.8235,-21.4814,5.80732,0.490041,0.514135,56.5217,13.0435,13.0435,17.3913,58.8235,44.919,21.0604,1,16.7279,57.3529,13.262,337.194,78.8235,0.649816,0.376544,62.5,0,25,12.5,36.7647,104.167,16.6276,-77.6927,0.245854,0.489777,25,0,0,75,41.6667,37.4213,-12.5387,209.704,0.473291,0.486751,50,18.75,12.5,18.75,16,18.75,11.0294,38.2353,115.052,77.8697,0.601785,0.397394,16.6667,33.3333,33.3333,16.6667,22.9167,accident
41.9136,88.8889,4.19608,0.421393,0.513602,38.0952,19.0476,23.8095,19.0476,56,44.8029,25.448,1,9.04818,66.2162,94.5946,183.208,97.2973,0.775075,0.717512,0,0,100,0,25.6757,44.896,54.7748,4.7259,0.297024,0.125933,50,12.5,12.5,25,0,60.4201,-29.7297,144.14,0.482803,0.496584,62.5,25,0,12.5,8,34.058,13.2197,48.6487,102.74,-24.0014,0.416004,0.626291,42.8571,0,57.1429,0,0,accident
43.8968,169.881,6.71567,0.446491,0.403864,43.75,31.25,12.5,12.5,52.0548,59.6618,25,1,11.8357,61.1111,95.0292,246.224,97.2222,0.54395,0.479002,0,0,100,0,43.0556,115.784,47.7459,-8.17348,0.447059,0.421323,0,0,0,100,32.6087,57.8743,19.6872,-20.5554,0.409002,0.459971,50,50,0,0,6,26.087,13.4662,44.4444,99.0127,-20.6972,0.651828,0.682646,50,25,25,0,30.4348,accident
42.8571,165.637,6.93473,0.428589,0.492852,50,35,10,5,33.2468,53.5065,22.5974,0,7.96399,57.8947,21.0526,157.581,44.7368,0.2,0.325564,50,0,50,0,48.6842,135.042,2.63158,-122.196,0.375756,0.511041,50,16.6667,0,33.3333,46.0526,52.6316,-63.1579,249.307,0.362031,0.404005,50,50,0,0,6,28.9474,13.1579,48.6842,2.63158,52.9284,0.412791,0.424636,0,0,100,0,0,accident
48.8762,26.1393,91.4649,0.441666,0.378585,51.2821,20.5128,20.5128,7.69231,54.2025,47.5439,22.4678,1,7.0269,54.0011,0,704.833,97.7273,0.774456,0.397705,46.1538,0,53.8462,0,44.8864,57.7884,44.1845,-1.28623,0.386431,0.391616,23.0769,23.0769,0,53.8462,23.4694,44.3182,24.3233,-48.3335,0.277787,0.557,72.2222,16.6667,11.1111,0,18,23.2143,6.48191,59.8346,97.7273,-8.71498,0.485663,0.747756,55.5556,44.4444,0,0,40.0875,accident
36.1207,-7.63678,35.4877,0.407891,0.563209,48.7805,9.7561,21.9512,19.5122,60.023,49.433,19.1151,1,8.01833,52.7778,8.33333,729.038,88.8889,0.639474,0.339244,70,0,30,0,45.8333,60.5803,74.457,73.7277,0.43614,0.54286,0,0,0,100,22.493,44.4444,-32.211,105.762,0.226442,0.597991,66.6667,25,8.33333,0,12,31.5464,7.03036,57.6389,107.929,-22.3191,0.362125,0.802694,28.5714,28.5714,42.8571,0,30.7806,accident
48.7762,81.5008,10.4433,0.495658,0.655955,42.8571,17.1429,14.2857,25.7143,58.7591,48.2825,24.1284,1,7.01213,57.5269,61.3258,786.059,46.2366,0.610105,0.474171,45.4545,0,36.3636,18.1818,49.4624,63.3771,54.8387,50.928,0.567284,0.589018,0,9.09091,0,90.9091,26.9877,54.8387,30.475,-39.4531,0.5546,0.637901,71.4286,14.2857,7.14286,7.14286,14,32.2188,3.76344,49.4624,37.9497,114.874,0.515891,0.690404,0,50,50,0,30.0912,accident
46.2778,21.703,96.6816,0.472357,0.548317,50,15,15,20,62.4788,45.8819,26.6987,1,7.13392,50,12.9412,722.055,76.4706,0.711677,0.46069,62.5,0,18.75,18.75,45.2941,63.3771,74.5098,68.2813,0.445527,0.528085,11.1111,0,0,88.8889,28.1915,48.8235,1.17647,113.591,0.31941,0.460776,63.6364,27.2727,9.09091,0,11,32.8014,8.18523,48.8235,97.6471,-8.51191,0.282475,0.260407,33.3333,55.5556,11.1111,0,46.8085,accident
47.9025,74.8263,36.5331,0.484682,0.494263,37.8378,18.9189,18.9189,24.3243,54.0448,42.8785,21.1136,1,7.41758,52.7473,21.8935,718.714,70.3297,0.672448,0.443428,52.9412,0,29.4118,17.6471,46.1538,68.5255,81.3187,75.6144,0.553543,0.682739,0,18.1818,0,81.8182,27.2826,51.6484,25.1242,-34.457,0.50758,0.569194,15.3846,30.7692,15.3846,38.4615,13,35.5072,7.46536,51.6484,97.8022,-5.05913,0.37793,0.360773,60,10,30,0,36.413,accident
41.9996,-8.04127,2.11538,0.539995,0.386936,57.4468,27.6596,6.38298,8.51064,50.7365,45.3263,22.9859,1,7.63469,60.2564,5.12821,582.991,49.7436,0.424321,0.216123,33.3333,0,66.6667,0,42.3077,55.5485,1.28205,-44.4475,0.32614,0.308315,62.5,6.25,0,31.25,23.3708,48.7179,50.5739,-93.1205,0.351699,0.510792,33.3333,60,6.66667,0,15,31.6212,7.93719,42.3077,86.678,-0.950409,0.489545,0.433064,30,60,0,10,39.6067,accident
39.6947,-20.2227,2.8987,0.442486,0.481044,60,12.5,25,2.5,54.7305,42.7395,21.58,1,8.44365,61.5385,9.01099,598.541,41.5385,0.577214,0.347166,33.3333,0,66.6667,0,46.1538,62.8718,-38.9376,39.6173,0.337756,0.096273,45.4545,18.1818,9.09091,27.2727,23.9535,60.7692,111.538,127.096,0.373861,0.534291,38.8889,50,5.55556,5.55556,18,27.3256,8.58676,46.9231,104.47,-9.18446,0.39892,0.459546,36.3636,27.2727,36.3636,0,28.1008,accident
39.9123,-9.53074,12.2241,0.358816,0.35469,54.5455,24.2424,9.09091,12.1212,47.4359,45.1389,21.4476,1,12.4756,56.1404,-32.2807,586.529,49.1228,0.363073,0.377827,29.4118,11.7647,52.9412,5.88235,48.2456,69.4444,1.75439,-63.2716,0.329239,0.30031,40,20,0,40,32.4074,55.2632,-68.4211,34.7222,0.402111,0.473305,53.8462,46.1538,0,0,13,27.7778,10.1121,48.2456,128.881,-20.6022,0.376054,0.521688,22.2222,33.3333,44.4444,0,16.6667,accident
48.6726,-18.7955,17.8087,0.333863,0.49947,62.8571,25.7143,11.4286,0,46.4602,51.8486,23.9877,1,12.7767,52.6786,-28.5714,523.858,33.9286,0.461067,0.304607,77.7778,0,22.2222,0,46.4286,70.4225,78.125,-24.3007,0.690983,0.206063,42.8571,28.5714,0,28.5714,44.6009,51.7857,96.4286,236.064,0.398767,0.664067,46.6667,46.6667,6.66667,0,15,26.0563,8.70221,47.3214,118.817,-26.6631,0.484653,0.659657,0,0,100,0,27.4648,accident
36.9565,42.5765,7.55102,0.476566,0.345053,30.5556,38.8889,25,5.55556,53.2441,50.4704,20.8356,1,9.15332,57.8947,11.5385,470.775,64.9123,0.60213,0.398939,22.2222,0,77.7778,0,50,74.5642,116.552,145.658,0.339743,0.347762,53.8462,0,15.3846,30.7692,23.5507,49.1228,-19.8208,145.249,0.264754,0.575145,35.2941,35.2941,29.4118,0,17,29.7101,11.8485,48.2456,96.4912,110.145,0.594972,0.552514,36.3636,45.4545,18.1818,0,48.3092,accident
43.1431,17.421,35.4583,0.379273,0.579504,7.14286,35.7143,21.4286,35.7143,38.7097,55.3459,31.4465,0,22.7047,47.8393,33.0645,290.291,66.129,0.61661,0.361498,60,20,20,0,33.871,258.876,70.3226,355.03,0.278634,0.720995,0,0,0,100,0,42.8658,3.22581,-220.837,0.480287,0.569088,0,100,0,0,3,0,17.4938,46.7742,90.3226,-163.779,0.560733,0.457977,0,100,0,0,0,accident
48.0769,-12.8439,48.2254,0.493963,0.437409,33.3333,26.6667,6.66667,33.3333,51.2315,60,34.0476,1,21.6092,58.6207,26.1494,235.652,75.8621,0.581828,0.204497,100,0,0,0,37.931,194.444,3.44828,77.7778,0.339243,0.641431,0,0,0,100,46.6667,48.2759,-13.6891,254.941,0.195043,0.354167,80,20,0,0,5,63.3333,18.1609,39.6552,104.842,210.481,0.680568,0.418756,20,20,40,20,40,accident
46.0409,161.647,34.1082,0.350897,0.520039,10,50,20,20,50.4902,41.0714,25.5952,0,18.5924,54.4118,84.7059,221.588,69.6078,0.606057,0.468166,66.6667,16.6667,0,16.6667,39.7059,197.704,76.4706,331.633,0.31272,0.609005,0,0,0,100,46.4286,52.9412,132.353,284.184,0.274654,0.455007,50,50,0,0,4,46.4286,13.9706,45.5882,88.2353,-74.7085,0.553186,0.371875,0,0,100,0,0,accident
42.0121,53.2895,92.9096,0.416968,0.669694,33.3333,22.2222,22.2222,22.2222,60,52.027,24.3243,1,20.3604,60,69.8039,302.125,66.6667,0.500189,0.361,100,0,0,0,31.6667,182.615,69.4118,280.153,0.270894,0.718232,0,0,0,100,40.5405,56.6667,11.2,248.356,0.671717,0.829648,50,50,0,0,2,0,14.6847,36.6667,98.8026,101.981,0.540805,0.371699,25,0,75,0,27.027,accident
51.1035,-16.8887,66.5012,0.341712,0.433244,53.8462,15.3846,7.69231,23.0769,45.4012,51.4286,24.2857,0,18.7302,61.1111,90.5018,291.519,77.7778,0.706917,0.450923,40,0,60,0,27.7778,179.592,-14.1813,92.2664,0.23646,0.642758,0,0,0,100,65.7143,58.2071,-50,37.2449,0.410113,0.268833,100,0,0,0,2,60,17.9365,43.7608,119.444,269.388,0.396804,0.466723,16.6667,50,0,33.3333,34.2857,accident
48.1637,-3.98587,43.1026,0.431281,0.599829,11.1111,38.8889,22.2222,27.7778,59.0596,48.1707,31.6311,0,12.963,62.037,94.4444,356.543,85.1852,0.725202,0.390748,66.6667,0,33.3333,0,38.8889,136.823,1.60596,36.1127,0.35074,0.603639,0,0,0,100,40.8537,50.9594,29.6003,-4.92426,0.343668,0.564055,12.5,50,37.5,0,8,0,13.6405,46.2772,88.604,-34.3202,0.670244,0.523157,16.6667,33.3333,33.3333,16.6667,29.2683,accident
49.6154,23.0809,67.6713,0.32625,0.471613,16.6667,29.1667,25,29.1667,46.9975,51.5396,32.4413,0,13.6713,53.8462,4.61538,417.571,97.6923,0.656794,0.345541,37.5,0,37.5,25,30,139.463,1.53846,57.6791,0.256045,0.647691,0,0,0,100,45.4545,49.2308,-8.52071,5.16529,0.416789,0.372635,50,50,0,0,6,47.7273,13.8462,48.3239,63.402,-41.2249,0.376125,0.240706,0,50,0,50,22.7273,accident
48.3319,35.4746,96.2867,0.3382,0.401102,32.1429,21.4286,17.8571,28.5714,45.072,44.8622,24.0915,0,6.55154,63.2812,94.9315,251.978,90.625,0.736019,0.414374,12.5,0,87.5,0,25.7812,101.57,-2.47713,-13.1372,0.168845,0.574832,33.3333,0,0,66.6667,50.8772,49.3322,111.088,147.316,0.333655,0.35409,0,50,50,0,6,46.4912,12.7467,46.1598,5.92003,-101.531,0.481852,0.230254,28.5714,50,0,21.4286,54.9708,accident
43.1982,-7.20931,36.5481,0.395727,0.333993,19.0476,9.52381,28.5714,42.8571,59.3703,44.0419,23.9936,0,11.59,60.866,72.5212,448.641,68.9655,0.789289,0.473708,50,0,20,30,30.1724,121.742,63.7931,188.615,0.277393,0.699728,0,0,0,100,59.2593,44.4528,-23.7972,190.824,0.078961,0.180451,10,50,40,0,10,43.5185,8.78033,67.6016,51.0742,-15.3154,0.748478,0.312649,0,50,10,40,27.7778,accident
48.3799,24.7784,97.5,0.358095,0.441996,14.8148,25.9259,14.8148,44.4444,58.5784,40.305,27.1242,0,13.179,60.8333,64.6739,511.843,63.3333,0.611072,0.491625,22.2222,0,22.2222,55.5556,24.1667,130.315,46.6667,178.326,0.207215,0.738395,0,25,0,75,52.3148,55.8333,-20.2128,197.243,0.239976,0.169828,30,50,20,0,10,32.4074,11.5123,45.7005,121.221,143.476,0.740692,0.412042,0,54.5455,9.09091,36.3636,53.7037,accident
49.4742,-4.33987,24.8064,0.339891,0.538676,44.1176,23.5294,2.94118,29.4118,55.1111,43.8425,19.1496,1,13.1089,45.6897,141.414,514.673,46.5517,0.5739,0.422565,54.5455,0,9.09091,36.3636,30.1724,112.119,27.9841,96.1296,0.288915,0.718712,0,0,0,100,47.619,56.0345,-23.3118,113.96,0.469799,0.517475,45.4545,45.4545,0,9.09091,11,26.9841,11.4395,39.8933,62.2524,-12.0616,0.539197,0.454464,22.2222,55.5556,0,22.2222,33.3333,accident
56.3858,75.4335,56.946,0.368624,0.684112,50,25,15,10,50.0782,60.8187,15.0097,1,12.1303,67.1429,31.4286,286.309,97.1429,0.846138,0.496361,80,0,20,0,35.7143,86.1804,2.85714,-71.5939,0.241071,0.188231,60,0,0,40,0,58.2826,-12.7356,146.363,0.274788,0.529646,42.8571,42.8571,14.2857,0,7,38.5965,20,44.2857,-36.2406,149.074,0.429902,0.609297,76.9231,23.0769,0,0,0,accident
61.6688,95.8198,70.7049,0.536392,0.543631,71.4286,23.8095,4.7619,0,68.6992,40,12.4,1,7.43509,78.0488,52.439,207.539,97.561,0.445122,0.147849,100,0,0,0,57.3171,79.3444,2.92683,156.087,0.276741,0.313775,66.6667,0,0,33.3333,22.5806,60.4307,65.5892,-5.26283,0.542005,0.469235,50,33.3333,0,16.6667,6,30.6452,17.5059,56.0976,48.7805,262.747,0.278412,0.51481,60,20,10,10,28.4946,accident
40.4355,44.5328,60.1963,0.334538,0.560774,50,27.7778,5.55556,16.6667,56.0729,49.2003,21.0967,1,16.5263,61.8421,39.4737,373.737,76.3158,0.633947,0.366222,100,0,0,0,19.7368,134,41.3534,193.714,0.155263,0.685,100,0,0,0,48,44.7368,-17.8972,210.91,0.503926,0.500446,44.4444,33.3333,22.2222,0,9,20,15.4211,36.2088,-17.0071,178.627,0.472455,0.465212,42.8571,28.5714,0,28.5714,18,accident
37.0955,118.888,42.3677,0.410883,0.596231,40,0,50,10,55.9259,49.4759,22.7987,1,15.5556,67.7778,39.7386,430.97,77.7778,0.753539,0.437036,85.7143,0,14.2857,0,47.7778,112.14,103.011,181.559,0.400193,0.623156,0,0,0,100,40.566,45.5556,73.3333,-121.04,0.63415,0.466642,41.6667,25,33.3333,0,12,17.9245,9.60168,44.4444,90.5259,-2.45984,0.395547,0.34042,0,0,100,0,42.1384,accident
43.3532,-2.16539,76.1833,0.370784,0.515309,41.3793,31.0345,13.7931,13.7931,51.0319,49.2298,21.5019,1,5.85619,72.5352,81.9412,360.877,92.9577,0.73669,0.403757,57.1429,0,42.8571,0,35.2113,66.6551,1.40845,-51.9391,0.229307,0.330247,61.5385,0,7.69231,30.7692,28.5714,46.63,47.9736,-3.6746,0.489931,0.589888,0,55.5556,44.4444,0,9,31.5789,9.1364,41.1292,69.6244,-2.75984,0.363373,0.32043,20,30,20,30,26.0965,accident
51.9576,31.804,71.4168,0.314241,0.316125,45.8333,29.1667,0,25,53.5995,46.4352,18.925,1,14.8173,55.814,-10.3198,441.117,65.1163,0.594134,0.184894,63.6364,0,9.09091,27.2727,31.3953,88.7755,-14.6613,27.4179,0.235133,0.539592,60,0,0,40,39.0476,55.6697,-21.9414,124.401,0.344614,0.187915,50,50,0,0,6,0,11.5282,53.7336,61.3278,-9.21659,0.296246,0.480345,50,37.5,0,12.5,22.1429,accident
38.6716,65.7378,87.1737,0.522025,0.593377,41.1765,29.4118,23.5294,5.88235,53.6938,52.7188,25.63,1,3.86207,81,108.222,117.953,98,0.850417,0.753951,50,0,50,0,32,88.3688,-30.4,166.468,0.093,0.377258,71.4286,0,28.5714,0,29.8851,37,68.1631,-7.00747,0.500553,0.54689,12.5,12.5,75,0,8,41.3793,9.62069,45.3448,11.674,-31.6122,0.361149,0.203474,12.5,62.5,0,25,35.0575,accident
34.2593,63.7671,60.5315,0.310657,0.560183,31.25,28.125,34.375,6.25,48.4007,42.9938,25.1196,1,5.83614,83.3333,70.3704,201.862,98.1481,0.58287,0.461742,100,0,0,0,54.6296,74.6097,-10.3044,62.4608,0.233216,0.193707,50,0,30,20,21.7172,48.1481,96.2963,-57.5233,0.388216,0.551137,0,33.3333,66.6667,0,12,22.7273,9.93266,37.963,95.679,85.3229,0.29567,0.45901,22.2222,33.3333,44.4444,0,19.697,accident
39.6718,-14.9583,60.0736,0.415453,0.38794,26.087,30.4348,17.3913,26.087,44.1671,42.9474,19.8316,1,6.38441,70.8333,103.526,159.409,97.9167,0.740459,0.656388,33.3333,0,66.6667,0,43.75,79.3444,-0.724638,156.087,0.198892,0.252842,66.6667,0,0,33.3333,18.5484,39.678,-23.2582,164.745,0.37799,0.368347,11.1111,55.5556,33.3333,0,9,24.1935,11.2231,42.4266,57.7331,-57.9963,0.433102,0.399194,44.4444,44.4444,0,11.1111,32.2581,accident
50.551,76.8367,67.9981,0.216823,0.280576,42.5,32.5,2.5,22.5,57.8477,46.8229,20.651,0,10.4293,71.9697,46.9697,505.655,76.5152,0.515631,0.172155,81.8182,9.09091,0,9.09091,25,98.6111,56.0606,161.111,0.227902,0.583671,16.6667,0,0,83.3333,48.7037,49.2424,-4.0177,152.9,0.465004,0.293881,23.5294,64.7059,11.7647,0,17,31.6667,12.8283,53.8037,50.7382,-9.68661,0.5368,0.522177,45.4545,36.3636,0,18.1818,21.6667,accident
48.5424,45.4621,80.0748,0.424069,0.560642,53.5714,25,14.2857,7.14286,48.3419,48.6504,24.5528,1,7.51837,77.5862,58.6207,328.755,83.7438,0.829981,0.679873,71.4286,0,28.5714,0,25,80.6235,1.72414,-61.8113,0.132028,0.137341,87.5,0,0,12.5,39.8907,54.4044,96.5517,173.991,0.558603,0.5255,27.2727,36.3636,36.3636,0,11,21.3115,12.7473,43.545,40.5527,-2.95575,0.349887,0.344029,8.33333,41.6667,16.6667,33.3333,27.8689,accident
45.935,79.5452,82.5662,0.391814,0.690214,34.6154,7.69231,30.7692,26.9231,52.8921,49.0421,21.7212,0,8.03671,83.0645,101.219,318.703,83.871,0.818068,0.82697,100,0,0,0,15.3226,95.1249,29.0323,166.468,0.18318,0.793411,50,0,0,50,59.1954,48.5723,101.571,153.926,0.424495,0.488069,13.3333,26.6667,60,0,15,25.2874,12.5139,43.7512,-16.7873,148.637,0.269231,0.402953,0,36.3636,18.1818,45.4545,22.4138,accident
45.6206,39.3278,42.1743,0.251789,0.587994,48,32,8,12,48.5965,56.2331,26.1518,1,13.0799,63.8298,16.1094,470.918,89.3617,0.75228,0.366511,62.5,12.5,25,0,26.5957,87.3421,-16.5055,-23.2098,0.120022,0.284153,25,0,0,75,39.3443,46.8085,-3.85837,159.098,0.309608,0.486436,62.5,18.75,18.75,0,16,8.19672,13.4636,41.1717,49.4497,-7.55266,0.264923,0.406671,0,40,0,60,22.1311,accident
48.9038,44.2119,54.3506,0.430274,0.62805,48.3871,29.0323,19.3548,3.22581,39.9375,49.4815,27.0222,1,6.45989,79.6875,97.8977,326.497,98.4375,0.519841,0.515281,60,0,40,0,26.5625,73.513,1.5625,-46.781,0.166687,0.371567,66.6667,0,11.1111,22.2222,33.5821,49.2188,-8.33419,148.451,0.31931,0.589094,40,30,30,0,10,20.398,14.6922,48.4375,1.5625,-140.343,0.49066,0.562651,28.5714,50,0,21.4286,35.8209,accident
48.7435,-3.73144,37.7589,0.234044,0.416405,33.3333,27.2727,9.09091,30.303,60.1356,56.9343,21.0803,1,10.2193,60.1695,26.5537,590.19,76.2712,0.799507,0.455299,76.9231,0,7.69231,15.3846,21.1864,92.9931,25.1926,136.147,0.167645,0.61152,0,0,0,100,43.9076,52.5869,-13.0863,142.734,0.343194,0.462845,56.25,37.5,6.25,0,16,33.0882,10.0449,44.2102,37.691,-8.78945,0.48579,0.583303,45.4545,27.2727,0,27.2727,10.2941,accident
51.1663,-10.4829,88.5305,0.283666,0.184238,60,23.3333,13.3333,3.33333,46.356,56.9254,15.8676,1,8.42764,61.9565,40.0956,339.777,95.6522,0.724759,0.206621,50,0,50,0,42.3913,70.048,2.17391,-66.6166,0.215251,0.465939,63.6364,9.09091,0,27.2727,0,55.1331,26.8775,-3.58246,0.267889,0.709275,20,60,20,0,10,29.4521,15.4556,45.6522,-28.9855,129.48,0.346035,0.40652,53.3333,46.6667,0,0,32.1918,accident
38.8522,45.7764,43.7836,0.312659,0.357134,46.875,28.125,9.375,15.625,50.8333,64.4289,18.0886,1,10.5047,69.7917,40.5326,457.677,85.4167,0.84003,0.066734,100,0,0,0,30.2083,74.39,2.08333,-9.52192,0.135802,0.446721,40,0,0,60,29.5775,50,91.7517,-121.008,0.494172,0.652478,44.4444,22.2222,33.3333,0,9,0,9.53638,34.9112,-24.7208,126.918,0.606316,0.612713,0,77.7778,0,22.2222,11.2676,accident
44.6265,-1.87715,36.0275,0.326227,0.56705,51.3514,21.6216,16.2162,10.8108,52.9777,50.7246,16.9565,1,6.75706,72.8814,47.7524,401.907,97.7401,0.838324,0.29,20,0,80,0,27.9661,65.7778,1.69492,-26.3704,0.261076,0.456374,57.1429,0,0,42.8571,38.3333,50.8475,-6.17717,132.528,0.470689,0.516919,20,53.3333,20,6.66667,15,21.3333,10.9605,54.1464,-1.07752,90.2146,0.480243,0.559434,18.1818,54.5455,0,27.2727,22.2222,accident
44.0101,100.626,78.1652,0.38658,0.563052,33.3333,25.9259,29.6296,11.1111,46.0954,49.3789,23.5404,1,4.56583,81.3725,62.3094,187.015,98.0392,0.821078,0.758333,33.3333,0,66.6667,0,35.2941,70.4082,15.6715,-21.0219,0.148063,0.220034,70,0,0,30,32.1429,37.2549,69.3164,-8.05295,0.404942,0.67015,30,30,40,0,10,34.2857,15.7143,58.8235,32.7632,-37.5742,0.375054,0.353135,25,41.6667,8.33333,25,23.4286,accident
59.1805,130.999,49.6425,0.536698,0.496772,68.4211,10.5263,10.5263,10.5263,39.9101,46.7565,17.8031,1,4.64015,71.5909,95.4545,312.542,97.7273,0.907062,0.601376,57.1429,14.2857,28.5714,0,30.6818,51.5408,2.27273,-4.95358,0.27169,0.57499,26.6667,13.3333,26.6667,33.3333,24.5833,65.9091,105.445,118.663,0.324514,0.487783,36.3636,9.09091,18.1818,36.3636,11,21.3542,9.49337,31.8182,-6.97534,118.157,0.574946,0.537649,27.2727,9.09091,45.4545,18.1818,0,bomb
