%1. Title : 
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Center_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Center_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Radius_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Length_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_X_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_Y_GLOBAL NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_Global NUMERIC
@ATTRIBUTE  Hough_Circles_X_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Y_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 4 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_Center_X_0 NUMERIC
@ATTRIBUTE  Airs_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_Radius_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_0 NUMERIC
@ATTRIBUTE  Airs_Contours_0 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_0 NUMERIC
@ATTRIBUTE  Harris_Corners_X_0 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_0 NUMERIC
@ATTRIBUTE  Hough_Circles_X_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_Center_X_1 NUMERIC
@ATTRIBUTE  Airs_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_Radius_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_1 NUMERIC
@ATTRIBUTE  Airs_Contours_1 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_1 NUMERIC
@ATTRIBUTE  Harris_Corners_X_1 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_1 NUMERIC
@ATTRIBUTE  Hough_Circles_X_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_Center_X_2 NUMERIC
@ATTRIBUTE  Airs_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_Radius_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_2 NUMERIC
@ATTRIBUTE  Airs_Contours_2 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_2 NUMERIC
@ATTRIBUTE  Harris_Corners_X_2 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_2 NUMERIC
@ATTRIBUTE  Hough_Circles_X_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_Center_X_3 NUMERIC
@ATTRIBUTE  Airs_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_Radius_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_3 NUMERIC
@ATTRIBUTE  Airs_Contours_3 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_3 NUMERIC
@ATTRIBUTE  Harris_Corners_X_3 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_3 NUMERIC
@ATTRIBUTE  Hough_Circles_X_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
9.5578,50.6462,41.5216,112.094,-11.9718,72.3891,-5.72816,72.3891,-5.72816,72.3891,2872.81,1695.5,12.4054,12.4054,0.548753,0.67517,22.5,72.5,2.5,2.5,40,49.8652,50.4399,31.8328,55,0,8.56079,49.5192,87.1488,55.3954,16.9743,-1.85958,16.3214,-1.85958,16.3214,-1.85958,568.587,47.5,21.1538,21.1538,0.163918,0.366154,11.1111,44.4444,44.4444,0,9,43.2692,62.9032,39.9194,8,6.71526,39.9038,92.3517,48.7539,-9.00832,23.0506,-8.66184,23.0506,-8.66184,23.0506,530.885,229.5,77.8846,77.8846,0.659791,0.606313,22.2222,55.5556,0,22.2222,9,53.0769,70.9677,38.3871,5,10.67,49.5192,98.8554,52.5123,85.3358,31.1854,82.0537,31.1854,82.0537,31.1854,960.523,48,92.3077,92.3077,0.700998,0.524522,12,76,8,4,25,44.2308,38.7097,31.0484,4,12.5,49.5192,88.4495,52.6636,78.478,-4.10205,75.4596,-4.10205,75.4596,-4.10205,881.262,518.5,57.6923,57.6923,0.65671,0.49777,4.54545,59.0909,22.7273,13.6364,22,61.5385,51.6129,28.7634,6,car
10.964,49.8484,40.6316,115.601,-4.90161,82.548,-2.27982,82.548,-2.27982,82.548,3287.36,2354.5,80.9557,80.9557,0.57073,0.665073,17.6471,73.5294,5.88235,2.94118,34,48.1671,53.7447,27.5532,59,0,7.62166,64.4374,105.352,40.0015,48.1316,-2.48631,44.9828,-2.48631,44.9828,-2.48631,483.609,52,54.2056,54.2056,0.501,0.45886,62.5,0,12.5,25,8,44.8598,57.4713,33.908,6,9.86142,50.3019,108.646,55.6928,97.1674,34.8775,90.8106,34.8775,90.8106,34.8775,631.139,38.5,87.8505,87.8505,0.927185,0.514084,20,70,0,10,10,42.9907,68.9655,35.7759,4,14.3732,49.5327,99.5838,53.7602,46.4551,-39.4602,43.416,-39.4602,43.416,-39.4602,1154.53,1664.5,93.4579,93.4579,0.563793,0.514757,22.7273,54.5455,18.1818,4.54545,22,58.567,57.4713,45.4023,3,12.1173,50.7301,67.2318,54.8982,109.291,-6.37234,102.141,-6.37234,102.141,-6.37234,986.003,1154.5,38.785,38.785,0.723156,0.498699,9.09091,77.2727,4.54545,9.09091,22,54.2056,48.2759,31.0345,8,car
9.1523,48.2891,43.7658,110.955,-8.01803,72.386,-3.78209,72.386,-3.78209,72.386,2172.4,1622,96.4538,96.4538,0.51712,0.780685,24.4444,57.7778,2.22222,15.5556,45,55.1545,48.5664,29.4338,69,0,7.6292,55.6604,85.0662,53.7898,30.3529,5.00126,28.6348,5.00126,28.6348,5.00126,475.735,228.5,34.434,34.434,0.277358,0.509996,16.6667,66.6667,16.6667,0,12,44.0252,65.0564,36.2319,9,7.76593,48.1132,84.016,58.529,47.93,-0.591374,45.217,-0.591374,45.217,-0.591374,571.41,94,46.2264,46.2264,0.665937,0.519585,0,38.4615,0,61.5385,13,48.0503,55.2657,43.7681,15,10.7602,48.923,76.2092,54.8285,145.263,134.219,137.04,134.219,137.04,134.219,865.269,1283.5,66.0377,66.0377,0.51135,0.531348,12,68,4,16,25,56.6038,52.1739,36.2319,4,10.8422,49.5283,50.4096,58.0946,-11.6774,79.2655,-11.0164,79.2655,-11.0164,79.2655,527.73,1200,97.1698,97.1698,0.712327,0.30919,10.3448,37.931,41.3793,10.3448,29,53.2495,44.4444,27.2142,9,car
13.8829,49.1379,63.4766,87.1583,76.6403,-55.3946,44.0461,-55.3946,44.0461,-55.3946,2251.63,1957.5,73.1569,73.1569,0.543038,0.482466,7.89474,81.5789,10.5263,0,38,50.8301,51.9097,25.9259,36,0,7.85441,58.6207,112.847,40.6296,-4.88721,277.544,-5.61748,277.544,-5.61748,277.544,359.73,95.5,75.8621,75.8621,0.489697,0.601339,0,33.3333,66.6667,0,6,30.6513,41.6667,40.625,6,11.5421,44.8276,115.017,43.9926,98.5023,365.742,113.221,365.742,113.221,365.742,550.995,77.5,68.3908,68.3908,0.421064,0.10011,10,70,0,20,10,32.1839,58.3333,74.3056,3,19.0374,50.9031,78.125,44.6912,99.8723,4.34028,114.796,4.34028,114.796,4.34028,1052.41,714,72.4138,72.4138,0.633558,0.271274,3.57143,82.1429,3.57143,10.7143,28,59.7701,52.7778,31.9444,3,16.4751,48.2759,80.2951,44.149,1.14943,4.34028,1.32118,4.34028,1.32118,4.34028,769.879,212.5,77.0115,77.0115,0.358013,0.158786,0,73.913,13.0435,13.0435,23,32.1839,41.6667,22.9167,1,car
16.4634,50.6098,83.045,80.3994,-21.2535,106.12,-12.9595,106.12,-12.9595,106.12,1950.5,1801.5,55.4663,55.4663,0.564645,0.654428,2.27273,68.1818,15.9091,13.6364,44,48.7805,53.4454,22.8235,35,0,9.20441,62.8049,150.227,32.4818,10.8512,274.654,13.2331,274.654,13.2331,274.654,352.387,78,67.0732,67.0732,0.546812,0.453334,0,16.6667,50,33.3333,6,69.2683,62.8571,40.9524,5,9.32056,42.0732,150.227,37.2014,-13.0696,71.3269,-15.9386,71.3269,-15.9386,71.3269,320.616,10.5,53.6585,53.6585,0.665883,0.676984,0,40,0,60,10,73.1707,47.619,43.4524,4,21.4866,53.8893,99.2063,39.4191,-38.9024,5.66893,-47.442,5.66893,-47.442,5.66893,793.95,632,73.7805,73.7805,0.53518,0.358653,3.33333,83.3333,10,3.33333,30,53.6585,28.5714,29.7619,2,27.3229,48.1707,119.048,40.3051,1.21951,5.66893,1.48721,5.66893,1.48721,5.66893,906.805,800,76.8293,76.8293,0.440513,0.391103,6.89655,51.7241,31.0345,10.3448,29,59.5122,51.4286,26.1905,5,car
19.6067,49.3197,91.0115,73.8626,75.487,-105.202,51.3517,-105.202,51.3517,-105.202,1937.35,1102.5,71.511,71.511,0.43585,0.571333,2.85714,82.8571,14.2857,0,35,51.5152,52.1793,28.0822,22,0,12.9756,56.8493,135.031,34.8149,9.58904,262.346,13.1357,262.346,13.1357,262.346,384.37,72.5,94.5205,94.5205,0.47497,0.6624,0,50,50,0,8,65.7534,55.5556,47.2222,2,14.8021,43.8356,135.031,36.1712,1.36986,-185.185,1.87652,-185.185,1.87652,-185.185,410.599,83,78.7671,78.7671,0.544698,0.519856,33.3333,66.6667,0,0,6,42.0091,62.963,57.4074,3,21.3851,50.4305,104.167,37.4913,97.2603,347.222,133.233,347.222,133.233,347.222,759.533,611,50.6849,50.6849,0.447633,0.34604,0,77.7778,5.55556,16.6667,18,71.2329,33.3333,55.5556,1,30.3272,48.317,96.4506,37.2339,140.253,7.71605,192.127,7.71605,192.127,7.71605,902.768,617,77.6256,77.6256,0.33356,0.325139,0,67.8571,10.7143,21.4286,28,49.3151,55.5556,31.4815,3,car
13.4554,49.2958,63.5,107.22,63.0386,-37.6562,29.5956,-37.6562,29.5956,-37.6562,2782.89,979,42.2211,42.2211,0.475123,0.646015,0,76.6667,13.3333,10,30,38.4758,41.3953,30.2791,43,0,7.15094,66.5094,116,39.6684,81.4602,-5.3913,76.8493,-5.3913,76.8493,-5.3913,290.345,214.5,82.7044,82.7044,0.72379,0.374248,0,12.5,75,12.5,8,56.6038,47.2727,44.9091,11,8.45283,47.1698,120,53.7676,86.404,132.706,81.5132,132.706,81.5132,132.706,465.747,12,31.8868,31.8868,0.647192,0.679738,0,90,0,10,10,56.6038,29.3333,36.6667,3,18.3396,50.3526,66,53.9671,-35.8491,60,-33.8199,60,-33.8199,60,1037.7,1432.5,93.7107,93.7107,0.637901,0.330124,6.89655,82.7586,10.3448,0,29,55.0943,59.2,37.6,5,20.2075,49.1745,65,52.7349,165.427,-6.02353,156.064,-6.02353,156.064,-6.02353,1231.5,552,87.7358,87.7358,0.282369,0.420635,11.1111,77.7778,7.40741,3.7037,27,50.9434,52,31,4,car
15.1872,49.7512,72.5762,102.003,67.3548,-49.9252,33.5098,-49.9252,33.5098,-49.9252,3065.24,187,41.5897,41.5897,0.426504,0.445432,2.63158,84.2105,7.89474,5.26316,38,48.0424,46.27,29.7712,46,0,7.61702,66,119.964,38.0717,78.8333,0.754489,78.8333,0.754489,78.8333,0.754489,278.99,202,80,80,0.620193,0.515592,0,16.6667,83.3333,0,6,66.6667,42.5532,43.2624,6,12.8511,41.5,119.964,45.861,64.5794,15.6569,64.5794,15.6569,64.5794,15.6569,664.474,167,61,61,0.634382,0.683322,11.1111,66.6667,0,22.2222,9,74,51.0638,42.5532,4,18.0851,49.5,67.904,49.9656,68.3333,238.419,68.3333,238.419,68.3333,238.419,951.304,1705,88,88,0.523438,0.297905,4,80,16,0,25,60,42.5532,21.2766,2,23.0213,49.5,79.2214,50.0849,-10.05,4.52694,-10.05,4.52694,-10.05,4.52694,1101.82,255,86.3333,86.3333,0.508703,0.273105,2.94118,70.5882,20.5882,5.88235,34,60,59.5745,49.6454,3,car
14.9601,50,82.2368,105.637,39.1198,-109.023,18.5402,-109.023,18.5402,-109.023,2862.63,1435,61.2626,61.2626,0.406846,0.481758,3.0303,90.9091,6.06061,0,33,44.4404,46.6599,32.3887,26,0,11.4286,55.7143,128.116,49.2519,30.4762,34.626,29.0249,34.626,29.0249,34.626,504.563,31,39.5238,39.5238,0.244938,0.658462,20,70,10,0,10,64.7619,73.6842,59.2105,2,11.8797,43.8095,128.116,49.7315,87.5294,264.705,83.3613,264.705,83.3613,264.705,472.901,57.5,70.4762,70.4762,0.767501,0.501237,0,66.6667,0,33.3333,6,52.0635,52.6316,48.2456,3,18.3709,50.4762,83.1025,51.8695,-18.845,-12.6717,-17.9476,-12.6717,-17.9476,-12.6717,957.576,626.5,82.8571,82.8571,0.372151,0.278141,0,88.4615,11.5385,0,26,0,0,0,0,19.6491,49.5238,117.729,52.5401,-5.79534,26.5221,-5.51937,26.5221,-5.51937,26.5221,956.864,259,43.3333,43.3333,0.452749,0.464485,9.52381,80.9524,4.7619,4.7619,21,44.4444,38.5965,27.193,3,car
15.9598,50.6105,63.0237,99.6149,-36.8214,73.6591,-19.0784,73.6591,-19.0784,73.6591,2378.67,4248.5,74.9686,74.9686,0.477472,0.679741,8.57143,82.8571,8.57143,0,35,47.5844,50.2828,30.5468,37,0,8.91473,61.9792,121.687,40.3216,23.1,243.56,24.0625,243.56,24.0625,243.56,367.818,99,61.4583,61.4583,0.45133,0.532716,14.2857,42.8571,42.8571,0,7,54.1667,62.7907,49.7093,8,12.1124,47.3958,121.687,49.6381,91.5997,9.62124,95.4164,9.62124,95.4164,9.62124,514.823,45.5,91.1458,91.1458,0.887153,0.124031,37.5,62.5,0,0,8,58.3333,55.814,47.6744,2,17.8295,49.4792,118.983,48.99,-47.5,5.40833,-49.4792,5.40833,-49.4792,5.40833,921.668,579.5,29.5139,29.5139,0.538462,0.396579,5,85,5,5,20,66.6667,65.1163,40.6977,2,25.8236,49.4792,94.6458,49.338,97.9167,2.86323,101.997,2.86323,101.997,2.86323,591.826,1292,80.2083,80.2083,0.438188,0.458787,6.06061,72.7273,12.1212,9.09091,33,48.6111,46.5116,24.8062,3,car
15.2002,49.2386,72.8395,99.014,74.5099,-45.1434,37.8223,-45.1434,37.8223,-45.1434,3304.7,3747,39.7427,39.7427,0.454667,0.583891,0,81.3953,11.6279,6.97674,43,42.4704,52.2222,27.7778,30,0,8.25397,49.4898,133.333,51.626,73.5204,-4.85597,75.0208,-4.85597,75.0208,-4.85597,551.912,54,78.5714,78.5714,0.540967,0.514136,0,22.2222,77.7778,0,9,53.0612,50.3704,42.5926,6,9.63719,43.3673,123.457,46.5926,-11.9816,34.5679,-12.2261,34.5679,-12.2261,34.5679,478.172,40.5,69.898,69.898,0.750715,0.508492,0,66.6667,0,33.3333,6,58.5034,56.2963,46.6667,3,20,49.4898,86.4198,49.7022,104.289,175.857,106.418,175.857,106.418,175.857,1171.99,806.5,23.4694,23.4694,0.58459,0.27036,4.16667,95.8333,0,0,24,58.5034,50.3704,31.8519,3,23.1746,48.9796,106.173,48.7403,149.506,-40.1106,152.557,-40.1106,152.557,-40.1106,897.505,646,84.6939,84.6939,0.454868,0.386262,0,88.8889,0,11.1111,27,42.8571,48.8889,20.5556,4,car
13.7893,49.7653,74.9283,108.298,66.5613,-80.5351,31.2494,-80.5351,31.2494,-80.5351,1840.63,3179.5,51.9785,51.9785,0.581566,0.650937,5.71429,80,5.71429,8.57143,35,44.6987,52.4914,27.1478,48,0,8.27437,63.2076,123.698,42.1577,62.8931,-4.34028,59.3331,-4.34028,59.3331,-4.34028,425.73,78.5,65.0943,65.0943,0.55916,0.437642,0,44.4444,44.4444,11.1111,9,52.8302,41.6667,36.9792,4,9.375,42.9245,125.868,49.0657,65.4717,20.8333,61.7657,20.8333,61.7657,20.8333,476.019,36.5,59.9057,59.9057,0.71191,0.49713,12.5,50,0,37.5,8,79.2453,47.2222,36.8056,3,16.3719,49.5283,115.017,53.6045,-47.1698,35.4324,-44.4998,35.4324,-44.4998,35.4324,670.598,647.5,33.0189,33.0189,0.444829,0.295498,0,100,0,0,24,61.6352,41.6667,24.3056,3,22.2681,49.5283,84.6354,53.0675,98.1132,253.768,92.5596,253.768,92.5596,253.768,600.115,1508.5,90.566,90.566,0.554271,0.46275,6.45161,70.9677,9.67742,12.9032,31,31.4465,58.3333,29.1667,3,car
14.2002,49.2718,73.9938,103.619,-4.82899,80.9955,-2.34417,80.9955,-2.34417,80.9955,1159.6,10243,52.371,52.371,0.416227,0.585031,2.94118,70.5882,23.5294,2.94118,34,44.8058,50.3883,28.4951,40,0,7.72892,65.0485,128.797,38.4874,67.509,-4.2452,65.5427,-4.2452,65.5427,-4.2452,420.967,88.5,71.3592,71.3592,0.637384,0.416462,0,0,77.7778,22.2222,9,53.0744,44.4444,38.8889,6,8.26195,41.7476,128.797,46.1119,-13.9299,69.2042,-13.5242,69.2042,-13.5242,69.2042,503.274,83.5,68.4466,68.4466,0.719793,0.548659,0,75,0,25,8,71.8447,54.902,39.7059,4,20.8072,50.0391,100.505,52.1569,-34.0884,84.8697,-33.0955,84.8697,-33.0955,84.8697,936.895,669.5,81.7476,81.7476,0.662508,0.400756,0,73.3333,13.3333,13.3333,30,52.4272,54.902,23.5294,4,20.5787,48.5437,101.884,50.5986,-38.5945,200.629,-37.4703,200.629,-37.4703,200.629,1132.84,232.5,83.4951,83.4951,0.373349,0.507962,3.33333,73.3333,10,13.3333,30,52.4272,43.1373,28.9216,4,car
12,49.4845,58,98.1963,53.3313,-19.9072,27.4903,-19.9072,27.4903,-19.9072,2649.81,952.5,51.5069,51.5069,0.453327,0.661824,0,78.3784,13.5135,8.10811,37,50.1578,51.5918,28.5306,49,0,7.62887,55.6701,98,48.675,-10.4253,261.991,-10.7477,261.991,-10.7477,261.991,408.409,11,20.2749,20.2749,0.483916,0.544452,0,40,60,0,10,55.6701,56,46.25,8,8.26804,48.4536,104,52.5199,-33.2662,-58.1165,-34.295,-58.1165,-34.295,-58.1165,555.113,81,23.7113,23.7113,0.57727,0.515972,0,16.6667,0,83.3333,6,60.4811,53.3333,38.3333,6,15.9381,49.4845,68,49.1063,70.0101,258.929,72.1753,258.929,72.1753,258.929,1050.72,1006,80.4124,80.4124,0.52947,0.319894,3.33333,73.3333,13.3333,10,30,49.4845,64,26,2,16.8454,48.9691,54,49.5953,-13.7149,43.2102,-14.1391,43.2102,-14.1391,43.2102,814.735,719,82.9897,82.9897,0.51239,0.389935,4,44,44,8,25,48.11,45.3333,25.3333,3,car
14.6853,49.7312,62.4921,95.1204,-27.3423,73.2915,-14.7002,73.2915,-14.7002,73.2915,2409.03,1138,25.659,25.659,0.475719,0.55974,6.06061,81.8182,6.06061,6.06061,33,53.871,52.2097,25.7678,30,0,10.3861,60.7527,118.802,40.5675,57.54,-175.62,61.871,-175.62,61.871,-175.62,513.435,72,47.8495,47.8495,0.373297,0.511995,22.2222,55.5556,22.2222,0,9,59.3548,67.2727,53.6364,5,10.6549,49.4624,118.802,50.3121,-16.0025,10.3306,-17.207,10.3306,-17.207,10.3306,475.042,63.5,88.7097,88.7097,0.870161,0.587121,12.5,50,0,37.5,8,55.914,72.7273,62.5,2,17.3998,49.4624,56.8182,46.9074,-54.8387,73.3471,-58.9664,73.3471,-58.9664,73.3471,681.863,981,98.9247,98.9247,0.490719,0.270143,4.54545,86.3636,9.09091,0,22,60.2151,45.4545,21.5909,2,21.3832,49.4624,82.6446,46.7602,42.7419,236.312,45.9591,236.312,45.9591,236.312,944.229,654.5,94.6237,94.6237,0.319021,0.284601,0,66.6667,16.6667,16.6667,24,54.1935,63.6364,39.0909,5,car
15.5145,49.7041,84.771,83.6586,44.8667,-33.003,26.5484,-33.003,26.5484,-33.003,2217.63,1376.5,62.1174,62.1174,0.499646,0.59413,2.5,82.5,10,5,40,47.45,46.4576,31.5912,21,0,8.18815,69.0476,154.67,28.1135,67.5976,-2.08632,80.4733,-2.08632,80.4733,-2.08632,304.99,50.5,69.0476,69.0476,0.68107,0.441885,0,0,75,25,8,57.1429,48.7805,44.5122,4,9.46574,48.2143,157.644,42.6736,87.3277,143.066,103.962,143.066,103.962,143.066,379.764,22,87.5,87.5,0.489991,0.609033,14.2857,85.7143,0,0,7,80.9524,87.8049,24.3902,1,22.6481,50.5952,133.849,40.6883,-26.1905,80.2461,-31.1791,80.2461,-31.1791,80.2461,1055.35,995.5,55.3571,55.3571,0.613584,0.40903,0,87.5,8.33333,4.16667,24,57.1429,58.5366,41.4634,2,22.5319,48.8095,68.4117,42.5958,-42.1472,54.0307,-50.1753,54.0307,-50.1753,54.0307,697.586,366.5,47.619,47.619,0.566818,0.407186,0,76.4706,17.6471,5.88235,17,50,63.4146,27.439,4,car
17.371,49.3548,89.8438,77.8076,105.862,125.596,68.2982,125.596,68.2982,125.596,1700.43,1945.5,67.2811,67.2811,0.44749,0.642357,5.12821,82.0513,7.69231,5.12821,39,51.2258,54.625,26.625,20,0,10.5844,55.1948,131.25,37.778,36.0605,31.281,46.8318,31.281,46.8318,31.281,346.994,13.5,40.6926,40.6926,0.282074,0.534469,0,60,40,0,5,50.2165,63.3333,45.8333,3,10.2597,43.5065,131.25,37.778,64.5714,6.25,83.859,6.25,83.859,6.25,365.505,38.5,35.0649,35.0649,0.549835,0.323499,12.5,62.5,0,25,8,51.9481,60,45,2,25.2273,49.3507,106.25,38.2351,54.5455,281.25,70.8383,281.25,70.8383,281.25,766.475,791,82.4675,82.4675,0.4826,0.36983,4.34783,73.913,8.69565,13.0435,23,41.5584,30,15,2,24.2208,49.3507,90.625,38.1135,-21.8855,21.8461,-28.4228,21.8461,-28.4228,21.8461,321.179,1091.5,80.5195,80.5195,0.551846,0.25952,5.26316,68.4211,21.0526,5.26316,19,46.7532,50,35,1,car
