@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Lines_Nb_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Hough_Circles_Radius_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Airs_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
47.9616,27.4636,27.4887,0.332501,0.338879,27.7778,38.8889,11.1111,22.2222,50.2987,31.7829,0,56.4516,192.79,70.9677,0.557304,0,25,75,0,28.5714,21.0829,40.3226,177.296,0.359871,50,0,50,0,0,0,0,0,0,4.14747,108.418,-4.21836,0,100,0,0,1,8.06452,79.0323,61.2903,-2.83447,0.177371,0,0,0,0,25.8064,405.844,0.69224,50,0,0,50,11.0599,349.026,0,0,0,0,0,0,14.2857,47.1375,211.436,56.0115,35.7418,170.18,0.057595,0.098385,0,100,0,49.1129,-29.4016,0.464851,0.218359,0,66.6667,0,33.3333,accident
47.2125,30.8012,96.7494,0.498479,0.516109,28.5714,10.7143,25,35.7143,53.5484,29.644,0,87.8049,232.005,84.1463,0.445122,100,0,0,0,0,18.6514,50,142.734,0.461038,28.5714,0,71.4286,0,0,0,0,0,0,9.97131,142.734,76.4228,0.603659,0,100,0,2,5.30846,73.1707,122.866,8.65052,0.054248,100,0,0,1,39.0244,422.145,0.585409,0,0,0,100,7.10187,254.936,0.183303,0.303014,100,0,0,0,11.9082,48.7805,237.889,190.311,297.442,177.903,0,0,0,100,0,48.7805,170.951,0.85639,0.295259,0,100,0,0,accident
48.7102,33.349,96.4172,0.384514,0.321207,24,20,20,36,55.8867,24.6827,0,90,237.5,96.25,0.8875,0,0,0,0,0,18.4615,52.5,124.918,0.5139,71.4286,0,28.5714,0,0,0,0,0,0,8.52564,124.918,20.9091,0.592157,0,100,0,2,10.1923,70,67.381,269.56,0.335979,100,0,0,2,30,326.938,0.673301,0,0,0,100,8.84615,243.261,0.209375,0.160256,33.3333,33.3333,0,0,10.8333,48.75,138.067,210.388,237.5,188.334,0.279481,0.062944,0,100,0,48.75,-32.9667,0.735744,0.298994,16.6667,50,0,33.3333,accident
48.3301,32.8553,45.9827,0.278265,0.39506,27.7778,22.2222,22.2222,27.7778,54.9459,27.6754,0,90.4255,181.077,97.8723,0.897163,0,0,0,0,0,15.2128,52.1946,131.395,0.47659,37.5,0,50,0,0,0,0,0,0,7.55319,121.875,25.9188,0.58347,0,100,0,3,5.37234,41.4894,31.5603,82.6389,0.3375,100,0,0,3,25.5319,2.67857,0.583267,33.3333,0,0,66.6667,7.44681,-9.40789,0.365359,0.51875,33.3333,33.3333,0,0,10.266,47.8723,188.542,40.9483,145.018,270.983,0,0,0,100,0,46.5152,181.25,0.680961,0.311626,25,50,0,25,accident
46.5569,40.9096,46.0089,0.318599,0.237813,27.2727,31.8182,13.6364,27.2727,48.2583,29.522,0,90,269.388,95.7143,0,100,0,0,0,0,20.8036,50.0363,173.798,0.397952,37.5,0,50,11.4286,234.375,0.859375,0,0,0,9.10714,151.367,116.981,0.573117,0,100,0,3,4.46429,0,0,0,0,100,0,0,2,47.1429,-39.0625,0.367782,0,0,0,100,13.3929,316.735,0.182505,0.309896,0,33.3333,0,28.125,10.9821,48.5714,258.789,244.141,379.592,143.255,0,0,0,100,0,47.1429,263.672,0.615619,0.489866,0,33.3333,66.6667,0,accident
48.2464,-11.0289,49.3591,0.293252,0.335065,35.7143,28.5714,7.14286,28.5714,55.5961,27.4116,0,85.2273,170.455,87.5,0.890422,100,0,0,0,0,21.1433,51.1364,151.515,0.360358,16.6667,16.6667,50,0,0,0,0,0,0,8.8843,146.924,70.4545,0.530502,100,0,0,4,5.71625,88.6364,81.8182,9.18274,0.121212,100,0,0,2,46.5909,284.665,0.587075,0,0,0,100,10.1928,73.4619,0.119436,0.193436,20,20,0,0,11.8457,48.8636,238.751,258.647,216.942,187.798,0,0,0,100,0,48.8636,181.568,0.809725,0.272023,0,75,0,25,accident
50.3488,-10.2661,61.5459,0.278106,0.35435,20.6897,27.5862,17.2414,34.4828,43.8159,26.8357,0,90,187.654,97.7778,0.90582,0,0,0,0,0,20.8497,47.4843,166.237,0.523033,22.2222,0,55.5556,0,0,0,0,0,0,9.34641,142.734,93.6508,0.560821,0,100,0,5,7.9085,62.2222,110.556,8.65052,0.097788,100,0,0,2,28.8889,2.16263,0.634502,0,0,0,100,10.0654,234.686,0.160184,0.400532,25,0,0,0,10.8497,48.8889,220.588,141.931,103.822,219.908,0,0,0,100,0,48.8889,-155.709,0.734528,0.278463,0,50,16.6667,33.3333,accident
48.1343,26.6272,97.6772,0.284868,0.295553,46.4286,21.4286,10.7143,21.4286,54.6499,25.0658,0,88.0952,226.757,89.6825,0.869048,100,0,0,0,0,15.7014,38.0952,131.483,0.57496,40,0,60,0,0,0,0,0,0,8.30116,131.483,28.458,0.627513,75,25,0,4,9.97426,51.9558,20.846,-39.1684,0.226971,50,0,0,4,32.1429,87.6552,0.685363,0,33.3333,0,66.6667,11.9048,289.012,0.223986,0.331999,42.8571,14.2857,0,56.7568,10.1673,48.8095,226.443,270.811,-14.6972,200.804,0.172169,0.18979,0,100,0,45.4286,-43.992,0.740559,0.336566,14.2857,57.1429,0,28.5714,accident
44.3724,-9.87918,67.668,0.30326,0.363968,41.9355,19.3548,12.9032,25.8065,48.1884,26.2012,0,65.7895,117.466,94.7368,0.701811,66.6667,0,33.3333,0,0,17.6387,48.6842,127.831,0.343468,20,0,80,7.89474,226.443,0.891892,0,0,0,9.24609,131.483,13.1579,0.308333,50,50,0,4,7.25462,36.8421,44.7368,7.3046,0,100,0,0,2,48.6842,-5.05144,0.443422,0,20,0,80,12.8734,251.808,0.165351,0.556532,50,0,0,51.3514,11.522,43.7071,146.727,-10.3244,89.9116,226.191,0.275585,0.287788,0,100,0,48.6842,-6.83334,0.744755,0.235431,0,50,50,0,accident
51.6747,67.6251,30.5882,0.325787,0.423647,23.0769,38.4615,13.4615,25,55.0537,21.1305,0,74.6479,110.861,94.0141,0.750391,33.3333,0,66.6667,0,35.6077,8.59786,49.2958,73.513,0.470488,11.1111,0,88.8889,7.04225,124.749,0.940298,0,0,0,6.4116,73.513,-4.84507,0.332476,50,50,0,4,5.71789,32.3944,19.5122,7.87834,0.193035,100,0,0,4,51.4085,-43.505,0.385415,0,0,0,100,10.1745,144.798,0.117987,0.420026,40,0,30,34.7015,9.77507,48.3815,86.7208,-5.58236,42.0343,609.497,0.15833,0.167602,27.2727,63.6364,0,49.2958,136.07,0,0,0,100,0,0,accident
51.4187,71.6456,97.6339,0.50105,0.630652,42.5926,37.037,7.40741,12.963,60.5417,21.164,0,54.3703,96.9827,66.6667,0.7157,22.2222,11.1111,55.5556,11.1111,26.9841,7.29167,49.2188,80.6248,0.507843,0,50,50,22.6562,153.691,0.865079,0,0,50,6.39881,78.1053,22.6562,0.279576,60,40,0,5,6.12599,22.6562,14.7204,2.51953,0.015873,100,0,0,4,64.8438,-33.4737,0.231999,33.3333,0,0,66.6667,10.2431,142.719,0.177573,0.475964,50,0,50,61.9048,10.8631,55.1035,77.1073,-42.832,39.4113,531.919,0.440637,0.429919,33.3333,44.4444,0,46.0938,-5.62048,0.706192,0.637155,22.2222,77.7778,0,0,accident
54.0354,18.2094,97.8909,0.410676,0.486022,34.7826,36.9565,8.69565,19.5652,53.0084,19.7875,1,72.3077,61.7205,92.6154,0.838542,60,0,40,0,31.0662,10.181,50,69.2042,0.465661,28.5714,7.14286,64.2857,6.15385,127.595,0.926471,0,0,0,7.14932,72.4481,22.9231,0.332051,25,75,0,4,5.29412,20.7692,6.875,86.9107,0.477941,100,0,0,4,37.6923,-22.2845,0.421391,37.5,0,0,62.5,11.5837,-22.4016,0.566084,0.470387,45.4545,0,18.1818,31.3025,8.8914,47.024,98.3997,142.734,-64.4826,404.201,0.165385,0.091912,0,100,0,41.2801,143.608,0.89911,0.571964,50,33.3333,8.33333,8.33333,accident
49.0676,30.2473,14.9729,0.466415,0.433007,24.3902,41.4634,14.6341,19.5122,53.8355,19.1838,1,81.8966,110.501,98.2759,0.84493,0,0,100,0,48.3871,12.4027,41.7778,75.5606,0.424435,33.3333,13.3333,33.3333,29.3103,111.663,0.717419,0,0,100,8.06452,79.3444,62.9543,0.436933,50,50,0,6,5.83982,45.6897,39.6552,17.1696,0.897081,100,0,0,4,70.6897,309.573,0.165323,66.6667,0,0,33.3333,12.069,131.83,0.124268,0.456692,44.4444,0,0,42.4731,11.4572,49.1379,97.5546,150.884,-148.633,396.788,0.106789,0.196405,0,100,0,46.5517,-19.0958,0.831474,0.702245,37.5,50,12.5,0,accident
49.5345,14.7167,2.31146,0.438463,0.376835,27.907,41.8605,9.30233,20.9302,52.5086,21.7492,0,69.2308,74.269,98.4615,0.834501,28.5714,0,42.8571,28.5714,36.8664,11.5633,49.2308,91.051,0.558218,31.25,25,43.75,7.69231,145.682,0.935484,0,0,0,7.12159,79.3444,35.3846,0.349078,85.7143,14.2857,0,7,6.0794,39.2308,23.5165,83.6182,0.092742,100,0,0,5,51.5385,-21.3703,0.357016,12.5,0,0,87.5,11.9603,-78.0437,0.188984,0.711797,50,0,20,47.5806,12.5062,47.2497,93.7584,-27.0216,2.36686,634.378,0.138667,0.132796,0,88.8889,11.1111,48.4615,-8.35205,0.860155,0.700847,55.5556,44.4444,0,0,accident
52.97,-14.595,93.3618,0.427993,0.679583,57.5,30,12.5,0,45.5928,20.19,1,89.7959,170.762,96.9388,0.928571,0,0,0,0,0,9.72577,55.9006,80.5664,0.594609,0,25,0,40.8163,2.44141,0.071541,57.1429,0,14.2857,9.40689,76.9043,109.079,0.657313,66.6667,33.3333,0,6,5.29337,70.4082,64.4497,6.03812,0.057292,100,0,0,3,76.5306,2.44141,0,100,0,0,0,9.69388,-11.8815,0.242187,0.646879,0,75,0,0,8.67347,48.9796,124.512,96.6797,195.752,348.193,0.565955,0.620054,0,50,0,43.8776,-7.91968,0.377032,0.688799,37.5,62.5,0,0,accident
56.6306,-20.0103,72.4112,0.331759,0.44444,52.7778,25,19.4444,2.77778,43.0195,17.3641,1,86.0465,175.771,97.6744,0.892027,100,0,0,0,0,9.6024,48.8372,63.7357,0.357443,0,20,0,38.3721,2.60146,0.175829,75,0,25,9.97749,79.3444,94.0199,0.66376,66.6667,33.3333,0,3,7.35184,45.3488,43.2285,-54.3245,0.359319,100,0,0,3,72.093,2.60146,0,100,0,0,0,9.30233,-9.93512,0.564958,0.646082,40,20,0,25.8065,12.7907,56.1356,83.203,138.131,-5.73682,483.516,0.401024,0.416887,16.6667,66.6667,0,47.6744,156.087,0.843023,0.891129,100,0,0,0,accident
51.3664,-16.4854,67.3397,0.291921,0.364567,62.1622,18.9189,18.9189,0,45.0962,19.3485,1,89.8148,154.321,98.1481,0.925926,0,0,0,0,0,8.50778,49.0741,66.1626,0.398347,0,0,0,27.7778,10.831,0.129866,50,0,50,8.64198,71.4136,43.3862,0.620721,20,80,0,5,4.50886,18.5185,26.6032,171.369,0.423108,100,0,0,4,50.9259,2.1004,0,100,0,0,0,10.5475,140.727,0.079145,0.639407,33.3333,16.6667,0,39.1304,4.96511,32.4074,101.869,198.158,22.5358,302,0.283722,0.360261,0,100,0,75.9259,-32.5562,0.824074,0.771739,50,0,0,50,accident
51.062,43.9443,66.6963,0.335416,0.447193,51.2195,34.1463,12.1951,2.43902,44.1268,18.7045,1,84.6939,195.752,97.9592,0.872449,100,0,0,0,0,10.2689,58.9588,72.3884,0.513993,14.2857,42.8571,0,27.551,38.7663,0.281918,40,0,60,9.97732,78.1053,6.414,0.430402,25,75,0,4,5.60415,64.2857,59.1837,2.51953,0.063492,100,0,0,3,58.1633,2.51953,0,100,0,0,0,7.38581,147.234,0.197619,0.48836,50,0,0,61.9048,10.1717,48.9796,104.56,155.629,195.752,434.448,0.133369,0.32672,0,60,0,43.4635,-13.9607,0.78699,0.845238,50,50,0,0,accident
56.9411,-9.33595,95.025,0.291394,0.263018,42.8571,28.5714,16.6667,11.9048,53.0716,17.5452,1,75.5319,203.712,97.3404,0.816278,75,0,25,0,35.8586,9.05867,57.4468,75.7576,0.406919,33.3333,0,0,27.6596,178.38,0.405012,50,0,50,8.9942,74.6097,42.9934,0.25,75,25,0,4,7.67247,37.234,25.5319,-33.1234,0.242424,100,0,0,5,62.766,2.29568,0,66.6667,0,0,33.3333,12.4758,115.618,0.227582,0.209568,60,0,0,56.0606,9.96132,48.9362,89.5317,120.328,-74.3955,377.365,0.164894,0.082071,0,100,0,56.7267,133.969,0.309083,0.364467,50,50,0,0,accident
51.2071,154.506,90.6539,0.382711,0.550395,23.0769,30.7692,15.3846,30.7692,55.8923,18.2749,1,0,0,95.4545,0,0,0,0,0,0,28.3636,41.6144,202.759,0.639873,66.6667,33.3333,0,0,0,0,0,0,0,16,192,21.831,0.663223,50,50,0,2,22.1818,45.4545,129.091,16,0.068,100,0,0,2,22.7273,-42.6667,0.742667,100,0,0,0,18.7273,-38.25,0.268271,0.409412,33.3333,0,0,0,20.3636,56.9378,176,-99.2,413.223,187.175,0.559709,0.432193,0,100,0,45.4545,-70.3697,0.484793,0.504303,40,40,0,20,accident
33.8235,-21.4814,5.80732,0.490041,0.514135,56.5217,13.0435,13.0435,17.3913,58.8235,21.0604,1,72.7273,413.223,81.8182,0.798485,100,0,0,0,0,24.2898,62.0813,151.367,0.348807,20,20,60,0,0,0,0,0,0,25.142,151.367,98.5347,0.583333,83.3333,16.6667,0,6,3.26705,40.9091,48.3297,389.154,0,0,0,0,0,47.7273,-136.719,0.453472,0,0,0,100,34.517,98.3073,0.362793,0.307574,50,16.6667,16.6667,21.875,21.0227,34.0909,126.953,-79.9561,20.6612,199.183,0.489899,0.436111,0,33.3333,33.3333,45.4545,97.6562,0.47358,0.226437,0,100,0,0,accident
41.9136,88.8889,4.19608,0.421393,0.513602,38.0952,19.0476,23.8095,19.0476,56,25.448,1,0,0,96,0,0,0,0,0,0,16.3871,52,156.087,0.481523,50,0,0,13.6,10.4058,0.064516,50,0,50,17.0323,156.087,5.6,0.579666,0,100,0,3,6.83871,24,57.5484,107.919,0.374458,100,0,0,3,64,-130.252,0.337634,75,0,0,25,20.3871,322.581,0.235965,0.475571,25,0,50,35.4839,18.8387,40.1266,167.876,310.113,-3.46544,186.463,0.67873,0.634921,25,50,0,40,-140.952,0.370821,0.362581,0,0,100,0,accident
43.8968,169.881,6.71567,0.446491,0.403864,43.75,31.25,12.5,12.5,52.0548,25,1,87.5,347.222,95.8333,0.875,0,0,0,0,0,20.4167,41.3669,164.029,0.363123,33.3333,0,33.3333,27.0833,66.6667,0.671212,0,0,100,18.4722,161.111,137.5,0.578472,100,0,0,3,8.61111,50,62.1032,-4.7619,0.144444,100,0,0,2,62.5,-50.7936,0.125,50,0,0,50,24.0278,280.952,0.247745,0.705508,50,0,0,40,15,43.1131,175.265,-138.488,109.715,150.982,0.656145,0.584242,0,100,0,47.9167,-42.8716,0.651294,0.4783,0,50,50,0,accident
42.8571,165.637,6.93473,0.428589,0.492852,50,35,10,5,33.2468,22.5974,0,74,268.8,68,0.726667,100,0,0,0,0,10.72,66.1818,192,0,0,0,0,44,-9.26316,0,0,0,100,14.24,192,42.4,0.466,100,0,0,2,15.52,54,53.8931,-76.8244,0.448,100,0,0,2,74,-272,0.685333,100,0,0,0,27.04,16,0.416296,0.589259,66.6667,0,0,0,20.16,43.1236,185.978,-36.3784,34.7568,143.88,0.475556,0.518519,0,100,0,38,-54.6977,0.333231,0.293846,0,50,50,0,accident
48.8762,26.1393,91.4649,0.441666,0.378585,51.2821,20.5128,20.5128,7.69231,54.2025,22.4678,1,68.6441,118.913,50,0.744855,0,0,100,0,25.7143,6.206,43.085,66.3841,0.44594,16.6667,50,0,33.8983,20.0895,0.51001,33.3333,0,66.6667,6.98827,75.7396,4.0926,0.313559,100,0,0,6,6.17992,22.0339,19.7357,19.5367,0.276282,100,0,0,3,74.5763,-36.621,0.230769,66.6667,0,0,33.3333,7.35332,174.905,0.10174,0.644746,80,0,20,52.3077,4.92829,32.0472,48.317,102.957,1.21884,319.797,0.404462,0.46167,40,20,0,45.7627,-15.602,0.811169,0.866469,66.6667,33.3333,0,0,accident
36.1207,-7.63678,35.4877,0.407891,0.563209,48.7805,9.7561,21.9512,19.5122,60.023,19.1151,1,73.9583,232.703,97.9167,0.861979,66.6667,0,33.3333,0,38.5417,7.58464,34.0155,72.4729,0.463939,0,0,100,23.9583,151.367,0.842613,0,0,100,8.39844,76.9043,45.2957,0.432292,33.3333,66.6667,0,3,6.25,30.2083,20.8333,18.1362,0.13275,100,0,0,5,65.625,177.267,0.233113,33.3333,0,0,66.6667,8.49609,-44.8478,0.083469,0.715233,100,0,0,46.0938,4.45964,50.516,128.813,137.718,-56.0175,213.398,0.500853,0.571774,0,75,0,50,99.3465,0.451047,0.710435,33.3333,0,66.6667,0,accident
48.7762,81.5008,10.4433,0.495658,0.655955,42.8571,17.1429,14.2857,25.7143,58.7591,24.1284,1,65.3226,110.394,69.3548,0.591846,66.6667,16.6667,16.6667,0,46.7742,7.59625,49.1936,59.8335,0.381511,0,60,40,29.0323,95.6035,0.807949,0,0,50,6.89386,79.3444,43.0645,0.354263,33.3333,66.6667,0,3,5.64516,40.3226,41.646,190.106,0.101553,100,0,0,4,73.3871,-37.766,0.215648,0,0,0,100,7.72633,119.11,0.149265,0.879266,85.7143,0,0,46.2366,5.15088,54.8387,50.7284,98.5302,44.8751,198.066,0.522133,0.33776,20,20,0,58.871,176.349,0.783257,0.763441,0,20,80,0,accident
46.2778,21.703,96.6816,0.472357,0.548317,50,15,15,20,62.4788,26.6987,1,69.2982,169.283,73.6842,0.788925,66.6667,0,33.3333,0,33.871,8.06452,49.1228,58.5328,0.344982,0,12.5,87.5,25.4386,98.6189,0.830645,0,0,100,7.92303,79.3444,42.1053,0.294956,75,25,0,4,4.64063,18.4211,7.73994,9.02859,0.352957,100,0,0,3,69.2982,-34.7821,0.162009,50,0,0,50,7.24392,156.087,0.090695,0.590364,66.6667,0,33.3333,50.4032,5.14997,49.1228,120.968,81.3782,-13.8594,168.86,0.064327,0.251344,0,100,0,47.3684,125.392,0.551722,0.433751,44.4444,44.4444,11.1111,0,accident
47.9025,74.8263,36.5331,0.484682,0.494263,37.8378,18.9189,18.9189,24.3243,54.0448,21.1136,1,81.6667,100,97.5,0.78039,33.3333,0,66.6667,0,40.5152,9.64481,45.3776,73.2522,0.271593,0,28.5714,71.4286,21.6667,168.637,0.870878,0,0,50,7.9235,80.6235,49.5833,0.387837,71.4286,28.5714,0,7,4.94536,20,9.31373,-26.4002,0.309808,100,0,0,2,65,-31.0581,0.227071,42.8571,0,0,57.1429,9.28962,-19.9967,0.560824,0.621412,42.8571,0,57.1429,62.2951,5.51913,49.1667,111.529,49.7661,106.628,262.776,0.669792,0.655055,0,100,0,47.5,169.034,0.585321,0.606249,16.6667,50,33.3333,0,accident
41.9996,-8.04127,2.11538,0.539995,0.386936,57.4468,27.6596,6.38298,8.51064,50.7365,22.9859,1,75,184.911,97.4359,0.780019,66.6667,0,33.3333,0,47.0339,9.90874,58.2317,79.4032,0.349996,28.5714,28.5714,0,30.7692,87.1397,0.441588,42.8571,0,57.1429,8.24641,83.3094,-5.84617,0.432692,100,0,0,6,5.11734,49.0385,36.6415,7.43834,0.36629,100,0,0,4,71.1538,-66.2525,0.754237,33.3333,0,0,66.6667,12.4511,166.488,0.09679,0.582739,55.5556,0,0,49.1525,9.5176,47.1154,96.2367,153.882,-5.12405,329.847,0.188034,0.09275,0,100,0,46.1538,-4.99607,0.818338,0.608187,28.5714,57.1429,14.2857,0,accident
39.6947,-20.2227,2.8987,0.442486,0.481044,60,12.5,25,2.5,54.7305,21.58,1,81.3953,221.741,70.9302,0.846723,50,0,50,0,0,11.5463,66.2791,86.1804,0.520903,33.3333,22.2222,0,40.6977,0.22521,0.202605,75,0,25,8.85353,86.1804,60.6019,0.490402,100,0,0,5,8.97593,37.2093,21.8009,44.197,0,100,0,0,2,83.7209,141.582,0,100,0,0,0,15.4223,68.0979,0.298795,0.491635,25,0,12.5,24.5614,12.2399,38.3721,93.875,190.786,-109.646,363.157,0.65969,0.615692,0,100,0,48.8372,147.111,0.610559,0.531118,0,16.6667,83.3333,0,accident
39.9123,-9.53074,12.2241,0.358816,0.35469,54.5455,24.2424,9.09091,12.1212,47.4359,21.4476,1,64.4737,190.058,73.6842,0.582161,50,0,50,0,28.125,9.97807,63.1579,101.997,0.382395,0,40,0,46.0526,-30.3819,0.416992,0,0,100,10.8004,101.997,-5.33169,0.403947,66.6667,33.3333,0,6,6.52412,38.1579,36.9378,11.5215,0.375,100,0,0,2,84.2105,-107.267,0,100,0,0,0,17.2697,4.34028,0.544876,0.539273,50,0,0,44.7917,15.1316,47.3684,101.997,211.612,-222.064,337.778,0.502467,0.489583,0,100,0,43.4211,111.762,0.468021,0.473575,0,0,100,0,accident
48.6726,-18.7955,17.8087,0.333863,0.49947,62.8571,25.7143,11.4286,0,46.4602,23.9877,1,63.5135,273.841,51.3514,0.647345,71.4286,0,28.5714,0,0,9.54572,51.2578,96.9291,0.628031,0,100,0,48.6487,9.72107,0.330359,28.5714,0,42.8571,11.0408,104.12,-14.142,0.310811,100,0,0,4,9.83324,31.0811,14,114.35,0,100,0,0,3,75.6757,-68.8094,0.718085,100,0,0,0,20.1265,-29.4251,0.412249,0.59315,22.2222,22.2222,22.2222,0,14.2611,42.864,112.301,203.712,-107.134,326.324,0.397912,0.37296,20,80,0,33.7838,-37.9131,0.304468,0.440794,40,0,60,0,accident
36.9565,42.5765,7.55102,0.476566,0.345053,30.5556,38.8889,25,5.55556,53.2441,20.8356,1,75,132.348,97.3684,0.780921,50,0,50,0,0,12.1281,59.3373,96.4002,0.455651,16.6667,16.6667,0,38.1579,48.6092,0.378335,66.6667,0,33.3333,11.1556,106.333,3.4626,0.422556,0,100,0,2,11.3272,38.1579,56.391,4.7259,0.402098,75,0,25,4,82.8947,4.7259,0.105072,100,0,0,0,25.6293,-9.94068,0.174378,0.531124,40,0,30,0,20.1373,43.8535,104.987,0.78765,6.92521,407.571,0.12807,0.0843,0,83.3333,0,48.6842,-6.86017,0.507119,0.298362,0,0,100,0,accident
43.1431,17.421,35.4583,0.379273,0.579504,7.14286,35.7143,21.4286,35.7143,38.7097,31.4465,0,60,402.778,95,0.76891,100,0,0,0,0,22.9412,47.5,294.118,0.61648,0,100,0,0,0,0,0,0,0,16.4706,276.817,40.8696,0,0,100,0,1,8.82353,46.3235,100.625,34.6021,0.088235,0,0,0,0,42.5,-131.488,0.507451,0,50,0,50,20.2941,519.031,0.575,0.583333,0,0,0,0,16.7647,47.5,276.817,207.612,25,78.4558,0.191667,0.47549,0,100,0,47.5,-30.7574,0.577011,0.23597,0,100,0,0,accident
48.0769,-12.8439,48.2254,0.493963,0.437409,33.3333,26.6667,6.66667,33.3333,51.2315,34.0476,1,78.9474,360.111,89.4737,0.421053,0,0,0,0,0,34.7368,44.7368,237.5,0.377737,0,33.3333,66.6667,10.5263,400,0.861111,0,0,0,17.8947,237.5,82.8947,0.473684,0,100,0,1,13.9474,23.6842,5.26316,325,0.626667,100,0,0,1,47.3684,838.889,0.409403,100,0,0,0,16.8421,25,0.154605,0.3125,0,0,0,0,17.1053,0,0,0,0,0,0,0,0,100,0,39.4737,67.7083,0.644338,0.421212,0,100,0,0,accident
46.0409,161.647,34.1082,0.350897,0.520039,10,50,20,20,50.4902,25.5952,0,65.9091,101.716,59.0909,0.678114,100,0,0,0,0,26.7677,47.7273,231.481,0.475378,0,0,100,0,0,0,0,0,0,12.1212,262.346,31.8182,0.30303,100,0,0,1,8.08081,29.5455,45.4545,30.8642,0.236111,0,100,0,1,45.4545,493.827,0.477626,0,0,0,100,19.697,493.827,0.282369,0.659933,50,0,0,0,20.7071,42.5936,290.85,558.495,-117.867,126.154,0.727273,0.638889,0,100,0,31.8182,30.8642,0.316017,0.168254,0,0,0,0,accident
