@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Lines_Nb_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_2_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Airs_Triangle_2_X_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Contours_8 numeric
@attribute Harris_Corners_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Black_Pixel_9 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Length_Contours_9 numeric
@attribute Mass_Center_X_9 numeric
@attribute Hough_Lines_Nb_9 numeric
@attribute Airs_Center_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Hough_Lines_Horizontal_10 numeric
@attribute Hough_Lines_Nb_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Contours_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Triangle_1_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Airs_Center_Y_13 numeric
@attribute Harris_Corners_X_13 numeric
@attribute Mass_Center_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Hough_Lines_DiagonalPos_13 numeric
@attribute Black_Pixel_14 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Triangle_2_X_14 numeric
@attribute Mass_Center_X_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_Y_15 numeric
@attribute Airs_Center_X_16 numeric
@attribute Airs_Center_Y_16 numeric
@attribute Mass_Center_Y_16 numeric
@attribute Hough_Lines_Horizontal_16 numeric
@attribute Airs_Center_X_17 numeric
@attribute Airs_Triangle_1_X_17 numeric
@attribute Harris_Corners_X_17 numeric
@attribute Mass_Center_Y_17 numeric
@attribute Airs_Center_X_18 numeric
@attribute Airs_Center_Y_18 numeric
@attribute Harris_Corners_X_18 numeric
@attribute Hough_Lines_Vertical_18 numeric
@attribute Airs_Center_X_19 numeric
@attribute Airs_Center_Y_19 numeric
@attribute Harris_Corners_X_19 numeric
@attribute Airs_Center_X_20 numeric
@attribute Mass_Center_X_20 numeric
@attribute Hough_Lines_Horizontal_20 numeric
@attribute Airs_Triangle_2_X_21 numeric
@attribute Airs_Contours_21 numeric
@attribute Mass_Center_X_21 numeric
@attribute Airs_Center_Y_22 numeric
@attribute Airs_Triangle_1_Y_22 numeric
@attribute Mass_Center_X_22 numeric
@attribute Hough_Lines_Vertical_22 numeric
@attribute Hough_Lines_Horizontal_22 numeric
@attribute Airs_Center_X_23 numeric
@attribute Airs_Center_Y_23 numeric
@attribute Mass_Center_Y_23 numeric
@attribute Black_Pixel_24 numeric
@attribute Airs_Center_X_24 numeric
@attribute Airs_Center_Y_24 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
46.3235,24.5844,0.420579,0.425181,45,10,35,10,20,52.6961,19.7101,1,0,0,0,88.4615,0,0,80.7692,0,53.8462,177.515,0.692308,0,0,23.0769,141.777,0,0,0,19.7324,19.2308,207.939,281.065,0,0,0,0,42.3077,91.0769,675.236,34.6154,207.939,2.5641,0,0,46.1538,48.2132,53.8462,0.795491,11.7057,24.359,179.584,12,0.264957,0,46.1538,0.723077,0,0,42.3077,66.8927,0.429518,46.1538,396.975,0,179.584,89.2308,0.472997,0.433402,0,17.0569,46.1538,1242.6,0.115385,0,20.7358,46.1538,179.584,56.7108,0.423913,30.7692,66.1626,0.105072,0,0,0,23.0769,0,50,47.259,53.8462,0,0,0,7.69231,0,0,0,59.1716,84.3128,0.509615,293.006,340.265,0,0,0,53.8462,189.036,0.37337,4.01338,0,0,accident
50,3.98422,0.481359,0.364955,47.3684,26.3158,15.7895,10.5263,19,55.2268,23.4432,1,0,0,0,0,0,0,83.3333,0,70,355.556,0.766667,0,0,26.6667,158.73,0,0,0,18.0952,60,226.757,380.952,100,0,0,0,46.6667,95.1515,839.002,43.3333,226.757,46.6667,0.466667,100,0,0,3.33333,0,5.71429,43.3333,226.757,34,0.55,0,0,0,0,0,70,77.4368,0,36.6667,472.411,0,170.068,37.7778,0.496919,0.380552,0,20,46.6667,44.4444,0.183333,0,32.0635,46.6667,226.757,411.791,0.056406,39.1667,204.082,0.041667,0,40,6.66667,13.3333,0.243931,46.6667,226.757,22.2222,100,0,0,16.6667,0,0,0,661.728,78.4133,0.65,294.785,-22.6757,0.727778,0,0,66.6667,113.379,0.119048,15.873,20,283.447,accident
46.5311,67.2609,0.309221,0.445842,38.8889,25,13.8889,22.2222,36,50.6186,22.1497,0,0,0,0,0,0,0,86.25,0,95,237.5,0,0,0,26.25,146.924,0,100,0,9.4697,15,146.924,50,100,0,70,0.742163,16.25,2.5,163.453,65,133.15,27.4133,0.714423,66.6667,0,0,1.25,0,2.57576,15,73.4619,3.5,0,1,0,0,0,0,53.75,181.279,0.419943,41.25,-103.514,0,190.38,30,0.287989,0.538428,0,11.2121,48.75,6.25,0,0,15,48.75,232.71,37.6196,0.1041,48.75,220.386,0,100,46.25,101.875,42.5,0.469884,0,0,0,0,0,0,0,0,0,0,186.985,163.416,0.732456,160.698,9.18274,0.369107,100,0,27.5,179.063,0.649426,0,0,0,accident
47.1888,16.4501,0.315677,0.363264,20,40,13.3333,26.6667,30,54.3404,25.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75,161.111,66.6667,33.3333,0,6.16667,28.75,161.111,108.371,100,0,78.75,0.838353,28.75,55,311.111,93.75,283.333,95,0,0,23.75,127.782,34.1667,0.445455,11.3333,0,0,0,0,0,0,0,0,0,71.25,133.581,0.350126,33.75,-35.5556,0,161.111,76.25,0.326834,0.693082,42.8571,12.1667,48.75,21.928,0,0,14,47.4329,197.234,-7.16511,0.276132,48.75,200,0,100,47.5,92.5,66.25,0,0,0,6.25,0,0,0,0,0,0,0,237.5,113.33,0.878819,124.819,3.81084,0.486088,0,20,35,205.556,0.666578,2.16667,0,0,accident
47.7333,42.4907,0.360084,0.343161,18.4211,28.9474,18.4211,34.2105,38,53.6977,22.5656,0,0,0,0,0,0,0,74.359,0,87.1795,243.887,0.874359,100,0,12.8205,96.4506,100,0,0,7.47863,28.2051,131.173,72.3208,100,0,85.8974,0.902696,33.3333,2.5641,12.3457,58.9744,135.031,89.1199,0.581835,25,0,0,49.6624,0,0.42735,0,0,0,0,0,0,0,0,0,76.9231,80.8822,0.207797,47.4359,7.71605,16.6667,92.5926,10.2564,0.208889,0.351852,20,8.68946,48.7179,-19.7238,0,0,10.755,48.7179,200.024,31.2134,0.543692,48.7179,212.191,0,100,0,0,84.6154,0,3.84615,258.488,1.28205,0,0,0,0,0,0,0,227.92,162.672,0,177.469,262.346,0.115385,100,0,44.8718,142.747,0.4999,5.62678,0,0,accident
44.8419,41.06,0.384436,0.489332,34.2105,26.3158,15.7895,23.6842,38,55.6455,21.8015,0,0,0,0,0,0,0,67.5,0,76.25,256.908,0.786885,100,0,3.75,17.313,0,0,0,7.89474,83.75,128.116,171.429,100,0,78.75,0.83125,18.75,41.0185,274.956,41.25,128.116,66.2097,0.398125,66.6667,0,0,1.25,0,0.526316,0,0,0,0,0,0,0,0,0,58.75,169.208,0.417623,48.75,6.92521,20,132.706,10,0.088603,0.340815,0,9.27632,48.75,-123.093,0,0,10.3289,48.75,193.906,202.09,0.774123,46.8839,118.39,0.170322,66.6667,47.5,103.333,48.75,0.323761,3.75,245.845,1.25,0,0,0,0,0,0,0,6.25,106.983,0.248611,166.205,266.803,0.83125,100,0,37.5,128.116,0.503626,1.31579,0,0,accident
50.7879,48.3638,0.429734,0.383475,30,30,20,20,40,48.1878,24.8311,0,0,0,0,0,0,0,89.0244,0,92.6829,220.107,0.926829,0,0,24.3902,121.631,50,50,0,3.75235,0,0,0,100,0,0,0,67.0732,100.128,185.474,59.7561,124.918,16.5854,0.600135,66.6667,0,0,9.7561,0,0.938086,84.1463,226.824,12.5,0,0,0,0,0,0,0,0,0,48.7805,-18.9799,16.6667,69.0335,1.21951,0.136121,0.242735,0,8.005,48.7805,232.005,0,0,10.1939,48.7805,207.101,217.62,0.418803,48.7805,213.675,0.431624,100,48.7805,118.467,41.4634,0,37.8049,167.653,47.561,0,0,0,18.2927,0,0,0,89.9325,98.1543,0.621659,147.929,82.744,0.551829,100,0,80.4878,62.4589,0.185745,7.81739,24.3902,164.366,accident
46.2314,62.7049,0.338556,0.272536,23.8095,33.3333,14.2857,28.5714,21,53.8194,31.2778,1,0,0,0,84.2105,0,0,55.2632,0,65.7895,166.205,0,100,0,0,0,0,0,0,3.15789,13.1579,62.5,27.7008,0,0,57.8947,0.627755,18.4211,5.26316,300,0,0,0,0,100,0,0,81.5789,0,4.47368,27.8947,312.5,11.5,0.275689,0,0,0,0,0,47.3684,83.8822,0.37702,23.6842,245.833,0,350,26.3158,0.175439,0.65,0,15.7895,47.3684,470.914,0,0,15.7895,47.3684,337.5,250,0,47.3684,287.5,0,0,47.3684,56.391,34.7368,0.173457,0,0,26.3158,0,0,0,0,0,0,0,-249.307,94.3959,0.815789,253.571,-83.0357,0.455194,0,0,26.3158,337.5,0.80609,6.05263,0,0,accident
47.9616,27.4887,0.332501,0.338879,27.7778,38.8889,11.1111,22.2222,18,50.2987,31.7829,0,75,493.827,41.2132,94.4444,0.768519,0,49.6296,100,16.6667,30.8642,0,0,0,0,0,0,0,0,1.96078,0,0,0,0,0,47.2222,0.5,0,0,0,0,0,0,0,0,88.8889,3,94.4444,0,2.28758,8.33333,484.429,0,0,0,86.1111,0.861111,0,0,38.8889,65.9117,0.56052,22.2222,34.6021,0,432.526,94.4444,0,0,0,21.2418,47.2222,448.148,0,0,21.2418,47.2222,328.72,242.215,0,47.2222,328.72,0,0,47.2222,-4.81481,55.5556,0.108497,0,0,0,0,0,0,0,52.7778,0.468621,0,0,0,0,276.817,34.6021,0.611111,100,0,13.8889,467.128,0.808824,0,0,0,accident
47.2125,96.7494,0.498479,0.516109,28.5714,10.7143,25,35.7143,28,53.5484,29.644,0,0,0,0,95.8333,0,0,79.1667,0,83.3333,312.5,0.833333,0,0,20.8333,200,100,0,0,5.20833,0,0,0,100,0,58.3333,0.656103,14.5833,4.16667,350,54.1667,237.5,66.6667,0.525959,0,0,0,22.9167,0,3.95833,0,0,0,0,0,0,0,0,0,47.9167,100.196,0.390884,37.5,23.3333,0,125,22.9167,0.166667,0.2,0,11.6667,47.9167,17.3611,0,0,18.125,47.9167,375,450,0,47.9167,300,0,0,47.9167,37.5,33.3333,0.175,0,0,37.5,0,0,0,0,0,0,0,336.538,83.9637,0.518056,226.471,4.31034,0.537037,50,50,20.8333,337.5,0.739444,1.25,0,0,accident
48.7102,96.4172,0.384514,0.321207,24,20,20,36,25,55.8867,24.6827,0,0,0,0,0,0,0,72.9167,0,81.25,295.139,0.833333,0,0,39.5833,160.681,100,0,0,14.3116,70.8333,207.939,225.694,100,0,52.0833,0.520493,0,0,0,52.0833,198.488,106.25,0.454365,0,0,0,2.08333,0,2.35507,85.4167,28.3554,0,0,0,47.9167,0.51455,0,0,43.75,110.924,0.509834,35.4167,-92.7995,0,387.524,62.5,0,0,0,12.8623,47.9167,-138.889,0,0,13.4058,47.9167,340.265,265.832,0,0,0,0,100,45.8333,102.016,87.5,0.320487,0,0,25,0,0,0,0,0,0,0,329.861,99.6206,0.514385,207.939,-207.939,0.708333,100,0,18.75,226.843,0.380435,0,0,0,accident
48.3301,45.9827,0.278265,0.39506,27.7778,22.2222,22.2222,27.7778,36,54.9459,27.6754,0,0,0,0,0,0,0,82.1429,0,80.3571,242.347,0.852793,100,0,17.8571,121.528,100,0,0,9.52381,37.5,199.653,140.306,100,0,66.0714,0.673214,0,0,0,41.0714,199.653,52.0408,0.430556,0,0,0,32.1429,0,4.46429,75,355.903,2,0,0,89.2857,0.910714,0,0,33.9286,103.196,0.542637,51.7857,-90.4605,20,312.5,28.5714,0.82619,0.806944,0,13.244,48.2143,331.633,0,0,14.2857,48.2143,269.097,159.505,0,48.2143,199.653,0,100,46.4286,-8.33333,71.4286,0.18458,3.57143,381.944,1.78571,0,0,0,0,0,0,0,82.9082,92.5685,0.514286,199.653,-7.53012,0.596726,100,0,26.7857,199.653,0.466704,2.38095,0,0,accident
46.5569,46.0089,0.318599,0.237813,27.2727,31.8182,13.6364,27.2727,22,48.2583,29.522,0,0,0,0,0,0,0,88.0952,0,78.5714,317.46,0.785714,0,0,16.6667,138.504,0,0,0,7.5188,0,0,0,100,0,85.7143,0.873016,45.2381,-27.7056,-134.727,50,249.307,34.9206,0.410714,100,0,0,2.38095,0,2.00501,0,0,0,0,0,0,0,0,0,66.6667,80.3553,0.767544,52.381,470.914,25,193.906,14.2857,0,0,0,17.2932,47.619,803.51,0,0,19.2982,47.619,401.662,493.075,0,47.619,346.26,0,100,33.3333,4.7619,34.0136,0.239474,0,0,2.38095,0,0,0,0,0,0,0,107.5,73.0122,0,239.785,27.7008,0.296296,0,0,50,235.457,0.506491,0.250627,0,0,accident
48.2464,49.3591,0.293252,0.335065,35.7143,28.5714,7.14286,28.5714,28,55.5961,27.4116,0,0,0,0,0,0,0,76.9231,0,75,207.101,0.808547,0,0,13.4615,112.5,0,0,0,7.69231,0,0,0,100,0,61.5385,0.679927,13.4615,3.84615,325,34.6154,225,-31.4904,0.336538,100,0,0,45.3846,0,2.30769,0,0,0,0,0,0,0,0,0,48.0769,188.758,0.42146,38.4615,25,0,218.75,82.6923,0,0,0,16.7308,48.0769,355.03,0,0,18.6538,48.0769,325,229.167,0,0,0,0,0,48.0769,-46.1538,33.3333,0.270238,0,0,17.3077,0,0,0,0,0,0,0,327.373,93.2254,0.423077,208.675,476.37,0.550997,100,0,25,312.5,0.716764,5.96154,0,0,accident
50.3488,61.5459,0.278106,0.35435,20.6897,27.5862,17.2414,34.4828,29,43.8159,26.8357,0,0,0,0,0,0,0,87.037,0,67.6871,205.761,0.791585,50,0,16.6667,125,0,0,0,10,38.8889,237.5,56.1167,100,0,57.4074,0.561235,0,0,0,33.3333,237.5,19.0476,0.333333,0,0,0,18.5185,0,26.6667,0,0,0,0,0,88.8889,0.897119,0,0,48.1481,121.238,0.525,37.037,3.57143,0,212.5,62.963,0,0,0,15.9259,48.1481,342.936,0,0,19.0741,48.1481,325,16.6667,0,42.5926,200,0,100,48.1481,83.1276,74.0741,0.233333,0,0,0,0,0,0,83.9506,0,0,0,274.348,96.295,0.572347,235.329,-184.722,0.407252,100,0,16.6667,325,0.751786,0,0,0,accident
48.1343,97.6772,0.284868,0.295553,46.4286,21.4286,10.7143,21.4286,28,54.6499,25.0658,0,0,0,0,0,0,0,68,0,88,336,0.88,0,0,20,206.612,100,0,0,9.45455,28,185.95,96,100,0,48,0.484482,4,4,413.223,60,216.942,51.7647,0.628933,33.3333,0,0,20,0,0.363636,0,0,0,0,0,88,0,0,0,44,111.167,0.444837,18,196.281,0,196.281,16,0.182564,0.212121,0,14,48,368,0,0,18.5455,44.8966,292.462,422.946,0.091919,48,237.603,0,100,48,93.9355,62,0.381535,0,0,0,0,0,0,0,0,0,0,249.905,76.1127,0.46,216.942,-330.579,0.332127,25,0,6,402.893,0.893939,0,0,0,accident
44.3724,67.668,0.30326,0.363968,41.9355,19.3548,12.9032,25.8065,31,48.1884,26.2012,0,0,0,0,95.6522,0,0,47.8261,50,45.6522,214.241,0.483696,0,0,0,0,0,0,0,13.834,23.913,216.942,75.6144,100,0,78.2609,0.396574,32.6087,4.34783,41.3223,21.7391,216.942,17.3913,0.100644,100,0,0,95.6522,0,4.94071,34.7826,216.942,14.5,0.326087,0,0,0,0,0,39.1304,133.215,0.5391,43.4783,413.223,0,216.942,2.17391,0.108092,0.390783,0,16.996,47.8261,396.975,0.173913,0,17.3913,47.8261,227.273,371.901,0.55303,47.8261,113.636,0,100,0,0,21.7391,0,0,0,30.4348,0,0,0,0,73.913,0.815217,0,0,0,0.072464,200.937,20.6612,0.268116,100,0,41.3043,227.273,0.557971,2.96443,0,0,accident
51.6747,30.5882,0.325787,0.423647,23.0769,38.4615,13.4615,25,52,55.0537,21.1305,0,0,0,0,89.6825,0,0,57.1429,11.1111,52.381,46.6206,0.535913,40,0,0,0,0,0,0,9.28571,11.9048,121.875,45.3515,100,0,92.8571,0,48.8095,118.417,341.805,19.0476,121.875,2.38095,0.183333,100,0,0,0,0,6.25,16.6667,121.875,26,0.063492,3,0,0,0,0,90.4762,23.3716,0.125,35.7143,22.7273,0,121.875,1.19048,0.308942,0.578321,0,12.2619,48.8095,226.757,0,0,17.0238,48.8095,131.25,226.122,0.103923,48.8095,190.625,0,100,48.8095,2.38095,31.746,0,0,0,3.1746,0,0,0,0,84.5238,0.863095,0,5.66893,84.0833,0.113757,46.875,6.25,0.814127,0,100,48.8095,146.875,0.634268,0.178571,2.38095,237.5,accident
51.4187,97.6339,0.50105,0.630652,42.5926,37.037,7.40741,12.963,54,60.5417,21.164,0,90.7895,228.532,17.4853,94.7368,0.907895,0,43.2707,42.8571,30.2632,-6.92521,0.203947,100,0,94.7368,138.787,100,0,0,7.89474,6.57895,131.483,21.1054,0,0,0,0,51.3158,46.4115,7.3046,10.5263,131.483,18.4211,0,100,93.4211,36.4499,47.3684,0,8.53485,13.1579,131.483,14.5,0.125,3,0,0,0,0,82.8947,149.236,0,40.7895,255.661,50,124.178,3.94737,0.395746,0.506003,0,8.17923,48.6842,300.7,0.353314,0,14.0114,50,131.483,2.43487,0.093951,50,200.877,0.353604,75,47.3684,-20.8502,88.1579,0.551802,0,0,23.6842,0,0,0,0,68.4211,0.711166,0,249.307,15,0,146.092,48.9838,0.480263,0,0,48.6842,94.9598,0.382606,3.91181,18.4211,208.181,accident
54.0354,97.8909,0.410676,0.486022,34.7826,36.9565,8.69565,19.5652,46,53.0084,19.7875,1,0,0,0,97.4359,0,0,53.8462,12.5,44.8718,26.2985,0.50641,100,0,92.3077,118.977,100,0,0,0.250156,7.69231,35.693,32.8731,0,0,80.7692,0.852564,20.5128,2.5641,65.4372,15.3846,118.977,36.3636,0.159544,100,69.2308,189.947,58.2418,0.625,5.06567,42.3077,220.107,37,0.378205,3,0,0,0,0,52.5641,184.35,0.31417,46.1538,295.018,0,95.1814,84.6154,0.440756,0.392555,0,13.1332,56.1966,243.261,0.034188,0,11.8199,48.7179,113.028,232.005,0,48.7179,205.235,0,100,43.5897,100,83.7607,0.461059,0,0,3.4188,0,0,0,0,78.2051,0.829448,0,-127.657,149.36,0.059829,118.977,-39.7633,0.316602,100,0,39.7436,127.9,0.552956,0.500313,0,0,accident
49.0676,14.9729,0.466415,0.433007,24.3902,41.4634,14.6341,19.5122,41,53.8355,19.1838,1,0,0,0,97.1429,0,0,68.5714,0,70,260.249,0.736508,100,0,4.28571,18.2615,0,0,0,10.888,38.5714,131.483,65.3061,100,0,0,0,52.8571,85.1429,255.661,31.4286,131.483,-6.96429,0.303571,75,0,0,91.4286,0,8.49421,50.1102,150.893,48.5,0.189286,1,0,0,0,0,75.7143,163.697,0.414414,48.5714,59.8977,60,116.874,2.28571,0.226625,0.530081,0,14.1313,52.3214,269.388,0.404762,0,14.9807,44.8214,135.135,-182.615,0,48.5714,208.181,0,100,45.7143,-27.1429,42.8571,0.581346,32.8571,208.181,45.7143,0,0,0,14.2857,94.2857,0,0,150.649,187.726,0.25746,131.483,10.9569,0.377778,100,0,72.8571,58.4368,0.169036,9.11197,22.8571,168.006,accident
49.5345,2.31146,0.438463,0.376835,27.907,41.8605,9.30233,20.9302,43,52.5086,21.7492,0,0,0,0,0,0,0,55.3524,0,57.6923,71.7231,0.575293,100,0,0,0,0,0,0,10.9494,21.7949,131.483,26.2985,100,0,94.8718,0,43.5897,-26.7913,-74.4796,25.641,135.135,-2.05725,0.269231,100,78.2051,57.5269,68.3761,0.850851,10.4643,49.7471,139.154,79,0.089744,1,0,0,0,0,79.4872,151.598,0,23.0769,255.661,0,124.178,5.12821,0.314973,0.544092,0,12.7512,48.7179,6.57462,0,0,15.246,45.0906,140.744,-208.982,0,48.7179,200.877,0,100,48.7179,94.8718,83.3333,0.525744,0,0,1.28205,0,0,0,0,85.8974,0.9,0,-3.71609,95.7401,0.145274,139.148,291.039,0.529539,33.3333,33.3333,48.7179,164.354,0.659599,0.3465,0,0,accident
52.97,93.3618,0.427993,0.679583,57.5,30,12.5,0,40,45.5928,20.19,1,0,0,0,0,0,0,0,0,79.3103,225.922,0.890805,100,0,17.2414,93.4903,100,0,0,11.4338,79.3103,128.116,273.484,100,0,0,0,58.6207,75.6592,6.92521,50,128.116,59.1769,0.538793,100,0,0,24.1379,0,1.08893,0,0,0,0,0,0,0,0,0,63.7931,166.177,0,48.2759,86.9806,0,117.729,18.9655,0.362887,0.50515,50,11.7967,48.2759,11.8906,0.034483,0,12.7949,48.2759,197.368,145.429,0.717105,48.2759,152.355,0.432984,75,43.1034,80.8238,44.8276,0.829944,48.2759,58.8643,62.069,0,29.3103,128.116,4.31034,0,0,0,321.046,168.371,0.613855,128.116,-36.3573,0.285441,100,0,12.069,159.28,0.600877,13.9746,53.4483,128.116,accident
56.6306,72.4112,0.331759,0.44444,52.7778,25,19.4444,2.77778,36,43.0195,17.3641,1,0,0,0,0,0,0,86.5385,0,78.8462,232.46,0,100,0,11.5385,58.4368,0,0,0,12.6819,34.6154,131.483,158.58,100,0,0,0,46.1538,50,-241.052,50,131.483,53.8462,0.5,100,0,0,34.6154,0,8.93971,46.1538,94.9598,4,0.230769,2,0,0,0,0,42.3077,143.094,0,48.0769,293.562,0,76.6983,9.61539,0.158974,0.225225,0,12.1622,59.6154,355.03,0.249389,0,21.2058,60.0064,133.18,-32.8707,0.296734,25,131.483,0.02027,0,61.5385,55.7692,55.1282,0.817568,48.0769,47.4799,78.4615,0,25,149.744,2.74725,0,0,0,230.769,174.238,0.556588,237.4,182.615,0.317949,0,0,0,0,0,16.2162,44.2308,131.483,accident
51.3664,67.3397,0.291921,0.364567,62.1622,18.9189,18.9189,0,37,45.0962,19.3485,1,0,0,0,0,0,0,0,0,75,292.969,0.801711,100,0,49.0349,59.2259,100,0,0,7.39329,9.375,139.798,10.9863,100,0,0,0,21.875,27.3897,5.94884,43.75,118.977,38.7868,0.53776,100,0,0,40.625,0,4.72561,12.5,65.4372,6.5,0,2,0,0,0,0,37.5,171.598,0,48.4375,278.108,0,92.207,1.5625,0.115327,0.448026,0,11.6616,48.4375,304.954,0,0,7.92683,37.5,124.926,21.9824,0.136663,0,0,0,0,67.1875,35.9101,57.2917,0.707317,51.5625,110.054,54.9107,28.5714,6.25,208.209,3.90625,0,0,0,311.749,174.037,0.597486,11.8977,17.8465,0.055556,0,0,0,0,0,12.8049,15.625,118.977,accident
51.062,66.6963,0.335416,0.447193,51.2195,34.1463,12.1951,2.43902,41,44.1268,18.7045,1,0,0,0,0,0,0,81.0345,0,65.5172,321.046,0.702328,100,0,8.62069,34.626,0,0,0,11.7967,74.1379,128.116,225.922,100,0,0,0,27.5862,7.94603,-111.406,27.5862,117.729,54.5837,0.244253,100,0,0,96.5517,0,0.907441,0,0,0,0,0,0,0,0,0,51.7241,167.277,0,48.2759,227.493,0,207.756,44.8276,0,0,0,11.7967,48.2759,-297.265,0,0,19.0563,48.2759,121.191,-47.0914,0.233346,48.2759,218.144,0,100,46.5517,70.3003,48.2759,0.715957,46.5517,128.116,20.6897,25,0,0,1.72414,0,0,0,213.264,174.492,0.436422,186.981,124.654,0.763845,100,0,87.931,34.626,0.184211,12.3412,15.5172,138.504,accident
56.9411,95.025,0.291394,0.263018,42.8571,28.5714,16.6667,11.9048,42,53.0716,17.5452,1,0,0,0,0,0,0,62.5,0,67.8571,242.347,0.66131,100,0,0,0,0,0,0,14.652,41.0714,124.918,211.37,100,0,0,0,41.0714,21.4286,-144.642,33.9286,124.918,64.8571,0.285714,100,69.6429,51.0416,67.8571,0.448718,8.79121,45.9821,213.675,12,0.348214,2,0,0,0,0,64.2857,158.55,0,48.2143,138.067,50,85.4701,10.7143,0.042163,0.078348,0,12.2711,49.5077,178.571,0,0,10.989,48.2143,170.94,138.067,0,48.2143,184.089,0,100,58.9486,86.9552,53.5714,0.567047,46.4286,128.205,7.14286,0,0,0,1.78571,85.7143,0.455357,0,12.7551,116.64,0.220238,164.366,203.813,0.217069,100,0,85.7143,75.6082,0,12.4542,17.8571,141.354,accident
51.2071,90.6539,0.382711,0.550395,23.0769,30.7692,15.3846,30.7692,13,55.8923,18.2749,1,0,0,0,0,0,0,0,0,80.7692,591.716,0,0,0,38.4615,311.111,0,0,0,23.5897,53.8462,311.111,290.479,0,0,42.3077,0.403846,0,0,0,57.6923,318.519,84.6154,0.503497,100,34.6154,14.6569,19.2308,0,18.9744,53.8462,311.111,31.5,0.326923,0,38.4615,0.346154,0,0,26.9231,39.3848,0.28,30.7692,411.111,0,155.556,19.2308,0.205128,0.377778,0,12.3077,0,0,0,0,25.641,46.1538,222.222,44.4444,0.457778,46.1538,422.222,0.672222,0,37.8142,49.3213,73.0769,0.442963,0,0,26.9231,0,0,0,0,0,0,0,355.03,42.9706,0.721154,333.333,-255.556,0.528846,0,0,15.3846,511.111,0.8,0,0,0,accident
