@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Black_Pixel_2 numeric
@attribute Airs_Center_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Contours_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Mass_Center_X_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_DiagonalNeg_4 numeric
@attribute Black_Pixel_5 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Center_Y_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Harris_Corners_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Center_Y_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Triangle_1_X_9 numeric
@attribute Mass_Center_Y_9 numeric
@attribute Hough_Lines_Vertical_9 numeric
@attribute Hough_Lines_DiagonalPos_9 numeric
@attribute Black_Pixel_10 numeric
@attribute Airs_Center_X_10 numeric
@attribute Airs_Triangle_2_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Mass_Center_Y_10 numeric
@attribute Hough_Lines_Vertical_10 numeric
@attribute Hough_Lines_DiagonalPos_10 numeric
@attribute Hough_Lines_DiagonalNeg_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Triangle_2_X_11 numeric
@attribute Airs_Length_Contours_11 numeric
@attribute Harris_Corners_X_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Hough_Lines_Vertical_11 numeric
@attribute Hough_Lines_Horizontal_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Center_Y_12 numeric
@attribute Mass_Center_X_12 numeric
@attribute Mass_Center_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Hough_Lines_DiagonalNeg_12 numeric
@attribute Airs_Center_X_13 numeric
@attribute Airs_Triangle_1_Y_13 numeric
@attribute Airs_Triangle_2_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Center_Y_14 numeric
@attribute Airs_Triangle_1_X_14 numeric
@attribute Mass_Center_Y_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Hough_Lines_DiagonalPos_14 numeric
@attribute Hough_Lines_DiagonalNeg_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_X_15 numeric
@attribute Hough_Lines_Vertical_15 numeric
@attribute Hough_Lines_Horizontal_15 numeric
@attribute Hough_Lines_DiagonalNeg_15 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
47.453,-14.6252,3.37607,0.538769,0.464844,15.7895,47.3684,15.7895,21.0526,26.9628,0,68.5185,236.626,84.8563,70.3704,0.673552,0,0,15.1515,57.4074,0,100,0.673401,14.8148,0,0,0,0,55.5556,216.942,111.882,0.667585,33.3333,66.6667,0,48.1481,165.289,0.276406,0.284282,0,100,0,0,29.9663,51.0974,209.29,-270.248,232.647,0.099794,0.201389,0,100,0,45.8333,3.7037,0.433422,0.305736,50,22.2222,20.6612,13.7174,42.5926,0.125,0.068182,0,48.1481,237.603,413.223,0.681616,0,50,50,0,0,0,0,0,0,14.1414,42.5926,285.018,0.361111,0.75,100,0,0,51.8519,173.888,18,48.1481,0.535354,100,0,0,0,0,0,0,0,40.7407,276.432,257.793,0.543121,18.5185,216.942,13.7566,0.397727,0,0,0,8.92256,48.1481,216.942,-186.405,0.324691,100,0,0,accident
50.8572,41.2369,4.96802,0.496825,0.360012,66.6667,11.1111,0,22.2222,31.9149,1,71.875,312.5,61.2843,78.125,0.740104,0,1,4.61957,34.375,0,0,4.8913,40.625,0,0,0,0,68.75,207.939,88.3363,0,100,0,0,46.875,122.873,0.312789,0.234098,0,100,0,0,20.1087,61.2981,207.939,203.917,-112.201,0.504167,0.615217,0,100,0,32.8318,107.188,0.571528,0.488889,0,37.5,283.554,3.55114,3.125,0.326172,0.294384,0,46.875,198.488,-90.1556,0.475362,0,0,100,0,0,0,0,0,0,25,53.125,156.25,0,0,100,0,0,78.125,398.065,4,62.5,0,100,0,0,0,0,0,0,0,37.5,-18.9036,39.0625,0,28.125,207.939,43.75,0,100,0,0,2.44565,0,0,0,0,0,0,0,accident
46.3235,-52.4438,24.5844,0.420579,0.425181,45,10,35,10,19.7101,1,0,0,0,94.1176,0,0,0,15.1261,55.8824,50,0,1.68067,11.7647,0,0,0,0,35.2941,172.194,127.591,0.788171,100,0,0,52.9412,165.816,0.53613,0.435329,33.3333,0,0,66.6667,21.4286,35.2941,165.816,-191.327,34.6021,0.473203,0.484524,0,0,0,44.1176,94.5701,0.436364,0.324107,0,5.88235,12.7551,34.6021,2.94118,0,0,0,61.7647,178.571,119.048,0.441237,66.6667,33.3333,0,0,0,0,0,0,0,14.2857,67.6471,276.817,0.367647,0.276786,100,0,0,44.1176,-302.768,36,2.94118,0.299355,100,0,67.6471,82.9082,0.751634,0.138889,0,0,0,0,0,0,41.1765,172.194,64.7059,0.178571,100,0,0,10.5042,55.8824,179.847,-106.824,0.186275,100,0,0,accident
50,80.1057,3.98422,0.481359,0.364955,47.3684,26.3158,15.7895,10.5263,23.4432,1,0,0,0,94.7368,0,0,0,16.5992,60.5263,100,0,6.47773,7.89474,0,0,0,0,71.0526,184.911,104.941,0.423077,100,0,0,50,170.118,0.498311,0.566611,0,66.6667,0,33.3333,17.4089,47.3684,199.704,44.3787,470.914,0.278363,0.077778,0,0,0,38.1579,5.26316,0.066416,0.072344,0,47.3684,287.468,-111.217,34.5865,0.507387,0.409244,0,44.7368,184.911,14.7929,0.373219,33.3333,0,66.6667,10.5263,340.237,5.26316,0.893162,0,0,5.46559,81.5789,387.812,0.815789,0.807692,0,0,0,23.6842,265.137,1.5,15.7895,0.379808,100,0,18.4211,192.308,0.240216,0.397436,0,0,47.3684,10.442,154.799,0.293269,52.6316,184.911,63.1579,0.355769,0,100,0,1.417,0,0,0,0,0,0,0,accident
46.5311,20.1924,67.2609,0.309221,0.445842,38.8889,25,13.8889,22.2222,22.1497,0,0,0,0,0,0,0,0,11.2857,57,87.5,0,4.09524,0,0,0,0,0,45,116.213,159.693,0.468634,0,0,100,47.2468,151.359,0.265195,0.563183,0,50,50,0,10.7619,49,144.558,88.7311,192,0.302698,0.156463,0,100,0,49,2,0,0,100,43,-11.4625,162.505,54,0.776842,0.463033,0,21,158.73,226.757,0.715358,0,0,100,0,0,0,0,0,0,0.285714,94,188,0.953333,0.944444,0,0,0,39,-11.4839,230.5,68,0.317657,66.6667,0,64,107.71,0.676704,0.408847,0,100,9,180.461,4,0.898352,69,116.213,96,0.505384,66.6667,33.3333,0,4.04762,72,82.1995,5.66893,0,100,0,0,accident
47.1888,-0.484731,16.4501,0.315677,0.363264,20,40,13.3333,26.6667,25.1515,0,0,0,0,0,0,0,0,11.2632,67,60,0,5.31579,0,0,0,0,0,61,128.116,191.978,0.437764,0,0,100,47.782,129.418,0.291937,0.723204,0,57.1429,42.8571,0,9.84211,49,204.294,193.906,306,0,0,0,100,0,48.6774,11.3261,0.048571,0.108239,100,48,3.7637,192,73,0.840444,0.394152,0,18,211.219,249.307,0.845273,0,0,100,0,0,0,0,0,0,0.473684,0,0,0,0,0,0,0,60,157.714,11,47.3333,0.396077,83.3333,0,49,107.341,0.651285,0.325685,20,80,28,247.271,162.824,0.819035,90,207.756,84,0.861842,0,0,0,7,44.8279,110.027,-46.9313,0.13425,100,0,0,accident
47.7333,-2.64405,42.4907,0.360084,0.343161,18.4211,28.9474,18.4211,34.2105,22.5656,0,0,0,0,0,0,0,0,10.6576,48.9796,25,0,1.95011,0,0,0,0,0,64.2857,93.8272,189.978,0.376625,0,0,100,23.4694,81.4815,0.22842,0.341564,14.2857,14.2857,42.8571,28.5714,7.98186,51.6415,148.148,71.7772,195.752,0.891156,0.383333,0,100,0,48.9796,57.7762,0.05102,0.437037,100,48.9796,151.605,99.1254,85.7143,0,0,0,31.6327,140.741,296.296,0.672256,0,0,100,0,0,0,0,0,0,3.40136,91.8367,195.752,0,0,100,0,0,48.9796,188.224,28.5,69.3878,0.074074,100,0,74.4898,64.1975,0.778041,0.251653,0,100,21.4286,218.736,87.9536,0.756888,59.1837,108.642,96.0133,0.499891,0,100,0,1.85941,85.7143,27.1605,4.93827,0,100,0,0,accident
44.8419,-3.53621,41.06,0.384436,0.489332,34.2105,26.3158,15.7895,23.6842,21.8015,0,0,0,0,95,0,0,0,10.9583,49,25,12.5,2.5,27,0.125,0.197917,0,2,52,101.997,285.889,0.489662,14.2857,0,85.7143,51.3694,112.587,0.109048,0.366981,50,50,0,0,7.70833,49,177.951,156.25,192,0.34,0.409722,0,100,0,49,46,0.360222,0.4239,50,46,-25.7595,198.638,77,0.485097,0.376928,0,30,128.038,177.951,0.628185,0,0,100,0,0,0,0,0,0,6.125,80,203.6,0.825611,0.560185,100,0,0,5,4,0,1,0.052083,0,0,47.7143,108.119,0.588416,0.22342,0,16.6667,12,127.315,4,0.836143,45,101.997,-2,0.475641,50,50,0,0,0,0,0,0,0,0,0,accident
50.7879,66.7668,48.3638,0.429734,0.383475,30,30,20,20,24.8311,0,0,0,0,0,0,0,0,8.21078,67.6471,25,0,0.776144,0,0,0,0,0,92.1569,15.191,15.7279,0.067901,0,0,0,53.3267,105.459,0.177419,0.286962,0,50,50,0,6.98529,49.0196,171.441,170.139,188.389,0.058824,0.402778,0,100,0,49.0196,25.5361,0.460784,0.454861,100,49.0196,128.279,294.331,16.6667,0,0,0,49.0196,95.4861,182.292,0.455715,0,33.3333,66.6667,7.84314,182.292,1.96078,0.913194,0,0,0.285948,94.1176,188.389,0,0,0,0,0,22.549,11.8234,74.5,1.96078,0.442708,66.6667,0,6.86275,101.997,0.088235,0.0625,0,0,49.0196,-138.889,-80.7382,0.50783,62.7451,101.997,101.928,0.549653,66.6667,33.3333,0,0.081699,0,0,0,0,0,0,0,accident
46.2314,25.6471,62.7049,0.338556,0.272536,23.8095,33.3333,14.2857,28.5714,31.2778,1,0,0,0,95.8333,0,0,0,28.6667,53.8399,33.3333,0,0.333333,0,0,0,0,0,50,192,125.066,0.489412,0,0,100,52.0833,304,0.138889,0.72,0,100,0,0,12.8333,47.9167,304,257.455,381.944,0,0,0,100,0,47.9167,8.69565,0,0,100,47.9167,324.364,-172.033,44.4444,0.417517,0.475102,0,8.33333,352,336,0.888889,0,0,0,0,0,0,0,0,0,10.1667,64.5833,364.583,0,0,100,0,0,58.3333,257.936,14,56.25,0.365,100,0,45.8333,192,0.520833,0.449737,0,100,6.25,352,17.3611,0,0,0,0,0,33.3333,66.6667,0,2.83333,81.25,352,368,0.794445,0,0,0,accident
47.9616,27.4636,27.4887,0.332501,0.338879,27.7778,38.8889,11.1111,22.2222,31.7829,0,65.2174,103.683,85.5685,91.3043,0.706522,0,1,29.3996,45.6522,0,50,5.17598,82.6087,0.836439,0.172336,0,0,34.7826,249.433,79.2965,0.59781,0,0,100,47.8261,362.812,0,0,0,100,0,0,21.118,45.5922,246.305,-43.4723,277.392,0.206522,0.037037,0,100,0,47.8261,4.34783,0,0,100,45.9215,-173.847,333.963,68.1159,0.490953,0.176838,0,4.34783,430.839,430.839,0.888889,0,0,0,0,0,0,0,0,0,10.559,30.4348,22.0542,0,0,0,100,0,65.2174,396.975,5,95.6522,0,100,0,45.6522,249.433,0.418545,0.494944,0,100,0,0,0,0,4.34783,22.6757,4.34783,0,0,0,0,2.27743,0,0,0,0,0,0,0,accident
47.2125,30.8012,96.7494,0.498479,0.516109,28.5714,10.7143,25,35.7143,29.644,0,0,0,0,96.7742,0,0,0,20.5161,56.6147,50,0,0.774194,91.9355,0.924731,0.053333,0,0,50,192,152.522,0.514955,0,0,100,17.7419,120,0.149283,0.227444,100,0,0,0,12,48.3871,336,368,-93.6524,0,0,0,100,0,48.3871,93.5484,0,0,100,45.1613,0.864865,277.02,85.4839,0.731183,0.286667,0,14.5161,304,240,0.766061,0,0,0,0,0,0,0,0,0,3.6129,87.0968,260.146,0.887097,0.786667,0,0,0,48.3871,-21.9679,121.5,96.7742,0.253333,100,0,48.3871,192,0.375909,0.325714,0,66.6667,0,0,0,0,58.0645,192,70.9677,0.501538,33.3333,66.6667,0,22.9677,0,0,0,0,0,0,0,accident
48.7102,33.349,96.4172,0.384514,0.321207,24,20,20,36,24.6827,0,0,0,0,0,0,0,0,18.6207,50,66.6667,0,11.0345,50,0.510251,0.4558,0,2,38.3333,184.304,119.581,0.611544,0,0,100,38.3333,160.523,0.202222,0.064368,100,0,0,0,10.8046,48.3333,279.429,257.134,311.111,0.027778,0.454023,0,100,0,38.3333,56.6667,0,0,100,45,-53.5077,261.111,90,0.72381,0.302328,0,13.3333,261.593,202.14,0.76698,0,0,0,0,0,0,0,0,0,3.56322,85,255.556,0.85,0.793103,0,0,0,21.6667,11.1111,47,23.3333,0.335632,100,0,46.6667,166.468,0.334815,0.333018,0,60,0,0,0,0,50,166.468,83.3333,0.510693,0,100,0,18.7356,0,0,0,0,0,0,0,accident
48.3301,32.8553,45.9827,0.278265,0.39506,27.7778,22.2222,22.2222,27.7778,27.6754,0,0,0,0,34.2857,0,0,0,11.8095,60,33.3333,0,1.2381,91.4286,0.920635,0.081482,0,0,30,161.111,175.622,0.578067,0,0,100,48.5714,172.222,0.714286,0.825,50,50,0,0,11.0476,48.5714,255.556,200.999,353.589,0,0,0,100,0,45.5456,7.2,0,0,100,47.1429,211.111,297.959,77.1429,0.713252,0.247896,40,27.1429,183.333,311.111,0.567014,33.3333,0,66.6667,0,0,0,0,0,0,3.04762,85.7143,220.408,0.885185,0.844753,100,0,0,53.0357,-90.2093,249,60,0.240847,50,0,68.5714,161.111,0.678985,0.426256,0,100,0,0,0,0,57.1429,161.111,-6.49351,0.503758,25,75,0,2.19048,90,42.5926,11.1111,0.918095,0,0,0,accident
46.5569,40.9096,46.0089,0.318599,0.237813,27.2727,31.8182,13.6364,27.2727,29.522,0,0,0,0,90.3846,0,0,0,17.7885,57.6923,33.3333,0,2.5641,0,0,0,0,0,65.3846,199.653,104.497,0.205366,100,0,0,51.9231,164.931,0.31891,0.348958,0,50,0,50,13.6218,48.0769,329.861,347.222,695.266,0,0,0,100,0,48.0769,3.84615,0,0,100,42.3077,320.67,-50.4699,29.4872,0.456977,0.353601,0,32.6923,243.056,381.944,0.668942,0,0,100,0,0,0,0,0,0,5.28846,82.6923,281.065,0,0,0,0,0,48.0769,175.666,66,28.8462,0,100,0,71.1538,112.847,0.77386,0.192901,0,100,30.7692,446.429,281.065,0.703009,48.0769,199.653,111.681,0.46878,66.6667,33.3333,0,35.2564,0,0,0,0,0,0,0,accident
48.2464,-11.0289,49.3591,0.293252,0.335065,35.7143,28.5714,7.14286,28.5714,27.4116,0,0,0,0,96.9697,0,0,0,24.8485,52.9506,20,40,0.484848,0,0,0,0,0,43.9394,200,121.894,0.488464,0,0,100,16.6667,192,0.075758,0.186667,0,100,0,0,14.1818,48.4848,312,386,-218.09,0,0,0,100,0,48.4848,93.9394,0,0,0,48.4848,-28,284.665,69.697,0.777146,0.331667,0,18.1818,288,208,0.784912,0,0,100,0,0,0,0,0,0,6.54545,80.303,284.665,0.840695,0.722789,100,0,0,15.1515,2.50438,11.5,1.51515,0.207619,100,0,56.0606,192,0.605119,0.4544,25,75,4.54545,352,9.18274,0.906667,42.4242,192,112.121,0.503174,0,100,0,3.15152,0,0,0,0,100,0,0,accident
50.3488,-10.2661,61.5459,0.278106,0.35435,20.6897,27.5862,17.2414,34.4828,26.8357,0,0,0,0,0,0,0,0,20.2797,60.6061,60,0,2.68065,89.3939,0.90101,0.08718,0,0,40.9091,192.308,234.357,0.562448,0,0,100,48.4848,177.515,0.149495,0.294017,33.3333,66.6667,0,0,13.8695,48.4848,288.462,325.444,-224.977,0,0,0,100,0,48.4848,-31.9944,0,0,100,53.0303,-51.7752,284.665,81.8182,0.63014,0.267418,0,18.1818,258.876,157.791,0.738462,0,0,0,0,0,0,0,0,0,5.47786,80.303,284.665,0.85101,0.767628,0,0,0,51.1364,-87.1119,34,42.4242,0.175151,66.6667,0,59.0909,184.911,0.602237,0.49136,0,100,0,0,0,0,40.9091,184.911,62.1212,0.488688,25,75,0,0.699301,0,0,0,0,0,0,0,accident
48.1343,26.6272,97.6772,0.284868,0.295553,46.4286,21.4286,10.7143,21.4286,25.0658,0,0,0,0,90.3226,0,0,0,23.2719,53.2258,33.3333,0,3.45622,85.4839,0.849462,0.115646,0,0,40.3226,191.327,126.38,0.577889,0,0,100,54.8848,182.398,0.219662,0.259524,40,60,0,0,12.212,48.3871,280.612,267.857,301.769,0,0,0,100,0,46.2469,3.22581,0.017921,0.142857,100,43.5484,-40.4836,276.433,69.8925,0.644184,0.420327,0,3.22581,331.633,331.633,0,0,0,0,0,0,0,0,0,0,2.41935,90.3226,280.957,0.903226,0.821429,0,0,0,47.4881,-128.179,5.5,12.2581,0.327381,100,0,46.7742,172.194,0.404992,0.526531,33.3333,66.6667,0,0,0,0,64.5161,172.194,93.5484,0.51691,33.3333,66.6667,0,1.95853,0,0,0,0,0,0,0,accident
44.3724,-9.87918,67.668,0.30326,0.363968,41.9355,19.3548,12.9032,25.8065,26.2012,0,83.9286,331.633,85.275,96.4286,0.815476,0,0,21.2963,53.5714,33.3333,0,27.1164,0,0,0,0,0,60.7143,178.326,150.171,0.381922,0,0,100,50,178.326,0.062831,0.502743,33.3333,66.6667,0,0,14.1534,48.2143,274.348,187.471,331.633,0.270238,0.401235,0,100,0,48.2143,93.1122,0,0,100,41.0714,23.6937,-74.2115,50,0.4375,0.092593,0,26.7857,267.49,192.044,0.773075,0,0,100,0,0,0,0,0,0,12.1693,55.3571,55.9807,0.595918,0.41164,0,100,0,83.9286,344.955,7,88.0952,0,100,0,64.2857,123.457,0.718699,0.270328,0,100,21.4286,342.936,12.7551,0.787864,32.1429,178.326,20.0893,0.44856,100,0,0,7.40741,87.5,178.326,13.7174,0.878571,100,0,0,accident
51.6747,67.6251,30.5882,0.325787,0.423647,23.0769,38.4615,13.4615,25,21.1305,0,90.566,160.199,48.6274,98.1132,0.929245,0,1,14.1509,45.815,30.7692,30.7692,0,0,0,0,0,0,78.3019,60,127.51,0.210057,0,0,100,50,100,0.16043,0.439336,25,50,0,25,11.3208,49.0566,140,61,181.559,0.275439,0.151111,0,100,0,49.0566,1.88679,0.090446,0.130794,100,49.0566,120.621,265.096,27.9245,0,0,0,18.8679,158,192,0.8351,0,0,100,0,0,0,0,0,0,8.45283,65.0943,146.468,0.641925,0.510774,83.3333,16.6667,0,67.9245,122.071,102.5,66.0377,0.582222,75,0,61.3208,52,0.648703,0.231871,40,60,34.9057,169.538,13.2815,0.723844,26.4151,98,-24.4463,0.399188,66.6667,33.3333,0,6.79245,68.8679,98,13.6,0.383648,100,0,0,accident
51.4187,71.6456,97.6339,0.50105,0.630652,42.5926,37.037,7.40741,12.963,21.164,0,69.7917,169.271,182.497,88.8889,0.836682,0,5,10.594,48.9583,0,60,0,0,0,0,0,0,76.0417,104.12,205.811,0.042553,100,0,0,48.9583,104.12,0.337192,0.624915,16.6667,33.3333,0,50,8.55496,40.5891,108.156,-4.80578,136.387,0.411111,0.526556,0,66.6667,33.3333,45.7639,-22.7623,0.355469,0.325798,80,46.875,181.628,-33.3313,88.5417,0.528472,0.550827,0,37.5,174.287,133.092,0.864742,0,33.3333,66.6667,0,0,0,0,0,0,8.90957,41.6667,30.1702,0.468434,0.346551,50,50,0,54.1667,107.601,21.5,58.3333,0.364066,100,0,78.125,20.3712,0.845887,0.080878,100,0,35.4167,88.1914,92.1103,0.480958,14.5833,104.12,2.08333,0,100,0,0,8.1117,61.4583,104.12,43.0059,0,100,0,0,accident
54.0354,18.2094,97.8909,0.410676,0.486022,34.7826,36.9565,8.69565,19.5652,19.7875,1,88.5417,169.271,55.2843,97.9167,0.90625,0,1,12.8268,43.1108,8.33333,50,5.26961,0,0,0,0,0,51.0417,96.1169,241.864,0.418717,50,0,50,48.9583,88.4275,0.374429,0.541697,28.5714,42.8571,0,28.5714,15.2369,48.9583,92.2722,-3.61852,4.34028,0.094753,0.058206,0,100,0,48.9583,2.08333,0.057292,0.039216,100,41.6667,157.762,212.703,88.5417,0.895007,0.579988,20,27.0833,140.331,231.108,0.739279,33.3333,0,66.6667,0,0,0,0,0,0,9.47712,59.375,199.258,0.624038,0.424786,33.3333,66.6667,0,59.375,130.208,16,67.7083,0.230664,100,0,69.7917,63.4371,0.730596,0.271464,0,100,15.625,109.253,4.34028,0.791258,20.8333,96.1169,2.08333,0.45098,0,100,0,4.53431,38.5417,96.1169,-40.8934,0.276042,100,0,0,accident
49.0676,30.2473,14.9729,0.466415,0.433007,24.3902,41.4634,14.6341,19.5122,19.1838,1,0,0,0,97.6744,0,0,0,14.7118,46.5116,11.1111,22.2222,20.6775,0,0,0,0,0,76.7442,106.333,193.863,0,100,0,0,50,96.8809,0.133508,0.408916,33.3333,50,0,16.6667,14.7624,48.8372,111.059,206.849,-27.0416,0.271641,0.100845,0,100,0,46.8023,-35.8244,0.104651,0.029891,100,46.5116,201.902,-29.91,55.814,0.764046,0.629493,0,48.8372,129.962,208.462,0.669011,0,33.3333,66.6667,8.13953,196.125,2.32558,0.913043,0,0,8.49343,77.907,221.741,0.804983,0.620497,100,0,0,46.5116,-168.374,13,1.16279,0.055556,100,0,8.13953,61.4367,0.040698,0.103261,0,0,37.2093,4.7259,84.7305,0.266133,37.2093,106.333,21.196,0.512183,0,100,0,4.55005,89.5349,73.2514,4.7259,0.917829,100,0,0,accident
49.5345,14.7167,2.31146,0.438463,0.376835,27.907,41.8605,9.30233,20.9302,21.7492,0,92.8571,183.257,15.4853,97.9592,0.928571,0,0,19.6539,48.9796,12.5,18.75,0.221828,0,0,0,0,0,70.4082,106.333,215.823,0.226128,60,0,40,50,103.97,0.250693,0.633291,20,60,0,20,17.2138,48.9796,115.784,-131.482,100.485,0.230115,0.042085,0,100,0,46.85,-28.5323,0.096939,0.040761,100,48.9796,-6.15466,195.752,74.4898,0.807832,0.624285,0,12.2449,193.762,176.04,0.915459,0,0,0,0,0,0,0,0,0,9.67169,69.3878,200.75,0.701912,0.464047,0,100,0,82.6531,130.154,11.5,85.7143,0.355978,100,0,55.102,54.3478,0.614724,0.22276,33.3333,66.6667,31.6327,123.759,64.0358,0.703864,26.5306,106.333,-14.6258,0.30314,50,50,0,5.14641,74.4898,85.0662,9.4518,0.734694,100,0,0,accident
52.97,-14.595,93.3618,0.427993,0.679583,57.5,30,12.5,0,20.19,1,0,0,0,0,0,0,0,7.88288,64.8649,0,0,3.65991,24.3243,0,0,0,2,74.3243,101.997,201.488,0,100,0,0,59.4595,97.6562,0.296437,0.611137,100,0,0,0,9.00901,48.6487,186.632,164.931,7.3046,0.27027,0.473958,0,100,0,48.6487,94.5946,0.491167,0.797683,60,46.7294,178.537,-215.6,56.7568,0.238052,0.435759,0,47.2973,54.2535,105.663,0.267628,0,25,0,37.8378,101.997,73.1252,0.135951,100,0,5.12387,82.4324,184.863,0.855856,0.802083,0,100,0,24.3243,-38.61,28.5,10.8108,0.249621,100,0,33.7838,121.528,0.23974,0.241898,0,0,64.8649,4.34028,199.05,0,52.7027,101.997,57.4324,0.548611,0,100,0,1.40766,0,0,0,0,0,0,0,accident
56.6306,-20.0103,72.4112,0.331759,0.44444,52.7778,25,19.4444,2.77778,17.3641,1,0,0,0,0,0,0,0,9.90691,59.375,50,0,2.26064,3.125,0.083333,0.907801,0,1,62.5,104.12,186.407,0,100,0,0,54.1044,80.8188,0.558449,0.440504,100,0,0,0,13.7633,55.9806,124.491,145.804,-94.9832,0.320833,0.284279,0,100,0,49.7498,-44.6421,0.250409,0.396676,75,70.3125,-67.904,146.484,96.875,0.811198,0.87766,0,48.4375,45.2694,101.637,0.19206,0,66.6667,0,32.8125,108.646,48.1618,0.226434,100,0,6.98138,81.25,214.844,0.875,0.675532,100,0,0,51.5625,141.08,263.5,90.625,0.400887,100,0,0,0,0,0,0,0,57.8125,4.52694,234.148,0,51.5625,104.12,59.375,0.255319,100,0,0,7.57979,93.75,76.9579,4.52694,0.859375,100,0,0,accident
51.3664,-16.4854,67.3397,0.291921,0.364567,62.1622,18.9189,18.9189,0,19.3485,1,0,0,0,0,0,0,0,6.92308,67.5,0,0,0,0,0,0,0,0,45,94.3047,214.525,0,100,0,0,55,94.3047,0.071429,0.627289,40,60,0,0,9.66346,48.75,122.041,169.018,-55.918,0.229167,0.141026,0,100,0,17.5,-9.5,0.138889,0.350427,0,70,20.1721,94.8864,66.5,0.7625,0.697115,33.3333,48.75,48.0769,2.63597,0.141311,0,50,0,16.25,105.399,10.3571,0.358974,100,0,5.24038,80,250,0.848611,0.747863,100,0,0,52.5,283.559,77.5,1.25,0.422088,50,0,0,0,0,0,0,0,27.5,3.69823,106.25,0,48.75,94.3047,54.9265,0.254808,66.6667,33.3333,0,6.05769,67.5,79.5118,3.69823,0,100,0,0,accident
